,start_text,start_index,end_text,end_index,text,timestamp
17,Domnul Constantin-Bogdan Matei:,19567,Doamna Alina-Ștefania Gorghiu:,20573, multumesc frumos doamna presedinte ca tot vorbim de regulament sa facem si ceva modificari dar constructive comisia pentru regulament s a intrunit in sedinta in ziua de sapte februarie doua mii douazeci si doi pentru a dezbate si aproba proiectul de hotarare privind modificarea si completarea art saizeci si opt alin din regulamentul senatului republicat va multumesc frumos ,"(4212.0, 4226.0)"
18,Doamna Alina-Ștefania Gorghiu:,20573,Domnul Claudiu-Marinel Mureșan:,23641, multumesc domnule presedinte matei daca nu mai sunt alte interventii cu privire la modificarile regulamentului inchidem dezbaterile la acest punct si proiectul va ramane la votul final la punctul zece al ordinii de zi avem aprobarea solicitarii de retragere din procesul legislativ a unei initiative legislative biroul permanent al senatului in sedinta din paisprezece februarie doua mii douazeci si doi a analizat solicitarea de retragere din procesul legislativ a propunerii legislative pentru completarea ordonantei de urgenta a guvernului nr cincizeci si sapte doua mii nouasprezece privind codul administrativ vom supune votului dumneavoastra aceasta solicitare in cadrul sesiunii de vot final la punctul unsprezece avem aprobarea prelungirii la saizeci de zile a termenului de dezbatere si adoptare a unei initiative legislative in conformitate cu art nouazeci si trei alin raportul comun al comisiei pentru sanatate si comisiei pentru munca familie si protectie sociala este de admitere cu un amendament admis a propunerii legislative propunerea legislativa face parte din categoria legilor organice se adopta cu votul majoritatii senatorilor senatul este prima camera sesizata la dezbateri exista din partea grupurilor parlamentare inscrieri la cuvant va invit domnule senator din partea grupului usr la microfonul central ,"(12338.0, 13403.0)"
19,Domnul Claudiu-Marinel Mureșan:,23641,Doamna Alina-Ștefania Gorghiu:,25488, va multumesc doamna presedinte stimati colegi codul muncii mai precis art treizeci si codul administrativ art cinci sute cincizeci si patru spun clar ca ocuparea unui post vacant sau temporar vacant in cadrul institutiilor si autoritatilor publice se face numai prin concurs sau examen de asemenea hotararea de guvern nr doua sute optzeci si sase doua mii unsprezece spune la fel de clar ca la concurs poate participa orice persoana care indeplineste conditiile generale si specifice stabilite prin fisa postului aceasta initiativa din pacate este un exemplu de cum putem legifera discriminatoriu de ce spun asta pai pentru ca prin aceasta initiativa legislativa se creeaza cadrul organizarii unui concurs la care sa poata participa doar personalul incadrat pe perioada determinata din moment ce dreptul la munca este un atribut al tuturor persoanelor legea nu poate restrictiona discretionar accesul la aceste posturi facandu le accesibile doar unui anumit segment de oameni pe de alta parte sunt semne de intrebare privind o posibila exceptie de neconstitutionalitate deoarece o masura referitoare la ocuparea fara concurs a unor posturi fapt ce constituie restrangerea dreptului fundamental la munca se poate dispune numai cu respectarea art cincizeci si trei din constitutie ca sa fie foarte clar apreciem efortul fiecarui cadru medical in pandemie respectam nelimitat aceste persoane dar nu putem accepta ca regulile jocului sa fie schimbate in mod discretionar ori de cate ori exista o situatie sau alta consideram ca experienta dobandita de persoanele angajate pe perioada determinata in sistemul medical va fi un atu important si un argument pentru castigarea concursului pe care trebuie sa l sustina pentru incadrarea pe perioada determinata drept urmare grupul parlamentar usr va vota impotriva acestui proiect va multumesc ,"(4467.0, 4590.0)"
20,Doamna Alina-Ștefania Gorghiu:,25488,Doamna Diana Iovanovici-Șoșoacă:,25886, multumesc domnule senator muresan mai exista din partea grupurilor inscrieri la cuvant daca nu inchidem dezbaterile generale asupra punctului treisprezece si initiativa legislativa ramane la vot final o sa i rog doamna sosoaca pe secretari sa fie mai atenti la plen ca sa mi sesizeze intentia dumneavoastra va rog sa ,"(5076.0, 5085.0)"
21,Doamna Diana Iovanovici-Șoșoacă:,25886,Doamna Alina-Ștefania Gorghiu:,27383, da va multumesc frumos nu e nicio problema in primul rand cred ca avem o problema si de tehnica legislativa pentru ca ar fi trebuit modificat codul muncii am mai avut astfel de aspecte si astfel de initiative pe tot parcursul asa zisei stari de alerta prin care ati adoptat legi fara sa modificati codul muncii mai mult decat atat intr adevar prezinta probleme de neconstitutionalitate prezinta probleme de discriminare si mai mult decat atat cred ca aceasta lege este un cadou pentru cei care timp de doi ani de zile au dansat asa cum le a cantat guvernul cred ca asa pot sa se revanseze guvernul si partidele care s au succedat in acesti doi ani la guvernare fata de cei care au inteles sa faca parte din aceasta mascarada si din aceasta stare a lucrurilor care acum se vede ca n a fost nicio teorie a conspiratiei ce spunem noi ci se subsumeaza acelei infractiuni de crime impotriva umanitatii cred ca ar trebui sa ne gandim de doua ori cand facem astfel de legi care dau nastere incalcarii constitutiei romaniei chiar daca unii dintre dumneavoastra va doriti cedarea suveranitatii catre uniunea europeana ceea ce noi astialalti cati mai suntem n o sa va permitem niciodata iar pentru personalul acesta cred ca exista destula legislatie si asa stufoasa prin care sa puteti sa le rezolvati problema fara a le dedica o lege care va cadea oricum la o verificare a curtii constitutionale multumesc ,"(4626.0, 4737.0)"
22,Doamna Alina-Ștefania Gorghiu:,27383,Domnul Leonard Azamfirei:,27555, multumesc doamna senator va invit domnule senator la microfonul central din partea grupului psd domnule azamfirei aveti cuvantul ,"(4737.0, 5577.0)"
23,Domnul Leonard Azamfirei:,27555,Doamna Alina-Ștefania Gorghiu:,28307, doamna presedinta stimati colegi sigur ca putem sa avem pareri diferite despre anumite lucruri in primul rand de natura juridica dar e nefiresc de la acest microfon inalt al senatului sa se puna intr o postura inferioara oamenii care au muncit mai mult ca altii in zona medicala in aceasta perioada care n au avut nicio predictibilitate pentru profesia pe care au facut o si nu este cel putin moral daca nu si ilegal ca unor oameni care au sacrificat luni de zile din vietile lor din weekendurile lor sa nu le dam o masura compensatorie potrivita credem ca trebuie sa privim lucrurile cu empatie si sa vedem medicii ca fiind salvatorii romaniei si nu cei care profita de pe urma romaniei va multumesc ,"(4749.0, 4797.0)"
24,Doamna Alina-Ștefania Gorghiu:,28307,Doamna Silvia-Monica Dinică:,29618, multumesc domnule senator declar dezbaterile incheiate ramane initiativa la vot final la urmatorul punct punctul paisprezece al ordinii de zi propunerea legislativa privind registrul comertului si registrul persoanelor juridice fara scop lucrativ raportul comun al comisiei juridice de numiri disciplina imunitati si validari si comisiei economice industrii si servicii este de respingere a propunerii legislative raportul comun al comisiei juridice de numiri disciplina imunitati si validari si comisiei economice face parte acest raport pentru propunerea legislativa asa cum spuneam este de respingere iar legea face parte din categoria legilor organice si se adopta cu majoritatea senatorilor cu votul majoritatii senatorilor noi ca senat suntem prima camera sesizata declar dezbaterile deschise pe aceasta initiativa daca exista din partea grupurilor parlamentare inscrieri la cuvant nefiind las acest punct la votul final punctul cincisprezece propunerea legislativa pentru modificarea doriti sa luati cuvantul as prefera sa ridicati mana cand intreb acest lucru dupa ce am declarat dezbaterile inchise e mai dificil dar va rog la microfonul central doamna silvia dinica la punctul paisprezece ,"(12338.0, 13371.0)"
25,Doamna Silvia-Monica Dinică:,29618,Doamna Alina-Ștefania Gorghiu:,30580, multumesc frumos doamna presedinta stimati colegi doar o scurta precizare voiam legat de acest proiect de lege practic in comisia economica am avut doua proiecte cu aproape aceeasi reglementare cea privind registrul comertului initiativa colegului de la udmr si mai este pe circuit o initiativa semnata cam de toate partidele politice care transpune directiva europeana prin urmare ne am aflat in situatia de a decide pe care sa se lucreze si in urma discutiilor din comisie s a ajuns la concluzia ca se va lucra pe proiectul de lege care are mai multi initiatori si din partea mai multor partide asa ca ne aflam astazi in situatia de a vota pentru respingerea acestui proiect de lege pentru ca celalalt sa poata fi imbunatatit sper in comisii si sa ajunga la o forma care sa transpuna corect directiva nr o mie o suta cincizeci si unu doua mii nouasprezece privind tranzactiile digitale si interoperabilitatea registrelor comerciale multumesc ,"(4885.0, 4963.0)"
26,Doamna Alina-Ștefania Gorghiu:,30580,Domnul Turos Lóránd:,30825, multumesc frumos doamna senator nu mai exista alte domnule lider al grupului udmr va rog domnule turos e placerea mea sa va dau cuvantul la microfonul sase cred ca e nu sau cat e numarul doi multumesc ,"(4962.0, 4966.0)"
27,Domnul Turos Lóránd:,30825,Doamna Alina-Ștefania Gorghiu:,31848, va multumesc doamna presedinte stimati colegi initial n am vrut sa iau cuvantul la acest punct dar dat fiind faptul ca colega noastra si a exprimat punctul de vedere vreau sa precizez cateva aspecte pe langa faptul ca aceasta initiativa legislativa doreste transpunerea unei directive importante si stim cu totii ca suntem de mult in intarziere privind aceasta transpunere aceasta propunere ar putea rezolva o problema foarte mare nu e normal ca in romania dupa ce am ajuns intr o situatie in care se poate inregistra o firma o societate comerciala in trei zile sau se poate modifica actul constitutiv printr o procedura simplificata nu este normal ca o organizatie neguvernamentala o fundatie o asociatie sa astepte luni de zile pentru a fi inregistrata sau pentru orice modificare in ceea ce priveste statutul sau conducerea acestor asociatii am dorit sa simplificam acest lucru si drept urmare udmr va vota impotriva raportului de respingere va multumesc ,"(12338.0, 13371.0)"
28,Doamna Alina-Ștefania Gorghiu:,31848,",",31889, multumesc,"(8495.0, 8513.0)"
29,",",31889,Doamna Elena-Simona Spătaru:,33358, domnule senator constat ca nu mai exista inscrieri la dezbaterile generale vom lasa initiativa legislativa la vot final la punctul cincisprezece al ordinii de zi avem propunerea legislativa pentru modificarea legii nr treizeci si trei doua mii sapte privind organizarea si desfasurarea alegerilor pentru parlamentul european raportul comisiei juridice de numiri disciplina imunitati si validari este de admitere cu amendamente admise a propunerii legislative propunerea legislativa face parte din categoria legilor ordinare si se aproba cu votul majoritatii senatorilor prezenti senatul este prima camera sesizata incepem dezbaterile cine doreste sa ia cuvantul doamna spataru doamna senator spataru va rog aveti microfonul central ,"(12338.0, 13371.0)"
30,Doamna Elena-Simona Spătaru:,33358,Doamna Alina-Ștefania Gorghiu:,34521, va multumesc doamna presedinta stimati colegi usr in contextul pandemiei va propune aceasta initiativa respectiv introducerea sanatatii publice drept criteriu de evaluare a impactului pentru a fundamenta toate propunerile legislative alaturi de analizarea efectelor economice sociale de mediu legislative si bugetare cum prevede acum legea sanatatea in toate politicile publice este un principiu care si propune considerarea impactului asupra sanatatii publice la nivelul tuturor demersurilor decizionale doar douazeci si cinci din sanatatea unei populatii depinde de calitatea sistemului public de sanatate si ceilalti factori care tin de mediul inconjurator calitatea aerului a apei solului factorii sociali ocupationali alimentatia nivelul de educatie calitatea locuirii au un impact determinant asupra poverii de boala intr o tara asadar este foarte important ca toate deciziile de reglementare a majoritatii sectoarelor economice sau sociale sa tina cont si sa evalueze impactul asupra sanatatii publice va rugam sa sustineti acest principiu si sa votati initiativa noastra va multumesc ,"(5197.0, 5261.0)"
31,Doamna Alina-Ștefania Gorghiu:,34521,Domnul Andrei Liviu Antipa – vicepreședinte al Administrației Fondului pentru Mediu:,35442, multumesc doamna senator daca din partea celorlalte grupuri parlamentare exista inscrieri la cuvant nu exista aceste inscrieri la cuvant inchidem dezbaterile generale asupra punctului de pe ordinea de zi initiativa legislativa ramane la vot final punctul saptesprezece proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr o suta treizeci si sase doua mii douazeci si unu pentru modificarea anexei nr sase la ordonanta de urgenta a guvernului nr o suta nouazeci si sase doua mii cinci privind fondul pentru mediu raportul comun al comisiei pentru buget finante activitate bancara si piata de capital si comisiei pentru mediu este de admitere a proiectului de lege privind aprobarea ordonantei proiectul de lege face parte din categoria legilor ordinare si se adopta cu votul majoritatii senatorilor prezenti din partea guvernului il invit la microfon pe domnul vicepresedinte afm domnul andrei antipa ,"(12308.0, 13371.0)"
32,Domnul Andrei Liviu Antipa – vicepreședinte al Administrației Fondului pentru Mediu:,35442,Doamna Alina-Ștefania Gorghiu:,37061, buna ziua andrei antipa sunt vicepresedintele de la afm avand in vedere ca romania in calitate de membru al uniunii europene si a asumat atingerea pana in doua mii douazeci si cinci a unui nivel de pregatire pentru reutilizarea si reciclarea deseurilor municipale de minimum cincizeci si cinci din greutatea acestora astfel cum este prevazut in directiva doua mii opt nouazeci si opt aceea a parlamentului european si a consiliului din nouasprezece noiembrie doua mii opt privind deseurile si de abrogare a anumitor directive transpusa in plan intern prin ordonanta de urgenta nr nouazeci si doi doua mii douazeci si unu privind regimul deseurilor se impune organizarea unui sistem de colectare separata a fractiunilor de deseuri care provin din gospodarii si raportare a greutatii deseurilor municipale generate si pregatite pentru reutilizare si reciclare intr un an calendaristic concomitent cu instituirea unui sistem eficace de control al calitatii si trasabilitatii deseurilor municipale astfel prin acest proiect se propune modificarea anexei nr sase la oug nr o suta nouazeci si sase doua mii cinci privind fondul pentru mediu astfel incat sa se asigure etapizarea anuala a ratelor minime de pregatire pentru reutilizarea si reciclarea deseurilor municipale aferente uat urilor si optiunea de a raporta cantitatile supuse unor forme de valorificare coincinerare recuperare de caldura compostare tintele de valorificare fiind atinse de o mare parte a uat urilor prin intermediul capacitatii si mijloacelor de care dispun in prezent guvernul sustine acest proiect de lege cam atat ,"(5337.0, 5403.0)"
33,Doamna Alina-Ștefania Gorghiu:,37061,Domnul Claudiu-Marinel Mureșan:,37288, va multumesc domnule vicepresedinte deschid dezbaterile generale daca din partea grupurilor parlamentare va invit domnule muresan la microfon domnule senator va rog aveti cuvantul ,"(4797.0, 4798.0)"
34,Domnul Claudiu-Marinel Mureșan:,37288,Doamna Alina-Ștefania Gorghiu:,39271, va multumesc frumos doamna presedinte stimati colegi romania este parte din uniunea europeana iar statutul acesta aduce evident avantaje drepturi dar ne aduce si obligatii una dintre aceste obligatii este in fapt o datorie pe care noi o avem nu numai fata de noi fata de europa o avem si fata de copiii nostri fata de prezentul si viitorul acestora proiectul acesta nu face altceva decat sa alinieze politicile referitoare la sistemele de urmarire a fluxurilor de deseuri municipale de la sortare pana la reciclare proiectul pe care l vom vota astazi l3 doua mii douazeci si doi asa cum spunea si domnul secretar de stat care a vorbit inaintea mea inlocuieste anexa nr sase din oug nr o suta nouazeci si cinci doua mii cinci care stabileste obiectivul anual de reducere a cantitatilor de deseuri municipale eliminate prin depozitare cu o anexa noua aceasta anexa stabileste aceste obiective la saizeci din care minimum cincizeci prin reciclare si zece alte forme de valorificare in scopul asigurarii obiectivului anual de reducere a cantitatilor de deseuri municipale eliminate prin depozitare se impune modificarea anexei in sensul instituirii obiectivelor anuale si dupa perioada doua mii optsprezece doua mii douazeci pentru a ne asigura ca legea este respectata dar si pentru a fi echitabil acest proces cele doua principii respectiv platesti cat arunci si cel conform caruia poluatorul plateste au o importanta majora atunci cand vorbim despre aplicabilitatea acestora la nivelul uat urilor romania a solicitat amanarea cu pana la cinci ani a termenelor stabilite pentru indeplinirea obiectivelor iar neindeplinirea acestora la termen va conduce la declansarea mecanismului de infringement cu asumarea costurilor aferente grupul parlamentar usr va vota pentru acest proiect cu speranta ca romania va face nu numai alinieri de legislatie ci se va alinia si comportamental la europa civilizata va multumesc frumos ,"(5441.0, 5572.0)"
35,Doamna Alina-Ștefania Gorghiu:,39271,Domnul Ionuț Neagu:,39389, multumesc domnule senator va invit domnule senator neagu la microfonul central ,"(4737.0, 5577.0)"
36,Domnul Ionuț Neagu:,39389,Doamna Alina-Ștefania Gorghiu:,40114, multumesc doamna presedinta din pacate stim foarte bine cu ce se confrunta romania romania nu poate recicla la aceste niveluri pe care ni le asumam si de fapt este un mecanism prin care guvernul isi atrage niste fonduri prin acea amenda de cincizeci de lei pe tona fonduri care se constituie in buget la fondul de mediu nu stiu daca prin aceasta lege o sa reusim totusi sa rezolvam problema de mediu si sa nu intram in infringement dar totusi ar trebui nu stiu guvernul sa sprijine uat urile in rezolvarea acestor probleme sunt uat uri care nu si permit pur si simplu financiar sa implementeze sistemul pentru ca din pacate banii de la buget sunt impartiti in mod politic multumesc ,"(5593.0, 5662.0)"
37,Doamna Alina-Ștefania Gorghiu:,40114,"Domnul Claudiu-Vasile Răcuci – secretar de stat la Ministerul Dezvoltării, Lucrărilor",41093, multumesc nemaiexistand inscrieri pentru dezbaterile generale vom lasa aceasta initiativa la vot final la urmatorul punct punctul optsprezece al ordinii de zi avem proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr o suta treizeci si cinci doua mii douazeci si unu privind unele masuri pentru sustinerea activitatii aeroporturilor regionale pentru care consiliile judetene au calitatea de autoritate publica tutelara raportul comun al comisiei pentru buget finante activitate bancara si piata de capital comisiei pentru administratie publica si comisiei pentru transporturi si infrastructura este de admitere a proiectului de lege privind aprobarea ordonantei proiectul de lege face parte din categoria legilor ordinare si se adopta cu votul majoritatii senatorilor prezenti senatul este prima camera sesizata il invit pe domnul secretar de stat racuci pentru sustinerea punctului de vedere din partea guvernului ,"(12308.0, 13371.0)"
38,"Domnul Claudiu-Vasile Răcuci – secretar de stat la Ministerul Dezvoltării, Lucrărilor",41093,Publice și Administrației:,41180, ,"(90.0, 13752.0)"
39,Publice și Administrației:,41180,Doamna Alina-Ștefania Gorghiu:,41951, multumesc doamna presedinta prin prezenta ordonanta se reglementeaza cadrul general pentru acordarea unui sprijin financiar operatorilor economici din subordinea judetelor care administreaza aeroporturile care in anul doua mii nouasprezece au inregistrat un trafic mai mic de trei milioane de pasageri astfel se prevede aprobarea suplimentarii sumelor defalcate din taxa pe valoarea adaugata pentru echilibrarea bugetelor locale cu suma de optzeci si patru zero mii lei si alocarea acesteia bugetelor locale ale judetelor cluj iasi sibiu dolj bacau suceava arad maramures bihor satu mare mures si tulcea pentru depasirea dificultatilor financiare cu care se confrunta cauzate de criza pandemica va multumesc si va rog sa aprobati acest proiect de lege ,"(5720.0, 5767.0)"
40,Doamna Alina-Ștefania Gorghiu:,41951,Domnul Claudiu-Marinel Mureșan:,42085, multumesc frumos din partea grupurilor parlamentare il invit pe domnul senator muresan la cuvant ,"(4797.0, 5574.0)"
41,Domnul Claudiu-Marinel Mureșan:,42085,Doamna Alina-Ștefania Gorghiu:,43748, va multumesc frumos doamna presedinte stimati colegi industria de transport aerian reprezinta unul dintre sectoarele economice cele mai afectate de pandemia covid nouasprezece cifrele spun totul in anul doua mii douazeci si unu la nivelul lunii mai abia s a atins treizeci si doi din traficul inregistrat in aceeasi perioada a anului precedent pandemia covid nouasprezece a fost si continua sa fie o mare lovitura pentru fiecare dintre noi si pentru economie in ansamblu iar cei care sufera evident au nevoie de sustinere rolul statului este si acela de a sprijini eforturile de redresare a sectoarelor afectate de pandemia covid nouasprezece in cateva cuvinte proiectul vizeaza acordarea unui sprijin financiar operatorilor economici din subordinea judetelor care administreaza aeroporturi cu trafic mai mic de trei milioane de pasageri acesti bani reprezinta o adevarata gura de oxigen si speram ca aceste masuri vor conduce la depasirea dificultatilor financiare cu care se confrunta acest sector important sprijinul acordat prin acest proiect se refera in fapt la doua cai suport de finantare una pentru aeroporturile regionale cu trafic situat intre doua sute zero si trei milioane de pasageri pe an in cuantum de patruzeci si doi cinci sute patruzeci si patru mii lei iar pentru aeroporturile regionale cu trafic situat sub doua sute zero de pasageri pe an suma va fi de patruzeci si unu patru sute nouazeci si patru mii lei sunt senator de sibiu si cunosc problemele cu care se confrunta aeroportul ma bucur sa vad aeroportul international din sibiu pe lista beneficiarilor alaturi de aeroporturile din bacau craiova iasi suceava timisoara si cluj grupul parlamentar usr va vota pentru acest proiect va multumesc frumos ,"(5785.0, 5893.0)"
