,start_text,start_index,end_text,end_index,text,timestamp,start,end
11,Domnul Ionuț Neagu:,10265,Doamna Alina-Ștefania Gorghiu:,10334, cererile legitime ale drepturilor romanilor ,"(0.0, 11858.04)",0.0,11858.04
12,Doamna Alina-Ștefania Gorghiu:,10334,"Denisa Alexia – elevă, reprezentantă a UNICEF România:",11638, opriti i microfonul pentru ca este lipsa de bun simt si stiti asta cu tot respectul invatati regulamentul miercuri la declaratii politice cu draga inima va asteapta domnul guran cu mai mult interes decat am eu multumesc pentru incalcarea regulamentului chiar n am apetit nici de la dumneavoastra nici de la nimeni altcineva cu respect stimati colegi vom trece la sectiunea i a ordinii de zi la punctul unu cu mare placere vreau sa ascultam mesajul unicef romania cu prilejul aniversarii a treizeci si trei de ani de la adoptarea de catre adunarea generala a natiunilor unite a conventiei cu privire la drepturile copilului stimati colegi stimate doamne senatoare in sala plenului sunt prezenti doi reprezentanti ai unicef care vor prezenta mesajele lor asa cum spuneam cu prilejul aniversarii a treizeci si trei de ani de la adoptarea de catre adunarea generala a natiunilor unite a conventiei cu privire la drepturile copilului dati mi voie sa dau cuvantul denisei are paisprezece ani este in clasa a viii a la scoala gimnaziala ciugud e inteleg primul primar ales al copiilor in romania in judetul alba si o astept sa ne spuna cuvantul ei cu mare interes o sa va rog sa ne asezam in banci si s o aplaudam ca s o incurajam ,"(810.0, 846.0)",810.0,846.0
13,"Denisa Alexia – elevă, reprezentantă a UNICEF România:",11638,Doamna Alina-Ștefania Gorghiu:,14813, stimati membri ai senatului doamnelor si domnilor sarbatorim si anul acesta alaturi de senatul romaniei ziua internationala a drepturilor copilului in care promovam dreptul copiilor la participare poate ca va intrebati de ce este important ca noi copiii sa ne implicam o simpla intrebare cu o sumedenie de raspunsuri dar cu o singura concluzie putem schimba aceasta tara si ne putem contura cu propria noastra putere viitorul a ceea ce numim acasa eu astazi ma adresez dumneavoastra in numele bordului copiilor sustinut de unicef si al tuturor copiilor din romania noi copiii obisnuim sa credem ca elevii cu note mai mari vor fi mereu cei privilegiati iar ceilalti cei neglijati cadrele didactice trebuie sa i poata sprijini pe toti ca sa acumuleze cunostinte sa se dezvolte iar acest lucru nu este intotdeauna simplu in mod concret cunosc cazuri de elevi pasionati de o materie aparte nivel de invatare care necesita performanta olimpiade multa munca si mult sprijin o problema majora semnalata de colegii mei este ca se intampla des ca acei copii care au nevoie de sprijin sa nu l primeasca profesorii trebuie sa priveasca dincolo de programa scolara si sa raspunda la nevoia adevarata a copiilor de multe ori e important sa intelegem ce se intampla in afara scolii pentru a avea rezultate mai bune la scoala asa cum bine stiti copiii sunt diferiti ne diferentiaza multe aspecte pe plan scolar familial mintal etc cred ca profesorii de toate varstele pot beneficia de traininguri care sa i ajute sa gestioneze cazuri particulare copii cu nevoi atat de diferite prin intermediul acestor traininguri nu mi imaginez sesiuni lungi cu multe informatii inutile si cu o teorie bine punctata ci niste scurte activitati sustinute de preferat de niste psihologi cadre didactice cu experienta asistenti sociali sau personalitati din comunitate informate pe acest domeniu in care pot fi puse in aplicare diferite metode de invatare pentru a asigura incluziunea sociala a tuturor copiilor copii cu aptitudini si nevoi diferite din medii diferite familii de romi copii cu dizabilitati copii ucraineni aceste cursuri sunt o necesitate pentru invatamantul romanesc de la profesorii mei am invatat ca trebuie sa invatam incontinuu indiferent daca suntem elevi sau chiar profesori incluziunea sociala a copiilor inseamna si participarea lor in luarea deciziilor care le afecteaza viata iar ultimul sondaj u report ne arata ca adolescentii isi doresc ca senatorii sa acorde mai multa atentie participarii copiilor sa aiba intalniri mai dese cu copiii sa primeasca informatii despre procesul legislativ cred ca grupul de prietenie copii senatori este canalul potrivit de dialog si colaborare copiii pot pune pe agenda senatului subiectele care i preocupa iar senatorii pot consulta copiii cand dezvolta legi pentru ei va multumesc pentru deschiderea de a colabora si va asigur ca boardul copiilor si alte structuri de reprezentare ale copiilor sunt gata sa comunice si sa colaboreze cu dumneavoastra va multumesc ,"(850.0, 1034.0)",850.0,1034.0
14,Doamna Alina-Ștefania Gorghiu:,14813,"Yusif – elev, reprezentant al UNICEF România:",15025, iti multumesc denisa pentru frumoasele cuvinte il invit acum la cuvant pe colegul tau tot din partea unicef yusif saisprezece ani ne spune el interventia pe care o are te rog ,"(1041.0, 3560.0)",1041.0,3560.0
15,"Yusif – elev, reprezentant al UNICEF România:",15025,Doamna Alina-Ștefania Gorghiu:,18097, stimati membri ai senatului doamnelor si domnilor am onoarea de a ma afla astazi in fata dumneavoastra pentru a sarbatori ziua internationala a drepturilor copilului aniversarea a treizeci si trei de ani de la adoptarea conventiei cu privire la drepturile copilului in prima instanta as dori sa mentionez faptul ca apreciem demersurile actuale in privinta implicarii copiilor precum grupul de prietenie al senatului infiintat recent sau platformele informative precum senat junior insa astazi doresc sa aduc in atentie un aspect care limiteaza dreptul copiilor la participare anume lipsa autonomiei decizionale si autonomiei de reprezentare in cadrul art doisprezece din conventia drepturilor copilului fiecare copil si tanar care este capabil sa si formeze o opinie proprie are dreptul de a si exprima liber aceste opinii in toate problemele care l afecteaza acordandu se importanta acestor opinii in functie de varsta si maturitate mesajul pe care vrem noi astazi sa il transmitem este ca inca de la varsta de saisprezece ani un adolescent este capabil sa voteze este capabil sa si deschida singur si sa conduca un ong este capabil sa sustina o structura de reprezentare fara a se afla sub o alta organizatie sau o persoana majora daca invatam inca de mici despre importanta participarii civice si despre importanta implicarii daca avem acces la formarile potrivite putem face cele mai bune alegeri si proiecte atat pentru noi cat si pentru colegii nostri ne uitam astfel la statistici demografice si vedem cum fenomenul de imbatranire exacerbeaza in romania ca in multe alte tari opiniile tineretului care oricum nu este destul de incurajat sa voteze sunt eclipsate de implicarea populatiei mai in varsta copiii si tinerii reprezinta viitorul de ce nu ni l putem crea singuri nu intelegem mai mult cand ne referim la democratie copiii nu conteaza in democratie va intrebam din nou de ce am vrea mai multa autonomie in scopul de a ne reprezenta singuri tot de la varsta de saisprezece ani ar trebui sa ni se permita sa deschidem un ong sa ne reprezentam singuri daca ne puneti la indoiala competenta asta demonstreaza inechitate astfel incat competenta adultilor nu e niciodata pusa la indoiala nu vedem vreun test acordat adultilor inainte ca ei sa voteze intr un sondaj recent u report copiii si adolescentii si au exprimat preferinta majoritara ca una din problemele cele mai importante din cadrul senatului sa fie votul la saisprezece ani contam pe deschiderea si sprijinul dumneavoastra astfel pentru o eficienta proxima a art doisprezece mentionat anterior este esential sa ne schimbam perspectiva depasita asupra varstei maturitatii sa adoptam proiectul de lege l338 doua mii douazeci si doi proiect deja depus si semnat in parlament precum si extinderea posibilitatilor legale ale persoanelor de saisprezece ani in final va spunem ca noi copiii vrem incluziune iar daca voi doriti cu adevarat acest lucru ne puteti procura mijloacele pentru a face acest lucru realitate va multumesc ,"(1056.0, 1234.0)",1056.0,1234.0
16,Doamna Alina-Ștefania Gorghiu:,18097,Domnul Liviu Brătescu:,18581, felicitari ma unge pe suflet pledoaria venita din partea voastra va multumesc in numele colegilor senatori prezenti astazi pentru interventiile voastre in plen dati mi voie stimati colegi sa trec la urmatorul punct punctul doi avem o alocutiune despre cultura nationala prezentata de grupul parlamentar al pnl il invit la microfonul central pe domnul senator bratescu sa ne spuna foarte scurt despre ce este vorba va multumesc ,"(1234.0, 1271.0)",1234.0,1271.0
17,Domnul Liviu Brătescu:,18581,Doamna Alina-Ștefania Gorghiu:,19447, doamna presedinta doamnelor si domnilor senatori anul acesta pe douazeci si patru noiembrie se implinesc nouazeci si cinci de ani de la trecerea in eternitate a lui ionel bratianu dincolo de calitatea sa de presedinte al partidului national liberal ionel bratianu a fost numit pe buna dreptate primul ministru al marii uniri datorita rolului pe care l a avut in participarea romaniei la primul razboi modului in care a contribuit la realizarea si recunoasterea unirii de la o mie noua sute optsprezece si nu in ultimul rand in realizarea actului de la alba iulia de incoronare a familiei regale acesta este motivul pentru care consider ca este de datoria noastra sa l omagiem astazi pe ionel bratianu in cadrul senatului romaniei prin audierea unui scurt discurs al celui care a fost primul ministru al romaniei mari despre cultura nationala va multumesc ,"(1271.0, 1329.0)",1271.0,1329.0
18,Doamna Alina-Ștefania Gorghiu:,19447,Doamna Anca Dana Dragu:,24029, in regula va multumim domnule senator audiem discursul in monitoare da text consemnat conform inregistrarii audiate in sala de sedinte in plen a senatului ionel bratianu nu de azi ci dintotdeauna dezvoltarea culturii a aparut partidului national liberal ca facand parte din nevoile vitale ale intemeierii si ale dezvoltarii statului de la inceput el a stiut ca fara cultura o democratie puternica si sanatoasa nu se poate inchega constiinta nationala insasi nu se clarifica si nu rodeste in plin daca mintea nu se lumineaza si sufletul nu se inalta partidul care a avut in sanul si in fruntea sa pe kogalniceanu pe ion ghica pe conta pe poni pe rosetti pe sturdza si pe haret care pe langa alte atatea institutiuni si legiuiri scolare au creat si organizat scoala primara si academia romana temeiul si reprezentarea suprema a culturii nationale si care chiar in ultimii ani a dat un asa de mare avant dezvoltarii scoalei rurale cu inimosul concurs al invatatorilor si al taranimii nu poate fi invinuit c a nesocotit in mijlocul raportul comisiei de buget finante precum si al comisiei economice este de admitere cu amendamente respinse a propunerii legislative propunerea face parte din categoria legilor ordinare suntem de asemenea prima camera sesizata va invit din partea grupurilor parlamentare la cuvant nu exista inscrieri la cuvant exista inscrieri la cuvant doamna presedinta anca dragu din partea grupului usr va invit la microfonul central ,"(1657.0, 1682.0)",1657.0,1682.0
19,Doamna Anca Dana Dragu:,24029,Doamna Alina-Ștefania Gorghiu:,24988, multumesc doamna presedinta este vorba despre o modificare la doua acte normative la legea contabilitatii si la ordonanta de urgenta nr douazeci si opt o mie noua sute nouazeci si noua amendamente care vin in sprijinul firmelor in sensul in care se doreste reducerea termenului in care documentele contabile si nu numai sunt pastrate legea in acest moment cele doua acte normative mentionate prevad zece ani prin aceasta initiativa se propune reducerea la cinci ani este o masura care vine in aceasta perioada dificila pentru companii sa sprijine viata companiilor sa creasca competitivitatea este un ajutor prin reducerea costurilor si a birocratiei in general este si un amendament pe care l am depus si care a avut un vot de aprobare la comisia de buget si respingere la comisia economica si doamna presedinta noi am vrea sa sustinem acest amendament si sa l supunem votului plenului senatului ,"(1694.0, 1761.0)",1694.0,1761.0
20,Doamna Alina-Ștefania Gorghiu:,24988,Domnul Radu-Mihai Mihail:,25230, doamna presedinta in procedura pe care toti colegii au votat o amendamentele nu pot fi sustinute in plen cu tot dragul pentru aceasta intentie va ascult pe procedura microfonul doi va rog ,"(1770.0, 1785.0)",1770.0,1785.0
21,Domnul Radu-Mihai Mihail:,25230,Doamna Alina-Ștefania Gorghiu:,25873, multumesc doamna presedinta in regulamentul senatului este foarte clar stipulat la art o suta sase pct trei ca amendamentele respinse pot fi sustinute in plen si am studiat cu atentie si nu exista niciun fel de dispozitie contrara in regulamentul pentru sedintele hibride va reamintesc nu am avut amendamente in plen in sedintele hibride in perioada cand votul se facea telefonic si complicatia procedurala era foarte importanta dar acum nu exista niciun fel de motiv operational sau procedural mai ales daca vrem sa respectam regulamentul sa nu putem sa sustinem amendamentele respinse in plen multumesc ,"(1793.0, 1836.0)",1793.0,1836.0
22,Doamna Alina-Ștefania Gorghiu:,25873,Domnul Radu-Mihai Mihail:,26485, stimate domn eu sunt absolut dispusa sa discutam acelasi lucru de fiecare data la aceeasi sedinta din pacate deznodamantul este acelasi la fel cum stiti pe procedura hibrida nu exista posibilitatea conform procedurii a reluarii amendamentelor respinse in comisie motiv pentru care daca dumneavoastra vreti sa pierdem timpul cu aceeasi argumentatie pe care o invocati din regulament cu draga inima va ascult dar este ultima interventie pe procedura si cu asta inchid dezbaterile dumneavoastra pe acest subiect ,"(1857.0, 1868.0)",1857.0,1868.0
23,Domnul Radu-Mihai Mihail:,26485,Doamna Alina-Ștefania Gorghiu:,26658, multumesc daca vreti sa mi specificati exact locul unde se precizeaza ca nu mai respectam regulamentul senatului si facem altfel ,"(3558.0, 3560.0)",3558.0,3560.0
24,Doamna Alina-Ștefania Gorghiu:,26658,Domnul Radu-Mihai Mihail:,26768, nu as vrea sa mi precizati dumneavoastra din procedura hibrida care este ,"(1887.0, 3032.0)",1887.0,3032.0
25,Domnul Radu-Mihai Mihail:,26768,Doamna Alina-Ștefania Gorghiu:,26811, o suta sase punct trei ,"(1793.0, 10119.0)",1793.0,10119.0
26,Doamna Alina-Ștefania Gorghiu:,26811,Domnul Radu-Mihai Mihail:,26867, eu cred ca m am facut ,"(1891.0, 1891.0)",1891.0,1891.0
27,Domnul Radu-Mihai Mihail:,26867,Doamna Alina-Ștefania Gorghiu:,26939, este regulamentul senatului o suta sase punct trei ,"(1793.0, 1892.0)",1793.0,1892.0
28,Doamna Alina-Ștefania Gorghiu:,26939,Domnul Radu-Mihai Mihail:,27040, stimate lider functionam dupa o hotarare a plenului parlamentului ,"(1894.0, 1894.0)",1894.0,1894.0
29,Domnul Radu-Mihai Mihail:,27040,Doamna Alina-Ștefania Gorghiu:,27110, functionam dupa regulament completat cu ,"(1897.0, 1897.0)",1897.0,1897.0
30,Doamna Alina-Ștefania Gorghiu:,27110,Doamna Anca Dana Dragu:,27900, ma ascultati si pe mine cum v am ascultat eu pe dumneavoastra ca sa aflam argumentele si dintr o parte si din alta functionam dupa o hotarare votata de plenul senatului publicata in monitorul oficial hotarare care este o reglementare speciala de la functionarea normala daca dumneavoastra vreti sa intelegeti bine daca nu la fel de bine eu nu discut pe marginea hotararii altfel decat ceea ce prevede hotararea hotararea nu prevede ca vom discuta aceste amendamente respinse in comisie motiv pentru care eu nu pot sa ma abat de la aceasta procedura votata de plenul senatului eu va multumesc pentru precizare doamna dragu daca vreti sa inchideti dezbaterile pe acest punct sau mai aveti ceva completari de facut va ascult cu drag ,"(1899.0, 1941.0)",1899.0,1941.0
31,Doamna Anca Dana Dragu:,27900,Doamna Alina-Ștefania Gorghiu:,28330, multumesc as fi vrut sa inchei prin a va spune ca totusi aceste amendamente care au fost respinse in comisie si pe care acum nu le putem discuta in plenul senatului sincer sper sa fie discutate si aprobate in camera deputatilor pentru ca nu fac decat sa clarifice situatii posibil neclare aparute prin aceasta modificare si ca atare mai rau sa incurce firmele decat sa le ajute multumesc ,"(1941.0, 1971.0)",1941.0,1971.0
32,Doamna Alina-Ștefania Gorghiu:,28330,Domnul Radu-Mihai Mihail:,28446, va multumesc pentru precizare este bine venita va ascult va ascut ,"(1971.0, 3560.0)",1971.0,3560.0
33,Domnul Radu-Mihai Mihail:,28446,Doamna Alina-Ștefania Gorghiu:,29176, va multumesc doamna presedinta am studiat procedura pentru plenul hibrid cu mare atentie procedura nu poate sa se substituie regulamentului senatului procedura aduce elemente suplimentare face precizari la niciun moment la niciun articol la niciun punct nu se spune ca este interzis ca se modifica regulamentul senatului si este interzis sa sustinem amendamentele respinse in plen va rog frumos doamna presedinta daca cumva ati descoperit in hotararea pe care am votat o privind plenul hibrid ceva care sa spuna ca nu putem sustine in plen sa ne indicati la ce articol daca nu exista aceasta mentiune este o ingradire grava a dreptului senatorilor de a isi sustine amendamentele ,"(1988.0, 2027.0)",1988.0,2027.0
34,Doamna Alina-Ștefania Gorghiu:,29176,Domnul Radu-Mihai Mihail:,29222, e in regula ,"(1332.0, 8794.0)",1332.0,8794.0
35,Domnul Radu-Mihai Mihail:,29222,Doamna Alina-Ștefania Gorghiu:,29273, incalcam regulamentul ,"(2039.0, 2039.0)",2039.0,2039.0
36,Doamna Alina-Ștefania Gorghiu:,29273,Doamna Diana Iovanovici-Șoșoacă:,29521, e in regula multumesc frumos pentru precizarile dumneavoastra repetitive daca mai exista din partea grupurilor parlamentare alte interventii nu mai exista o invit la microfonul trei pe doamna senator sosoaca ,"(2040.0, 2051.0)",2040.0,2051.0
37,Doamna Diana Iovanovici-Șoșoacă:,29521,Doamna Alina-Ștefania Gorghiu:,30272, am cateva observatii de facut multumesc doamna presedinta doamnei dragu vreau sa i spun ca s a intors roata sunteti pusa in situatia mea cand eu va spuneam ca nu trebuie sa procedati asa domnule lider la fel acum va intreb la ce v a folosit hibridul la ce v a folosit ca de un an si jumatate sa nu permiteti niciunii sa se discute articolele amendamentele in plen acum nu va convine este aceeasi procedura care exista de la asa zisa pandemie dumneavoastra ati votat o dumneavoastra o aveti cu tot respectul acum cine ne opreste sa avem o alta hotarare in care sa revenim nu mai vorbim ca se incalca legea se incalca constitutia n are rost oricum nu exista nimic pentru dumneavoastra ,"(2060.0, 2111.0)",2060.0,2111.0
38,Doamna Alina-Ștefania Gorghiu:,30272,Domnul Ștefan Pălărie:,32324, multumesc la punctul doi vom ramane la vot final inainte de a trece la dezbaterile si la discutia pe punctul trei dati mi voie sa salut din partea domnului din partea domnului senator bob virgil marius un grup de artisti din orasul simleu silvaniei sunt la balcon si o sa va rog sa i salutam raportul comisiei de aparare e de admitere a proiectului privind aprobarea ordonantei face parte din categoria legilor organice senatul e prima camera sesizata va invit la dezbateri generale domnule senator palarie aveti cuvantul microfonul central ,"(2111.0, 2129.0)",2111.0,2129.0
39,Domnul Ștefan Pălărie:,32324,Doamna Alina-Ștefania Gorghiu:,35839, multumesc doamna presedinte stimate colege stimati colegi referitor la aceasta ordonanta de urgenta si legea de aprobare a ei lege care isi propune sa modifice statutul politistului sunt cateva elemente totusi de precizat aici in baza discutiilor destul de fierbinti care au avut loc si saptamana trecuta in cadrul comisiei de munca discutam despre faptul ca agentii de politie care frecventeaza cursurile masteratului profesional vor putea sa fie scosi de la locul de munca vor putea sa si primeasca in continuare solda si drepturile salariale avute la data inceperii cursurilor acesti absolventi ai programului de masterat vor avea vechimea din perioada studiilor recunoscuta in perioada in care au fost inscrisi la acest master iar celor care intra in corpul ofiterilor de politie ca urmare a absolvirii acestuia nu li se va putea schimba raportul de serviciu timp de cinci ani aceasta prevedere fiind numai ea separata o incalcare a principiului constitutionalitatii de libertate a muncii am pus mai multe intrebari aici in cadrul comisiei o intrebare a fost ce se intampla cu cei care nu isi termina programul de master sau daca repeta anul i il fac vreo trei patru cinci ani de zile inseamna ca acesti politisti din sistem se vor duce vor avea chiar un interes sa fie platiti pe solda si sa nu isi termine studiile in timp ce si studiile si vechimea lor vor fi inregistrate ca un beneficiu personal n am primit raspuns la intrebarea asta onor guvernul care a propus acest lucru nu parea ca s a gandit la o solutie si in acest aspect apoi in al doilea rand se discuta despre un principiu al discriminarii si anume agentii de politie care intra in programul de master au toata perioada de master considerata si vechime e si platita iar alti studenti care nu sunt agenti de politie vor putea trece prin acelasi program de master intelegem ca nu sunt atat de multi undeva la opt din cei care se inscriu dar fata de ei exista aceasta inechitate ceilalti nu pot sa participe am mai ridicat de asemenea cateva intrebari spun eu foarte sensibile si anume ce se intampla cu zona de siguranta scolara avand in vedere scandalul recent al unui echipaj de politie care a intrat intr o scoala din judetul ilfov pentru a i controla pe elevi sa vada daca au la ei obiecte ascutite insa maniera militieneasca pe care au avut o a trezit revolta parintilor si a profesorilor si in cele din urma o sesizare din partea ministerului educatiei deci sunt multe probleme in sistemul acesta mai ales in sistemul de interne intelegem ca scade in mod dramatic de la an la an interesul tinerilor pentru aceasta meserie si pentru acest tip de scoala necesitatea gasirii solutiei este un lucru extrem de important insa consideram ca aceasta solutie gasita de guvern nu este una buna motiv pentru care noi ne vom abtine la aceasta propunere credem ca e o propunere proasta credem ca se puteau face propuneri mai bune insa credem in egala masura ca e un subiect extrem de important despre care daca nu intervenim curand nu vom mai avea sistemul de interne functional in statul roman exact inainte de probabil niste miscari sociale destul de mari pe fondul scumpirilor si in egala masura posibil sa creasca incidentele violentele furturile tocmai pentru ca populatia romaniei saraceste pe zi ce trece din cauza incompetentei guvernului va multumesc ,"(2261.0, 2458.0)",2261.0,2458.0
40,Doamna Alina-Ștefania Gorghiu:,35839,Domnul Ambrozie-Irineu Darău:,37208, mai exista alte interventii nu mai exista multumesc frumos atunci punctul patru ramane la vot final punctul cinci proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr o suta patruzeci si trei doua mii douazeci si doi pentru modificarea art saptesprezece din ordonanta guvernului nr douazeci si cinci doua mii paisprezece privind incadrarea in munca si detasarea strainilor pe teritoriul romaniei si pentru modificarea si completarea unor acte normative privind regimul strainilor in romania avem un raport al comisiei pentru invatamant de admitere a proiectului de lege privind aprobarea ordonantei proiectul face parte din categoria legilor ordinare senatul este prima camera sesizata domnule senator darau aveti cuvantul din partea grupului usr ,"(2458.0, 2479.0)",2458.0,2479.0
41,Domnul Ambrozie-Irineu Darău:,37208,Doamna Alina-Ștefania Gorghiu:,39463, multumesc doamna presedinta abia in luna iunie a acestui an am avut o ordonanta de urgenta pentru cresterea de la o suta cincizeci la trei sute a numarului de scoli in programul masa calda in anul scolar actual in august a aparut o a doua ordonanta de urgenta in care s au mai adaugat cincizeci de scoli crescand numarul la trei sute cincizeci ministerul socotise gresit numarul de beneficiari greseala de aritmetica in noiembrie a venit aceasta a treia ordonanta de urgenta cu marirea pana la patru sute cincizeci de scoli de aceasta data ordonanta este justificata de economia nebanuita realizata in gestionarea programului in cele trei sute cincizeci de scoli copiii din program nu au primit masa incepand din septembrie unii nu primesc nici acum si teoretic raman bani pentru alte promisiuni desarte inaplicabile anul acesta bugetar nivelul de incompetenta la implementare este scandalos balbele acestea ridicole cu numarul de scoli din program puteau fi evitate daca ar fi existat bazat pe problemele ridicate anii trecuti un sprijin real pentru unitatile de invatamant si pentru autoritatile locale aceasta este ideea din spatele unui program pilot sa verifice cum se aplica o masura care sunt obstacolele si care sunt efectele iata unde ne a adus gestionarea dupa ureche a pilotului la a treia ordonanta de urgenta nici acum programul nu va fi decat pe hartie functional ce nu s a putut face in trei sute de scoli in cinci luni si in cincizeci de scoli in trei luni nu o sa se poata realiza in o suta de scoli suplimentare in doar doua saptamani mare parte din banii destinati mesei copiilor se vor intoarce la buget de aceea este cu atat mai mare nevoie de un cadru previzibil de generalizare a programului asa cum s a stabilit prin amendamentele aduse aici la senat la cea de a doua ordonanta va rog pe toti senatori din toate partidele si neafiliati sa luati legatura cu colegii de la camera si sa urgentati o decizie prin care acest program sa devina o prioritate in educatie si parte a bugetului pe anul urmator este singura garantie ca in doua mii douazeci si trei macar atunci nu vom avea iarasi un lant de ordonante de urgenta incepand de prin luna iunie mai ales ca va reamintesc in mai planuiti sa schimbati guvernul va multumesc ,"(2543.0, 2672.0)",2543.0,2672.0
42,Doamna Alina-Ștefania Gorghiu:,39463,Doamna Diana Iovanovici-Șoșoacă:,39642, nu mai vad din partea celorlalte grupuri interventii o vad pe doamna senator sosoaca cu interventie microfonul trei o sa va rog sa l deschideti ,"(2676.0, 2684.0)",2676.0,2684.0
43,Doamna Diana Iovanovici-Șoșoacă:,39642,Doamna Alina-Ștefania Gorghiu:,40217, multumesc frumos deci ati ajuns la vorba mea data trecuta v am spus ca asa se va intampla dam ordonante peste ordonante avem bani pe hartie scoli pe hartie numai ca stiti in realitate sunt niste copii care au nevoie de ajutor si in realitate acest ajutor nu este primit deci asteptam noua ordonanta pentru urmatoarele cinci sute cincizeci de scoli ca vad ca e trei sute cincizeci patru sute cincizeci cinci sute cincizeci din o suta in o suta vom reusi pana la urma peste vreo douazeci de ani sa manance si acei copii care intre timp devin maturi bravos natiune halal sa ti fie ,"(2687.0, 2729.0)",2687.0,2729.0
44,Doamna Alina-Ștefania Gorghiu:,40217,Doamna Diana Iovanovici-Șoșoacă:,40695, nu mai exista alte inscrieri la cuvant la punctul sase punctul ramane la vot final punctul sapte proiectul de lege privind abilitarea guvernului de a emite ordonante raportul comisiei juridice e de admitere cu amendamente admise si respinse a proiectului face parte din categoria legilor ordinare senatul este prima camera sesizata interventii pe legea de abilitare exista exista doamna senator sosoaca microfonul trei ,"(2734.0, 2761.0)",2734.0,2761.0
