,start_text,start_index,end_text,end_index,text,timestamp
11,Domnul Cătălin-Daniel Fenechiu:,8573,Domnul Florin-Vasile Cîțu:,9849, multumesc domnule presedinte in primul rand vreau sa fac un anunt la comisia de sanatate publica postul de vicepresedinte eliberat urmare a demisiei din parlament a domnului senator carp va fi ocupat din partea partidului national liberal de doamna senator stela firu urmand ca in cel mai scurt timp sa completam cu inca un om comisia respectiva dar de astazi doamna stela firu va fi vicepresedintele comisiei solicitarea numarul doi este aceea de a retrimite la comisie punctul treizeci si noua pe ordinea de zi respectiv propunerea legislativa pentru completarea legii educatiei nationale chiar daca e punctul treizeci si noua nu va intra cu siguranta in dezbatere astazi si atunci pentru a nu pierde o saptamana solicitarea noastra este sa il retrimitem o saptamana la comisie ca sa nu incurcam in niciun fel parcursul legislativ si punctul numarul trei este o solicitare pentru dumneavoastra sa aveti o consultare cu liderii de grup sa vedem in ce maniera decizia luata azi in biroul permanent va fi aplicabila plenului de astazi ce intelegem prin formatul hibrid votul va fi strict in sala sau va fi si pe tablete si pe telefon as vrea ca impreuna cu liderii de grup sa stabilim acest lucru multumesc ,"(7106.0, 8533.0)"
12,Domnul Florin-Vasile Cîțu:,9849,Domnul Florin-Vasile Cîțu:,9849,,"(240.0, 8533.0)"
13,Domnul Florin-Vasile Cîțu:,9849,Domnul Ion Prioteasa:,13149, va multumesc domnule lider de prima solicitare luam act va rog sa va introduceti cartelele va supunem la vot propunerea solicitarea liderului de grup al pnl domnul fenechiu ca punctul treizeci si noua de pe ordinea de zi propunerea legislativa pentru completarea legii educatiei nationale nr unu doua mii unsprezece din regulamentul senatului comisia pentru cercetarea abuzurilor combaterea coruptiei si petitii prezinta trimestrial biroului permanent un raport asupra petitiilor primite si asupra modului de solutionare a acestora acest raport este prezentat plenului senatului la inceputul fiecarei sesiuni de asemenea va informez ca raportul este afisat pe pagina de internet a senatului daca doreste reprezentantul comisiei pentru cercetarea abuzurilor combaterea coruptiei si petitii sa prezinte raportul va rog ,"(7106.0, 8533.0)"
14,Domnul Ion Prioteasa:,13149,Domnul Florin-Vasile Cîțu:,14081, in perioada unu ianuarie treizeci si unu martie doua mii douazeci si doi comisia pentru cercetarea abuzurilor combaterea coruptiei si petitii a fost sesizata pentru a analiza si solutiona un numar de o suta unsprezece petitii din acestea o suta patru au fost luate in considerare iar sapte au fost clasate pentru saizeci si sase de petitii au fost sesizate organele competente pentru a analiza si solutionare a problemelor care fac obiectul petitiilor iar in treizeci si opt de cazuri comisia s a adresat direct petitionarilor asa cum am prezentat pentru solutionarea celor saizeci si sase de petitii care au fost inaintate unor organe si structuri ale statului s au formulat o suta cincizeci si sase de sesizari din care o suta doi catre institutii reprezentand administratia publica centrala sau locala sapte sesizari catre institutii ale sistemului judiciar si patruzeci si sapte vizand structuri ale parlamentului stimati colegi raportul integral se regaseste pe pagina de internet a senatului va multumesc ,"(2028.0, 2087.0)"
15,Domnul Florin-Vasile Cîțu:,14081,Doamna Janina-Mirela Sitaru – secretar de stat la Ministerul Afacerilor Externe:,14600, va multumesc si eu mergem mai departe trecem la sectiunea a ii a a ordinii de zi punctul unu al ordinii de zi este inscris proiectul de lege pentru ratificarea protocolului nr saisprezece la conventia pentru apararea drepturilor omului si a libertatilor fundamentale adoptat la strasbourg la doi octombrie doua mii treisprezece si semnat de romania la strasbourg la paisprezece octombrie doua mii paisprezece declar deschise dezbaterile generale asupra proiectului de lege dau cuvantul reprezentantului guvernului microfonul opt ,"(2642.0, 2653.0)"
16,Doamna Janina-Mirela Sitaru – secretar de stat la Ministerul Afacerilor Externe:,14600,Domnul Florin-Vasile Cîțu:,16378, multumesc domnule presedinte doamnelor si domnilor senatori protocolul nr saisprezece la cedo reprezinta unul dintre elementele importante ale procesului de reforma a curtii europene a drepturilor omului care intra in responsabilitatea statelor parti la conventia pentru apararea drepturilor omului si a libertatilor fundamentale dupa intrarea in vigoare a protocolului nr saisprezece la cedo pentru romania cele mai inalte jurisdictii romane curtea constitutionala a romaniei si respectiv inalta curte de casatie si justitie vor avea posibilitatea de a solicita curtii europene a drepturilor omului un aviz consultativ atunci cand apreciaza ca o anumita cauza aflata pe rolul lor ridica o chestiune de principiu privind interpretarea sau aplicarea drepturilor si libertatilor din conventie sau din protocoalele la aceasta partea dispozitiva a proiectului de lege de ratificare priveste patru aspecte normative complementare respectiv ratificarea protocolului nr saisprezece la cedo desemnarea instantelor nationale investite cu atributul de a adresa curtii europene a drepturilor omului cereri de aviz consultativ in temeiul protocolului nr saisprezece acestea fiind curtea constitutionala a romaniei si inalta curte de casatie si justitie inlocuirea declaratiei formulate de romania cu ocazia semnarii protocolului nr saisprezece care privea desemnarea instantelor nationale si depunerea noii declaratii la secretarul general al consiliului europei precum si intrarea in vigoare a legii fac precizarea ca romania a semnat protocolul nr saisprezece la conventie la data de paisprezece octombrie doua mii paisprezece prin agentul guvernamental pentru cedo va multumesc ,"(2125.0, 2221.0)"
17,Domnul Florin-Vasile Cîțu:,16378,Doamna Laura-Iuliana Scântei:,16720, va multumesc comisia pentru politica externa comisia juridica de numiri disciplina imunitati si validari si comisa pentru drepturile omului egalitate de sanse culte si minoritati au elaborat un raport comun invit reprezentantul comisiei juridice pentru prezentarea raportului va rog doamna senator ,"(2221.0, 2239.0)"
18,Doamna Laura-Iuliana Scântei:,16720,Domnul Florin-Vasile Cîțu:,18238, multumesc domnule presedinte buna ziua distinsi membri ai senatului romaniei proiectul de lege pentru ratificarea protocolului nr saisprezece adoptat la strasbourg la douazeci si patru iunie doua mii treisprezece ofera posibilitatea de a stabili la nivel national cele mai inalte jurisdictii ale partilor contractante de a solicita un aviz consultativ atunci cand se apreciaza ca o astfel de cauza aflata pe rolul lor ridica o problema grava in ceea ce priveste interpretarea sau aplicarea conventiei sau a protocoalelor sale beneficiul adoptarii acestui protocol nr saisprezece si ratificarii sale de catre romania asa cum a punctat in expunerea sa si reprezentantul guvernului are in vedere de fapt reducerea numarului de cereri de sesizari adresate curtii europene a drepturilor omului si indirect practic evitarea unor condamnari suplimentare si asa numeroase la adresa romaniei pe tema incalcarii unor drepturi prevazute in conventie cele trei comisii enuntate de dumneavoastra domnule presedinte comisia pentru politica externa comisia juridica de numiri disciplina imunitati si validari precum si comisa pentru drepturile omului din senatul romaniei au fost sesizate pentru intocmirea raportului comun asupra proiectului de lege dupa dezbateri succesive in sedinte distincte acestea au adoptat un raport comun de admitere fara amendamente pe care il supunem votului plenului senatului impreuna cu proiectul de lege proiectul de lege este un proiect de lege ordinara va multumesc ,"(2243.0, 2334.0)"
19,Domnul Florin-Vasile Cîțu:,18238,Doamna Diana Iovanovici-Șoșoacă:,18465, va multumesc doamna presedinte doamna senator interventii vad pe doamna sosoaca senator bine ati venit si microfonul vreti microfonul central va rog la microfonul central ,"(2339.0, 6401.0)"
20,Doamna Diana Iovanovici-Șoșoacă:,18465,Domnul Florin-Vasile Cîțu:,21307, multumesc frumos bine v am gasit domnule presedinte vad ca sunteti foarte fericit de cate ori ma vedeti la primul punct si la urmatoarele e bine incepem sa ne intelegem bine dar va rog frumos nu mai semnati acte pentru romania oricum trebuie sa fiti fericiti domnul caciu ne imprumuta mai mult decat ne ati imprumutat dumneavoastra este o performanta deci se poate si mai rau de atat raportat la acest punct spunea doamna presedinta a comisiei juridice ca in acest fel se va reduce se incearca reducerea condamnarilor romaniei la cedo mie mi se pare ca nu vedem in viitor cedo conventia a fost adoptata in o mie noua sute cincizeci acest protocol nr saisprezece in doua mii treisprezece acum cele mai inalte curti ale romaniei ccr ul si inalta curte pot cere aviz consultativ pentru dispozitii legale care sunt cunoscute tratate explicate si paraexplicate din o mie noua sute cincizeci oare nu cumva mergem mai departe astfel incat ccr ul sa admita faptul ca exista entitati suprastatale pentru care ccr ul trebuie sa fie pus undeva in subordine unu la mana doi la mana vreau sa va anunt ca de foarte mult timp de ani de zile la cedo mai sunt declarate admisibile doar doi din totalitatea cererilor petitiilor care se depun din toata uniunea europeana doar doi din doi peste nouazeci si noua sunt respinse problema romaniei nu e sa ceara aviz consultativ cedo problema romaniei este o problema de rezolvare a justitiei avem o justitie injusta avem o justitie penetrata de oameni ai serviciilor secrete nu numai romanesti si asta nu v am spus o numai eu v o spun nenumarati jurnalisti aceia care inca mai au coloana vertebrala va spun nenumarati oameni la comisia pentru cercetarea abuzurilor combaterea coruptiei si petitii ca tot v a citit domnul senator prioteasa raportul si ar fi bine sa il cititi de pe site vin nenumarate cu sutele cu miile dosare pe care le respingem de ce solicita rejudecarea daca o sa va uitati cu un ochi de jurist care are ceva experienta in spate o sa vedeti ce greseli intentionate exista in aceste dosare greseli intentionate din partea procuraturii greseli intentionate din partea judecatorilor si mai ales aranjamente din partea avocatilor din pacate justitia este injusta si degeaba cerem avize consultative pentru ca de fapt problema de fond nu o va rezolva nimeni injustitia justitiei iar ceea ce faceti acum cu acest aviz consultativ nu face decat sa puna intr o subordine ccr ul si inalta curte de casatie si justitie fata de aceste institutii ale uniunii europene si bineinteles se va deschide drumul catre constitutia europeana care va anula constitutiile tuturor tarilor desi toate statele au semnat in calitate de state suverane si independente va multumesc ,"(7106.0, 8533.0)"
21,Domnul Florin-Vasile Cîțu:,21307,Doamna Janina-Mirela Sitaru:,22233, va multumesc si eu doamna senator vreau sa va anunt ca la balcon avem in acest moment invitati din partea domnului senator antal lorant un grup de saptesprezece elevi de la organizatia de tineret din zona odorhei judetul harghita bine ati venit in parlamentul romaniei declar deschise dezbaterile generale asupra proiectului de lege dau cuvantul reprezentantului guvernului microfonul opt ,"(2598.0, 2613.0)"
22,Doamna Janina-Mirela Sitaru:,22233,Domnul Florin-Vasile Cîțu:,24023, multumesc domnule presedinte doamnelor si domnilor senatori in vederea aplicarii protocolului nr saisprezece despre care am facut referire mai devreme se impune reglementarea procedurii de solicitare a avizelor consultative de catre instantele desemnate precum si a efectelor juridice ale acestora asupra solutionarii cauzelor in care au fost solicitate in acest sens proiectul de lege de punere in aplicare stabileste ca inalta curte de casatie si justitie poate solicita curtii europene a drepturilor omului sa emita un aviz consultativ cu privire la chestiuni de principiu privind interpretarea ori aplicarea drepturilor si libertatilor din conventie sau din protocoalele la aceasta in cazul in care apreciaza ca avizul consultativ este necesar pentru clarificarea unor aspecte ale cauzei in vederea pronuntarii hotararii in materie civila si penala prin proiect se recunoaste legitimarea procesuala activa mediata si instantelor indreptatite sa sesizeze inalta curte de casatie si justitie in vederea pronuntarii unei hotarari prealabile pentru dezlegarea unei chestiuni de drept in privinta curtii constitutionale a romaniei prin proiect se propune ca solicitarile de aviz consultativ sa poata fi formulate in cazul solutionarii exceptiilor de neconstitutionalitate privind legile si ordonantele precum si a contestatiilor care au ca obiect constitutionalitatea unui partid politic de asemenea prin proiect se propune instituirea atat in materie civila cat si in materie penala a unui nou caz de revizuire totodata proiectul prevede norme care stabilesc mecanismul procedural si administrativ pentru gestionarea solicitarilor de aviz si comunicarea autoritatilor romane cu cedo in acest sens va multumesc ,"(2655.0, 2759.0)"
23,Domnul Florin-Vasile Cîțu:,24023,Doamna Laura-Iuliana Scântei:,24362, va multumesc comisia pentru politica externa comisia juridica de numiri disciplina imunitati si validari si comisia pentru drepturile omului egalitate de sanse culte si minoritati au elaborat un raport comun comisia juridica doamna presedinta va prezenta raportul va rog doamna senator scantei ,"(2221.0, 2231.0)"
24,Doamna Laura-Iuliana Scântei:,24362,Domnul Florin-Vasile Cîțu:,27812, multumesc domnule presedinte nu stiu daca observatiile cuprinse in raportul celor trei comisii permanente raport de admitere cu amendamente asupra proiectului de lege privind adoptarea masurilor necesare implementarii legii de ratificare a protocolului nr saisprezece o vor lamuri pe distinsa colega senator sosoaca sa dea un vot favorabil ambelor proiecte dar vreau sa i raspund punctual la chestiunile pe care le a enuntat anterior si pe care chiar in cuprinsul raportului le gasim ca raspunsuri la criticile domniei sale cedo nu obliga inalta curte de casatie si aceste proiecte de lege pe care le avem in dezbatere si la vot astazi nici proiectul legii de ratificare nici proiectul legii privitoare la masurile de punere in aplicare a acestui protocol nr saisprezece nu obliga nici inalta curte de casatie si nici curtea constitutionala din romania sa ceara in mod obligatoriu intr o cauza dedusa judecatii lor in cazul curtii constitutionale solutionarea exceptiilor de neconstitutionalitate cu privire la legi si ordonante de urgenta invocate in fata instantelor judecatoresti sau a instantelor de arbitraj sa solicite in mod obligatoriu acest aviz consultativ mai mult daca il solicita pe procedura prevazuta conform protocolului instanta care a solicitat e vorba de inalta curte sau de curtea constitutionala poate sa isi retraga solicitarea si sa solutioneze pe riscul ei in interpretarea domniei sale cauza dedusa judecatii si sa nu astepte acest aviz consultativ dar asta nu impiedica partile care ar fi vatamate de o astfel de solutionare de o astfel de hotarare judecatoreasca sa sesizeze ulterior statul roman la cedo direct pentru pronuntarea unei hotarari judecatoresti de condamnare este o procedura care vine in sprijinul instantelor de judecata este asteptata aceasta lege de ratificare si legea cu punerea in aplicare a masurilor de intregul sistem judiciar si atunci acest lucru voiam sa vi l punctez la beneficii poate ca votul dumneavoastra se va schimba pana la finalul sedintei un lucru in plus vreau sa il mai punctez dupa dezbaterile in cele trei comisii permanente am hotarat sa adoptam un raport de admitere cu privire la proiectul de lege privitor la masurile de aplicare de punere in aplicare a protocolului nr saisprezece in romania cu o singura precizare intrucat camera deputatilor a reglementat in mod benefic o institutie a suspendarii cu cale de atac astfel incat atunci cand instanta solicita un astfel de aviz consultativ sa aiba dreptul sa suspende judecata pana la primirea avizului consultativ nu am dorit ca acest beneficiu procedural sa fie cumva folosit mai cu seama in dosarele penale pentru a determina pentru a genera indirect un efect al implinirii termenului de prescriptie a raspunderii penale in acele dosare in asteptarea avizului consultativ este ceea ce am facut si multumim pentru colaborarea excelenta pe care am avut o cu reprezentantii ministerului justitiei si ministerului afacerilor externe in elaborarea amendamentelor pe acest proiect de lege raportul este un raport de admitere cu amendamente admise pe care il supunem votului plenului senatului beneficiile sunt evidente in ceea ce priveste aplicarea protocolului nr saisprezece inclusiv la nivelul instantelor supreme din romania curtea constitutionala si inalta curte va multumesc ,"(7106.0, 8533.0)"
25,Domnul Florin-Vasile Cîțu:,27812,Doamna Diana Iovanovici-Șoșoacă:,28191, multumesc doamna senator interventii doamna senator va dau cuvantul imediat daca sunt interventii a fost doar prezentat raportul doamna senator sosoaca microfonul trei va rog ,"(2995.0, 3006.0)"
26,Doamna Diana Iovanovici-Șoșoacă:,28191,Domnul Florin-Vasile Cîțu:,28404, va rugam frumos sa nu plece pentru ca a mentionat ceva de care imi era teama ati mentionat ca pot sa se pronunte pe riscul lor ce inseamna pe riscul lor va rog frumos ,"(3009.0, 3014.0)"
27,Domnul Florin-Vasile Cîțu:,28404,Doamna Diana Iovanovici-Șoșoacă (din sală):,28506, doamna senator daca vreti sa raspundeti nu sunteti obligata sa stiti ,"(3026.0, 3026.0)"
28,Doamna Diana Iovanovici-Șoșoacă (din sală):,28506,Doamna Laura-Iuliana Scântei:,28585, este dezbatere ,"(1686.0, 1686.0)"
29,Doamna Laura-Iuliana Scântei:,28585,Domnul Florin-Vasile Cîțu:,28651, da da da va multumesc pentru ,"(2221.0, 6326.0)"
30,Domnul Florin-Vasile Cîțu:,28651,Doamna Laura-Iuliana Scântei:,28734, cu initiatorul dezbaterile sunt cu ,"(240.0, 8533.0)"
31,Doamna Laura-Iuliana Scântei:,28734,Domnul Florin-Vasile Cîțu:,30740, va multumesc pentru intrebare este bine venita vreau sa va punctez anterior ca atunci cand solicita inalta curte sau curtea constitutionala un aviz consultativ nu l solicita pe interpretarea legii au o cauza o speta pe care o judeca in raport dand o interpretare prevederilor conventiei europene si dorind sa afle direct de la cedo daca in acel caz concret drepturile si libertatile prevazute in conventie sunt aplicate pe deplin ca sa stie sa si formuleze judecata in spiritul si al probatoriului administrat in cauza dar si al conventiei prin urmare cand spun ca inalta curte de casatie si e prevazut in legea de aplicare de punere in aplicare a protocolului nr saisprezece cand prevede dreptul inaltei curti de a solicita la cererea partilor sau din oficiu un astfel de aviz consultativ dar nu l asteapta si considera ca trebuie sa judece fara a astepta sau isi retrage de la cedo de la grefa curtii isi retrage solicitarea de aviz inseamna ca apreciaza in intelepciunea sa ca poate sa judece sau s a lamurit cu privire la interpretarile rezultate din conventie si apreciaza in judecata sa adoptand o decizie finala daca partea insa este pe riscul sau inseamna daca partea dupa aia nemultumita si fara alta cale de atac nationala se adreseaza curtii europene a drepturilor omului si va obtine o hotarare de condamnare care va constata de fapt ca acea hotarare data de inalta curte a incalcat unul dintre drepturile fundamentale prevazute in conventie este pe riscul inaltei curti pentru ca va fi obligata sa solutioneze apoi acea cerere de revizuire care este introdusa in baza modificarilor aduse prin acest proiect la codul de procedura civila dupa caz in codul de procedura penala si petentul iata se va indrepta impotriva aceleiasi instante pentru a obliga sa i respecte intr un caz de revizuire dreptul deja constatat de cedo dar cu plata cheltuielilor de catre statul roman a cheltuielilor de judecata ,"(7106.0, 8533.0)"
32,Domnul Florin-Vasile Cîțu:,30740,Doamna Laura-Iuliana Scântei:,30799, va multumesc doamna senator ,"(3660.0, 7061.0)"
33,Doamna Laura-Iuliana Scântei:,30799,Domnul Florin-Vasile Cîțu:,30845, va multumesc ,"(3387.0, 3402.0)"
34,Domnul Florin-Vasile Cîțu:,30845,Doamna Diana Iovanovici-Șoșoacă:,31203, va multumesc doamna senator bine doamna senator sosoaca microfonul trei dar nu mai avem microfonul trei doamna senator sosoaca va rog ,"(3177.0, 4748.0)"
35,Doamna Diana Iovanovici-Șoșoacă:,31203,Domnul Florin-Vasile Cîțu:,31427, ii multumesc frumos numai ca nu vad unde este sanctiunea pentru ca tot statul roman plateste si mai mult decat atat la acest punct doi ingraditi dreptul la revizuire va multumesc ,"(3660.0, 3702.0)"
36,Domnul Florin-Vasile Cîțu:,31427,Doamna Janina-Mirela Sitaru:,32355, va multumesc daca mai sunt alte interventii nu mai sunt alte interventii inchei dezbaterile initiativa legislativa ramane la vot final punctul trei al ordinii de zi proiectul de lege pentru modificarea legii nr cincizeci si sase o mie noua sute nouazeci si sapte pentru aplicarea prevederilor conventiei privind interzicerea dezvoltarii producerii stocarii si folosirii armelor chimice si distrugerea acestora mergem mai departe declar deschise dezbaterile generale asupra proiectului de lege dau cuvantul reprezentantului guvernului microfonul opt ,"(3700.0, 3708.0)"
37,Doamna Janina-Mirela Sitaru:,32355,Domnul Florin-Vasile Cîțu:,34612, multumesc domnule presedinte proiectul de lege are ca obiect de reglementare modificarea legii nr cincizeci si sase o mie noua sute nouazeci si sapte pentru aplicarea prevederilor conventiei privind interzicerea dezvoltarii producerii stocarii si folosirii armelor chimice si distrugerea acestora modificarile vizeaza adaugarea substantelor chimice de tipul agentilor noviciok la listele de control cand vorbim de agentii noviciok sunt tipul de substante care au fost utilizate in doua mii optsprezece pe teritoriul marii britanii pentru otravirea a doi cetateni rusi serghei skripcal si fiica sa precum si in doua mii douazeci impotriva disidentului rus alexei navalnii o alta modificare este actualizarea denumirii autoritatii nationale desemnate pentru implementarea prevederii conventiei privind interzicerea dezvoltarii producerii stocarii si folosirii armelor chimice si distrugerea acestora ca urmare a desfiintarii agentiei nationale de control a exporturilor ca urmare a comasarii prin absorbtie si preluarea activitatii acesteia de catre ministerul afacerilor externe prin departamentul pentru controlul exporturilor corectarea unui articol privind obligatia de solicitare de licente in cazul importului exportului sau transferului in interiorul uniunii europene a saxitoxinei o ala modificare vizeaza introducerea unor clarificari referitoare la necesitatea declararii transferurilor in interiorul uniunii europene chiar daca dupa intrarea romaniei in uniunea europeana in doua mii sapte nu mai sunt necesare licente pentru aceste operatiuni precum si actualizarea valorilor amenzilor contraventionale ca urmare a denominarii monedei nationale si a necesitatii de a corela amenzile cu cele prevazute in legislatia pentru controlul exporturilor produselor cu dubla utilizare modificarea legii nr cincizeci si sase o mie noua sute nouazeci si sapte conduce la intarirea cadrului legislativ national constituind totodata o contributie concreta a romaniei la implementarea unui important instrument de drept international pe fondul actual al relatiilor internationale marcat dupa cum bine stiti in ultima vreme de declaratii si referiri la utilizarea de arme de distrugere in masa va multumesc frumos ,"(7106.0, 8533.0)"
38,Domnul Florin-Vasile Cîțu:,34612,Doamna Nicoleta Pauliuc:,34879, va multumesc si eu comisia pentru aparare ordine publica si siguranta nationala si comisia pentru politica externa au elaborat un raport comun invit reprezentantul uneia dintre comisii aparare sa prezinte raportul va multumesc ,"(3388.0, 3702.0)"
39,Doamna Nicoleta Pauliuc:,34879,Domnul Florin-Vasile Cîțu:,36266, multumesc domnule presedinte stimati colegi comisia pentru aparare ordine publica si siguranta cetateanului impreuna cu comisia pentru politica externa in conformitate cu prevederile art saptezeci din regulamentul senatului au fost sesizate in procedura de urgenta de catre biroul permanent al senatului in vederea dezbaterii si elaborarii raportului comun asupra proiectului de lege pentru modificarea legii nr cincizeci si sase o mie noua sute nouazeci si sapte pentru aplicarea prevederilor conventiei privind interzicerea dezvoltarii producerii stocarii si folosirii armelor chimice si distrugerea acestora proiectul de lege are ca obiect de reglementare modificarea legii nr cincizeci si sase o mie noua sute nouazeci si sapte precum si o serie de alte acte normative consiliul legislativ a analizat proiectul de lege l a avizat favorabil comisia pentru sanatate comunicatii tehnologia informatiei au transmis avize favorabile la dezbaterea proiectului au participat reprezentanti ai institutiilor pe parcursul unor sedinte separate membrii comisiilor pentru aparare ordine publica si siguranta nationala si cei din comisia pentru politica externa au hotarat cu unanimitate de voturi sa adopte prezentul raport comun de admitere fara amendamente va supunem domnule presedinte aprobarii plenului senatului prezentul raport comun de admitere si proiectul de lege ,"(3402.0, 3486.0)"
40,Domnul Florin-Vasile Cîțu:,36266,Domnul Ion-Narcis Mircescu (de la prezidiu):,36694, va multumesc doamna presedinte daca sunt interventii la acest proiect de lege nu sunt declar incheiate dezbaterile initiativa legislativa ramane la vot final punctul patru proiectul de lege privind datele deschise si reutilizarea informatiilor din sectorul public declar deschise dezbaterile microfonul zece reprezentantul guvernului va ascultam microfonul zece va rog ,"(3700.0, 3708.0)"
41,Domnul Ion-Narcis Mircescu (de la prezidiu):,36694,Domnul Florin-Vasile Cîțu:,36755, pe procedura ,"(4757.0, 4763.0)"
42,Domnul Florin-Vasile Cîțu:,36755,Domnul Liviu-Lucian Mazilu:,36885, acum inainte de a interveni guvernul va rog pe procedura interventie pe procedura ,"(4757.0, 4763.0)"
43,Domnul Liviu-Lucian Mazilu:,36885,Domnul Florin-Vasile Cîțu:,37206, multumesc domnule presedinte avem o solicitare de retrimitere la comisie a acestui punct a venit o adresa de la ministerul justitiei care solicita corelarea unor chestiuni pe un amendament care a fost depus in comisie suntem camera decizionala nu i niciun pericol sa ,"(3660.0, 3702.0)"
44,Domnul Florin-Vasile Cîțu:,37206,Domnul Liviu-Lucian Mazilu:,37259, am inteles multumesc ,"(3660.0, 3702.0)"
45,Domnul Liviu-Lucian Mazilu:,37259,Din sală:,37383, sa existe adoptarea tacita prin urmare asta e rugamintea pe care v o adresam multumesc ,"(3660.0, 3702.0)"
46,Din sală:,37383,Domnul Florin-Vasile Cîțu:,37414, cat timp cat timp ,"(240.0, 8533.0)"
47,Domnul Florin-Vasile Cîțu:,37414,Domnul Liviu-Lucian Mazilu:,37463, pentru ce perioada ,"(1580.0, 6956.0)"
48,Domnul Liviu-Lucian Mazilu:,37463,Domnul Florin-Vasile Cîțu:,37514, termen o saptamana ,"(240.0, 8533.0)"
49,Domnul Florin-Vasile Cîțu:,37514,Domnul Aurel George Mohan – secretar de stat la Ministerul Sănătății:,38322, este o solicitare de retrimitere a punctului patru la comisie pentru o saptamana va rog sa va pregatiti cartelele pentru vot va rog sa votati cu cincizeci si sase de voturi pentru noua impotriva si cincisprezece abtineri proiectul de lege de la punctul patru a fost retrimis la comisie o saptamana mai departe punctul cinci al ordinii de zi legea privind aprobarea ordonantei guvernului nr saptesprezece doua mii douazeci si unu pentru modificarea si completarea legii nr o suta treizeci si patru doua mii nouasprezece privind reorganizarea agentiei nationale a medicamentului si a dispozitivelor medicale precum si pentru modificarea unor acte normative reexaminare la solicitarea presedintelui romaniei declar deschise dezbaterile dau cuvantul reprezentantului guvernului pentru a prezenta punctul de vedere microfonul opt ,"(3570.0, 3615.0)"
