,start_text,start_index,end_text,end_index,text,timestamp
11,Doamna Gabriela Crețu:,15363,Doamna Alina-Ștefania Gorghiu:,17215, unele dintre comisii sunt foarte constiente ca propunerile legislative care vin de la comisia europeana pot avantaja unele state si dezavantaja pe altele ca ne pot gasi pregatiti sau ne pot gasi nepregatiti si din acest motiv lucreaza foarte serios trimit comisiei de afaceri europene observatiile lor propunerile lor care la randul lor sunt trimise la comisia europeana in aceeasi masura ministerele cu care lucram ne trimit amendamente observatii pe care intentioneaza sa le sustina in consiliu si daca noi ni le asumam ca inca parlamentul mandateaza guvernul nu viceversa le trimitem de asemenea comisiei europene si comisia de regula raspunde intr un timp scurt acestor comentarii pe care noi le trimitem cu aprobarea dumneavoastra a tuturor ori si le asuma ori ne da explicatii daca i am cerut explicatii pe anumite puncte ori aduce argumente in plus la cele la care nu e chiar de acord cu noi or astazi avem raspunsul la sase opinii pe care noi le am trimis am intrat in dialog cu comisia opinii care sunt de pe la inceputul lui iulie august etcetera pe zone care au generat mari ingrijorari e vorba de prelungirea certificatului covid de vizele cu statele unite de regulamentele legate de pactul verde sau de protectia lucratorilor din digital si atunci am o propunere daca se poate pentru ca toate aceste raspunsuri asa cum pleaca si opiniile noastre de la presedintele senatului respectiv la serviciul de afaceri europene ca ele sa fie trimise cumva automat catre comisiile competente adica cele care au pus intrebarile si au facut propunerile pentru ca ele ne sunt uneori foarte utile inclusiv in comunicarea publica pentru a lamuri situatii care sunt nelamurite si genereaza deseori mari dezbateri multumesc din suflet ,"(1273.0, 1398.0)"
12,Doamna Alina-Ștefania Gorghiu:,17215,Domnul Cristinel-Gabriel Berea:,19912, multumesc propunerile pe care le ati facut acum o sa va rog sa le inaintati biroului permanent secretarul general le va pune pe ordinea de zi impreuna cu mine si le vom discuta in biroul permanent va multumesc doamna senator daca mai exista nici nu va mai intreb ca nu exista la informari luari de cuvant va multumesc pentru luarea de cuvant doamna senator vom trece la sectiunea a ii a a ordinii de zi la punctul unu al ordinii de zi avem proiectul de lege pentru ratificarea acordului dintre guvernul romaniei si guvernul regatului arabiei saudite privind cooperarea in domeniul apararii semnat la riad la douazeci si patru ianuarie doua mii douazeci si doi raportul comisiei pentru antreprenoriat si turism este de admitere a proiectului de lege privind aprobarea ordonantei proiectul face parte din categoria legilor ordinare si se adopta cu votul majoritatii senatorilor prezenti senatul e prima camera sesizata in cadrul dezbaterilor generale va invit exista inscrieri la cuvant domnule senator aveti cuvantul de la microfonul central va rog ,"(1399.0, 1431.0)"
13,Domnul Cristinel-Gabriel Berea:,19912,Doamna Alina-Ștefania Gorghiu:,20810, va multumesc doamna presedinta doamnelor si domnilor senatori stimati colegi organizatii de management al destinatiei stiti de cat timp asteapta mediul de afaceri sa legiferam acest domeniu de vreo cinci ani de zile practic din aceste organizatii ar trebui sa faca parte reprezentanti ai administratiei locale reprezentanti ai ong urilor si actorii care lucreaza in turism avem sansa in momentul asta sa facem lucrurile bine sa nu le mai facem pe genunchi marea mea temere este cu reprezentantii administratiei locale cum putem face lucrurile bine nu mai punem acolo amantele nu mai punem acolo matusile nu mai punem acolo fratii punem acolo oamenii care impreuna cu ong urile si cu actorii implicati in economia turismului sa reuseasca sa creasca potentialul turistic al romaniei va multumesc ,"(1550.0, 1609.0)"
14,Doamna Alina-Ștefania Gorghiu:,20810,Domnul Raoul-Adrian Trifan:,22507, multumesc domnule berea mai exista si alti doritori la dezbateri generale daca nu exista proiectul va ramane la vot final la punctul patru proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr optzeci si opt doua mii douazeci si doi pentru modificarea si completarea unor acte normative in vederea gestionarii fondurilor europene nerambursabile destinate dezvoltarii regionale raportul comun al comisiei pentru administratie publica comisiei pentru comunicatii tehnologia informatiei si inteligenta artificiala si comisiei pentru aparare ordine publica si siguranta nationala este de admitere a proiectului de lege pentru aprobarea ordonantei proiectul de lege face parte din categoria legilor ordinare si se adopta cu votul majoritatii senatorilor prezenti senatul este prima camera sesizata in cadrul dezbaterilor generale senatorul trifan este invitat la microfonul central pe procedura va rog ,"(1609.0, 1697.0)"
15,Domnul Raoul-Adrian Trifan:,22507,Doamna Alina-Ștefania Gorghiu:,23298, multumesc doamna presedinte interimar pe acest oug au existat foarte multe discutii in spatiul public iar dupa ce am avut varianta finala iesita din comisii aceste discutii au inceput sa reapara in spatiul public mai precis este vorba despre faptul ca acest proiect prevede ca sri sa se ocupe de securitatea cibernetica a cloudului multi oameni spun ca punem lupul paznic la oi si intr un fel e si pe buna dreptate in acest sens pe procedura as vrea sa propun in plen un amendament care sa clarifice dincolo de orice dubiu ca sri nu are voie sa colecteze si sa utilizeze aceste date personale ale cetatenilor in alte scopuri dincolo de asigurarea securitatii cloudului guvernamental si daca mi dati voie sa l prezint se amendeaza art sase ,"(1701.0, 1749.0)"
16,Doamna Alina-Ștefania Gorghiu:,23298,Domnul Raoul-Adrian Trifan:,23553, cu tot respectul domnule senator o sa va intrerup ca pierdem timpul o sa va spun de ce daca citeati hotararea plenului si a comitetului liderilor pe vot hibrid nu se poate introduce in plen amendament ,"(1761.0, 1761.0)"
17,Domnul Raoul-Adrian Trifan:,23553,Doamna Alina-Ștefania Gorghiu:,23642, da am sa va corectez un pic doamna presedinte interimar ,"(1701.0, 1701.0)"
18,Doamna Alina-Ștefania Gorghiu:,23642,Domnul Raoul-Adrian Trifan:,23692, va rog cu drag ,"(2646.0, 2646.0)"
19,Domnul Raoul-Adrian Trifan:,23692,Doamna Alina-Ștefania Gorghiu:,23890, nu avem voie sa discutam amendamente care au trecut prin comisie si au fost respinse dar acesta este un amendament complet nou si nimic nu ma impiedica sa l prezint ,"(1769.0, 1773.0)"
20,Doamna Alina-Ștefania Gorghiu:,23890,Domnul Radu-Mihai Mihail:,24565, va rog sa mi aratati din procedura de vot hibrid din aceasta procedura pe care sunteti articolul pe care l invocati ca sa puteti sustine amendamente in plen pentru ca eu cu toata dragostea va spun ca nu se poate sustine un amendament in plen pe aceasta procedura tocmai nu este reglementat asta va spun multumesc va invit la microfon va rog ,"(1777.0, 1789.0)"
21,Domnul Radu-Mihai Mihail:,24565,Doamna Alina-Ștefania Gorghiu:,24905, va multumesc doamna presedinta dat fiind ca in procedura hibrida nu se specifica in niciun fel faptul ca nu putem sa avem ca in mod normal un vot al plenului pentru a decide daca accepta sau nu amendamente in plen rugamintea mea este sa supuneti la vot daca putem supune amendamente in plen multumesc ,"(1809.0, 1821.0)"
22,Doamna Alina-Ștefania Gorghiu:,24905,Domnul Radu-Mihai Mihail:,25844, eu pot cu mare placere sa supun orice propunere a dumneavoastra dar sa stiti ca dumneavoastra liderii de grup ati votat aceasta procedura si atunci cand ati discutat ati spus ca nu se prezinta nu va mai deranjati sa veniti la microfon ca va spun eu ce prevede procedura ati spus ca nu exista prezentarea raportului ca nu exista asta inseamna procedura hibrid o procedura simplificata in care nu se pot face amendamente in plen de altfel nu se reiau nici cele de la comisie logica cam asta este pe regulament daca le poti sustine pe cele din plen atunci poti sa faci si in plen amendamente daca nici macar pe cele respinse la comisie nu le poti sustine pe procedura hibrida nu poti sa faci amendamente noi dar eu pot la alegerea dumneavoastra sa supun ce vreti dumneavoastra la vot nu am niciun fel de rezerva sa va supun si va rog ,"(1825.0, 1861.0)"
23,Domnul Radu-Mihai Mihail:,25844,Doamna Alina-Ștefania Gorghiu:,26101, am inteles argumentul dumneavoastra din pacate sunt argumente care au o anumita logica asa cum sunt si argumentele mele nimic nu este prevazut in procedura drept pentru care rugamintea este sa supuneti la vot multumesc ,"(1867.0, 1878.0)"
24,Doamna Alina-Ștefania Gorghiu:,26101,Domnul Ionuț Neagu:,26144, va invit ,"(2788.0, 2792.0)"
25,Domnul Ionuț Neagu:,26144,Doamna Alina-Ștefania Gorghiu:,26371, multumesc doamna presedinta poate gasim o solutie de consens va rog sa supuneti la vot retrimiterea la comisie ca in acest mod colegii de la usr sa propuna in comisie acest amendament multumesc ,"(1883.0, 1896.0)"
26,Doamna Alina-Ștefania Gorghiu:,26371,Domnul Adrian Hatos:,28464, este cascada de propuneri astazi in plen cu mare drag o sa fac propunerea dumneavoastra o sa supun propunerea dumneavoastra va rog sa introduceti cartelele de vot si va rog sa i anuntati si pe colegii din online de aceea voi mai lasa treizeci de secunde ca sa fie atenti si colegii din online cu tabletele o sa va informez ca douazeci si cinci septembrie este data de adoptare tacita adica returnarea la comisie poate fi pentru maximum cat inseamna in cat suntem astazi la dezbaterile generale la acest punct va rog la dezbateri cu mare placere as dori sa va auzim domnul senator hatos ,"(1900.0, 1927.0)"
27,Domnul Adrian Hatos:,28464,Doamna Alina-Ștefania Gorghiu:,30199, multumesc nu vreau sa va retin foarte mult multumesc doamna presedinte si dragi colegi pentru a linisti un pic spiritele vizavi de problema ridicata mai inainte vreau sa atrag atentia colegilor care urmeaza sa voteze aceasta propunere legislativa cea privind cloudul guvernamental ca exista un intreg articol noua care se refera la prelucrarea datelor cu caracter personal si se prevede foarte clar ca toti operatorii care vor interveni in gestiunea platformei de cloud guvernamental vor respecta legislatia in vigoare cu privire la operatiunile cu date cu caracter personal legea cloudului guvernamental este una foarte importanta nu numai pentru ca este jalon in pnrr si avem bani pentru implementarea cloudului guvernamental ci si pentru a imbunatati eficienta administratiei pentru a scadea timpii de reactie ai administratiei in relatia cu cetatenii vreau doar sa va atrag atentia ca existenta centrelor de date a infrastructurii soft si hard si a legii in sine nu va rezolva totusi toate problemele pentru ca cele mai mari dificultati le vom avea de fapt cu implementarea efectiva a modului in care cei care sunt chiar la firul ierbii in ceea ce priveste lucrul cu datele si lucrul cu cetatenii si lucrul cu documentele vor implementa vor lucra cu cloudul guvernamental este vorba de atitudini si competente ale functionarilor publici motiv pentru care ii rog pe colegii nostri dupa ce aceasta lege va fi adoptata ea deja are efecte pentru ca este rezultatul unei ordonante de urgenta sa popularizeze sa promoveze cloudul guvernamental in relatiile lor in teritoriu cu functionarii din administratie din scoli si asa mai departe multumesc frumos ,"(2127.0, 2235.0)"
28,Doamna Alina-Ștefania Gorghiu:,30199,Domnul Raoul-Adrian Trifan:,30398, multumesc domnule senator hatos mai exista doritori inscrieri la cuvant sunteti doi si as vrea unul singur sa se hotarasca multumesc domnule trifan va rog ,"(2237.0, 2256.0)"
29,Domnul Raoul-Adrian Trifan:,30398,Doamna Alina-Ștefania Gorghiu:,32013, multumesc in primul rand vreau sa spun ca argumentele aduse de colegul de la pnl sunt partiale pentru ca intr adevar acel art noua prevede ceea ce dansul spunea dar modul in care este formulat duce la posibile interpretari cloudul guvernamental trebuie sa redefineasca modul in care cetatenii interactioneaza cu institutiile statului roman el trebuie sa ofere servicii rapide intuitive si eficiente iar datele personale ale cetatenilor sa fie folosite fara risc pentru a imbunatati viata acestora si a reduce la minimum posibil timpul de care acestia au nevoie pentru a interactiona cu institutiile publice sau private exista o frica in societatea civila cu privire la faptul ca serviciul roman de informatii se ocupa de securitatea cloudului unii spun ca punem lupul paznic la oi si nu e greu sa ti dai seama de unde vine genul acesta de temeri legea pe care o votam astazi trebuie sa stabileasca fara echivoc ca sri nu are dreptul sa foloseasca datele personale ale cetatenilor atributiile sale tinand strict de asigurarea securitatii cibernetice a cloudului privat guvernamental romanii trebuie sa foloseasca cu incredere serviciile publice care vor fi disponibile prin intermediul acestei platforme online imi pare rau ca nu am fost lasati sa propunem un amendament de bun simt necesar spun eu pentru ca ar fi fost o mica reparatie la fundatia increderii cetatenilor in statul roman incredere care este in mod traditional la cote alarmant de mici noi vom continua lupta la camera deputatilor va multumesc ,"(2256.0, 2351.0)"
30,Doamna Alina-Ștefania Gorghiu:,32013,Domnul Mihail Genoiu:,32110, domnul senator genoiu microfonul central va rog ,"(1539.0, 4381.0)"
31,Domnul Mihail Genoiu:,32110,Doamna Alina-Ștefania Gorghiu:,33606, multumesc doamna presedinta stimati colegi cred ca facem niste confuzii si e bine sa le lamurim si facem o confuzie intre cloudul guvernamental si platforma nationala de interoperabilitate platforma nationala de interoperabilitate am discutat o am comentat o am avut discutii despre securitatea acestei platforme au fost discutii in comisie atat intre sri cat si sts si cred ca am lamurit la vremea respectiva cine si de ce se ocupa cloudul guvernamental este vorba doar de un simplu soft care permite inmagazinarea acestor date din platforma de interoperabilitate iar problema care s a pus si am discutat o la comisia de administratie inclusiv reprezentantilor de la sts capacitatea sts ului de a gestiona acest cloud guvernamental care este un lucru de o mare capacitate si de mare performanta si poate ca ar fi fost o discutie de ce atribuie direct sts ului si nu se aplica o metoda eu stiu concurentiala de atribuire a acestui cloud guvernamental pentru ca secretizarea datelor din platforma de interoperabilitate sau din cloud este o problema care poate fi eu stiu realizata cu orice operator asa cum am avut discutii vizavi de operatorii de telefonie mobila cum am avut in discutii datele digitale din whatsapp si asa mai departe acelasi lucru se poate impune oriunde deci securitatea si platforma nationala de interoperabilitate nu au nicio legatura cu cloudul pe care l votam astazi si care este atributul sts ului ,"(2370.0, 2461.0)"
32,Doamna Alina-Ștefania Gorghiu:,33606,Domnul Ionuț Neagu:,33753, va multumesc tare mult domnule senator sunteti invitat la cuvant din partea grupului aur va rog ,"(1609.0, 3972.0)"
33,Domnul Ionuț Neagu:,33753,Doamna Alina-Ștefania Gorghiu:,34255, nu nu pe fond multumesc doamna presedinta eu am un gand in legatura cu acest proiect de lege si cred ca colegul de la pnl aducea unele lamuriri sa zicem asa dar pentru mine problema se pune in felul urmator nu sunt un atotcunoscator al acestui domeniu dar am cateva cunostinte in ceea ce priveste suveranitatea datelor unde vor fi stocate acele date pe ce servere in ce tara si daca acel celebru gdpr se extinde asupra suveranitatii acelor date multumesc ,"(2487.0, 2516.0)"
34,Doamna Alina-Ștefania Gorghiu:,34255,Domnul Cristinel-Gabriel Berea:,35184, ii multumesc domnului senator avem si alte inscrieri la cuvant daca nu avem inchid dezbaterile generale pe punctul cinci proiectul ramane la vot final punctul sase proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr nouazeci si doi doua mii douazeci si doi pentru modificarea art treizeci si patru alin raportul comisiei pentru aparare ordine publica si siguranta nationala este de admitere a proiectului de lege privind aprobarea ordonantei proiectul de lege face parte din categoria legilor ordinare si se adopta cu votul majoritatii senatorilor prezenti senatul este prima camera sesizata deschid dezbaterile cine doreste sa intervina tot domnul senator berea va rog ,"(1681.0, 1689.0)"
35,Domnul Cristinel-Gabriel Berea:,35184,Doamna Alina-Ștefania Gorghiu:,36027, va multumesc din nou doamna presedinta stimati colegi propunerea de fata este in aria inspectoratului general de aviatie care desfasoara misiuni din cadrul departamentului de situatii de urgenta in momentul de fata inspectoratul detine doua avioane unul de patruzeci de ani acusica trebuie sa iasa la pensie si unul de treizeci de ani initiativa de fata isi propune sa achizitioneze doua avioane noi ceea ce este laudabil profit de aceasta ocazie si lansez o invitatie guvernului stimati guvernanti stiati ca in romania avem ambulante care au implinit frumoasa varsta de un milion de kilometri veniti cu un proiect de reinnoire a parcului auto al ambulantelor aici in parlament si in conditiile in care ambulanta nu va costa opt sute noua sute zero de euro il vom vota cu drag multumesc ,"(2600.0, 2646.0)"
36,Doamna Alina-Ștefania Gorghiu:,36027,Domnul Ștefan Pălărie:,38387, va multumesc pentru interventie mai exista si alte interventii la cuvant daca nu va multumesc tare mult proiectul va ramane la votul final punctul sapte al ordinii de zi avem proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr nouazeci si sase doua mii douazeci si doi privind gestionarea financiara a fondurilor europene dedicate afacerilor interne alocate romaniei pentru perioada de programare doua mii douazeci si unu doua mii douazeci si sapte raportul comisiei pentru munca familie si protectie sociala este de admitere a proiectului de lege pentru aprobarea ordonantei proiectul face parte din categoria legilor organice si se adopta cu votul majoritatii senatorilor suntem prima camera sesizata declar dezbaterile generale deschise va invit la cuvant domnule senator palarie va invit ,"(2773.0, 2792.0)"
37,Domnul Ștefan Pălărie:,38387,Doamna Alina-Ștefania Gorghiu:,41794, multumesc doamna presedinte de sedinta stimate colege stimati colegi in general un cetatean al unui popor este protejat daca are un loc de munca bine platit suficient de bine platit incat sa poata sa absoarba din salariul sau veniturile realizate si cresteri de preturi si o inflatie de pana la sapte asa cum o au celelalte state europene atunci cand insa ca guvern nu ti faci treaba bine si iei decizii proaste una dupa alta oamenii nu se mai pot baza pe eficienta unui loc de munca bine platit si o economie robusta caz in care ai nevoie sa incepi cu o sarabanda de formule de tichete sociale si de alte interventii sociale pentru atentie inclusiv a politiza protectia sociala pe care o dai oamenilor care ajung sa fie in situatii vulnerabile cele doua programe unul care se adreseaza studentilor din romania celor care doresc in conditii poate grele sa si continue studiile universitare si celalalt legat de familie sunt niste initiative bune care nu ar fi ajuns in grija guvernului repet daca deciziile erau cele corecte dimpotriva atunci cand se iau masuri care duc la diminuarea economiei si chiar in viitor si o sa spun asta subliniat pierderi de locuri de munca prin inchiderea unor operatori mari si a unor angajatori mari atunci ai nevoie sa dimensionezi forme de ajutor social din pacate ambele sume care sunt alocate pentru cele doua programe sunt nesatisfacatoare sunt valori foarte mici si o sa vedeti daca numarati numarul de beneficiari si numai daca de exemplu discutam despre ajutorul de sprijin financiar pentru o ceremonie de nunta daca o sa o comparam cu cate casatorii se intampla anual faptul ca putem ajunge pana la sase zero de beneficiari la nivel national este o picatura intr un ocean s ar putea ca in viitor aproape tot romanul sa aiba nevoie de ajutor de la stat daca mergem in continuare cu cresterea galopanta a preturilor noi vom vota pentru aceste doua initiative pentru ca ele macar sustin o parte din romanii afectati crunt de masurile proaste ale guvernului dar din pacate avem foarte putina incredere in capacitatea executiva a guvernului de a duce aceste doua legi pana la capat printr un cadru adecvat ne e teama ca la fel ca in cadrul tichetelor sociale o sa asistam la luni multe de intarziere cu clarificarea cadrului legal pana cand bancile comerciale vor intelege cum anume si in baza caror reguli vor putea sa ofere aceste credite garantate de catre stat prin fondul de contragarantare al statului roman si ne e teama ca o sa putem sa reeditam un fiasco la fel cum a fost in cazul tichetelor sociale un program anuntat prin februarie care ar fi trebuit sa ajunga in mainile romanilor in luna iunie cu niste carduri care au ajuns sa fie distribuite pe undeva prin luna august pentru zece magazine care nu sunt suficiente pentru a acorda produsele si bunurile inclusiv de masa calda catre aceste persoane si dintre care ultimele statistici aratau ca peste zece zero de carduri au ajuns sa fie blocate fie pentru ca posesorii lor au incercat sa le vanda pentru niste preturi mai mici fie pentru ca au incercat sa cumpere tutun si alcool cu aceste carduri deci mare atentie executivul faceti in sfarsit ceva bine initiativa e buna dar e pacat ca romania a ajuns sa aiba nevoie de ea va multumesc ,"(2804.0, 3021.0)"
38,Doamna Alina-Ștefania Gorghiu:,41794,Domnul Claudiu-Richard Târziu:,42693, va multumesc pentru interventie alte inscrieri la cuvant neexistand declar dezbaterile inchise si las proiectul la vot final punctul zece proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr o suta doua mii douazeci si doi privind aprobarea si implementarea planului national de masuri cu privire la protectia si incluziunea persoanelor stramutate din ucraina beneficiare de protectie temporara in romania precum si pentru modificarea si completarea unor acte normative raportul comisiei de munca familie si protectie sociala este de admitere a proiectului de lege pentru aprobarea ordonantei proiectul de lege face parte din categoria legilor ordinare si se adopta cu votul majoritatii senatorilor prezenti senatul este prima camera sesizata la dezbateri generale va invit sa luati cuvantul domnule senator claudiu tarziu va rog ,"(3033.0, 3080.0)"
39,Domnul Claudiu-Richard Târziu:,42693,Doamna Alina-Ștefania Gorghiu:,46538, multumesc doamna presedinte empatizam cu situatia ucrainenilor care au fost nevoiti sa si paraseasca propriile case si sa ia drumul pribegiei din pricina razboiului pe care l a declansat rusia in tara lor suntem de acord ca acestora sa li se ofere o oarecare asistenta asa cum prevad toate reglementarile internationale la care si noi suntem parte avem insa o problema pornind chiar de la titlul acestei ordonante de urgenta care spune ca se refera la protectia si incluziunea ucrainenilor stramutati in romania veti vedea de ce un pic mai incolo mai intai sa luam aminte ca exista legislatie in romania privitoare la refugiatii de razboi care ofera suficiente masuri pentru acestia prin noile prevederi noi dam mult mai mult decat ne am angajat si international si prin legislatia nationala dam mult mai mult ucrainenilor in conditiile in care pentru romanii din ucraina guvernul de la kiev n a gasit niciodata nicio urma de intelegere nu a oferit niciun fel de asistenta financiara sau de alta natura dimpotriva a luat masuri care au restrictionat drepturile si libertatile acestor frati ai nostri ramasi dincolo de granita statului roman prin vointa a doi dictatori stalin si hitler si bineinteles prin consecintele razboiului al doilea mondial bun pentru romanii din ucraina guvernul de la kiev n a gasit de cuviinta sa dea nimic nici macar dreptul de a invata in limba materna si aceasta limba este pocita intr un fel pentru ca li se spune ca ei nu vorbesc limba romana ci limba moldoveneasca si stiu foarte bine ce spun pentru ca am fost acolo am vorbit cu romanii am vorbit cu autoritatile ucrainene si stiu exact la ce nivel se poate ridica aroganta acestor autoritati in privinta romanilor de pe teritoriul lor problema este ca nici romania nu ofera nimic romanilor din ucraina pana si bursele acelea amarate care erau date elevilor care invatau in limba romana au fost taiate in ultimii doi ani in plus prin legiferarea acestei ordonante de urgenta noi ne pregatim sa i discriminam pe romanii din romania pentru ca lor nu le oferim locuinte locuri de munca nu le oferim o mai buna educatie o integrare sociala nu le oferim servicii de sanatate mai bune dar oferim unor straini este foarte interesant cat de generosi suntem noi cu altii si cat suntem de rai cu ai nostri eu va intreb daca tot vrem sa le dam toate acestea in ce scop o facem si acum ne intoarcem din nou la titlul pe care il poarta ordonanta de urgenta si anume protectia si incluziunea cu alte cuvinte noi facem un mediu prielnic aici in romania ucrainenilor care vor sa se stramute la noi in tara asta spunem nu vrem sa ramana aici de ce am vrea sa facem lucrul asta de ce sa nu i asistam temporar asa cum ne obliga firea noastra crestineasca si obligatiile internationale pe care ni le am luat va amintesc dragi colegi ca in legea fundamentala a statului roman exista un articol care interzice stramutarea de populatii straine pe teritoriul national si ar trebui ca noi cei care facem legi sa tinem cont de prevederile constitutionale una este sa ajutam la nevoie alta este sa cream conditiile inlocuirii de populatie in romania din acest motiv nu putem sustine aceasta ordonanta de urgenta nu putem sa sustinem legea de aprobare a ei pe de alta parte va anunt ca sa nu mai iau cuvantul inca o data ca la punctul doisprezece care se refera tot la un ajutor dat ucrainenilor refugiati dar din bani europeni noi vom vota pentru ca sa aratam ca n avem nimic de fapt cu ucrainenii dar acolo sunt prevederi foarte stricte ale uniunii europene si un cost pe persoana redus nu presupune un efort atat de mare asa cum ne am angajat noi prin ordonanta de fata din bugetul national va multumesc ,"(3090.0, 3324.0)"
40,Doamna Alina-Ștefania Gorghiu:,46538,Domnul Ambrozie-Irineu Darău:,46679, multumesc domnule senator tarziu mai exista si alte interventii domnule senator darau aveti cuvantul ,"(1609.0, 3972.0)"
41,Domnul Ambrozie-Irineu Darău:,46679,Doamna Alina-Ștefania Gorghiu:,48464, multumesc doamna presedinta stiu ca nu eram anuntat la cuvant dar nu se poate sa nu raspundem la un discurs lung si consider eu de tip perdea de fum despre aceasta ordonanta de urgenta macar va rog aveti decenta sa nu mai amestecati crestinismul cu tot restul de afirmatii pe care le ati rostit dumneavoastra va reamintesc pilda samariteanului milostiv spuneti dumneavoastra ca ceea ce prevede aceasta ordonanta ca persoanele cu dizabilitati provenite din ucraina sa beneficieze de aceleasi prevederi ca si romanii sa se operationalizeze un numar unic pentru informatii de baza destinat persoanelor stramutate din ucraina sa li se dea cursuri de limba romana exact pentru incluziune sa fie identificate locuintele neocupate aflate in proprietatea apl vorbim inclusiv de doi sapte sute de copii ucraineni deja in scolile si gradinitele romanesti la inceputul anului care vor beneficia de unele prevederi ale ordonantei de urgenta ce este exagerat abuziv aici nimeni nu va sustine ca in romania romanii au un trai perfect departe de acest lucru nimeni nu va sustine ca minoritatea romaneasca din ucraina are un trai perfect si ca nu trebuie imbunatatite lucruri dar acesta este momentul in care sa contraargumentam impotriva unor beneficii absolut firesti umanitare pentru refugiatii ucraineni si da asa cum zice titlul ordonantei de urgenta sunt stramutati din ucraina nu i stramuta nimeni cu forta in romania din partea statului roman sunt stramutati de acolo catre teritoriul romanesc din cauza situatiei de razboi afirmatiile dumneavoastra in momentul in care alegeti sa le faceti peste tot in plen si in comisii nu inseamna decat o proliferare a propagandei proruse ,"(3487.0, 3569.0)"
42,Doamna Alina-Ștefania Gorghiu:,48464,Domnul Ştefan Pălărie:,49174, daca nu mai exista alte interventii voi lasa punctul zece la vot final punctul unsprezece proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr o suta trei doua mii douazeci si doi privind unele masuri pentru cresterea capacitatii de control la frontiera a autoritatii vamale romane raportul comisiei pentru munca familie si protectie sociala este de admitere a proiectului de lege pentru aprobarea ordonantei proiectul de lege face parte din categoria legilor ordinare si se adopta cu votul majoritatii senatorilor prezenti senatul este prima camera sesizata vom incepe dezbaterile domnul senator palarie doreste sa ia cuvantul va rog ,"(3600.0, 3618.0)"
