,start_text,start_index,end_text,end_index,text,timestamp,start,end
18,Doamna Alina-Ștefania Gorghiu:,18110,Doamna Rodica Boancă:,20893, multumesc domnului mazilu nu vreau sa va supar domnule mazilu dar nu e un proiect psd intamplarea face ca e chiar un proiect al guvernului de coalitie pnl psd udmr si ma bucur ca este asa asa cum sustinea doamna secretar de stat acum cand resimtim din plin efectele economice ale pandemiei cand vorbim despre un razboi in plina regula la granitele noastre cand preturile alimentelor pentru traiul zilnic al populatiei au inregistrat cresteri semnificative vorbim despre masuri pe care guvernul este obligat sa le ia si e foarte sanatos ca le ia acum daca am ajuns sa criticam si masurile bune inseamna ca nu mai avem ce critica si in aceasta categorie intra asa cum stiti alimente de baza ulei zahar faina orez si altele de aceea cred eu ca atat in senatul romaniei cat si in camera deputatilor in societatea romaneasca trebuie sa aratam ca statul arata si este solidar si ajuta concret grupurile vulnerabile pentru ca din nefericire vorbim despre grupuri vulnerabile atunci cand luam aceste masuri exact asta fac tichetele sociale reglementate prin actualul proiect de lege au ca sa stie toti colegii nostri o valoare nominala de doua sute cincizeci de lei cu ele se pot achizitiona produse de baza alimente de baza si mese calde acestea vor fi oferite pe card si se va acorda suma o data la doua luni pana la finalul anului important este ca acestea vor ajunge exact la cei care au cea mai mare nevoie si vorbim de doi cinci milioane de oameni toti acestia aflati in situatii de deprivare materiala sau de risc de saracie vorbim despre familii cu cel putin doi copii sau monoparentale cu venit mai mic de sase sute de lei pe luna de pensionari cu venit mai mic de unu cinci sute de lei pe luna de persoanele cu venit minim garantat sau persoanele cu dizabilitati e pentru prima data in romania cand o masura de sprijin social ajunge la atat de multi beneficiari si sigur este asa cum spuneau colegii mei o masura care face parte din pachetul sprijin pentru romania va reamintesc ca din acest pachet saizeci merge catre mediul de afaceri si investitii iar aproximativ patruzeci pentru persoanele vulnerabile ca atare vorbim despre o strategie sustenabila de crestere economica nu de masuri populiste asa cum am auzit astazi in sala de plen grupul pnl va sustine acest proiect si va multumim celor din guvern care ati facut eforturi ca el sa devina realitate si va urez succes in continuare pentru ca e in plina desfasurare procedura de comunicare a voucherelor sper sa ajunga cat mai repede la beneficiari pentru ca fiecare dintre aceste persoane vulnerabile sa se bucure de aceasta masura multumesc frumos o invit din partea grupului aur pe doamna senator rodica boanca ,"(1626.0, 1825.0)",1626.0,1825.0
19,Doamna Rodica Boancă:,20893,Doamna Alina-Ștefania Gorghiu:,22765, multumesc doamna presedinta de sedinta onorat prezidiu stimati colegi am sa incep prin a spune ca aur va vota pentru raportul de admitere referitor la aceasta lege care ar trebui sa tempereze saracia extrema sa reduca saracia extrema insa exista un mare insa astfel de masuri si noi eu cel putin de principiu nu sunt impotriva masurilor populiste pentru ca pana la urma statul este despre popor si trebuie sa lucreze pentru popor iar masurile populiste in anumite situatii se impun singura mea dezamagire si singura frustrare a aliantei pentru unirea romanilor legata de acest proiect este aceea ca suma este derizorie in niciun caz nu va opri saracia extrema doua sute cincizeci de lei la doua luni inseamna fix doi covrigi si o sticla de apa sau doar un covrig si o sticla de apa ca am mai intalnit la magazine si o sticla de jumatate de apa plata la trei lei deci nici macar doi covrigi nu se pot lua zilnic de catre beneficiari este nevoie de bani in cazul pentru persoanele defavorizate este mare nevoie de sustinere financiara pentru aceste persoane suntem de acord cu asta suntem de acord ca pandemia a adus saracia la un nivel si mai ridicat insa astfel de masuri de stanga pe care le accepta si dreapta nu fac decat sa adanceasca gradul de umilinta si sa rezolve nu stiu poate zero unu din problema saraciei daca tot doriti sa aduceti binele catre populatie si sa faceti masuri populiste intre ghilimele bineinteles mariti alocatiile asa cum a propus aur sau puteti sa veniti dumneavoastra cu propunerea ca inteleg ca i o problema daca vine din partea aur mariti alocatiile mariti pensiile mariti salariile unor categorii de bugetari si o sa vedeti ca in felul asta si abandonul scolar scade si rata infractionalitatii scade si saracia se reduce va multumesc ,"(1856.0, 2017.0)",1856.0,2017.0
20,Doamna Alina-Ștefania Gorghiu:,22765,Doamna Diana Iovanovici-Șoșoacă:,22930, multumesc doamna senator imi cer scuze ati avut deja vorbitor din partea grupului ultimul vorbitor este doamna diana sosoaca ,"(2017.0, 2022.0)",2017.0,2022.0
21,Doamna Diana Iovanovici-Șoșoacă:,22930,Doamna Alina-Ștefania Gorghiu:,24649, multumesc frumos da este salutara aceasta initiativa insa v ati gandit cum ii discriminati pe oameni care este diferenta intre venitul de unu cinci sute de lei si unu cinci sute unu lei acordati ajutoare familiilor care au unu cinci sute de lei ce faceti cu cei care au unu cinci sute unu lei unu cinci sute zece lei acordati ajutoare in functie de venituri cu un leu mai mult poate ar fi meritat si ceilalti faceti creati efectiv discriminari si mai creati ceva o prapastie sociala intre unu cinci sute de lei si unu cinci sute unu lei asa cum ati facut dintotdeauna in loc sa plafonati preturile inainte sa creasca dumneavoastra le ati lasat sa creasca apoi le ati plafonat apoi ati subventionat ceea ce inseamna ca toti acesti investitori straini isi iau banii indiferent cum si pe ce cai la produsele la care au crescut valoarea iar statul roman evident incaseaza si mai multe taxe numai ca va trebui sa acoperiti tot din bani publici ceea ce nu poate acoperi poporul roman un an de zile dupa aceea probabil o s o mai faceti un an ca vin alegerile si trebuie sa dati bine la electorat pana una alta poporul roman este din ce in ce mai sarac si daca nu vedeti ce se intampla la pompa de benzina cred ca ar trebui sa vedeti ce este in magazine cand oamenii nu si mai pot umple un cos de cumparaturi ci s a nu s a injumatatit isi iau o treime din ce si au luat candva imi pare foarte rau ca aveti o astfel de politica de fapt aici nici nu trebuie sa faceti politica aici trebuie sa faceti interesul poporului roman iar dumneavoastra nu serviti decat interesul multinationalelor si societatilor acestora care se imbogatesc pe zi ce trece de fapt pe secunda ce trece multumesc ,"(2034.0, 2170.0)",2034.0,2170.0
22,Doamna Alina-Ștefania Gorghiu:,24649,Doamna Hegedüs Csilla:,25162, multumesc declar dezbaterile inchise proiectul va ramane la vot final la punctul trei al ordinii de zi avem proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr saizeci si patru doua mii douazeci si doi privind ajustarea preturilor si a valorii devizelor generale in cadrul proiectelor finantate din fonduri externe nerambursabile declar dezbaterile deschise de asemenea o invit pe doamna secretar de stat hegedus sa ia cuvantul tot microfonul noua rog stafful tehnic ,"(2170.0, 2185.0)",2170.0,2185.0
23,Doamna Hegedüs Csilla:,25162,Doamna Alina-Ștefania Gorghiu:,26579, buna ziua tuturor din nou multumesc doamna presedinte ordonanta de urgenta nr saizeci si patru doua mii douazeci si doi privind ajustarea preturilor si a valorii devizelor generale in cadrul proiectelor finantate din fonduri externe nerambursabile are in vedere reglementarea ajustarii preturilor din contracte si implicit a valorii contractelor de finantare prin raportare la specificul programelor operationale prezenta ordonanta de urgenta pune la dispozitia partilor contractante o metoda de reechilibrare a contractelor de lucrari si sau a celor de produse si servicii aflate in stransa legatura cu executia lucrarilor afectate de contextul pandemic si de conflictul militar din ucraina suprapuse pe o crestere de preturi in sectorul de energie si al materiilor prime in acest sens prin prezentul act normativ reglementam unele masuri pentru ajustarea preturilor necesare actualizarii costurilor investitiei in contractele de achizitie publica contracte sectoriale acorduri cadru precum si in alte categorii de contracte respectiv ajustarea devizelor generale de investitii in cadrul contractelor de finantare care au asigurate resursele financiare partial sau integral din fonduri externe nerambursabile este o masura de mult asteptata de piata si din acest motiv va rugam sa aprobati oug nr saizeci si patru in forma adoptata de guvernul romaniei multumesc doamna presedinte ,"(2200.0, 2286.0)",2200.0,2286.0
24,Doamna Alina-Ștefania Gorghiu:,26579,Domnul Császár Károly Zsolt:,26859, multumesc frumos comisia de buget finante activitate bancara si piata de capital si comisia pentru administratie publica au elaborat un raport comun domnul presedinte al comisiei de administratie este invitat sa prezinte raportul va rog ,"(2286.0, 2303.0)",2286.0,2303.0
25,Domnul Császár Károly Zsolt:,26859,Doamna Alina-Ștefania Gorghiu:,27373, multumesc doamna presedinte in sedinte separate din douazeci si trei si douazeci si patru mai membrii celor doua comisii au analizat proiectul de ordonanta de urgenta si au hotarat sa adopte cu unanimitate de voturi ale senatorilor prezenti un raport comun de admitere fara amendamente astfel comisia pentru buget finante si comisia pentru administratie publica supun spre dezbatere si adoptare plenului senatului raportul comun de admitere precum si proiectul de lege va multumesc ,"(2303.0, 2333.0)",2303.0,2333.0
26,Doamna Alina-Ștefania Gorghiu:,27373,Domnul Demeter András István – secretar de stat la Ministerul Culturii:,28235, ii multumesc domnului presedinte declar dezbaterile deschise daca din partea grupurilor parlamentare exista interventii nu exista declar dezbaterile inchise proiectul ramane la vot final la punctul patru domnule demeter sper ca ma auziti la punctul patru al ordinii de zi e inscris proiectul de lege pentru modificarea si completarea legii audiovizualului nr cinci sute patru doua mii doi privind modificarea si completarea ordonantei guvernului nr treizeci si noua doua mii cinci privind cinematografia precum si pentru modificarea legii nr patruzeci si unu o mie noua sute nouazeci si patru privind organizarea si functionarea societatii romane de radiodifuziune si societatii romane de televiziune declar deschise dezbaterile generale asupra proiectului de lege il invit pe domnul ministru secretar de stat andras demeter sa ia cuvantul microfonul opt rog stafful tehnic ,"(2333.0, 2382.0)",2333.0,2382.0
27,Domnul Demeter András István – secretar de stat la Ministerul Culturii:,28235,Doamna Alina-Ștefania Gorghiu:,29936, va multumesc doamna presedinte de sedinta doamnelor si domnilor senatori initiativa legislativa a guvernului care este supusa dezbaterii plenului are ca scop implementarea sau transpunerea directivei nr o mie opt sute opt doua mii optsprezece cunoscuta sub denumirea directiva avms audiovisual media services aceasta modifica in esenta trei legi legea nr cinci sute patru a audiovizualului ordonanta nr treizeci si noua privind cinematografia si respectiv legea nr patruzeci si unu o mie noua sute nouazeci si patru privind functionarea societatii romane de televiziune si societatii romane de radiodifuziune procedura de transpunere a directivei a inceput cu o lunga nelucrare dupa care guvernul romaniei timp de un an si ceva s a consultat cu toti actorii interesati practic in punerea in aplicare a acestor legi ajungand ca in octombrie doua mii douazeci si unu sa fie adoptata la nivelul guvernului aceasta initiativa legislativa intrand in procedura parlamentara inclusiv la prima camera sesizata au fost consultari si au fost adoptate o serie de amendamente in vederea pe de o parte a imbunatatirii acestei transpuneri a directivei pe de alta parte a reglementarii si a altor aspecte importante in domeniile reglementate de asemenea asa cum rezulta si din raportul comisiei de cultura a senatului si la nivelul acestei comisii au fost organizate intalniri si dezbateri de mai multe ori acestea finalizandu se cu o propunere de adoptare cu amendamente in considerarea celor de mai sus va rugam doamnelor si domnilor senatori sa sustineti transpunerea acestei directive prin votul dumneavoastra va multumesc ,"(2451.0, 2506.0)",2451.0,2506.0
28,Doamna Alina-Ștefania Gorghiu:,29936,Domnul Viorel-Riceard Badea:,30127, multumesc domnule secretar de stat din partea comisiei de cultura media va prezenta raportul domnul presedinte viorel badea va rog domnule presedinte ,"(2512.0, 2527.0)",2512.0,2527.0
29,Domnul Viorel-Riceard Badea:,30127,Doamna Alina-Ștefania Gorghiu:,32325, multumesc doamna presedinte cu adresa l533 doua mii douazeci si unu din treisprezece decembrie doua mii douazeci si unu comisia pentru cultura si media a fost sesizata in fond cu proiectul de lege pentru modificarea si completarea legii audiovizualului nr cinci sute patru doua mii doi privind modificarea si completarea ordonantei guvernului nr treizeci si noua doua mii cinci privind cinematografia precum si pentru modificarea legii nr patruzeci si unu o mie noua sute nouazeci si patru privind organizarea si functionarea societatii romane de radiodifuziune si societatii romane de televiziune adoptat de camera deputatilor in sapte decembrie doua mii douazeci si unu proiectul are ca obiect de reglementare modificarea si completarea legii nr cinci sute patru doua mii doi a audiovizualului in scopul transpunerii directivei doua mii optsprezece o mie opt sute opt a parlamentului european si a consiliului din paisprezece noiembrie doua mii optsprezece de modificare a directivei doua mii zece treisprezece a uniunii europene privind coordonarea anumitor dispozitii stabilite prin acte cu putere de lege sau acte administrative in cadrul statelor membre referitor la furnizarea de servicii de mass media audiovizuala consiliul legislativ a avizat favorabil proiectul de lege cu observatii si propuneri consiliul economic si social avizeaza favorabil proiectul de lege aviz comunicat sub nr sase mii noua sute optzeci si noua din patru octombrie doua mii douazeci si unu proiectul legislativ a primit avize favorabile fara amendamente din partea comisiei pentru buget finante activitate bancara si piata de capital comisiei pentru sanatate comisiei pentru drepturile omului egalitate de sanse culte si minoritati comisiei pentru invatamant tineret si sport si din partea comisiei juridice de numiri disciplina imunitati si validari comisia economica industrii si servicii a transmis comisiei un aviz favorabil cu un amendament admis de asemenea comisia pentru comunicatii si tehnologia informatiei a transmis un aviz negativ proiectul legislativ a fost luat in dezbatere de comisia pentru cultura si media pe parcursul sedintelor sale din douazeci aprilie saptesprezece mai si respectiv treizeci si unu mai in urma dezbaterilor membrii comisiei au hotarat cu majoritatea voturilor senatorilor prezenti sa adopte raport de admitere cu amendamente admise si amendamente respinse multumesc ,"(2532.0, 2580.0)",2532.0,2580.0
30,Doamna Alina-Ștefania Gorghiu:,32325,Doamna Gabriela Crețu:,32501, multumesc domnule presedinte vad ca doamna senator cretu este din partea grupului psd inscrisa la cuvant la microfonul central va rog ,"(1023.0, 4844.0)",1023.0,4844.0
31,Doamna Gabriela Crețu:,32501,Doamna Alina-Ștefania Gorghiu:,35121, multumesc doamna presedinta grupul psd sustine legea in forma actuala cu amendamentele admise este o lege stimati colegi cu adevarat muncita cu audieri repetate ale partilor interesate cu dezbateri si negocieri grele pe fiecare amendament si credem ca s a ajuns la o forma adecvata in acest moment si in baza prevederilor directivei nr o mie opt sute opt doua mii optsprezece pe care vrea sa o transpuna si a problemelor pe care le intampinam mai ales odata cu aparitia platformelor on line asta nu inseamna ca directiva europeana este ideala traim in epoca media audiovizualul in forma lui mai clasica dar si in forma noua permisa de aparitia internetului ne spune ce sa facem ne spune cum sa gandim ne spune ce e bine si ce e rau si asta in forma din filmele western in care exista de o parte raul absolut de cealalta parte binele absolut si asta intr o lume in care exista multe nuante de gri si spre fericirea noastra exista si multe culori si pe care a trebuit sa le luam in considerare cei care detin retelele de cablu cei care detin platformele on line cei care controleaza capitalul furnizorilor de programe au o putere enorma de a influenta opinia publica de a influenta politica economia societatea cultura iar solutia pe care o propunem si pe care trebuie s o adoptam e inca in stilul clasic adica cream autoritati de reglementare autonome care prin intelepciunea lor se presupune vor preveni abuzul si ne vor apara valorile iar metoda pe care o folosesc este cea a supravegherii si pedepsei o stim prea bine la noi e cna ul in aceasta privinta se pun inca niste intrebari si legislatia viitorului trebuie sa fie probabil diferita de cea de astazi putem si avem cadre suficiente pentru a supraveghea diversitatea surselor in mediul online de exemplu cine i supravegheaza pe supraveghetori e o alta intrebare ca ei sunt oameni si pot gresi in egala masura ca si cei care pun in circulatie tot felul de informatii noi exercitam controlul democratic asupra cna ului acum dar cred ca pe langa a trata efectele deci inca o data noi votam aceasta lege credem ca este adecvata relativ scopului noi trebuie sa investim in oameni astfel incat sa faca diferenta intre bine si rau intre fals si adevar astfel incat sa asiguram si pluralismul opiniilor ca adeseori vedem o singura opinie desi sunt o suta de surse de informare si nu numai decat este cea adevarata si sa asiguram si independenta furnizorilor de continut de cei care cu adevarat detin puterea multumesc foarte mult vom vota pentru ,"(2686.0, 2822.0)",2686.0,2822.0
32,Doamna Alina-Ștefania Gorghiu:,35121,Doamna Diana Iovanovici-Șoșoacă:,38175, multumesc din partea grupului pnl o sa va spun cateva vorbe ca sa justific votul pentru pe aceasta initiativa legislativa pornind de la un lucru absolut normal si anume ca adaptarea legislatiei la nevoile generate de catre dezvoltarea societatii n ar trebui sa sperie pe nimeni nici macar in acest domeniu al audiovizualului aceasta directiva de care si domnul secretar de stat vorbea si colega noastra de la psd din comisie doamna senator cretu a carei negociere a inceput acum mai bine de cinci ani de zile si care a fost adoptata la nivel european in doua mii optsprezece a identificat necesitatile si actantii noi in domeniu romania transpune aceste prevederi care reglementeaza in primul rand modalitatea de raportare la noile tipuri de platforme care asigura continut similar cu furnizorii clasici de materiale audiovizuale suntem datori ca atare sa protejam in primul rand tanara generatie de continut nociv iar prin legislatie putem sa facem acest lucru in mod nepartinitor sunt de acord toata lumea e de acord ca dreptul la libera exprimare este esential si trebuie sa l protejam prin toate mijloacele posibile insa n avem voie sa permitem sub un fals discurs de exemplu ca bullyingul ca discursul instigator la ura sau toate practicile comerciale nocive sa se instaleze in sanul democratiei pandemia ne a aratat insa si ce inseamna fata urata a dezinformarii care a ajuns sa puna pumnul in gura tuturor argumentelor ca utilizatori fiecare dintre noi trebuie sa aiba dreptul sa stie cine este furnizorul materialelor audiovizuale independent de mijloacele pe care acest furnizor le utilizeaza pentru a transmite informatia astazi acest proiect de lege pe care l aveti in fata si pe care l dezbatem aduce urmatoarele beneficii foarte pe scurt o data protejarea cetatenilor mai ales a minorilor impotriva continutului nociv precum si combaterea continutului care instiga la ura terorism pornografie infantila xenofobie si rasism sau alte forme de discriminare in al doilea rand vorbim despre promovarea operelor europene ceea ce va creste spiritul de apartenenta national dar si european si se va traduce prin aducerea de venituri importante pentru sectorul cultural romanesc totodata prin suplimentarea fondului national cinematografic cu cele doua tipuri de venituri producatorii romani vor primi predictibilitatea necesara pentru finantarea operelor audiovizuale nationale si sigur dar nu in ultimul rand vorbim despre transparenta in legatura cu furnizorii de servicii media audiovizuale a fost un proiect care a avut suficiente blocaje si la nivelul guvernului si in parlament ne am blocat putin au fost foarte multe dezbateri si l felicit pe viorel badea presedintele comisiei de cultura ca a reusit sa faca aceasta armonizare a discutiilor intre diversii actori astfel incat astazi sa putem sa dam votul final pe proiectul de lege multumesc doamna senator sosoaca va rog ,"(2915.0, 3112.0)",2915.0,3112.0
