,start_text,start_index,end_text,end_index,text,timestamp,start,end
11,Domnul Cătălin-Daniel Fenechiu:,9730,Domnul Virgil Guran:,12674, multumesc mult domnule presedinte ma asteptam ca in discursul liderului de la aur sa existe satisfactie pentru faptul ca ne am dorit ca toate proiectele aflate in comisiile de raport care au fost finalizate au fost puse pe ordinea de zi anul acesta asta ma asteptam faptul ca liderul grupului de la aur nu participa la sedintele comitetului liderilor care nu au fost cu cincisprezece minute inainte ci au fost cu patruzeci si cinci de minute inainte da este o chestiune care tine de maniera in care aur se raporteaza la procesul legislativ in momentul in care comisiile de raport au dat rapoarte pe proiecte de legi propuse de senatori din tot spectrul politic ca discutam de pnl psd usr aur udmr ca toate au fost avute in vedere si ca nu intelegem sa tinem un raport pana in februarie ci incercam sa l finalizam sa apreciem munca comisiilor este un lucru care in opinia mea este firesc si cred ca asa trebuie sa lucreze senatul romaniei deci din punctul asta de vedere toate proiectele care au fost puse pe ordinea de zi sunt proiecte care au rapoarte finalizate unele ieri si cred ca nu era in regula sa le tinem cincizeci de zile datorita faptului ca n am putea face o sedinta inaintea plenului cred ca este uzual cred ca estre normal ca in momentul in care colegii nostri din comisii si aici precizez comisiile sunt expresia politica a compozitiei parlamentului deci practic comisiile nu fac altceva decat sa antameze votul plenului ca rareori s a intamplat si domnul lider de la aur stie foarte bine ca rapoartele comisiilor sa fie respinse deci faptul ca le am pus pe ordinea de zi este o dovada de preocupare o dovada de a prevala celeritatea si o dovada de normalitate eu cred ca astazi ca si de alte dati comitetul liderilor a facut ce trebuia sa faca pentru ca una peste alta treaba comitetului liderilor este sa puna pe ordinea de zi a senatului acele proiecte care au raport da sigur cred ca e normal sa aveti cuvantul sa ma combateti mi se pare cat se de corect pentru ca una peste alta cei care se uita la sedintele plenului trebuie sa inteleaga ca parlamentul chiar isi doreste sa rezolve acele probleme care sunt puse pe ordinea de zi care sunt rezolvate pentru ca treburile romaniei si prioritatile cetatenilor nu trebuie sa tina cont de faptul ca sedinta comitetului liderilor a fost cu patruzeci si cinci de minute inainte sau cu doua zile multumesc mult ,"(877.92, 1015.92)",877.92,1015.92
12,Domnul Virgil Guran:,12674,Domnul Claudiu-Richard Târziu:,12877, numai o secunda hai ca o sa ajungem la un moment dat la schimb de mingi aici daca promiteti ca a doua oara cu toate ca e greu ca a doua oara e mai scurt va dau cuvantul ,"(1075.92, 1084.92)",1075.92,1084.92
13,Domnul Claudiu-Richard Târziu:,12877,Domnul Virgil Guran:,14073, va multumesc domnule presedinte de sedinta pentru generozitatea de a mi da cuvantul foarte pe scurt ca sa fim lamuriti comitetul liderilor a fost convocat la unsprezece cincisprezece minute pentru ora unsprezece zero a avut loc la unsprezece treizeci cand eram in sedinta de grup pentru analiza ordinii de zi pe care o stiam ca este astazi da o alta ordine de zi care s a modificat au mai aparut inca cincisprezece puncte pe ea e in regula noi stim ce avem de facut vom actiona in consecinta dar sa nu mi se spuna mie ca se face pentru celeritate pentru ca sa functioneze parlamentul mai eficient si asa mai departe pentru ca asta cu tot respectul nu este adevarat si daca tot vrem sa lucram asa de bine puteam sa amanam pentru saptamana viitoare cand se putea face o noua sedinta si dezbatute toate in regula in timpul lor asa cum trebuia atentie sunt legi foarte importante pe ordinea de zi care au primit rapoarte ieri pe repede inainte ca de obicei anul acesta asa s a lucrat eu am facut un apel sincer la dumneavoastra sa revenim la o modalitate de lucru adecvata menirii noastre si nu altceva va multumesc inca o data si nu mai intervin pe acest subiect ,"(1084.92, 1173.92)",1084.92,1173.92
14,Domnul Virgil Guran:,14073,Domnul Raoul-Adrian Trifan:,14248, multumesc numai putin pe procedura sau pe procedura va rog ,"(3226.92, 4778.92)",3226.92,4778.92
15,Domnul Raoul-Adrian Trifan:,14248,Domnul Virgil Guran:,15559, multumesc domnule presedinte foarte scurt apreciem ca din cand in cand exista urgente chiar daca nu este cel mai ortodox mod de a suplimenta ordinea de zi cu foarte putine minute inainte de sedinta de plen va dati seama ca si grupul este pus intr o situatie ciudata trebuie sa reanalizam intreaga ordinea de zi sa ne uitam ce este suplimentar dar intelegem ca din cand in cand mai trebuie sa functionam si asa tocmai pentru ca legile sa treaca de parlament de legislativ cat mai repede ce nu apreciem in schimb este cum aceasta majoritate alege anumite legi pe care le trece in regim de urgenta de ambele camere ale parlamentului de pe o zi pe alta in schimb alte legi superimportante foarte importante pentru societatea romaneasca cum ar fi legea de abrogare a pensiilor speciale ale primarilor legea de abrogare a pensiilor speciale ale parlamentarilor si as putea sa mai enumar aici cateva acestea sunt tinute in mod voit la sertar nu vad lumina zilei de ani de zile si nu li se da raport tocmai ca sa nu intre in plen deci dragi colegi din majoritatea parlamentara daca vreti sa fiti rapizi in actul legislativ haideti sa fim cu totii rapizi cu toate legile nu doar cu cele care va convin va multumesc ,"(1186.92, 1262.92)",1186.92,1262.92
16,Domnul Virgil Guran:,15559,Domnul Ștefan-Radu Oprea:,15711, am inteles opozitiei am inteles nu i place repede o sa tinem cont de acest lucru va rog doriti pe procedura domnule da ,"(1180.92, 4367.92)",1180.92,4367.92
17,Domnul Ștefan-Radu Oprea:,15711,Domnul Virgil Guran:,16404, da pe procedura pentru a incheia foarte rapid aceasta discutie care are loc sau a avut loc din respect pentru colegii care au lucrat ieri in comisiile parlamentare si care au venit cu rapoarte de admitere sau de respingere pentru diversele initiative legislative si din cauza faptului de data aceasta ca exista termen de adoptare tacita am hotarat impreuna cu ceilalti lideri de grup sa suplimentam ordinea de zi de astazi este atat de simplu sa vedem motivatia reala si este pur si simplu respectul pe care l aratam si pentru cei din opozitie si pentru cei care sunt astazi la putere fata de munca pe care au facut o in comisii va multumesc ,"(1278.92, 1323.92)",1278.92,1323.92
18,Domnul Virgil Guran:,16404,Doamna Lucica Dina Muntean:,16628, multumesc gata ne oprim aici cu interpelarile si cu interventiile si intram in ordinea de zi are cuvantul doamna senator lucica muntean pentru a prezenta proiectul de declaratie a senatului ,"(1323.92, 1334.92)",1323.92,1334.92
19,Doamna Lucica Dina Muntean:,16628,Domnul Virgil Guran:,24486, declaratia senatului romaniei pentru sustinerea repatrierii cetatenilor romani in scopul reunificarii familiilor in acord cu prevederile conventiei europene a drepturilor omului si cu alte documente juridice internationale in materie evidentiind importanta respectarii normelor de drept international in materia drepturilor copilului precum si rolul standardelor juridice ale europei conventia europeana a drepturilor omului carta sociala europeana carta drepturilor fundamentale a uniunii europene regulamentele si directivele uniunii europene precum si jurisprudenta curtii de justitie a uniunii europene si a curtii europene a drepturilor omului in garantarea exercitarii drepturilor universale ale copilului precum si a dreptului la viata privata si de familie reamintind ca protectia si promovarea drepturilor copilului reprezenta un obiectiv major al oricarui stat democratic avand drept fundament recunoasterea si respectarea demnitatii si valorii fiecarui membru al familiei umane si deplin constient de importanta acestor principii si valori pentru progresul tarii si pentru viitorul umanitatii reafirmand convingerea unanim impartasita potrivit conventiei natiunilor unite privind drepturile copilului ca familia reprezinta unitatea de baza a societatii si mediul natural destinat cresterii si bunastarii tuturor membrilor sai si in special a copiilor fiind necesar dezvoltarii complete si armonioase a personalitatii acestora constatand cu profund regret ca in mai multe randuri cetateni romani cu resedinta in strainatate semnaleaza autoritatilor romane un tratament discriminatoriu din partea unor reprezentanti ai serviciilor sociale din tara de resedinta prin preluarea in custodie a copiilor lor in cazul unui alegatii aduse parintilor fara o ancheta corecta si incalcand procedurile si drepturile familiilor implicate semnaland faptul ca exista anumite probleme sistemice in aplicarea normelor europene si internationale privind protectia drepturilor copilului si aducand in atentie ca guvernul si parlamentul romaniei tinand seama de sesizarile inaintate de familiile de romani din mai multe state europene intre care finlanda norvegia danemarca marea britanie austria au efectuat demersuri constitutionale la propunerea comisiei pentru politica externa a senatului romaniei care au avut ca efect solutii in favoarea reunificarii familiei inclusiv in cadrul familiei extinse in multe din aceste cauze mentionand ca exista decizii ale curtii europene a drepturilor omului in cauze similare prin care se constata incalcarea de catre un stat parte a dreptului la respectarea vietii de familie inscris in art opt al conventiei europene a drepturilor omului respectiv in art sapte al cartei drepturilor fundamentale a uniunii europene si ca in temeiul jurisprudentei cedo copiii ar trebui sa fie separati de parintii lor numai in circumstante exceptionale si de asemenea trebuie facut tot posibilul pentru pastrarea relatiilor personale parinte copil si pentru reintregirea familiei indemnand ca si la nivel politic sa se faca o analiza acestui fenomen pentru a combate in viitor posibile incalcari ale acestor drepturi si pentru o corecta aplicare a normelor internationale in materie urmarind cu cea mai mare ingrijorare evolutiile in cazul familiei furdui cetateni romani cu resedinta in orasul walsrode republica federala germania si dificultatile pe care le intampina familia furdui petru furdui si camelia miclau a celor trei copii ai acestora avand de asemenea cetatenie exclusiv romana si care se afla in prezent in custodia jugendamt din republica federala germania si reaminteste ca statul german are in egala masura obligatia in calitate de stat parte la conventia natiunilor unite privind drepturile copilului de a examina cu bunavointa umanism si cu operativitate orice cerere depusa de un copil sau de parintii acestuia de parasire a statului in scopul reintregirii familiei reafirma in acest context dorinta de a sustine in continuare dezvoltarea relatiilor stranse de colaborare si parteneriat dintre romania si republica federala germania bazate pe respect reciproc si in interesul comun al celor doua tari precum si importanta intensificarii dialogului in plan parlamentar in vederea promovarii obiectivelor comune multumesc ,"(1341.92, 1597.92)",1341.92,1597.92
20,Domnul Virgil Guran:,24486,Domnul Titus Corlăţean:,24605, multumesc interventii din partea grupurilor parlamentare va rog domnule senator corlatean ,"(3226.92, 4778.92)",3226.92,4778.92
21,Domnul Titus Corlăţean:,24605,Domnul Virgil Guran:,34220, multumesc domnule presedinte de sedinta doamnelor domnilor senatori vreau inainte de orice sa multumesc comitetului liderilor pentru faptul ca a decis astazi inscrierea pe ordinea de zi a plenului senatului desi au fost dificultati a proiectului acestei declaratii care reprezinta si o obligatie constitutionala dar si de demnitate romaneasca pentru noi atunci cand vorbim din pacate de un fenomen foarte larg care a devenit din pacate sistemic de familii de romani foarte numeroase care ne au semnalat noua statului roman situatii extrem de dificile cu traume prin care au trecut in acesti ani si trec atunci cand sub diferite motive au fost separati brusc fara o ancheta prealabila fara o justificare in realitate au fost separati de copiii lor in mare masura cetateni romani exclusiv cetateni romani este o situatie extrem de traumatizanta si atunci cand am avut pentru prima oara cunostinta am luat cunostinta de o astfel de situatie cu ani in urma intr un caz al unei familii mixte e adevarat romano norvegiene am descoperit pas cu pas ca dincolo de aparente exista realitati mult mai profunde si traumatizante si este de datoria noastra a statului roman a guvernului a parlamentului sa intervenim si e o datorie constitutionala sa intervina in sprijinul acestor familii de romani pentru reunificarea lor subliniez ca nu este vorba de acele cazuri in care se justifica interventia oricarui stat oricarei autoritati de a pune la adapost copiii daca sunt situatii de comportament abuziv violent din partea parintilor nu vorbim despre astfel de situatii vorbim de o realitate insa pe care noi am descoperit o si sunt colegi membri ai parlamentului din diferite grupuri parlamentare care s au implicat de a lungul anilor si impreuna am descoperit niste realitati dramatice traumatizante in care da este nevoie de interventia statului roman si nu intamplator textul acestei declaratii aduce in prim plan in primul rand situatia sistemica atunci cand statul roman a primit de a lungul anilor si avem de a face cel putin cu sute de cazuri in care astfel de situatii ne sunt semnalate in care statul roman incearca mai bine sau mai putin bine sa intervina in sprijinul propriilor cetateni vreau sa va aduc aminte si mai ales colegii care ati fost ati avut bucuria placerea stiu eu timpul sa veniti la editia din acest an a galei micului dejun cu rugaciune cazul din danemarca cazul ionut si sorana rotundu cu bebelusul mathias parinti care fara niciun fel de verificare prealabila au fost pe marginea unei semnalari medicale si a unei prezumtii de vinovatie au fost trimisi in puscarie doua luni de zile lipsiti de libertate sub acuzatia ca si ar fi zguduit copilasul nou nascut si i ar fi generat o serie de traume acest lucru a fost verificat si dupa o serie de demersuri ale multor oameni romani cu inima s a demonstrat ca de fapt a fost o culpa medicala a medicilor de acolo si inainte de nastere fiind vorba de un travaliu foarte dificil al mamicii pentru care n a primit asistenta medicala corespunzatoare si dupa nastere pentru ca nasterea s a produs cu forcepsul ca in perioada comunista in romania nu prin alte proceduri medicale care ar fi usurat nasterea copilului si ar fi usurat mamei aceasta nastere ba copilasul in spital s a mai imbolnavit si de covid aceste lucruri au generat traume copilasului si au fost puse nu pe seama medicilor care au tratat gresit cazul ci pe seama parintilor care au ajuns in puscarie cetateni romani dupa toate protestele danezii au realizat greseala si fara niciun fel de explicatii au pus in libertate si parintii si copilul fara sa exprime macar un cuvant de scuze la adresa parintilor astazi parintii cu copilasul sunt in romania i ati vazut cei care ati fost la micul dejun cu rugaciune pe scena au depus aceasta marturie un copil extraordinar de bine de sanatos domnul a fost bun cu aceasta familie care era insa foarte aproape sa se prabuseasca definitiv sunt alte cazuri eu doar voi cita alte doua nume care reprezinta cazuri dramatice cazul hermina gheorghe din danemarca cu baiatul william kristian gheorghe doamna gheorghe care a fost a trecut printr o trauma uriasa pentru ca baiatul cel mare a pierdut lupta cu cancerul si motiv pentru care va dati seama starea de trauma extraordinara prin care aceasta mamica a trecut probabil ca autoritatile daneze au considerat ca o mamica care trece prin trauma respectiva cu pierderea unui copil care a pierdut batalia cu cancerul nu mai are capacitatea sa aiba grija de cel de al doilea baiat si i l au luat pur si simplu fara niciun fel de sentinta judecatoreasca sau proceduri care ar fi trebuit respectate in orice stat democratic este un al doilea caz sau cazul atat de dramatic al doamnei mihaela seidler din germania si al fetitei sale pia o doamna care s a despartit de sotul german care a beneficiat de o hotarare judecatoreasca germana de incredintare a custodiei copilului si care hotarare judecatoreasca n a contat in niciun caz in fata acestei odioase institutii prin comportament numita jugendamt care a venit pur si simplu si i a luat copilul mamica care s a batut si care a castigat ulterior in curtea regionala superioara din freiburg din germania la opt martie doua mii douazeci si unu o noua sentinta judecatoreasca care i a confirmat custodia asupra copilului credeti ca a contat doua zile mai tarziu la zece martie doua mii douazeci si unu fetita pia a fost luata a se citi efectiv rapita din sala de clasa la ordinul unei angajate din biroul de asistenta pentru tineret fara o decizie judecatoreasca putem sa continuam sunt foarte multe cazuri semnalate cazul familiei furdui care este mentionat in mod explicit in declaratie este un caz absolut dramatic s a vorbit public despre aceasta situatie chiar si sistemul incapatanat care a abuzat si de aceasta familie a cedat pas cu pas a dat inapoi trei copii dupa aproape un an si trei sferturi un al patrulea baiat a fugit disperat din acele stabilimente in care era inchis a trecut frontiere si astazi este la timisoara alaturi de o parte a familiei si de bunici a fost pentru prima oara cand l am vazut pe david zambind dupa aproape doi ani de retinere fortata in aceste stabilimente in care imi pare rau sa o spun se intampla lucruri profund in neregula pe care le am comunicat foarte direct si discret autoritatilor germane in ideea de a repara anumite chestiuni pentru ca consumul larg de droguri in astfel de stabilimente sau dupa droguri cu abuzuri de natura intima asupra unor fete asa cum s a intamplat le am semnalat autoritatilor germane si se intampla astfel de situatii aici nu este vorba de a genera o tensiune pe o relatie bilaterala este vorba de a lupta pentru interesele propriilor cetateni pentru ca copiii furdui au exclusiv cetatenia romana n au cetatenie germana sunt tinuti impotriva vointei statului de cetatenie si impotriva vointei parintilor e o lupta care trebuie dusa si dupa acest weekend in care jugendamt si a permis sa cheme parintii si sa i santajeze cu privire la situatia fetitei celei mici familia este in prag de prabusire este doar un caz dintr o suita mult mai larga de situatii in diferite state in principal vest europene nord europene este cazul ca statul roman sa intervina vorbim de oameni de romani de cetateni care au si dreptul la identitate nationala etnica lingvistica religioasa care trebuie respectata nu e o chestiune ofensatoare la adresa altor state dar e obligatia noastra sa ne facem datoria noi in aceasta declaratie si cu asta inchei solicitam ca autoritatile germane sa dea curs cererii de repatriere care a fost formulata nu o data ci deja de doua ori in ultimul an si jumatate de guvernul romaniei prin ministerul familiei si cu sprijinul ministerului afacerilor externe sunt cetatenii nostri si sunt copiii nostri in ultima instanta noi vom merge dupa aceasta sesiune si dupa ce ne om fi facut datoria mai bine sau mai putin bine de craciun la familiile noastre vom fi impreuna cu familiile cu cei dragi cu copiii cu nepotii nostri ganditi va insa ca sunt situatii foarte multe in care de acest craciun parintii vor fi in continuare separati de copiii lor vor trai in continuare o drama si o trauma si cred ca este de datoria noastra sa intelegem foarte bine despre ce vorbim sa cerem guvernului romaniei sa actioneze in continuare sa cerem sa operationalizeze ceea ce am introdus in capitolul de politica externa din programul de guvernare acea structura interinstitutionala care sa actioneze in gestionarea sutelor si sutelor de astfel de cazuri pentru a oferi solutii decidentilor politici care sa se implice asta este sensul acestei declaratii nu este impotriva niciunui alt stat e doar o chestiune de demnitate romaneasca de a spune ca ne dorim copiii inapoi si dorim refacerea acestor familii inclusiv reunificarea familiei furdui va indemn pe toti sa votati aceasta declaratie pentru ca trebuie sa transmita un mesaj si un semnal de speranta mai ales acum intr un moment atat de important al anului inainte de ceea ce pentru noi romanii si crestinii inseamna miracolul nasterii mantuitorului iisus christos este de datoria noastra sa fim alaturi de cetatenii nostri de copii si de parinti va indemn cu respect sa votati textul acestei declaratii grupul senatorial psd il va vota integral va multumesc ,"(1953.92, 2470.92)",1953.92,2470.92
22,Domnul Virgil Guran:,34220,Doamna Diana Iovanovici-Șoșoacă:,34555, multumim sunt alte interventii nu urmeaza sa ne pronuntam asupra acestei declaratii in sesiunea de vot final trecem o doamna sosoaca puteam sa nu va am astazi se poate va rog ,"(2541.92, 6808.92)",2541.92,6808.92
23,Doamna Diana Iovanovici-Șoșoacă:,34555,Domnul Virgil Guran:,38626, sotie sotie da multumesc frumos dumneavoastra ati impus acest procedeu sa apasam butonul daca nici asa nu ma vedeti n am ce sa zic da trebuie votata aceasta declaratie insa cred ca aici trebuiau mentionate si celelalte familii care traiesc fara copiii lor nu de un an de patru de cinci da intr adevar discutam despre romanii care au plecat in afara romaniei care au cetatenie exclusiv romana dar nu spunem ca toate aceste lucruri au fost posibile din cauza celor treizeci si trei de ani in care aceleasi partide s au perindat la guvernare si in parlament nu spune nimeni ca suntem singura tara in care ministerul afacerilor externe ridica din umeri si va spun ca am fost in audienta la ministerul afacerilor externe cu privire la aceste familii si mi s a spus doamna sosoaca noi nu putem sa facem nimic legile internationale nu ne permit interesant si atunci va intreb care legi internationale permit unui consul sau ambasador sa se duca si sa stea opt ore langa niste persoane de niste italieni e vorba si sa impuna organelor de ancheta romane sa scrie ce doreste consulul sau ambasadorul italian cum este posibil ca un presedinte de stat sa intervina intr un caz din romania si sa spuna anchetati la sange la fel ministrul afacerilor interne la fel ministrul afacerilor externe de ce statele celelalte sunt mai presus de romania de ce in romania exista legi internationale care nu permit romaniei sa si apere cetatenii dar pentru toate celelalte state exista legi aceleasi legi care le permit sa intervina si sa ne fure copiii si mai mult decat atat sa incalce toate dispozitiile cedo tot ce inseamna drepturile copilului si drepturile omului pentru ce romania este desconsiderata pentru ce este nevoie sa se lupte un parlament sa recupereze niste copii cand nici macar statele acelea nu au dreptul sa le ia spuneti ca nu acuzam niciun stat ba da acuzam toate statele care au furat copiii romanilor pe nedrept de incalcarea statutului nostru de stat european de incalcarea drepturilor omului si drepturilor copilului spune cineva ca in toate aceste state copiii romani au fost maltratati psihic oare stie cineva ce inseamna sa furi un copil si sa l tii o zi departe de familii de familia lor sa aiba grija de ei niste straini cu o inima haina si sa nu se permita vizitarea acestor copii de catre parinti ia ganditi va ca propriii dumneavoastra copii nu vi i puteti lua in brate nu mai aveti cui sa i spuneti copilul meu iar copilul dumneavoastra nu mai are cui sa spuna mama si tata si vine un strain care i spune ca parintii lui sunt dusmanii lui de ce pentru ca asta este politica uniunii europene pentru ca asta este politica europei totul impotriva romanilor de ce pentru ca nu exista autoritati care sa ia apararea poporului roman oriunde s ar afla pentru ca nu exista demnitate si onoare la majoritatea reprezentantilor romaniei si pentru ca suntem tratati ca niste sclavi asta este adevarul imi pare rau sa o spun dar de cate ori m am adresat mae nu am auzit decat nu avem cadru legislativ nu putem sa aparam copiii nu putem sa ajutam aceste familii in schimb romanii din afara granitelor tarii se plang de un comportament inacceptabil al celor de la ambasade si de la consulate nu al tuturor dar in marea majoritate aroganta nesimtire efectiv lipsa de implicare ignorare asta reclama romanii din afara granitelor tarii da este buna o declaratie ca aceasta dar este incompleta pentru ca sunt sute de familii de romani care si au pierdut copiii de ani si ani de zile furati de autoritatile celorlalte state pentru ca romanii nu sunt aparati de reprezentantii lor in cea mai mare parte ii felicit pe cei care si au facut si au indeplinit atributiile si mai mult decat atat au fost romani frati cu acesti oameni trecuti prin suferinta pentru restul n am niciun pic de respect pentru ca n au onoare n au demnitate si si au batut joc de romania si poporul roman multumesc ,"(2568.92, 2921.92)",2568.92,2921.92
24,Domnul Virgil Guran:,38626,Domnul Claudiu-Richard Târziu:,38837, multumim domnul tarziu dar rugamintea haideti ca avem douazeci si trei de puncte pe ordinea de zi si va anunt ca ajunul craciunului este pe douazeci si patru decembrie si banuiesc ca vreti sa l prindeti acasa ,"(811.92, 2933.92)",811.92,2933.92
25,Domnul Claudiu-Richard Târziu:,38837,Domnul Virgil Guran:,41906, va multumesc domnule presedinte dumneavoastra ati vrut sa avem atatea puncte pe ordinea de zi mai facem o sedinta saptamana viitoare nicio problema craciunul nu tine pana la sfarsitul lui ianuarie vreau si eu sa fac cateva observatii initial mi s a parut ca discursul colegului nostru de la psd a fost exhaustiv dar probabil ca domnia sa n a vrut sa sublinieze desi aceasta gravitate reiese cu pregnanta din insusi demersul pe care l facem astazi n a vrut sa sublinieze aceasta gravitate daca parlamentul romaniei a ajuns sa faca o declaratie in plen prin care solicita unui stat sa fie uman sa respecte legile internationale si sa respecte calitatea de cetateni romani a unor persoane este extrem de grav si asta cand dupa ce deja guvernul romaniei a facut cererea de doua ori pentru eliberarea copiilor acelei familii si da bineinteles ca nu este un singur caz cu atat mai grav sunt zici poate sute de cazuri unele ajung la urechile noastre altele nu unele nu sunt rezolvate de ani de zile si statul roman ridica din umeri si spune domnule n avem ce sa facem de fapt aici este esenta acestei situatii gravisime cum statul roman nu isi poate apara cetatenii orice ar pati ei oriunde in lumea asta imaginati va ca unui cetatean american sau israelian sau german sau francez i s ar intampla ceea ce i se intampla unui cetatean roman caruia ii sunt luati copiii cu forta fara niciun temei legal si tinuti departe ani de zile departe de familie cum credeti ca ar reactiona aceste state si altele pe care nu le mai insir aici cum de romania nu gaseste parghiile necesare pentru a actiona eficient in apararea cetatenilor ei cum de ni se intampla lucrul asta fiind parte a uniunii europene pe care nu trebuie sa o acuzam otova asa la nivel pausal acolo stim ca sunt unele probleme la comisia de birocrati care da tot felul de cu cazuri ideologice si de asemenea stim ca exista asa cum ni s a aratat si in cazul schengen doua feluri de state unele de rangul intai si unele de rangul doi si prin aceasta modalitate in care sunt cetatenii nostri tratati ni se arata ca romania este un stat de rangul doi si problema odata cu adoptarea acestei declaratii pe care sigur ca si grupul aur o sustine cu tarie ar trebui sa ne propunem sa gasim modalitatile necesare de actiune astfel incat sa nu mai existe astfel de situatii penibile pentru statul roman jignitoare pentru noi romanii si infioratoare pentru familiile care sufera astfel de abuzuri din partea autoritatilor germane norvegiene sau de unde or fi ele fara niciun fel de justificare aici va invit sa meditati si sa meditam si sa gasim impreuna o modalitate de actiune diplomatia parlamentara si diplomatia in general se pare ca nu mai ajuta poate vom gasi si alte mijloace poate suntem si noi in stare sa facem presiunile necesare din cand in cand asupra acestor state sa si respecte angajamentele internationale si sa ne respecte pe noi ca romani va multumesc ,"(2951.92, 3228.92)",2951.92,3228.92
