,start_text,start_index,end_text,end_index,text,timestamp,start,end
11,Domnul Andi-Gabriel Grosaru:,21787,Doamna Alina-Ștefania Gorghiu:,22247, multumesc doamna presedinte avand in vedere faptul ca aceasta modificare a componentei grupului pro america este o modificare care a survenit pe un fond de nelegalitate si de nerespectare a regulamentului camerei deputatilor va solicit dumneavoastra doamna presedinte si dumneavoastra domnule presedinte care conduceti sedinta sa scoateti acest proiect de pe ordinea de zi va multumesc frumos ,"(1944.04, 1947.04)",1944.04,1947.04
12,Doamna Alina-Ștefania Gorghiu:,22247,Domnul Andi-Gabriel Grosaru:,23050, multumesc pentru propunere isi insuseste vreun lider sau vicelider propunerea daca nu atunci cu regret nu pot sa supun aceasta solicitare votului colegilor nostri ca atare daca la titlul proiectului de hotarare sunt obiectii sau comentarii nu sunt adoptat la articolul unic obiectii comentarii nu sunt adoptat inchidem dezbaterile va supun votului proiectul de hotarare in ansamblul sau rog vot doua sute douazeci si noua de voturi pentru zece impotriva treizeci de abtineri hotararea a fost adoptata domnul grosaru doreste sa ia din nou cuvantul va rog domnule deputat optsprezece ,"(1944.04, 1947.04)",1944.04,1947.04
13,Domnul Andi-Gabriel Grosaru:,23050,Doamna Alina-Ștefania Gorghiu:,23455, doamna presedinte am apasat cand ati intrebat despre articolul unic da bineinteles am o obiectie la articolul unic dar deja s a supus votului drept urmare ceea ce va solicit nu mai are rost sa mai spun dar cu toate acestea grupul pro america in componenta actuala cu componenta mea ca membru este cea legala multumesc mult ,"(1944.04, 1947.04)",1944.04,1947.04
14,Doamna Alina-Ștefania Gorghiu:,23455,Domnul Bogdan-Ionel Rodeanu:,24026, va multumesc domnule deputat trecem la punctul zece proiectul de hotarare privind modificarea hotararii parlamentului romaniei nr noua doua mii douazeci si doi pentru constituirea comisiei speciale comune de control parlamentar specializat al europol proiectul este afisat pe paginile de internet ale celor doua camere ale parlamentului daca sunt interventii de ordin general o sa va citesc in ordinea inscrierii la cuvant din partea grupului usr il invit la microfon pe domnul rodeanu bogdan ionel ,"(1944.04, 1947.04)",1944.04,1947.04
15,Domnul Bogdan-Ionel Rodeanu:,24026,Doamna Alina-Ștefania Gorghiu:,24790, va multumesc doamna presedinte de sedinta nouasprezece as vrea sa fac o precizare de ordin tehnic inainte de a intra in dezbateri proiectul nu este afisat nici pe pagina camerei deputatilor nici a senatului si nici nu exista la mapa bpr in formatul electronic de unde puteam sa extragem aceste informatii deci in momentul de fata plenurile reunite nu sunt informate adica ai nostri colegi senatori si deputati nu sunt informati vizavi de proiectul de hotarare pe care doriti sa l supuneti votului va multumesc ,"(1944.04, 1947.04)",1944.04,1947.04
16,Doamna Alina-Ștefania Gorghiu:,24790,Domnul Ciprian-Titi Stoica:,25102, in urma informarii facute de stafful birourilor permanente reunite va informez domnule deputat ca este afisata pe pagina de internet a senatului si a camerei deputatilor aceasta hotarare il invit la microfon pe domnul deputat titi stoica din partea grupului aur ,"(0.0, 4099.04)",0.0,4099.04
17,Domnul Ciprian-Titi Stoica:,25102,Doamna Alina-Ștefania Gorghiu:,25379, multumesc doar vreau sa va arat si dumneavoastra sa va convingeti cu propriile simturi ca acest proiect de hotarare nu este pe site ul camerei deputatilor multumesc ,"(1944.04, 1947.04)",1944.04,1947.04
18,Doamna Alina-Ștefania Gorghiu:,25379,Doamna Diana Iovanovici-Șoșoacă:,25821, din partea neafiliatilor il invit la stimati colegi douazeci din partea neafiliatilor un singur vorbitor are dreptul sa ia cuvantul o sa o rog pe doamna o invit la microfon pe doamna senator iovanovici sosoaca ,"(3273.04, 3273.04)",3273.04,3273.04
19,Doamna Diana Iovanovici-Șoșoacă:,25821,Doamna Alina-Ștefania Gorghiu:,28303, va multumesc frumos as dori sa stiu si eu cum parlamentul romaniei va putea sa aiba o comisie specializata cu privire la europol cand europolul este o organizatie independenta a uniunii europene care are atributii politiste si juridice de colaborare pe plan european mai mult aceasta organizatie a fost initiata din anul o mie noua sute nouazeci si trei prin intelegerea de la maastricht si a devenit functionabila din o mie noua sute nouazeci si noua este o organizatie de combatere a criminalitatii la nivel european avand sediul la haga olanda sa inteleg ca dumneavoastra cei care veti face parte sau cine stie ce inseamna aceasta comisie pentru ca nu apare nicaieri pe internet asa ceva o sa incepeti sa supervizati activitatea europolului si sa o judecati ducandu va inclusiv la haga si tragandu i de maneca pe cei de acolo pentru ceea ce au facut sau nu au facut cine parlamentul romaniei parlamentarii romania care nu e in stare sa aiba grija de criminalitatea ei din romania dumneavoastra realizati ce comisii faceti in acest moment pentru ca nu aveti competenta deja va depasiti competentele douazeci si unu este o organizatie internationala independenta pe care dumneavoastra nu puteti nici sa o supervizati nici sa i dati sfaturi nici sa o controlati nu aveti aceasta posibilitate nu aveti in care dintre legi aveti aceasta competenta unde scrie in constitutia romaniei ca aveti posibilitatea aceasta si mai ales in tratatul de aderare la uniunea europeana sau in tratatul de la maastricht prin care s a infiintat europolul explicati ne si noua pentru ca nu apare nicaieri si ce calitate trebuie sa aiba parlamentarii orice parlamentar sau trebuie sa fi fost politist sau avocat judecator procuror pentru ca restul cu tot respectul nu aveti de unde sa stiti ce inseamna combaterea criminalitatii si cand vreodata romania a combatut criminalitatea hai sa fim seriosi ca avem cea mai mare rata si de trafic de droguri si de prostitutie si de pedofilie va rog sa ne raspundeti pentru ca acest text nu se afla pe internet iar competenta nu aveti pentru a stabili o astfel de comisie indiferent cati bani vreti sa mai dati si functii parlamentarilor vostri multumesc ,"(1944.04, 1947.04)",1944.04,1947.04
20,Doamna Alina-Ștefania Gorghiu:,28303,Domnul Liviu-Ionuț Moșteanu:,28406, multumesc doamna senator domnule deputat mosteanu aveti cuvantul ,"(1944.04, 1947.04)",1944.04,1947.04
21,Domnul Liviu-Ionuț Moșteanu:,28406,Doamna Alina-Ștefania Gorghiu:,28954, da douazeci si doi in redactarea acestei hotarari s a strecurat o eroare si ieri in biroul permanent s a discutat de acest lucru n ar fi trebuit sa fie pe ordinea de zi am discutat cu liderii de grup si propunem impreuna plenului scoaterea de pe ordinea de zi redactarea corecta si in urmatorul plen reunit vom vota acest proiect ,"(0.0, 4099.04)",0.0,4099.04
22,Doamna Alina-Ștefania Gorghiu:,28954,Domnul George-Nicolae Simion:,30981, ii intreb pe liderii de grup daca exista consens pe aceasta propunere constat ca da ca atare va supun votului dat fiind faptul ca exista acest consens vom discuta intr o sedinta ulterioara acest punct la urmatorul punct pe ordinea de zi la punctul unsprezece al ordinii de zi avem proiectul de hotarare privind modificarea hotararii parlamentului romaniei nr optsprezece doua mii douazeci si unu pentru alegerea membrilor si a biroului comisiei parlamentare speciale pentru controlul activitatii serviciului de informatii externe vreau sa va fac urmatoarele precizari ca in urma solicitarii aur inregistrata la biroul permanent al camerei deputatilor sub nr trei sute nouazeci si cinci din unsprezece aprilie doua mii douazeci si doi domnul senator claudiu tarziu a fost propus sa faca parte din comisia sie in locul domnului deputat nicolae roman aceasta solicitare a fost dezbatuta in cadrul biroului permanent reunit din optsprezece mai doua mii douazeci si doi urmand ca aceasta solicitare sa fie votata in plenul comun de astazi douazeci si trei tinand cont de faptul ca legea nr saizeci si noua doua mii saptesprezece pentru modificarea legii nr unu o mie noua sute nouazeci si opt privind organizarea si functionarea sie prevede la art trei urmatorul lucru si anume ca se constituie o comisie speciala formata din patru deputati si trei senatori alesi din cadrul comisiilor pentru aparare ordine publica si siguranta nationala ale celor doua camere si ca in prezent comisia are deja in componenta trei senatori domnul felix stroe de la psd lorand turos udmr si liviu dumitru voiculescu de la pnl constatam ca in urma plecarii domnului nicolae roman formatiunea aur trebuie sa propuna un deputat din cadrul comisiei pentru aparare ordine publica si siguranta nationala si fie faceti il rog pe liderul deputatilor aur sa ia cuvantul ,"(24.0, 4019.04)",24.0,4019.04
23,Domnul George-Nicolae Simion:,30981,Doamna Alina-Ștefania Gorghiu:,31102, da il propun pe deputatul georgel badiu care este membru al comisiei pentru aparare ,"(0.0, 4099.04)",0.0,4099.04
24,Doamna Alina-Ștefania Gorghiu:,31102,Domnul Dumitru-Viorel Focșa:,32262, bun multumesc frumos pentru propunerea facuta din partea grupului aur domnul badiu georgel va fi trecut pe buletinele de vot o sa ii rog pe cei din stafful tehnic sa se ocupe de modificarea conform celor precizate de george simion stimati colegi douazeci si patru in privinta punctelor unsprezece doisprezece treisprezece ale ordinii de zi exprimarea votului se va face in conformitate cu prevederile legale si regulamentare folosind procedura votului secret cu buletine de vot pentru celeritatea desfasurarii lucrarilor va propun sa dezbatem aceste trei puncte si voturile aferente sa le exprimam in acelasi timp astfel se va face de catre secretarul de sedinta un singur apel nominal dar veti primi cele trei buletine de vot in acelasi timp daca in legatura cu aceste propuneri exista obiectii sau comentarii il invit va rog domnul domnul deputat focsa dumitru viorel va invit la cuvant pe procedura ,"(1944.04, 1947.04)",1944.04,1947.04
25,Domnul Dumitru-Viorel Focșa:,32262,Doamna Alina-Ștefania Gorghiu:,33495, multumesc doamna presedinte profit de ocazia convocarii celor doua camere si in baza art patruzeci si doi alin care spune ca un deputat sau un senator poate solicita cuvantul pentru a expune o problema cu caracter personal care are legatura cu calitatea sa de parlamentar va multumesc ca mi ati acordat cuvantul consider ca in urma incheierii functionarii acelei comisii de ancheta privind liberalizarea preturilor la energie eu ca parlamentar nu mi reprezint corect alegatorii mai ales ca am fost si secretar si raportul inca dupa sase luni de zile nu este prezentat douazeci si cinci va rog pe aceasta cale ca suntem in plen reunit sa procedati ca atare sa satisfacem rolul acelei comisii pe care am avut o care a functionat nouazeci de zile este rusinos pentru noi am sa insist pentru chestiunea aceasta pana o sa inteleaga si domnul presedinte ciolacu si domnii de la liberali domnul prim ministru nu stiu daca va comanda dar domnul andronache stie ce are de facut aici va multumesc ,"(1944.04, 1947.04)",1944.04,1947.04
26,Doamna Alina-Ștefania Gorghiu:,33495,Domnul Bende Sándor:,36006, multumesc supun votului dumneavoastra propunerea pe care v am facut o sa desfasuram votul pentru cele trei propuneri la final cum va rog vot multumesc cu doua sute cincizeci si cinci de voturi pentru sapte impotriva propunerea a fost aprobata asa cum va spuneam la punctul unsprezece avem proiectul de hotarare privind modificarea hotararii parlamentului romaniei nr optsprezece doua mii douazeci si unu pentru alegerea membrilor si a biroului comisiei parlamentare speciale pentru controlul activitatii serviciului de informatii externe proiectul e afisat pe paginile de internet ale celor doua camere stimati colegi douazeci si sase grupul aur a propus asa cum ati vazut de la microfon numirea domnului badiu georgel deputat in locul domnului deputat roman nicolae in componenta acestei comisii in conformitate cu prevederile art o suta din regulamentul activitatilor comune votul este secret se exprima prin buletine de vot buletinul de vot va fi completat conform nominalizarii de asemenea va reamintesc ca dupa numirea noului membru al comisiei sie acesta va depune juramantul in cadrul sedintei comune a senatului si camerei deputatilor am finalizat dezbaterile asupra acestui punct si votul va avea loc dupa dezbaterile pe celelalte puncte urmatorul punct doisprezece numirea unui membru in comitetul de reglementare al autoritatii nationale de reglementare in domeniul energiei in conformitate cu prevederile art patru din ordonanta de urgenta a guvernului nr treizeci si trei doua mii sapte numirea membrilor comitetului de reglementare al anre se face de parlament la propunerea comuna a comisiei pentru industrii si servicii din camera deputatilor a comisiei pentru energie infrastructura energetica si resurse minerale si a comisiei economice industrii si servicii din senat dau cuvantul comisiilor de specialitate pentru a prezenta raportul comun cu privire la numirea unui membru in comitetul de reglementare al autoritatii nationale de reglementare in domeniul energiei si proiectul de hotarare va rog domnule presedinte douazeci si sapte ,"(1944.04, 1947.04)",1944.04,1947.04
27,Domnul Bende Sándor:,36006,Doamna Alina-Ștefania Gorghiu:,39214, va multumesc doamna presedinte raport comun cu privire la candidatul ce urmeaza a fi numit in comitetul de reglementare al autoritatii nationale de reglementare in domeniul energiei in conformitate cu sesizarea birourilor permanente reunite in data de optsprezece mai doua mii douazeci si doi si ale prevederilor art patru din ordonanta de urgenta a guvernului nr treizeci si trei doua mii sapte privind organizarea si functionarea autoritatii nationale de reglementare in domeniul energiei aprobata cu modificari si completari prin legea nr o suta saizeci doua mii doisprezece cu modificarile si completarile ulterioare comisia pentru industrii si servicii din camera deputatilor comisia pentru energie infrastructura energetica si resurse minerale si comisia economica industrii si servicii din senat s au intrunit in data de opt iunie doua mii douazeci si doi in sedinta comuna in vederea nominalizarii candidatului care urmeaza sa fie numit in functia de membru in comitetul de reglementare al autoritatii nationale de reglementare in domeniul energiei functie care a devenit vacanta la data de trei martie doua mii douazeci si doi prin demisia domnului alexandru stanescu lista candidatilor si cv urile acestora sunt cuprinse in anexa nr unu anexa care face parte integranta din prezentul raport comun in urma dezbaterilor in conformitate cu art patru alin din ordonanta de urgenta a guvernului nr treizeci si trei doua mii sapte aprobata cu modificari si completari prin legea nr o suta saizeci doua mii doisprezece cu modificarile si completarile ulterioare comisiile reunite au hotarat cu majoritate de voturi sa propuna plenului reunit al celor doua camere ale douazeci si opt parlamentului numirea in functia de membru in comitetul de reglementare al autoritatii nationale de reglementare in domeniul energiei a candidatului prevazut in anexa nr doi anexa care face parte integranta din prezentul raport comun hotarare privind numirea unui membru in comitetul de reglementare al autoritatii nationale de reglementare in domeniul energiei in temeiul prevederilor art saizeci si sapte din constitutia romaniei republicata si ale art patru din ordonanta de urgenta a guvernului nr treizeci si trei doua mii sapte privind organizarea si functionarea autoritatii nationale de reglementare in domeniul energiei aprobata cu modificari si completari prin legea nr o suta saizeci doua mii doisprezece cu modificarile si completarile ulterioare parlamentul romaniei adopta prezenta hotarare articol unic domnul iulian iancu se numeste la data publicarii in monitorul oficial al romaniei a prezentei hotarari in functia de membru in comitetul de reglementare al autoritatii nationale de reglementare in domeniul energiei pe locul devenit vacant prin demisia domnului alexandru stanescu din aceasta functie pe durata ramasa a mandatului inceput la data de douazeci si unu decembrie doua mii douazeci si unu potrivit hotararii parlamentului romaniei nr patruzeci si noua din paisprezece decembrie doua mii douazeci si unu publicata in monitorul oficial al romaniei partea i nr unu o suta optzeci si patru din paisprezece decembrie doua mii douazeci si unu va multumesc ,"(1944.04, 4077.04)",1944.04,4077.04
28,Doamna Alina-Ștefania Gorghiu:,39214,Doamna Cristina-Mădălina Prună:,39587, douazeci si noua multumesc domnule presedinte pentru prezentarea raportului dau cuvantul doamnei deputat pruna cristina madalina din partea grupului usr ,"(1944.04, 1947.04)",1944.04,1947.04
29,Doamna Cristina-Mădălina Prună:,39587,O voce din sală:,40542, psd mai baga azi o fisa numirea domnului iulian iancu in conducerea anre domnule ciolacu stau si ma intreb ce cheita v a intors pe dumneavoastra pentru ca nu mai tarziu de cinci luni de zile sa va razganditi complet in ceea ce priveste domnul iulian iancu mai tineti minte cand nu l sustineati in aceasta functie aveati dubii ca ar fi potrivit mai tineti minte cand presedintele iohannis care acum este partenerul dumneavoastra spunea ca domnul iulian iancu pericliteaza relatiile cu statele occidentale si de aceea nici macar nu l a numit in functia de vicepremier in guvernul dancila pentru ca iulian iancu a promovat aici in parlamentul romaniei o lege care ne a facut mai dependenti de gazele rusesti nu doar una chiar mai multe dar ma gandesc la legea offshore pe care chiar dumneavoastra ati modificat o si dependenta romaniei de gazele rusesti a ajuns undeva la douazeci si opt ,"(0.0, 4099.04)",0.0,4099.04
30,O voce din sală:,40542,Doamna Cristina-Mădălina Prună:,40592, de unde ai scos cifrele astea ,"(0.0, 4099.04)",0.0,4099.04
