,start_text,start_index,end_text,end_index,text,timestamp,start,end
11,Domnul Nicolae Neagu:,11974,Doamna Alina-Ștefania Gorghiu:,12289, multumesc doamna presedinta daca mergem pe aceasta procedura e in regula dar va multumesc pentru faptul ca imi dati ocazia sa va urez la multi ani multa sanatate incepand de astazi va tot spunem si sa coordonati si sa ne conduceti cu mult succes ,"(2866.36, 2867.36)",2866.36,2867.36
12,Doamna Alina-Ștefania Gorghiu:,12289,Doamna Nicoleta Pauliuc:,14275, va multumesc domnule presedinte o sa rog grupurile parlamentare sa intervina in dezbateri generale daca exista luari de cuvant vrei sa iei cuvantul nu atunci inchidem dezbaterile generale si ramane acest proiect la final pentru votul final la punctul doi al ordinii de zi este inscris proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr optzeci si doi doua mii douazeci si doi privind unele masuri pentru acordarea de granturi din fonduri externe nerambursabile pentru investitii destinate capacitatilor de prestare de servicii si retehnologizarii in vederea refacerii capacitatii de rezilienta raportul comisiei pentru aparare ordine publica si siguranta nationala este de admitere a proiectului de lege privind aprobarea ordonantei proiectul de lege face parte din categoria legilor ordinare si se adopta cu votul majoritatii senatorilor prezenti senatul este prima camera sesizata incepem dezbaterile o invit la microfon pe doamna presedinte nicoleta pauliuc ,"(1525.0, 3247.36)",1525.0,3247.36
13,Doamna Nicoleta Pauliuc:,14275,Doamna Alina-Ștefania Gorghiu:,15236, doamna presedinte va multumesc as vrea doar atat sa spun ca in comisia de aparare le multumesc colegilor ca au votat in unanimitate si asa cum spuneam de fiecare data de la acest pupitru atunci cand vorbim de securitatea nationala a romaniei indiferent de optiunea noastra politica parlamentul este solidar dar in acelasi timp daca vreti o interpretare personala a acestui text de lege este ca ne aflam in fata unui moment istoric romania demonstreaza ca este un partener de nadejde un furnizor de securitate atunci cand vine vorba despre nato cand vine vorba despre aliantele din care face parte as spune eu ca este momentul istoric care vine sa intregeasca diplomatia sau politica externa a romaniei atunci cand vorbim de rezultatele pe care vrem sa le obtinem si anume intrarea in schengen ocde si de ce nu visa waiver la acest punct partidul national liberal va vota pentru multumesc ,"(1654.0, 1721.0)",1654.0,1721.0
14,Doamna Alina-Ștefania Gorghiu:,15236,Doamna Elena-Simona Spătaru:,16704, multumesc doamna presedinta din partea celorlalte grupuri parlamentare mai exista doritori nu avem atunci inchid dezbaterile generale proiectul va ramane la vot final punctul patru al ordii de zi propunerea legislativa pentru modificarea si completarea legii apelor nr o suta sapte o mie noua sute nouazeci si sase vorbim de o reexaminare la solicitarea presedintelui romaniei raportul comisiei juridice de numiri disciplina imunitati si validari este de admitere a legii pentru respingerea ordonantei legea face parte din categoria legilor organice si se adopta cu votul majoritatii senatorilor senatul este prima camera scuzati ma senatul este camera decizionala incepem dezbaterile generale doamna senator simona spataru doreste o interventie va rog ,"(1793.0, 1816.0)",1793.0,1816.0
15,Doamna Elena-Simona Spătaru:,16704,Doamna Alina-Ștefania Gorghiu:,17998, multumesc doamna presedinte de sedinta o scurta amintire stimati colegi avand in vedere si ironia zilei si saptamanilor in care dam vot pe acest proiect scos de la naftalina de catre actuala coalitie dupa patru ani de zile ironia ar fi ca in aceasta saptamana cand punem capat practic siij ului lui dragnea se dezbat in parlament si legile justitiei si atentie un pic de liniste stimati colegi daca se poate pentru ca veti observa ca acest siij nu dispare dimpotriva el infloreste renaste de fapt si mai puternic consolidand aceasta strategie pe care actuala coalitie o imbratiseaza dintotdeauna controlul asupra justitiei astfel dna ramane complet scos din schema instrumentarii dosarelor in ceea ce ii priveste pe magistrati anchetarea acestora se va face doar de catre un numar redus de procurori aflati in controlul direct al procurorului general respectiv al ministerului de justitie pe cale politica ierarhic asa cum cunoastem cu totii cum se da votul deci la adapostul crizei economice si mai ales al temerilor privind acest razboi de la granita coalitia majoritara sacrifica statul de drept in romania si subjuga puterea judecatoreasca de la cel mai inalt nivel va multumesc pentru atentie ,"(1830.0, 1900.0)",1830.0,1900.0
16,Doamna Alina-Ștefania Gorghiu:,17998,Domnul Claudiu-Richard Târziu:,19013, multumesc doamnei senator din partea celorlalte grupuri parlamentare inscrieri la cuvant multumesc dezbaterile se incheie aici propunerea legislativa ramane la vot final la punctul sase vorbim despre propunerea legislativa pentru modificarea anexei nr unu la legea nr doua sute opt doua mii cincisprezece privind alegerea senatului si a camerei deputatilor precum si pentru organizarea si functionarea autoritatii electorale permanente cu modificarile si completarile ulterioare raportul comun al comisiei juridice numiri disciplina imunitati si validari comisiei pentru administratie si comisiei pentru romanii de pretutindeni este de respingere a propunerii legislative propunerea face parte din categoria legilor organice se adopta cu votul majoritatii senatorilor senatul este prima camera sesizata incepem dezbaterile din partea grupurilor parlamentare exista o inscriere la cuvant liderul grupului aur domnul senator laurentiu tarziu va invitam la microfon ,"(1900.0, 1957.0)",1900.0,1957.0
17,Domnul Claudiu-Richard Târziu:,19013,Doamna Alina-Ștefania Gorghiu:,21745, multumesc pentru cuvant stimati colegi avem aici de a face cu indreptarea unei erori sa i spunem asa intrucat eu nu cred ca intre dumneavoastra sunt persoane care vor sa nedreptateasca diaspora romana sa i nedreptateasca pe romanii de pretutindeni luandu le dreptul de a fi reprezentati in mod corect si direct de catre un numar de parlamentari in concordanta cu numarul romanilor aflati peste granite astazi despre ce e vorba noi vrem sa facem un singur lucru sa facem un raport firesc intre numarul de parlamentari care reprezinta cetatenii romani aflati intre granitele statului roman si numarul de parlamentari care ar reprezenta cetatenii romani aflati peste granite de foarte multa vreme potrivit statisticilor oficiale pe care la avem de la ministerul de interne si de la ministerul de externe peste cinci milioane de romani se afla peste granite cu resedinta in strainatate si aproape un milion au si domiciliul in strainatate au domiciliul in strainatate de fapt deci undeva la peste sase milioane potrivit datelor statului roman peste sase milioane de romani se afla peste granite ei sunt astazi reprezentati in forul legislativ al tarii de patru deputati si doi senatori asa cum bine stiti or legea este una pentru toti si ar trebui sa functioneze ca atare potrivit art patru al legii nr doua sute opt doua mii cincisprezece pentru organizarea alegerilor se constituie circumscriptii electorale la nivelul celor patruzeci si unu de judete o circumscriptie in municipiul bucuresti si o circumscriptie pentru cetatenii romani cu domiciliul sau resedinta in afara tarii asa cum am spus autoritatile romane stiu ca avem peste sase milioane de romani in afara tarii cu resedinta sau cu domiciliu ei nu pot fi reprezentati de doar sase parlamentari noi am facut calculele necesare le am inscris in proiectul nostru de lege ar trebui sa creasca proportia numarului de parlamentari alocata diasporei in mod semnificativ nu ma refer la cifre pentru ca e vorba despre un raport corect pe care dumneavoastra nu puteti sa l ignorati sau puteti sa l ignorati bineinteles in raspar cu interesul romanilor de afara asa cum uneori se intampla si in raspar cu interesele romanilor de aici eu ce va indemn este sa luati aminte bine ca romanii de afara privesc cu mai mare atentie fenomenul politic din tara si sanctioneaza mai sever decat o fac cei de aici politic atunci cand sunt chemati la urne prin urmare daca ati gresit si v ati exprimat un vot eronat in comisiile de raport va indemn sa indreptati aceasta greseala retrimitand la comisie proiectul de lege si votand in consecinta in favoarea romanilor de peste granita va multumesc ,"(2010.0, 2217.0)",2010.0,2217.0
18,Doamna Alina-Ștefania Gorghiu:,21745,Domnul Sorin-Ioan Bumb:,21970, multumesc domnule claudiu tarziu il invit pe domnul sorin bumb domnul senator sorin bumb la microfonul doi va rog sa ii dati drumul microfonului multumesc domnule senator ,"(2231.0, 2867.36)",2231.0,2867.36
19,Domnul Sorin-Ioan Bumb:,21970,Doamna Alina-Ștefania Gorghiu:,22653, multumesc doamna presedinte as vrea sa i pun o intrebare retorica colegului nostru domnul senator tarziu cand au fost consecventi atunci cand doreau sa ramanem trei sute de parlamentari sau acum cand vin cu cresterea cu treizeci si cinci de senatori si saptezeci si noua de deputati la ce numar doreste sa ajungem in parlamentul romaniei la ce numar de parlamentari pentru ca luni in sir au venit si ne au spus ca sunt prea multi senatori si deputati iar acum doresc aceasta crestere semnificativa eu cred ca sunt in diaspora foarte multi romani care lucreaza si au dreptul la reprezentare dar mi se pare ca masura este pur populista pentru atragere de voturi multumesc ,"(2244.0, 2289.0)",2244.0,2289.0
20,Doamna Alina-Ștefania Gorghiu:,22653,Domnul Claudiu-Richard Târziu:,22811, o sa va rog sa formulati si termenul in care se retrimite la comisie ca sa pot sa supun votului solicitarea dumneavoastra ,"(2296.0, 2296.0)",2296.0,2296.0
21,Domnul Claudiu-Richard Târziu:,22811,Doamna Alina-Ștefania Gorghiu:,23011, ii multumesc colegului ca mi a dat prilejul sa fac unele precizari prin acest drept la replica desigur eu as propune un termen de doua saptamani pentru intoarcere ,"(2306.0, 2867.36)",2306.0,2867.36
22,Doamna Alina-Ștefania Gorghiu:,23011,Domnul Claudiu-Richard Târziu:,23160, domnule senator claudiu tarziu termenul de raport este nouasprezece deci putem maximum o saptamana sa acordam ,"(2318.0, 2318.0)",2318.0,2318.0
23,Domnul Claudiu-Richard Târziu:,23160,Doamna Alina-Ștefania Gorghiu:,24240, o saptamana atunci cred ca in mai mult de cinci minute nu am avea ce face sa indreptam ceea ce e de indreptat nu este niciun populism aici stimate coleg pentru ca e vorba despre matematica daca legea prevede un numar de cetateni romani pentru fiecare functie de senator sau de deputat acel numar trebuie sa fie prevazut si in cazul parlamentarilor care vin pentru diaspora atata tot de aceea au iesit acele mandate acel numar de mandate acum dumneavoastra spuneti ca noi ne contrazicem noi nu ne contrazicem acesta este doar un prim pas pentru a face dreptate aducem raportul cuvenit dupa aceea sigur tot noi putem sa reducem si numarul de parlamentari dar acum eu am mari indoieli ca dumneavoastra chiar vreti sa reduceti numarul de parlamentari noi aur da vrem sa reducem numarul de parlamentari dar intai sa facem corectia cuvenita si si daca ar fi doar trei sute de parlamentari veti vedea ca o treime asa cum ar corespunde numarului de romani aflati peste granite ar trebui sa fie pentru diaspora ,"(2323.12, 2393.36)",2323.12,2393.36
24,Doamna Alina-Ștefania Gorghiu:,24240,Domnul Radu-Mihai Mihail:,24788, va multumesc stimati colegi va rog sa va concentrati la vot pentru ca vom supune acum votului dumneavoastra solicitarea venita din partea domnului senator claudiu tarziu si anume aceea de retrimitere la comisie cu termen o saptamana ati pregatit cartelele toata lumea e pregatita ok in regula rog vot pentru doisprezece voturi impotriva saizeci si sase abtineri saptesprezece zero nu votez solicitarea de retrimitere la comisie a fost respinsa luati cuvantul la punctul acesta liderul grupului usr radu mihail ,"(2405.36, 2479.36)",2405.36,2479.36
25,Domnul Radu-Mihai Mihail:,24788,Doamna Alina-Ștefania Gorghiu:,26999, va multumesc doamna presedinta initiativa depusa de aur prevede cresterea numarului de parlamentari de diaspora de la sase nu la doisprezece nu la paisprezece nici macar la cincizeci la peste o suta e o mostra perfecta aici de populism combinat cu o lipsa crasa de profesionalism pentru ca o problema reala proasta reprezentare a romanilor de afara in parlament este transformata intr un circ este adusa in ridicol potrivit legii electorale avem o norma de reprezentare care trebuie aplicata peste tot in tara in fiecare judet si in diaspora in diaspora aceasta lege nu se aplica cineva din pix a pus un numar de parlamentari si acest lucru trebuie corectat solutia clara simpla corecta pentru romanii din diaspora este cea pe care usr o propune de cinci ani de zile cea pe care psd o respinge de cinci ani de zile pentru ca nu sunt interesati sa avem o diaspora puternica si bine reprezentata solutia e in doua etape prima respectarea normei de reprezentare pentru oamenii din diaspora ai domiciliul in diaspora trebuie sa ai acel numar de deputati si senatori pe care l prevede legea nu e discutie simplu de aplicat sunt undeva intre nu stiu patru cinci senatori si doisprezece treisprezece deputati simplu de aplicat a doua parte chiar mai importanta pentru celelalte milioane de romani care nu au domiciliul in strainatate trebuie neaparat sa le dam posibilitatea sa voteze pentru parlamentarii care sunt alesi acolo unde au domiciliul in tara deci daca eu lucrez la bologna pentru ca sunt silit din cauza guvernarii psd sau pnl sa plec din tara ca nu gasesc de munca aici deci sunt in bologna trebuie sa pot sa mi manifest dorinta de a avea un anumit parlamentar la mine in vaslui unde am domiciliul unde am familia unde am casa unde am copiii e simplu tehnic se poate face am prezentat cel putin trei solutii de a rezolva acest lucru tehnic dar ce sa vezi psd nu vrea pentru ca n are niciun fel de interes asa ca domnilor de la aur daca vreti cu adevarat sa faceti ceva pentru diaspora lasati populismul si invatati cat de cat sa faceti lucrurile practice nu povesti de adormit copii cum ati obisnuit oamenii pe facebook multumesc ,"(2491.36, 2658.36)",2491.36,2658.36
26,Doamna Alina-Ștefania Gorghiu:,26999,Domnul Claudiu-Richard Târziu:,27274, multumesc frumos liderului numai o secunda doriti sa explicati votul pe retrimitere domnule claudiu tarziu nu se explica votul pe retrimitere la comisie ati facut bun o sa va rog o ultima interventie scurta va rog ,"(2866.36, 5235.36)",2866.36,5235.36
27,Domnul Claudiu-Richard Târziu:,27274,Doamna Alina-Ștefania Gorghiu:,28169, domnule eu m am saturat sa fiu acuzat de populism de populistii extremi m am saturat sa fiu acuzat de neprofesionalism tocmai de unii care habar n au sa citeasca legea in textul legii scrie sau deci fie sunt cu domiciliul in strainatate fie sunt cu resedinta in strainatate sau nu spune numai cu domiciliul in strainatate de aici rezulta cifrele da sigur este o norma de reprezentare da sigur ea trebuie sa fie aplicata peste tot asta cerem noi sa fie aplicata aceasta norma de reprezentare de saptezeci si trei zero la un deputat si o suta si ceva o suta saizeci si opt zero la un senator de ce in tara se poate si in diaspora nu se poate si cum faceti voi calculul de nu intelegeti asa frumos cititi legea si nu intelegeti legea si mi spuneti mie ca sunt populist si neprofesionist astazi s a vazut exact cine tine cu romanii din nou inclusiv usr ,"(2693.36, 2742.36)",2693.36,2742.36
28,Doamna Alina-Ștefania Gorghiu:,28169,Domnul Cosmin-Marian Poteraș:,28308, din partea grupului senatorilor neafiliati il invit pe domnul senator cosmin poteras un minut va rog ,"(1419.0, 4165.36)",1419.0,4165.36
29,Domnul Cosmin-Marian Poteraș:,28308,Doamna Alina-Ștefania Gorghiu:,29328, multumesc doamna presedinta foarte scurt intr adevar colegii initiatori de la aur au identificat o problema corecta diaspora este subreprezentata si acest lucru trebuie corectat ce uita dumnealor este ca in doua mii noua am avut un referendum care a stabilit ca numarul de parlamentari ar trebui sa fie trei sute conform vointei romanilor prin urmare numarul de parlamentari nu mai poate sa creasca este un efect juridic al acelui referendum iar orice lege care creste numarul de parlamentari este profund neconstitutionala dincolo de acest aspect daca vorbim de matematica domnule lider dincolo de acest aspect cele cinci milioane de romani care sunt in diaspora nu pot fi reprezentate in acelasi timp si in tara prin urmare daca vrem sa crestem numarul de parlamentari in diaspora va trebui sa l scadem in tara este absolut logic deci daca vreti sa rezolvam o problema haideti sa gasim solutii reale corecte si sa lasam populismul deoparte multumesc ,"(2770.36, 2820.36)",2770.36,2820.36
30,Doamna Alina-Ștefania Gorghiu:,29328,Domnul Radu-Mihai Mihail:,29568, declar dezbaterile incheiate las initiativa legislativa la vot final domnul senator radu oprea liderul psd doreste sa formalizati pe tot liderul usr radu mihail va rog procedura ,"(2832.36, 2836.36)",2832.36,2836.36
31,Domnul Radu-Mihai Mihail:,29568,Doamna Alina-Ștefania Gorghiu:,29784, multumesc doamna presedinta grupul usr va renunta la pozitia domnului oprinoiu din comisia de munca aceasta pozitie va reveni domnului senator independent cosmin poteras multumesc ,"(2854.36, 2867.36)",2854.36,2867.36
32,Doamna Alina-Ștefania Gorghiu:,29784,Domnul Claudiu-Richard Târziu:,29865, multumesc liderul aur domnul claudiu tarziu ,"(2866.36, 2868.36)",2866.36,2868.36
33,Domnul Claudiu-Richard Târziu:,29865,Doamna Alina-Ștefania Gorghiu:,30134, in semn de colegialitate o sa renuntam si noi la pozitia pe care o ocupa domnul senator dorinel cosma la tineret si sport in favoarea doamnei senator evdochia aelenei care trebuie sa aiba si dansa un loc intr o comisie multumesc ,"(2866.36, 2867.36)",2866.36,2867.36
34,Doamna Alina-Ștefania Gorghiu:,30134,Domnul Ion Rotaru:,32394, multumesc si liderul psd mai doreste sa mai raportul comisiei pentru munca familie si protectie sociala e de respingere a propunerii legislative propunerea face parte din categoria legilor organice se adopta cu votul majoritatii senatorilor senatul este prima camera sesizata in cadrul dezbaterilor generale exista inscrieri la cuvant domnule presedinte rotaru aveti cuvantul microfonul central da ,"(1949.0, 3068.36)",1949.0,3068.36
35,Domnul Ion Rotaru:,32394,Doamna Alina-Ștefania Gorghiu:,33112, multumesc doamna presedinta as vrea doar sa fac o precizare aceasta initiativa legislativa era buna chiar foarte buna avand in vedere faptul ca prevedea cateva lucruri importante legate de tinerii care ies datorita implinirii varstei de optsprezece ani din acea zona de supraveghere sigur ca au fost si alte precizari acolo bune si interesante legate de indemnizatie legate de posibilitatea ca acesti tineri sa fie sprijiniti pentru a obtine un loc de munca cazare sau eu stiu o posibilitate de locuinta lucrul acesta nu s a intamplat si am dat raport de respingere pentru simplul motiv ca intre timp a fost adoptata legea nr o suta nouazeci si unu doua mii douazeci si doi care prevede exact aceste lucruri multumesc ,"(3072.36, 3118.36)",3072.36,3118.36
36,Doamna Alina-Ștefania Gorghiu:,33112,Domnul Cătălin-Daniel Fenechiu:,33509, multumesc pentru precizari presedintelui comisiei de munca comisia de ancheta a initiat acest proiect si le multumesc inca o data colegilor pentru efort ma bucur ca intre timp s a adoptat la camera aceeasi legislatie pentru ca este spre binele copilului multumesc domnul lider al grupului partidului national liberal domnul senator daniel fenechiu ,"(2866.36, 3149.36)",2866.36,3149.36
37,Domnul Cătălin-Daniel Fenechiu:,33509,Doamna Alina-Ștefania Gorghiu:,33889, multumesc doamna presedinta voiam sa fac un anunt din partea grupului pnl grupul pnl efectueaza o modificare in comisia speciala de ancheta pentru copiii cu dizabilitati copiii institutionalizati doamna senator lucica muntean o va inlocui pe doamna senator alina gorghiu atat in in calitatea de presedinte a comisiei multumesc frumos ,"(3175.36, 3185.36)",3175.36,3185.36
38,Doamna Alina-Ștefania Gorghiu:,33889,Domnul Ion-Dragoș Popescu:,34838, ii multumesc raportul comisiei pentru mediu este de admitere a proiectului de lege privind aprobarea ordonantei proiectul de lege face parte din categoria legilor ordinare si se adopta cu votul majoritatii senatorilor prezenti senatul este prima camera sesizata incepem dezbaterile stimati colegi daca exista inscrieri la cuvant va invit domnule senator la microfonul doi o sa rog stafful tehnic ,"(3235.36, 3255.36)",3235.36,3255.36
39,Domnul Ion-Dragoș Popescu:,34838,Doamna Alina-Ștefania Gorghiu:,36350, multumesc doamna presedinta sistemul de garantie returnare se naste cu mare greutate in special datorita ambitiei ministrului mediului care doreste ca ministerul sa fie si actionar si organ de control dupa cum stim institutiile statului se misca destul de lent comparativ cu cele din mediul privat iar sistemul de garantie returnare va fi cel mai complicat sistem logistic din romania are nevoie de decizii rapide si bazate pe realitatea din teren acum dupa ce a depasit toate termenele de implementare ministrul dupa declaratiile sale doreste sa amane intrarea in functiune a sistemului adica data de la care cetatenii vor putea sa si recupereze garantiile pentru sticlele si lazile de aluminiu pe care le returneaza si toate aceste probleme survin in contextul in care ministrul a optat pentru cea mai modesta sa nu i spunem mediocra varianta de sistem de garantie returnare care nu include de loc borcane sau sticle din plastic mat cum ar fi cele de sampon sau ambalaje de tip tetra pak nici macar sticle de alcool sanitar sau cele de otet nu sunt luate in calcul desi sunt din acelasi material pet si pot fi reciclate fara probleme putem sa speram doar ca intr un viitor oarecare poate cu un alt ministru sistemul de garantie returnare va fi lasat sa si faca treaba iar milioanele de pet uri care sunt acum pe campuri si care ne omoara incet dar ne omoara vor fi stranse intr un mod mai ecologic sa spun multumesc ,"(3268.36, 3352.36)",3268.36,3352.36
40,Doamna Alina-Ștefania Gorghiu:,36350,Domnul Antal István-Loránt:,36684, domnule senator popescu va multumesc alti colegi la dezbateri generale doresc sa mai ia cuvantul nu multumesc lasam proiectul la vot final punctele unsprezece a iertati ma domnule presedinte doriti sa luati cuvantul pe proiectul acesta va rog frumos microfonul doi scuzati ma ,"(3358.36, 3381.36)",3358.36,3381.36
41,Domnul Antal István-Loránt:,36684,Doamna Alina-Ștefania Gorghiu:,37721, multumesc mult cred ca pornirea acestui sistem de garantiereturnare este un pas extrem de important in romania si solutia cu care a venit ministerul mediului solutia fiind ca o sa participe cu treizeci in acea companie care o sa desfasoare acest sistem de returnare garantie cred ca a fost o decizie extrem de chibzuita pentru ca ramane un control in acest sistem si nu lasa numai unor entitati private unde stim foarte bine ca in anii precedenti am avut multe exemple negative unde da statul a vrut sa externalizeze servicii de diferite feluri si erau situatii unde companiile private nu au putut sa managerieze sau au avut un singur deziderat acela se referea la obtinerea de profituri ca o concluzie cred ca initiativa este una extrem de importanta ministerul mediului a lucrat foarte mult la acest sistem de garantie returnare si da decizia ca prin treizeci statul prin ministerul mediului sa participe in aceasta companie este una corecta va multumesc ,"(3381.36, 3465.36)",3381.36,3465.36
42,Doamna Alina-Ștefania Gorghiu:,37721,Doamna Rodica Boancă:,39503, multumesc domnului presedinte antal lorant daca mai exista alte inscrieri la cuvant nu mai exista atunci vom lasa initiativa la vot final la punctele unsprezece saisprezece ale ordinii de zi avem proiecte de hotarare privind exercitarea controlului de subsidiaritate si proportionalitate conform protocolului nr doi din tratatul de la lisabona respectiv proiecte de hotarare privind consultarea parlamentelor nationale conform protocolului nr unu din tratatul de la lisabona care se regasesc afisate pe pagina de internet a senatului astfel punctul unsprezece al ordinii de zi proiect de hotarare referitoare la propunerea de regulament al parlamentului european si al consiliului de modificare a regulamentului doua sute douazeci si doi final raport aceeasi comisie pentru afaceri europene dezbaterile din partea grupurilor o invit la microfon pe doamna senator boanca ,"(3465.36, 3479.36)",3465.36,3479.36
