,start_text,start_index,end_text,end_index,text,timestamp
14,Doamna Alina-Ștefania Gorghiu:,9915,Domnul Ion Rotaru:,13278, multumesc udmr are vreo propunere nu exista alte inscrieri la cuvant in aceste conditii stimati colegi o sa va rog sa dam un vot pe propunerile venite din partea grupurilor parlamentare rog domnul pe procedura se doreste declar deschise dezbaterile generale asupra proiectului de lege invit comisia de administratie publica sau un reprezentant al comisiei domnul presedinte al comisiei de munca vad ca este prezent domnul presedinte rotaru are cuvantul pentru prezentarea raportului comun microfonul sapte pentru domnul presedinte ,"(1658.0, 1678.0)"
15,Domnul Ion Rotaru:,13278,Doamna Alina-Ștefania Gorghiu:,14030, multumesc doamna presedinta este vorba de proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr saptezeci si opt doua mii douazeci si doi comisia pentru munca familie si protectie sociala a emis impreuna cu comisia pentru administratie publica un raport comun obiectul de reglementare asa cum ati precizat vizeaza masuri pentru ocuparea posturilor aferente functiilor publice vacante si temporar vacante care au atributii in implementarea planului national de redresare si rezilienta in urma dezbaterilor cu majoritate de voturi membrii comisiilor au adoptat un raport comun de admitere cu amendamente respinse care se afla in anexa legea este ordinara senatul este prima camera sesizata multumesc ,"(1932.0, 1972.0)"
16,Doamna Alina-Ștefania Gorghiu:,14030,Domnul Ambrozie-Irineu Darău:,14216, multumesc domnule presedinte din partea grupurilor parlamentare exista inscrieri la cuvant domnule senator darau aveti cuvantul central va rog ,"(2686.0, 2709.0)"
17,Domnul Ambrozie-Irineu Darău:,14216,Doamna Alina-Ștefania Gorghiu:,15528, multumesc doamna presedinta de data aceasta vorbim de o ordonanta de urgenta venita dinspre guvern care reglementeaza ceva important cum ocupam posturile necesare pentru a asigura implementarea corecta a pnrr ului dar precum de obicei reusim sa pervertim si lucrurile bune si va intreb inainte sa va exprimati votul cum ne putem imagina mai ales la stat ca in douazeci si patru de ore se va face o selectie corecta a dosarelor acesta este termenul din oug dupa cum termenul pentru publicitatea pentru aceste posturi este de doar zece zile daca s au pierdut multe luni in implementarea pnrr ului asa cum ar trebui nu cred ca trebuie recuperate niste zile exact la publicarea anunturilor de angajare si la selectia dosarelor am propus in comisia pentru munca niste termene spunem noi constructive si de compromis nici asa cum erau inainte de treizeci de zile respectiv cinci zile dar au fost respinse de coalitia majoritara credem si noi ca nu trebuie sa existe intarzieri in implementarea pnrr ului dar in niciun caz nu trebuie recuperate in acest fel si cel putin acel termen de selectie a dosarelor de doar douazeci si patru de ore este unul abuziv asadar grupul usr plus nu va vota pentru aceasta initiativa ne vom abtine multumesc ,"(1994.0, 2083.0)"
18,Doamna Alina-Ștefania Gorghiu:,15528,Doamna Janina-Mirela Sitaru – secretar de stat la Ministerul Afacerilor Externe:,16181, multumesc domnule senator darau din partea celorlalte grupuri parlamentare exista inscrieri la cuvant neexistand proiectul va ramane la vot final la punctul doi al ordinii de zi avem proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr saptezeci si noua doua mii douazeci si doi pentru completarea ordonantei de urgenta a guvernului nr doua sute doi doua mii opt privind punerea in aplicare a sanctiunilor internationale declar deschise dezbaterile generale asupra proiectului de lege o invit pe doamna ministru secretar de stat sitaru sa ne prezinte pe scurt proiectul microfonul opt o sa va rog sa l deschideti ,"(2089.0, 2709.0)"
19,Doamna Janina-Mirela Sitaru – secretar de stat la Ministerul Afacerilor Externe:,16181,Doamna Alina-Ștefania Gorghiu:,18080, multumesc frumos doamna presedinta doamnelor si domnilor senatori in contextul conflictului din ucraina si in conformitate cu reglementarile europene in vigoare sanctiunile adoptate impotriva federatiei ruse se aplica si entitatilor ce nu sunt direct sanctionate dar care sunt aflate sub controlul indirect al unor persoane fizice aflate pe lista de sanctiuni prezumandu se ca persoana sanctionata controleaza activele entitatii respective pentru a institui un mecanism suplimentar care sa decupleze persoana sanctionata si entitatea economica a carei activitate continua este conceput un set eficient de garantii firewall care sa asigure ca patrimoniul companiei ce nu este pe lista de sanctiuni este izolat de persoana sanctionata acest set de garantii face obiectul prezentei modificari legislative mecanismul are drept scop impiedicarea efectuarii de catre persoana juridica in cauza a oricaror tranzactii sau transferuri in beneficiul direct sau indirect al persoanei aflate pe lista de sanctiuni cu obiectivul ca activitatea persoanei juridice aflate sub controlul indirect sa continue cu respectarea sanctiunilor adoptarea acestei masuri este importanta in contextul in care entitati ce nu sunt pe lista de sanctiuni din industrii importante din romania precum industria metalurgica sau auto sunt direct afectate de aplicarea prezumtiei mentionate blocarea completa a functionarii acestor entitati antreneaza riscul pierderii a peste cinci zero de locuri de munca prin intermediul acestui mecanism de supraveghere se asigura atat continuarea functionarii acestor entitati cat si respectarea regimului de sanctiuni decis de uniunea europeana si de romania pentru toate aceste considerente va rugam sa adoptati acest act normativ va multumesc ,"(2167.0, 2220.0)"
20,Doamna Alina-Ștefania Gorghiu:,18080,Domnul Sorin Vlașin:,18306, va multumesc doamna ministru secretar de stat domnule presedinte va rog sa mi permiteti sa lasam comisia sa prezinte raportul inainte de dezbateri va rog frumos domnule vlasin ,"(2227.0, 2237.0)"
21,Domnul Sorin Vlașin:,18306,Doamna Alina-Ștefania Gorghiu:,19186, multumesc doamna presedinte membrii comisiei au analizat proiectul de lege punctele de vedere exprimate avizele primite si au hotarat in unanimitate de voturi sa adopte un raport de admitere fara amendamente apreciind ca reglementarile propuse vor determina reducerea impactului sanctiunilor internationale asupra persoanelor juridice din romania prin instituirea unui set de masuri care sa asigure continuarea activitatii acestora cu respectarea sanctiunilor internationale reducerea riscului de pierdere a locurilor de munca pentru salariatii din domeniile de activitate afectate de sanctiunile internationale si de crestere a somajului fata de cele prezentate comisia economica industrii si servicii supune plenului senatului pentru dezbatere si adoptare raportul de admitere fara amendamente si proiectul de lege va multumesc ,"(2237.0, 4925.0)"
22,Doamna Alina-Ștefania Gorghiu:,19186,Domnul Titus Corlățean:,19299, multumesc il invit pe domnul presedinte titus corlatean microfonul central ,"(1658.0, 2294.0)"
23,Domnul Titus Corlățean:,19299,Doamna Alina-Ștefania Gorghiu:,21875, multumesc doamna presedinta stimati colegi am ascultat cu atentie expunerea judicios lecturata de secretarul de stat care reprezinta ministerul afacerilor externe pe aceasta tema nimic de spus cu privire la proiectul de lege pentru aprobarea ordonantei de urgenta in regimul de sanctiuni internationale vom vota acest proiect de lege dar profit de acest subiect pentru a adresa o solicitare prin intermediul secretarului de stat conducerii ministerului de externe pe tema ucraina procesul de reconstructie care se tot anunta postconflict in conditiile in care romania a jucat exemplar si joaca absolut corect tot ceea ce are de jucat in formatia europeana si euroatlantica cu un sprijin consistent cu costuri pentru natiunea romana din punct de vedere economic din alte puncte de vedere si fara o capitalizare corecta la nivelul uniunii europene sa spunem a ceea ce romania face cu anumite sacrificii corecte respectand dreptul international si solidaritatea cu un stat vecin cu orientare proeuropeana pe care il dorim sa avanseze dar sa devina si mai democratic sa si combata si coruptia si sa si respecte etnicii romani din ucraina in conditiile respective as fi foarte interesat ca onor conducerea ministerului afacerilor externe sa ne transmita rapid la comisia pentru politica externa care este planul concret de implicare a romaniei in procesul anuntat viitor de reconstructie care sunt segmentele economice de infrastructura sau alte domenii importante in care romania si a manifestat daca si a manifestat de exemplu prin consilierul prezidential pe politica externa care s a dus la kiev alaturi de alti consilieri prezidentiali care sunt domeniile astea si daca statul roman asa cum alte state de exemplu polonia s au pregatit foarte judicios la acest moment cheie pentru perspectiva as vrea sa stiu care sunt aceste domenii concrete in care statul roman s a manifestat sa fie prezent si as spune eu sa contribuie la procesul de reconstructie dar si sa obtina din partea statului ucrainean niste raspunsuri corecte corespunzatoare care sa demonstreze si respectul si valorizarea efortului pe care statul roman il face incepand cu etnicii romani din ucraina e o solicitare adresata ministrului de externe al romaniei prin intermediul distinsului secretar de stat care ne a prezentat atat de frumos un proiect de lege pentru aprobarea unei ordonante de urgenta privind regimul de sanctiuni internationale va multumesc ,"(2332.0, 2452.0)"
24,Doamna Alina-Ștefania Gorghiu:,21875,Doamna Diana Iovanovici-Șoșoacă:,22153, multumesc domnule senator daca din partea celorlalte grupuri parlamentare exista inscrieri la cuvant o vad pe doamna senator sosoaca doriti sa luati cuvantul de la microfonul central lateral microfonul trei cred ca este nu da va rog ,"(2686.0, 2709.0)"
25,Doamna Diana Iovanovici-Șoșoacă:,22153,Doamna Alina-Ștefania Gorghiu:,22472, este admirabil ca psd ul intra in opozitie insa fata de acest proiect as dori sa va intreb ori e sanctiune ori nu e sanctiune sau acum acoperim ca sa putem sa indeplinim ordinele omv ului nu ca de fapt aici e problema conducerea rusa din spatele omv ului va multumesc ,"(2479.0, 2499.0)"
26,Doamna Alina-Ștefania Gorghiu:,22472,Domnul Radu-Mihai Mihail:,22688, daca nu mai exista alte inscrieri la cuvant va multumesc pentru participarea la dezbateri las proiectul la vot final liderul usr doreste sa ia cuvantul pe procedura va rog ,"(1658.0, 2623.0)"
27,Domnul Radu-Mihai Mihail:,22688,Doamna Alina-Ștefania Gorghiu:,23134, multumesc doamna presedinta imi cer scuze mi s a atras atentia ca am omis in mentiunile despre schimbarile din comisii sa repet cele care au fost facute saptamana trecuta deci as vrea sa le precizez acum la comisia de invatamant in locul doamnei simona spataru va activa doamna silvia dinica si la comisia de mediu in locul domnului popescu va activa domnul sebastian cernic multumesc ,"(2519.0, 2540.0)"
28,Doamna Alina-Ștefania Gorghiu:,23134,Domnul Radu-Mihai Mihail:,23178, doriti sa ,"(2471.0, 2818.0)"
29,Domnul Radu-Mihai Mihail:,23178,Doamna Alina-Ștefania Gorghiu:,23297, si cred ca s a notat deja ca domnii berea si bodea sunt in comisia de aparare multumesc ,"(1658.0, 1660.0)"
30,Doamna Alina-Ștefania Gorghiu:,23297,Domnul György Attila – secretar de stat la Ministerul Finanțelor:,24062, ultima precizare am votat votul a fost atunci cu toate grupurile stimati colegi exista aceasta solicitare a grupului usr pe care trebuie sa dam vot rog vot solicitarile dumneavoastra asa cum au fost formulate au fost aprobate optzeci si sapte de voturi pentru un vot impotriva trei abtineri trecem la urmatorul punct pe ordinea de zi punctul trei proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr optzeci doua mii douazeci si doi privind reglementarea unor masuri in domeniul ocuparii posturilor in sectorul bugetar declar dezbaterile generale deschise asupra proiectului de lege din partea guvernului este domnul ministru secretar de stat attila gyorgy va rog aveti microfonul zece noua noua va rog ,"(2589.0, 2620.0)"
31,Domnul György Attila – secretar de stat la Ministerul Finanțelor:,24062,Doamna Alina-Ștefania Gorghiu:,24544, va multumesc mult doamna presedinta masurile propuse prin ordonanta de urgenta a guvernului nr optzeci doua mii douazeci si doi vin in contextul demersurilor de diminuare a cheltuielilor de functionare ale institutiilor publice in aceasta categorie se regasesc si cheltuielile de personal care in anul doua mii douazeci si doi reprezinta douazeci si doi va rugam sa fiti de acord cu masurile propuse prin ordonanta de urgenta a guvernului multumim ,"(2624.0, 2648.0)"
32,Doamna Alina-Ștefania Gorghiu:,24544,Domnul Császár Károly Zsolt:,24757, multumesc dau cuvantul domnului presedinte pentru prezentarea raportului din partea comisiei de administratie publica domnule presedinte aveti cuvantul ,"(2648.0, 2662.0)"
33,Domnul Császár Károly Zsolt:,24757,Doamna Alina-Ștefania Gorghiu:,25184, va multumesc doamna presedinte in sedinta din douazeci si opt iunie doua mii douazeci si doi membrii comisiei pentru administratie au dezbatut proiectul de lege si au hotarat cu unanimitatea voturilor membrilor prezenti sa adopte un raport de admitere fara amendamente asadar comisia pentru administratie supune spre dezbatere si adoptare plenului senatului raportul de admitere si proiectul de lege va multumesc ,"(2662.0, 2686.0)"
34,Doamna Alina-Ștefania Gorghiu:,25184,Domnul Raoul-Adrian Trifan:,25368, multumesc domnule senator csaszar daca din partea grupurilor parlamentare exista inscrieri la cuvant microfonul central domnule senator va rog ,"(2686.0, 2709.0)"
35,Domnul Raoul-Adrian Trifan:,25368,Doamna Alina-Ștefania Gorghiu:,27072, multumesc statul roman a angajat aproape douazeci zero de bugetari in ultimul an comparativ cu perioada similara de acum un an numarul este de peste trei ori mai mare semnele ca urmeaza o posibila criza economica exacerbata de cea a energiei erau de mult vizibile nu putini au fost cei care le au spus guvernantilor sa o lase mai moale cu noile angajari si sa si dramuiasca mult mai bine bugetele in vremuri dificile cheltuielile publice trebuie restranse iar bugetul trebuie construit in asa fel incat sa atenuezi efectele furtunii de la orizont ce a facut coalitia saraciei in schimb a angajat in nestire si s a imprumutat ca si cum nu exista ziua de maine toate salariile noilor angajati inseamna costuri pe termen lung imprumuturile trebuie platite inapoi cu dobanda asa am ajuns ca romania sa se imprumute la dobanzi record pe piata financiara pentru ca creditorii pur si simplu nu mai au incredere ca statul roman isi va plati ratele la ora actuala unu din patru lei cheltuiti de stat este imprumutat e ca si cum o familie castiga cumulat trei sute de lei dar la final de luna are cheltuieli de patru sute si se imprumuta ca sa treaca luna in fiecare luna noi ne bucuram ca avem la vot aceasta ordonanta care plafoneaza angajarile la stat si o vom vota dar adevarul este ca e prea putin prea tarziu raul a fost deja facut iar cei care vor suferi ca de fiecare data sunt romanii care isi platesc constiincios taxele si impozitele guvernul trebuie sa scada numarul de angajati in aparatul de stat si sa inceteze sa se mai imprumute pe sistemul dupa noi potopul alternativa este falimentul statului roman va multumesc ,"(2709.0, 2814.0)"
36,Doamna Alina-Ștefania Gorghiu:,27072,Domnul Cosmin-Marian Poteraș:,27247, multumesc domnule senator din partea celorlalte grupuri parlamentare pe procedura sau pe fond doriti va rog pe fond domnule senator ,"(1658.0, 2828.0)"
37,Domnul Cosmin-Marian Poteraș:,27247,Doamna Alina-Ștefania Gorghiu:,28249, multumesc doamna presedinta am avut astazi si inca dezbatem acest lucru doua puncte pe ordinea de zi care sunt oarecum contradictorii pe de o parte venim cu blocarea posturilor pe de alta parte reglementam exceptii eu nu mai inteleg nimic din strategia guvernamentala ori sunt prea multi angajati ori n avem suficienti eu cred ca de fapt problema este alta problema este ca s au facut angajari acolo unde poate nu era nevoie si acolo unde chiar este nevoie e mai greu sa acoperim pentru ca nu mai avem bani sa i platim asadar in loc sa ne jucam de a exceptiile propunerea mea este sa reglementam corect si sa reasezam sistemul de stat astfel incat sa acoperim toata munca ce trebuie facuta in special in zona fondurilor europene asa cum s a mai dezbatut mai devreme si sa incetam cu exceptiile si cu imprevizibilitatea e normal sa nu mai avem bani daca angajam haotic si fara o strategie clara in acest sens multumesc ,"(2831.0, 2896.0)"
38,Doamna Alina-Ștefania Gorghiu:,28249,Doamna Ionela-Cristina Breahnă-Pravăț:,28387, multumesc domnului senator pentru interventie doamna senator aveti cuvantul din partea grupului psd ,"(2896.0, 2910.0)"
39,Doamna Ionela-Cristina Breahnă-Pravăț:,28387,Doamna Alina-Ștefania Gorghiu:,29328, dragi colegi din usr cred ca mi as dori sa fie ultima data cand v as ruga sa nu mai vorbiti despre angajari haotice la nivelul coalitiei psd pnl daca vine vorba despre angajari haotice facute acum inainte ca aceasta ordonanta sa si produca efectul uitati va ce se intampla in curtea primarilor usr uitati va ce s a intamplat la bacau daca vine vorba despre angajari haotice si daca vorbim despre indatorarea romanului uitati va cum primarul municipiului bacau a incercat a doua oara sa indatoreze municipiul bacau cu o suta douazeci milioane de lei si evident a fost oprit din fericire de catre consiliul local si mai uitati va la angajarile cum v am mai spus de nescoliti pe studii superioare cu asumarea raspunderii edilului usr deci repet nu ne mai dati lectii noua coalitiei psd pnl pentru ca de fapt problema sta in curtea dumneavoastra multumesc ,"(2914.0, 2968.0)"
40,Doamna Alina-Ștefania Gorghiu:,29328,Domnul Császár Károly Zsolt:,30964, ii multumesc doamnei senator pentru interventie n am la ce sa dau drept la replica si o sa va rog de astazi sa respectati regulamentul chiar si pe dumneavoastra de la usr multumesc tare mult daca nu mai exista inscrieri la cuvant declar dezbaterile inchise la acest punct la punctul patru al ordinii de zi avem proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr nouazeci si opt doua mii douazeci si doi pentru modificarea si declar deschise dezbaterile generale din partea comisiei de administratie tot domnul presedinte va prezenta raportul va rog ,"(2977.0, 2995.0)"
41,Domnul Császár Károly Zsolt:,30964,Doamna Alina-Ștefania Gorghiu:,31402, va multumesc doamna presedinte in sedinta din douazeci si opt iunie doua mii douazeci si doi membrii comisiei pentru administratie au dezbatut proiectul de lege si au hotarat cu unanimitatea voturilor membrilor prezenti sa adopte un raport de admitere fara amendamente asadar comisia pentru administratie supune spre dezbatere si adoptare plenului senatului raportul de admitere si proiectul de lege multumesc ,"(2662.0, 2686.0)"
42,Doamna Alina-Ștefania Gorghiu:,31402,Domnul Viorel-Riceard Badea:,31844, multumesc din partea grupurilor parlamentare exista inscrieri la cuvant nu exista proiectul ramane la vot final urmatorul punct cinci legea pentru modificarea si completarea legii monumentelor de for public nr o suta douazeci doua mii sase reexaminare la solicitarea presedintelui declar dezbaterile deschise domnul presedinte badea va prezenta raportul din partea comisiei de media cultura ,"(3111.0, 3145.0)"
43,Domnul Viorel-Riceard Badea:,31844,Doamna Alina-Ștefania Gorghiu:,33516, multumesc doamna presedinte cu adresa l503 din unsprezece aprilie doua mii douazeci si doi comisia pentru cultura si media a fost sesizata in vederea intocmirii unui raport asupra legii pentru modificarea si completarea legii monumentelor de for public nr o suta douazeci doua mii sase ca urmare a cererii de reexaminare a presedintelui romaniei potrivit art saptezeci si sapte alin din constitutia romaniei legea are ca obiect de reglementare modificarea si completarea legii monumentelor de for public nr o suta douazeci doua mii sase cu modificarile si completarile ulterioare prin adresa nr treizeci doua sute patruzeci si opt din trei mai doua mii douazeci si doi comisia pentru administratie publica ne a transmis un aviz favorabil comisia pentru comunicatii si tehnologia informatiei ne a comunicat de asemenea un aviz favorabil cererea de reexaminare a fost dezbatuta in comisia pentru cultura si media in sedinta din douazeci si noua iulie doua mii douazeci si doi desfasurata in format hibrid in conformitate cu prevederile art saizeci si trei din regulamentul senatului republicat cu modificarile si completarile ulterioare la dezbatere a participat si secretarul de stat de la ministerul culturii domnul demeter in urma dezbaterilor comisia a hotarat cu unanimitatea voturilor membrilor prezenti sa admita partial cererea de reexaminare si sa adopte un raport de admitere a legii in forma trimisa la promulgare cu un amendament admis comisia pentru cultura si media supune astfel plenului senatului spre dezbatere raportul de admitere a legii cu un amendament admis precum si legea pentru modificarea si completarea legii monumentelor de for public nr o suta douazeci doua mii sase senatul este prima camera sesizata iar legea este lege ordinara multumesc ,"(3145.0, 3251.0)"
44,Doamna Alina-Ștefania Gorghiu:,33516,Doamna Gabriela Crețu:,33672, multumesc domnule presedinte din partea grupurilor exista interventii doamna senator cretu aveti cuvantul ,"(3251.0, 3266.0)"
45,Doamna Gabriela Crețu:,33672,Doamna Alina-Ștefania Gorghiu:,34926, multumesc doamna presedinta stimati colegi cine nu are grija de trecut are putine sanse sa si construiasca viitorul ca nu va avea temelia pe care sa ridice edificiul fie ca este sufletesc fie ca este edificiu national monumentele de for public au si ele rolul lor sa ne aminteasca ceea ce deja am uitat sau sa ne invete ceea ce nu stim in ideea ca suntem curiosi ce e cu ele si bineinteles sa faca si arta parte a vietii noastre si a comunitatilor in care traim aceasta modificare protejeaza monumentele dar creeaza si previzibilitate pentru cei care vor sa dezvolte localitatile in care ele sunt amplasate pentru ca zonele de protectie sa fie cunoscute si proiectele sa fie elaborate din start in cunostinta de cauza legea a fost deja votata cu o foarte mare majoritate de dumneavoastra dar asa cum ati fost deja informati presedintele iohannis a uzat de dreptul sau de reexaminare unele observatii nu erau justificate altele aveau oarecare fundament si drept urmare pentru ca ne dorim legi extrem de clare si care sa poata fi aplicate s au acceptat cateva observatii de aceea grupul psd va roaga sa votati raportul cu amendamentul votat si legea astfel modificata va multumesc mult ,"(3268.0, 3350.0)"
46,Doamna Alina-Ștefania Gorghiu:,34926,Domnul Viorel-Riceard Badea:,35359, multumesc doamna senator neexistand inscrieri la cuvant pe celelalte grupuri parlamentare las proiectul la vot final punctul sase propunerea legislativa privind infiintarea muzeului regional memorialul golgota bucovinei declar deschise dezbaterile generale daca avem initiator avem insa presedinte al comisiei pentru cultura si il rog sa prezinte raportul domnul badea ,"(1658.0, 5223.0)"
