,start_text,start_index,end_text,end_index,text,timestamp,start,end
11,Domnul Sorin-Cristian Mateescu:,16165,Domnul Virgil Guran:,17743, multumesc domnule presedinte de sedinta astazi vin cu o intrebare adresata domnului attila zoltan cseke ministrul dezvoltarii lucrarilor publice si administratiei este o revenire la intrebarea privind stadiul dezastruos al sinagogii mari din constanta domnule ministru revin cu o intrebare pe care am depus o la inceputul anului cu privire la reabilitarea si refacerea celui mai mare obiectiv al comunitatii evreiesti din dobrogea sinagoga mare de rit askenaz din constanta din ansamblul arhitectural respectiv nu au ramas decat zidurile de incinta dupa o lunga perioada in care lacasul de cult s a ruinat sub privirile nepasatoare ale autoritatilor ale reprezentantilor comunitatii evreiesti ale constantenilor si ale turistilor care viziteaza centrul vechi al orasului un proiect de reabilitare in valoare de un milion de euro aprobat de compania nationala de investitii a parut sa fie salvarea pentru superba mostenire a constantei din raspunsul primit cu nr treizeci si sapte de mii trei sute nouazeci si opt douazeci si trei trei doua mii douazeci si doi reprezentantii ministerului care au oferit detalii in locul dumneavoastra au afirmat ca documentatia pentru obiectivul de investitii executarea lucrarilor de prima urgenta reabilitarea generala templul israelit constanta este supusa reavizarii la nivelul companiei nationale de investitii in acest sens va solicit domnul ministru sa precizati care este stadiul investitiei in acest moment si cand va fi demarata procedura de achizitie publica va multumesc senator de constanta sorin cristian mateescu ,"(1274.0, 1373.0)",1274.0,1373.0
12,Domnul Virgil Guran:,17743,Doamna Laura Georgescu:,17829, multumesc si eu are cuvantul doamna senator georgescu laura ,"(1377.0, 4595.0)",1377.0,4595.0
13,Doamna Laura Georgescu:,17829,Domnul Virgil Guran:,21978, va multumesc domnule presedinte o interpelare adresata doamnei ligia deca ministrul educatiei stimata doamna ministru mass media a publicat in ultima perioada o multime de stiri despre scolile din romania care intentioneaza sa implementeze masuri pentru reducerea consumului de energie electrica si gaze de teama facturilor imense ce ar putea depasi finantarea de baza unele unitati de invatamant au avansat idei de economisire a consumului de a dreptul ingrijoratoare din punct de vedere al calitatii actului educational precum oprirea iluminatului in clase chiar daca este intunecat afara reducerea orei de curs la patruzeci de minute desfasurarea cursurilor in mai multe schimburi si reducerea numarului de clase in care se desfasoara orele pentru a nu incalzi intreaga scoala in acest moment fiecare unitate de invatamant se vede nevoita sa ia propriile decizii privind reducerea consumului de energie cu riscul de a afecta puternic indicatorii si calitatea procesului educational doamna ministru aveti o situatie a masurilor de reducere a consumului de energie electrica si gaze propuse de unitatile de invatamant veti analiza si aproba aceste propuneri daca si cum se va implica ministerul educatiei in cazul in care unele dintre aceste masuri vor afecta semnificativ procesul de invatamant va multumesc solicit raspuns scris cu deosebit respect laura georgescu senator psd de galati si o intrebare adresata tot doamnei ligia deca ministrul educatiei in aceasta intrebare ma intereseaza modificarea programului edusal pentru a permite efectuarea concediului de odihna de catre personalul de conducere indrumare si control din unitatile de invatamant preuniversitar stimata doamna ministru in conformitate cu legislatia in vigoare personalul didactic de predare beneficiaza de dreptul la concediu de odihna anual cu plata cu o durata de saizeci si doi de zile lucratoare in perioada vacantelor scolare iar personalul didactic de conducere din unitatile de invatamant preuniversitar si din casele corpului didactic precum si personalul didactic de conducere indrumare si control din inspectoratele scolare beneficiaza de zile de concediu in conformitate cu prevederile codului muncii este bine cunoscut faptul ca persoanele care ocupa functii de conducere indrumare si control nu isi pot efectua integral concediul de odihna in vacantele scolare din cauza multiplelor activitati care se desfasoara in acele perioade olimpiade scolare examene ale elevilor sau ale cadrelor didactice etapele de admitere la liceu a elevilor etc avand in vedere ca persoanele care detin functii de conducere indrumare si control in invatamantul preuniversitar beneficiaza de degrevare totala sau partiala a normei didactice putem concluziona ca acestea pot solicita efectuarea unor zile de concediu de odihna in timpul cursurilor scolare fara a afecta prezenta la orele didactice de curand la nivelul senatului a fost dezbatuta si respinsa initiativa legislativa cu numarul l415 doua mii douazeci si doi initiativa care introducea explicit posibilitatea efectuarii zilelor de concediu de odihna de catre personalul de conducere indrumare si control in timpul anului scolar cu obligatia acoperirii normei didactice acest proiect legislativ a fost avizat negativ de catre consiliul legislativ motivarea principala fiind legata de faptul ca nicio prevedere legala in vigoare nu interzice acest lucru totusi din discutiile cu reprezentantii ministerului educatiei a reiesit ca aplicatia edusal nu permite inregistrarea zilelor de concediu de odihna in timpul cursurilor scolare pentru persoanele amintite prin urmare desi au acest drept directorii si directorii adjuncti ai unitatilor de invatamant preuniversitar si inspectorii scolari nu pot beneficia de el va solicit sa analizati aceasta situatie si sa mi comunicati ce masuri aveti in vedere pentru a pune in acord aplicatia edusal cu actele normative in vigoare va multumesc solicit raspuns scris cu deosebit respect laura georgescu senator psd de galati va multumesc ,"(1399.0, 1658.0)",1399.0,1658.0
14,Domnul Virgil Guran:,21978,Domnul Călin-Gheorghe Matieș:,22061, multumesc si eu are cuvantul domnul senator maties calin ,"(1256.0, 6148.0)",1256.0,6148.0
15,Domnul Călin-Gheorghe Matieș:,22061,Domnul Virgil Guran:,23609, multumesc mult domnule presedinte stimati colegi intrebarea mea de astazi este adresata domnului virgil daniel popescu ministrul energiei obiectul intrebarii este neplata decontarii pentru schemele de compensare voluntara cu cincizeci de bani la benzina si motorina stimate domnule ministru in iulie doua mii douazeci si doi guvernul a aprobat o schema de compensare voluntara cu cincizeci de bani la benzina si la motorina moment la care preturile la carburanti au scazut cu marja stabilita de guvern in majoritatea cazurilor compensarea functioneaza in prezent urmare a prelungirii termenului cu toate acestea beneficiarii compensarii reclama faptul ca desi au depus intreaga documentatie pentru a beneficia de schema de compensare statul roman inca nu le vireaza banii in conturi in temeiul art o suta doisprezece din constitutia romaniei republicata si art o suta saptezeci si trei alin din regulamentul senatului va solicit sa mi raspundeti in scris la urmatoarele intrebari unu care este motivul pentru care beneficiarii schemei de compensare nu primesc sumele de bani in conturi desi au depus intreaga documentatie de compensare doi care este procedura de decontare a sumelor reprezentand compensarea la carburant trei care este institutia care efectueaza platile decontarii reprezentand compensarea la carburant patru daca statul roman isi asuma sa plateasca dobanda legala penalizatoare pentru intarzierea platilor decontarii cu respect calin maties senator al partidului social democrat circumscriptia nr unu alba multumesc mult ,"(1688.0, 1818.0)",1688.0,1818.0
16,Domnul Virgil Guran:,23609,Domnul Dorinel Cosma:,23710, multumesc si eu domnule senator are cuvantul domnul senator cosma dorinel ,"(1818.0, 1821.0)",1818.0,1821.0
17,Domnul Dorinel Cosma:,23710,Domnul Virgil Guran:,25509, multumesc domnule presedinte de sedinta astazi voi prezenta o intrebare adresata domnului petre daea ministrul agriculturii si dezvoltarii rurale obiectul intrebarii situatia lipsei furajelor efectele secetei din vara acestui an se resimt si astazi in zona moldovei a fost cea mai afectata din cauza lipsei de precipitatii mai multi fermieri se plang ca la iarna nu vor avea hrana necesara pentru animale cele mai afectate culturi sunt cele de grau si triticale orz orzoaica ovaz secara dar si rapita pe suprafete ce depasesc cincizeci multi fermieri au declarat zona calamitata pentru a primi despagubiri in lipsa furajelor proprii dar si a banilor pentru a le cumpara fermierii vor fi nevoiti sa vanda o parte din animale sau sa le sacrifice pe langa acestea au fost nevoiti sa sacrifice animale sau sa distruga produsele de origine animala si din cauza unui focar de scrapie iar fermierii reclama intarzierea despagubirilor promise cu care ar putea trece iarna si ar diminua din pierderi in acest context ma adresez dumneavoastra de a mi raspunde punctual la urmatoarele intrebari unu de ce pana in acest moment nu s au alocat despagubirile de la stat pentru pierderea animalelor sacrificate sau a produselor de origine animala distruse din cauza scrapiei doi cand preconizati ca vor fi despagubiti fermierii afectati de focarul de scrapie aveti in vedere o alocare a banilor in regim de urgenta trei ce masuri va lua ministerul pentru fermierii care nu au puterea financiara pentru a cumpara furaje patru care este situatia fermierilor afectati din cauza lipsei de furaje din judetul botosani va solicit raspuns scris si oral cu deosebita consideratie si stima dorinel cosma senator aur botosani va multumesc ,"(1891.0, 1982.0)",1891.0,1982.0
18,Domnul Virgil Guran:,25509,Doamna Liliana Sbîrnea:,25595, multumesc si eu are cuvantul doamna senator liliana sbirnea ,"(1377.0, 4595.0)",1377.0,4595.0
19,Doamna Liliana Sbîrnea:,25595,Domnul Virgil Guran:,27697, multumesc frumos domnule presedinte de sedinta intrebarea mea de astazi este adresata domnului constantin daniel cadariu ministrul antreprenoriatului si turismului stimate domnule ministru femeile implicate in mediul antreprenorial din romania au nevoie de o sustinere adecvata care sa le ofere o sansa reala la dezvoltare si promovare egalitatea de sanse si drepturile femeilor trebuie sa se reflecte si in acest domeniu acolo unde femeile reprezinta si pot reprezenta un adevarat model de dezvoltare antreprenoriala si in speta economica stiu ca in acest sens a fost initiat programul femeia antreprenor dedicat imm urilor romanesti care au asociati sau actionari majoritar femei un program mult asteptat de catre femei si care s a bucurat de un succes enorm in conditiile in care aproximativ zece zero de femei au aplicat pentru acest program cu mult peste fondurile alocate acest fapt dovedeste nevoia femeilor antreprenor de a fi sprijinite si cred ca va demonstreaza si dumneavoastra stimate domnule ministru ca programele dedicate acestora ar trebui sa constituie o prioritate si un demers continuu pentru ministerul pe care il conduceti in asa fel incat femeile din romania sa beneficieze de suportul adecvat pentru ca atunci cand vorbim de femeile antreprenor vorbim nu doar de promovarea sanselor egale pentru acestea in mediul de afaceri si economic ci si de toate acele atribute pe care femeile le detin si de tot ceea ce ele pot face pentru angajatii lor de aceea avand in vedere cele de mai sus va rog stimate domnule ministru sa imi transmiteti si pe aceasta cale sa transmiteti tuturor femeilor din romania unu care sunt programele destinate femeilor antreprenor din romania pe care le aveti in pregatire doi ce alte masuri de sprijin aveti in vedere pentru sprijinirea dezvoltarii si promovarii femeilor antreprenor din romania va multumesc solicit raspuns scris cu deosebit respect senator liliana sbirnea circumscriptia electorala nr zece buzau ,"(2004.0, 2100.0)",2004.0,2100.0
20,Domnul Virgil Guran:,27697,Domnul Ionuț Neagu:,27801, multumesc si eu asteptam cu interes sa ia cuvantul domnul senator neagu ionut ,"(2136.0, 2138.0)",2136.0,2138.0
21,Domnul Ionuț Neagu:,27801,Domnul Virgil Guran:,33124, multumesc domnule presedinte stimati colegi astazi am pregatit doua intrebari parlamentare o sa ii dau citire celei mai concludente prima intrebare este adresata domnului lucian romascanu ministru al culturii domnului attila zoltan cseke ministrul dezvoltarii lucrarilor publice si administratiei doamnei irina munteanu prefect al judetului cluj domnului victor cublesan director executiv al directiei judetene pentru cultura cluj domnului cristian octavian matei primar al municipiului turda stimati domni ministri stimata doamna prefect stimate domnule primar primarul municipiului turda cristian octavian matei sub pretextul modernizarii centrului istoric al orasului a decis inlaturarea statuii eroului natiunii romane avram iancu chiar in anul in care comemoram o suta cincizeci de ani de la moartea sa acest lucru a trezit un val de revolta si proteste in intreaga tara primaria si consiliul turda nu au procedat la niciun fel de consultari publice asa cum prevede legislatia in vigoare de asemenea primaria nu a adus la cunostinta opiniei publice nici a autorului statuii si nici a societatii avram iancu din romania in calitate de coproprietari ai monumentului intentia de relocare a acestei statuii din amplasamentul legal hotarat si autorizat in anul o mie noua sute nouazeci si opt mai mult decat atat primaria a ignorat multiplele proteste ale locuitorilor si ale mediului asociativ romanesc in legatura cu aceasta decizie controversata susceptibila de ilegalitate si care in opinia noastra constituie in sine o impietate si un gest antinational desi i s au solicitat clarificari in repetate randuri primarul municipiului turda cristian matei fie nu a raspuns fie a facut o evaziv totusi acesta a afirmat cu tarie ca mutarea statuii eroului national ar fi fost votata cu majoritate de voturi de catre consilierii locali s a dovedit ulterior relocarii monumentului ca de fapt consilierii locali nu au votat mutarea statuii ci au votat proiectul pentru reamenajarea spatiului pietonal hotararea consiliului local al municipiului turda nr o suta douazeci din data de saptesprezece mai doua mii optsprezece pe care primarul cristian octavian matei o invoca in vederea acestei relocarii nu cuprinde nicio referire la mutarea statuii de pe amplasamentul initial de asemenea nu exista absolut nicio referinta expresa la reamplasarea statuii lui avram iancu nici in textul proiectului si nici in documentatia aferenta hotararea nr o suta douazeci din saptesprezece mai doua mii optsprezece cu toate acestea in legatura cu hotararea consiliului local care nu viza relocarea statuii ministerul culturii prin directia judeteana pentru cultura cluj a emis si aici e un pic hilar aviz pentru relocarea statuii avizul are nr trei sute saptezeci si noua z zece cinci doua mii douazeci si doi exprimam opinia ca primarul municipiului turda a actionat abuziv contrar legii si cu de la sine putere depasind limitele mandatului incredintat de alegatori si dezinformand cu premeditare structura deconcentrata judeteana a ministerului culturii acest fapt este susceptibil de sanctionare conform legilor in vigoare observam ca institutia prefectului din judetul cluj si ministerul dezvoltarii lucrarilor publice si administratiei nu s au autosesizat asupra acestui caz grav de abuz in serviciu si incalcare a legii in aceasta situatie sesizam oficial ministerul dezvoltarii lucrarilor publice si administratiei si institutia prefectului din cluj cerand luarea tuturor masurilor care se impun potrivit legislatiei avand in vedere cele expuse mai sus va rugam respectuos sa ne comunicati fiecare in partea sa de competenta unu cine anume in ce forma si in ce temei juridico legal i a solicitat directiei judetene pentru cultura cluj emiterea unui aviz favorabil relocarii monumentului lui avram iancu de pe amplasamentul initial doi in conditiile in care hotararea consiliului local turda nr o suta douazeci din data de saptesprezece mai doua mii optsprezece si proiectul de revitalizare a spatiului pietonal din centrul istoric al municipiului turda aprobat prin hotararea de consiliu local nu prevad relocarea monumentului lui avram iancu de pe amplasamentul initial in baza a ce a emis ministerul culturii prin directia judeteana pentru cultura cluj avizul favorabil relocarii trei daca ministerul culturii respectiv directia judeteana de cultura cluj considera necesara revocarea si anularea avizului favorabil relocarii acestui monument patru cand va fi remediata situatia in sensul repunerii statuii eroului national avram iancu din municipiul turda pe amplasamentul initial cinci cine va suporta cheltuielile aferente acestor proceduri si lucrari sase daca institutia prefectului din judetul cluj si ministerul dezvoltarii lucrarilor publice si administratiei considera sau nu necesare a verificarea temeiului juridic si conformitatii legale a actiunilor si demersurilor intreprinse cu de la sine putere de catre primarul municipiului turda in vederea relocarii acestei statuii b tragerea la raspundere conform legislatiei in vigoare a primarului municipiului turda pentru faptele sale contrare legii legate de acest caz sesizat cu respectul cuvenit senator de covasna alianta pentru unirea romanilor ionut neagu si cu permisiunea dumneavoastra domnule presedinte as vrea sa dau citire celei de a doua intrebari ,"(2212.0, 2454.0)",2212.0,2454.0
22,Domnul Virgil Guran:,33124,Domnul Ionuț Neagu:,33155, va rog ,"(2100.0, 6408.0)",2100.0,6408.0
23,Domnul Ionuț Neagu:,33155,Domnul Virgil Guran:,39863, a doua intrebare este adresata domnului tudorel andrei presedintele institutului national de statistica domnului ioan aurel pop presedintele academiei romane domnului bogdan lucian aurescu ministru al afacerilor externe si doamnei eniko katalin lacziko secretar de stat sef al departamentului pentru relatii interetnice stimate domnule presedinte al institutului national de statistica stimate domnule presedinte al academiei romane stimate domnule ministru stimata doamna secretar de stat este un fapt general cunoscut ca romanii romano catolici din judetele bacau iasi neamt si vrancea reprezinta asa cum se considera ei insisi o minoritate confesionala in romania nu o etnie distincta cu toate acestea autoritati straine cum ar fi cele maghiare ii denumesc artificial si impropriu cu apelativul depreciativ si ofensator csangok exonim maghiar care in traducere inseamna amestecati corciti in nomenclatorul etniilor si limbilor materne unul dintre documentele de baza utilizat cu ocazia recensamantului populatiei romaniei din doua mii douazeci si unu romanii romano catolici din zona moldovei asa zisii ceangai nu au fost considerati parte a natiunii romane fiind inclusi in categoria alte etnii la fel ca si la recensamantul din doua mii unsprezece ins a comunicat anterior ca departamentul pentru relatii interetnice a intocmit nomenclatorul etniilor si limbilor materne acesta fiind aprobat de catre comisia centrala pentru recensamantul populatiei si locuintelor din doua mii douazeci si unu apreciem faptul ca dri nu a dat curs solicitarii uniunii maghiarilor din romania de a introduce in nelm la categoria maghiar subcategoria ceangau altminteri faptul ar fi insemnat afirmarea indirecta a neadevarului ca romanii romano catolici din judetele extracarpatice asa zisii ceangai ar fi parte a etniei maghiare exprimam opinia ca ins a gresit cand a introdus subcategoria ceangau in categoria alte etnii din nelm in opinia noastra aceasta hotarare acrediteaza falsa idee cum ca romanii romano catolici asa zisii ceangai nu ar fi parte integranta a natiunii romane asociatia romano catolicilor dumitru martinas cu sediul in bacau organizatie reprezentativa a comunitatii romanilor romano catolici din moldova insumand circa doua sute saizeci si cinci zero de membri si episcopia romano catolica de iasi au formulat numeroase proteste in legatura cu actiunile statului maghiar in ceea ce ii priveste pe acesti romani romano catolici asa zisii ceangai amintim ca dupa o mie noua sute optzeci si noua autoritatile de la budapesta au creat in moldova o retea de invatamant cu predare in limba maghiara destinata romanilor romano catolici de asemenea statul maghiar a finantat numeroase activitati stiintifice si manifestari culturale asa zise ceangaiesti cu scopul nedeclarat de a i maghiariza pe acesti romani de confesiune romano catolica consideram ca acest fapte sunt de natura sa afecteze bunele relatii de buna vecinatate cooperare si parteneriat strategic dintre romania si republica ungara intr un studiu realizat in anul doua mii doi de universitatea bucuresti si centrul de sociologie urbana si regionala curs din bucuresti la solicitarea ministerului afacerilor externe ministerului educatiei si cercetarii si ministerului informatiilor publice s a demonstrat prin proceduri descriptive statistice ca nouazeci si trei dintre romanii romano catolici asa zisii ceangai considerati de autoritatile ungare parte a natiunii maghiare s au declarat romani faptul a fost confirmat de recensamantul din doua mii unsprezece cand din o suta nouasprezece zero de romano catolici din judetul bacau o suta paisprezece zero romanii romano catolici asa zisii ceangai din judetele dintre carpatii rasariteni si raul prut sunt considerati de ins drept o alta etnie distincta de cea romana doi daca departamentul pentru relatii interetnice si ins au consultat sau nu academia romana cel mai inalt for stiintific si cultural al tarii respectiv centrul european de studii etnice al academiei romane in cazul includerii romanilor romano catolici asa zisii ceangai ca etnie distincta de cea romana in nelm in cazul unui raspuns afirmativ la acest punct al intrebarii parlamentare va rugam sa ne prezentati in copie avizele sau ne faceti cunoscute punctele de vedere exprimate oficial de catre academia romana trei punctele de vedere ale academiei romane si ministerului afacerilor externe in legatura cu includerea de catre ins a romanilor romano catolici asa zisii ceangai din judetele extracarpatice de rasarit in categoria alte etnii distincta de cea romana la recensamantul populatiei romaniei din anul doua mii douazeci si unu patru daca ins considera sau nu necesar sa intervina reparator prin corectiile de rigoare si sa interpreteze in rezultatele finale ale recensamantului populatiei romaniei din anul doua mii douazeci si unu la etnia romana datele rezultate din recensamantul romanilor romano catolici din judetele extracarpatice de rasarit ale tarii respectiv sa disjunga aceste date din categoria alte etnii va rugam sa prezentati raspunsul dumneavoastra in scris cu respectul cuvenit senator ionut neagu alianta pentru unirea romanilor va multumesc ,"(2777.0, 2855.0)",2777.0,2855.0
24,Domnul Virgil Guran:,39863,Domnul Sorin Lavric:,40047, multumesc si eu revenim la declaratii politice inteleg ca nu mai sunt intrebari interpelari deocamdata si dau cuvantul domnului senator lavric sorin ,"(1003.0, 7884.0)",1003.0,7884.0
