,start_text,start_index,end_text,end_index,text,timestamp
11,Domnul Claudiu-Marinel Mureșan:,15013,Domnul Virgil Guran:,17431, adresata domnului ministru al mediului tanczos barna obiectul interpelarii economia circulara si gestionarea deseurilor stimate domnule ministru dupa cum bine stiti de curand comisia europeana a elaborat un raport de evaluare a punerii in aplicare a politicilor de mediu de catre romania de la editiile anterioare ale evaluarii progresele inregistrate de tara noastra in sectoarele in care au fost identificate dificultati sunt limitate este o certitudine deja ca romania a ramas in urma in ceea ce priveste punerea in aplicare a directivelor de politici de mediu un capitol la care suntem repetenti este inregistrat in materie de economie circulara unde romania a atins performanta negativa inregistrand o scadere de la unu cinci cat avea in anul doua mii cincisprezece la unu trei in doua mii nouasprezece asta in conditiile in care media uniunii europene este de doisprezece opt romania pare ca merge pe contrasens in total alta directie comparativ cu celelalte state membre ale uniunii europene noul plan de actiune privind economia circulara adoptat in martie doua mii douazeci este unul dintre principalele module ale pactului verde european prin tranzitia uniunii europene catre o economie circulara se va reduce presiunea asupra resurselor naturale si se va genera crestere economica durabila si vor aparea noi locuri de munca aceasta tranzitie este o conditie prealabila pentru atingerea obiectivului uniunii europene de neutralitate climatica pana in anul doua mii cincizeci si pentru oprirea declinului biodiversitatii romania nu dispune inca la nivel national de un plan de actiune privind economia circulara si nici de strategii sectoriale pentru materiale plastice textile sau constructii ne am asumat prin planul national de redresare si rezilienta ca vom adopta o strategie nationala privind economia circulara si un plan de actiune care sa acopere intregul ciclu de viata al produselor in acest sens domnule ministru va solicit respectuos sa mi comunicati care este aceasta strategie nationala cum intentionati sa procedati pentru atingerea obiectivului de dublare a ratei de utilizare circulara a materialelor pana in anul doua mii treizeci de asemenea va rog sa mi comunicati care sunt masurile pe care le propuneti pentru ca intreg ciclul de viata al produselor sa fie vizat va solicit raspuns in scris claudiu muresan senator de sibiu va multumesc ,"(663.8, 818.8)"
12,Domnul Virgil Guran:,17431,Domnul Florian-Dorel Bodog:,17515, multumesc si eu are cuvantul domnul senator bodog florian ,"(472.2, 4304.8)"
13,Domnul Florian-Dorel Bodog:,17515,Domnul Virgil Guran:,18472, multumesc domnule presedinte buna dimineata domnilor colegi intrebarea mea de astazi este adresata domnului ministru marius budai iar obiectivul intrebarii indicatorii folositi la calcularea pensiei stimate domnule ministru media de specialitate a relatat saptamana trecuta despre faptul ca salariul mediu indicator folosit pentru calculul pensiilor este raportat diferit de catre institutul national de statistica si casa de pensii astfel aflam ca pentru aceeasi luna iunie doua mii douazeci si doi salariul mediu calculat de ins a fost de sase patru sute de lei brut in vreme ce salariul mediu calculat de casa de pensii a fost de cinci zero de lei fata de aceasta situatie va rog sa mi comunicati care este cauza ei daca aceasta afecteaza calcularea pensiei si ce masuri aveti in vedere in cazul in care este nevoie pentru a o solutiona va multumesc solicit raspuns scris senator florian bodog psd ,"(832.8, 873.8)"
14,Domnul Virgil Guran:,18472,Domnul Ionuț Neagu:,18554, multumesc si eu are cuvantul domnul senator neagu ionut ,"(472.2, 4304.8)"
15,Domnul Ionuț Neagu:,18554,Domnul Virgil Guran:,26410, multumesc domnule presedinte stimati colegi cu voia domnului presedinte o sa vreau sa dau citire a doua intrebari si sa raman la urma in functie de timp pentru interpelarea pregatita astfel astazi prima intrebare este adresata domnului ionel nicolae ciuca prim ministru al romaniei domnului bogdan aurescu ministru al afacerilor externe domnului barna tanczos ministru al mediului apelor si padurilor cat si domnului petre daea ministru al agriculturii si dezvoltarii rurale stimate domnule prim ministru stimati domni ministri ministerul mediului apelor si padurilor le a cerut romanilor sa faca economie de apa in conditiile in care administratia nationala apele romane din subordinea ministerului mediului apelor si padurilor exporta milioane de metri cubi de apa pentru irigatii in ungaria la un pret infim anar a avertizat ca rezervele de apa trebuie folosite rational e important ca populatia sa inteleaga ca sistemele de alimentare cu apa potabila au fost dimensionate fara irigatii nu recomandam udatul gradinilor umplerea bazinelor si a piscinelor arata comunicatul anar in anul doua mii douazeci si doi seceta pedologica a afectat zeci de mii de hectare in romania culturile de porumb au fost compromise cele de grau au avut pierderi de treizeci la hectar in timp ce fermierii romani s au zbatut sa gaseasca apa pentru a si salva culturile decimate de seceta anar a exportat apa din abundenta in ungaria apele romaniei au fost vandute statului maghiar intr un volum de unu cinci milioane de metri cubi pentru irigatii cu doar paisprezece saptezeci euro adica sub un eurocent pe metrul cub apa a fost pompata peste granita romano maghiara de catre agentia nationala de imbunatatiri funciare prin canalul muresel incalcand principiul transparentei anar a refuzat sa comunice cantitatile de apa pentru irigatii exportate in ungaria in ultimele doua decenii avand in vedere cele expuse mai sus va rog respectuos sa ne comunicati punctual urmatoarele unu o analiza a dinamicii exportului de apa din romania in ungaria pentru irigatii sau alte scopuri art zece al legii nr o suta douazeci doua mii sase distrugerea sau degradarea monumentelor de for public se sanctioneaza potrivit prevederilor codului penal pana in prezent opinia publica nu a fost informata in conformitate cu principiul transparentei asupra existentei unui aviz al ministerului culturii sau al serviciilor deconcentrate ale acestuia precum si asupra existentei unei analize realizate in comisia nationala pentru monumente de for public privind demontarea si inlaturarea de pe amplasamentul sau a statuii eroului national avram iancu din municipiul turda avand in vedere cele prezentate mai sus va rugam respectuos sa ne transmiteti unu un punct de vedere al ministerului culturii asupra deciziei primariei municipiului turda privind inlaturarea de pe amplasamentul sau din centrul istoric al orasului a statuii lui avram iancu doi daca ministerul culturii sau serviciile deconcentrate ale acestuia au avizat demontarea si inlaturarea de pe amplasamentul sau din centrul istoric al orasului a statuii lui avram iancu in cazul unui raspuns afirmativ va rugam sa ne transmiteti in copie acest aviz trei daca exista sau nu o analiza realizata de comisia nationala pentru monumentele de for public privind demontarea si inlaturarea de pe amplasamentul sau a statuii lui avram iancu din municipiul turda in cazul unui raspuns afirmativ va rugam sa ne transmiteti in copie aceasta analiza patru in cazul unor raspunsuri negative la punctele doi si trei care au fost si care vor fi deciziile si actiunile ministerului culturii si ale serviciilor deconcentrate ale acestuia in legatura cu demontarea si inlaturarea statuii eroului national avram iancu din municipiul turda va rugam sa transmiteti raspunsul dumneavoastra in scris cu respectul cuvenit senator de covasna al aur ionut neagu mai am o interpelare dar o sa las colegii prezenti in sala si daca mai este timp o sa o prezint si pe aceea dupa dumnealor multumesc ,"(889.8, 1031.8)"
16,Domnul Virgil Guran:,26410,Domnul Dorinel Cosma:,26494, multumesc si eu are cuvantul domnul senator cosma dorinel ,"(472.2, 4304.8)"
17,Domnul Dorinel Cosma:,26494,Domnul Virgil Guran:,29097, buna ziua domnule presedinte buna ziua stimati colegi astazi voi prezenta o intrebare adresata domnului alexandru rafila ministrul sanatatii si domnului cseke attila zoltan ministrul dezvoltarii lucrarilor publice si administratiei obiectul intrebarii clarificari asupra anchetei de la spitalul municipal dorohoi judetul botosani la unu octombrie doua mii douazeci si doi spitalul municipal dorohoi a implinit o suta saizeci de ani acesta se afla in centrul unui scandal o pacienta internata cu copilul la sectia pediatrie a expus in spatiul public o serie de imagini care arata in ce conditii sunt tratati si cazati pacientii cladirile sunt vechi saloane insalubre pereti scorojiti tamplarie foarte veche insecte care misuna peste tot chiar pe pacienti toate acestea dupa ce conducerea a demarat o operatiune de dezinfectie cu cateva zile inainte de incident spitalul municipal dorohoi are in derulare proiecte de dotare cu aparate moderne ct rmn ecografe aparatura si instalatii care sa scada numarul de infectii intraspitalicesti etcetera spitalul dorohoi cu foarte multa vreme in urma acesta nu sustinea aparatura moderna aparatele noi fiind mari consumatoare de energie astfel riscurile unui incendiu sunt foarte mari in aceste conditii va adresez rugamintea de a mi raspunde punctual la urmatoarele intrebari unu cand preconizati un rezultat preliminar al anchetei desfasurate de directia de sanatate publica la spitalul municipal dorohoi va rog sa transmiteti si rezultatul corpului de control al ministerului in acest caz doi ce masuri si ce sanctiuni concrete va lua ministrul sanatatii in privinta conducerii spitalului municipal dorohoi in urma anchetei trei in cadrul unui alt proiect pnrr in derulare dezvoltarea infrastructurii medicale prespitalicesti unitati de asistenta medicala ambulatorie spitalul municipal dorohoi va fi reabilitat in proiect este prevazut sistemul european sisteme de distributie de gaze medicale comprimate si vid patru in proiectul dezvoltarea infrastructurii medicale prespitalicesti unitati de asistenta medicala ambulatorie de la spitalul municipal dorohoi va fi angajat personal tehnic si de mentenanta la echipamentele medicale pentru monitorizarea noilor echipamente cinci in proiectul de constructie si reabilitare vor fi schimbate instalatiile electrice vechi astfel incat noua retea sa poata sustine aparatura moderna mare consumatoare de energie va solicit raspuns scris cu deosebita consideratie dorinel cosma senator aur botosani va multumesc ,"(1374.8, 1590.8)"
18,Domnul Virgil Guran:,29097,Doamna Evdochia Aelenei:,29184, multumesc si eu are cuvantul doamna senator aelenei evdochia ,"(1696.8, 2647.8)"
19,Doamna Evdochia Aelenei:,29184,Domnul Virgil Guran:,30334, buna ziua domnule presedinte stimati colegi am o interpelare adresata domnului ministru alexandru rafila obiectul interpelarii esecul campaniei privind distribuirea pastilelor de iod domnule ministru ati declarat recent ca distributia slaba a pastilelor de iod nu denota o campanie esuata ci o mentalitate insa tocmai mentalitatea incriminata sta la baza esecului acestei campanii pentru ca nu stiu cum ar trebui numita altfel mai potrivit balbaiala de cateva luni incoace cu uite pastila nu e pastila domnule ministru lasand la o parte galceava denumirii acestei campanii nereusite va solicit o succinta analiza si raspuns cu privire la ce se mai poate face pentru a lamuri oamenii ce sunt si ce se asteapta de la pastilele de iod in declaratia dumneavoastra faceti referire la responsabilitate as vrea sa stiu cine este responsabil de nereusita de pana acum a campaniei de distribuire a pastilelor cu pricina raspunsul dumneavoastra este asteptat in scris la senatul romaniei cu deosebita recunostinta senator neafiliat evdochia aelenei va multumesc ,"(1612.8, 1697.8)"
20,Domnul Virgil Guran:,30334,Doamna Silvia-Monica Dinică:,30418, multumesc si eu are cuvantul doamna senator dinica silvia ,"(1696.8, 1698.8)"
21,Doamna Silvia-Monica Dinică:,30418,Domnul Virgil Guran:,32080, multumesc domnule presedinte de sedinta stimati colegi voi adresa astazi o intrebare doamnei ministru ligia deca ministru al educatiei intrebarea mea se refera la situatia locurilor din caminele studentesti doamna ministru data de trei octombrie reprezinta deschiderea unui nou an universitar pentru majoritatea facultatilor din romania universitatea bucuresti anunta la inceputul lunii septembrie o capacitate de cinci trei sute de locuri in optsprezece camine acestea acoperind doar optzeci din necesarul de locuri in caminele studentesti pentru anul universitar doua mii douazeci si doi doua mii douazeci si trei snspa pune la dispozitia studentilor un numar de doar doua sute saptezeci si doi de locuri de cazare in doua camine conform ordonantei nr saptezeci si trei doua mii patru studentii din invatamantul universitar de stat cursuri de zi pe locuri finantate de la bugetul de stat care locuiesc in alte spatii decat caminele institutiilor de invatamant superior de stat pot primi lunar o subventie individuala de sprijin pentru cazare in vederea acoperirii partiale a cheltuielilor pentru cazare cu toate acestea nu am regasit informatii centralizate despre locurile disponibile in caminele din intreaga tara despre studentii sau elevii care n au ocupat un loc dar primesc subventia respectiva avand in vedere acestea va adresez urmatoarea intrebare exista o baza de date unde sa poata fi gasite date centralizate la nivel national despre spatiile de cazare pentru elevi studenti si despre numarul de locuri disponibile in acestea doresc sa va asigur de intreaga mea disponibilitate la dialog si colaborare multumesc silvia dinica senator circumscriptia nr patruzeci si doi bucuresti ,"(1714.8, 1822.8)"
22,Domnul Virgil Guran:,32080,Domnul Ionuț Neagu:,32162, multumesc si eu are cuvantul domnul senator neagu ionut ,"(472.2, 4304.8)"
23,Domnul Ionuț Neagu:,32162,Domnul Virgil Guran:,35265, multumesc domnule presedinte interpelarea este adresata domnului ionel nicolae ciuca prim ministru al romaniei domnului lucian nicolae bode ministrul afacerilor interne si domnului raed arafat seful departamentului pentru situatii de urgenta stimate domnule prim ministru stimate domnule ministru stimate domnule sef al dsu va supun atentiei cu titlu de sesizare oficiala situatia barajului fisurat de la rosia montana din jurul lacului artificial taul mare barajul are o lunga traditie de functionare insa de a lungul timpului efectul eroziv al apei si a spus cuvantul in momentul de fata barajul are autorizatie de functionare dar la ultima expertiza efectuata in acest sens autoritatilor locale li s au facut o serie de recomandari care au fost complet ignorate cea mai importanta masura se referea la conducta de golire a fundului lacului care nu mai functioneaza de zeci de ani motiv pentru care ne intrebam in mod firesc cum s a obtinut autorizatia de functionare dupa sesizarea fisurii pana la expertiza unui specialist in domeniu s a decis cu titlu preventiv evacuarea celor aproximativ trei sute de locuitori din rosia montana insa mai bine de jumatate dintre evacuati s au opus acestei masuri ulterior s a realizat expertiza de rigoare de catre un specialist de la cluj napoca costica sofronie si trebuie punctat faptul ca in contextul unei situatii de urgenta aceasta examinare a fost realizata printr o maniera neprofesionista aceasta masura nu poate avea decat un caracter provizoriu mai ales in contextul in care traversam un anotimp ploios avand in vedere cele prezentate va rugam respectuos sa introduceti claritate in chestiune si sa ne transmiteti un raspuns referitor la urmatoarele aspecte unu in conditiile in care conducta de golire a fundului lacului nu mai functioneaza de zeci de ani sens in care la expertiza din doua mii nouasprezece s au impus lucrarile de consolidare aferente cine si in ce baza a emis autorizatia de functionare va rugam sa atasati o copie a autorizatiei in cauza raspunsului dumneavoastra scris la aceasta interpelare doi dincolo de masura temporara a evacuarii apei pentru a scadea nivelul presiunii care sunt masurile ce se vor lua pe termen mediu si lung trei cine este responsabil si cum va fi tras la raspundere pentru aceasta situatie care incalca intre altele si legea nr patru sute saizeci si sase din optsprezece iulie doua mii unu pentru aprobarea ordonantei de urgenta a guvernului nr doua sute patruzeci si patru doua mii privind siguranta barajelor va rugam sa transmiteti raspunsul dumneavoastra coordonat interinstitutional oral si in scris cu respectul cuvenit senator aur ionut neagu multumesc ,"(1858.8, 1923.8)"
24,Domnul Virgil Guran:,35265,Doamna Evdochia Aelenei:,35638, multumesc si eu stimati colegi conform programului aprobat o sa continuam cu sesiunea de declaratii politice ramane deschisa sesiunea de intrebari interpelari timpul alocat pentru prezentarea acestora fiind de saizeci de minute repartizat pe grupurile parlamentare potrivit ponderii acestora dau cuvantul doamnei senator aelenei evdochia ,"(135.95999999999998, 2027.8)"
25,Doamna Evdochia Aelenei:,35638,Domnul Virgil Guran:,38531, domnule presedinte stimati colegi declaratia mea politica se numeste paradoxul romanesc economia creste si saracia infloreste in romania actuala observ ca se petrece un nou paradox politico economic creste economia se amplifica si saracia creste economia cu patru opt potrivit ultimelor estimari ale fondului monetar international saracia sporeste cu patruzeci guvernantii au datoria sa ne explice acest paradox despre ce fel de crestere este vorba daca atunci cand creste economia saracia se amplifica ma intreb ce s ar intampla daca economia ar scadea domnilor de la putere unde se duce aceasta crestere de ce nu se regaseste in calitatea vietii cetatenilor in numele carora si pentru care guvernati mie mi se pare ca acest paradox este ca o hartie de turnesol care arata falsitatea demagogia si duplicitatea politicilor aplicate poporului roman de ce falsitate pentru ca una s a promis la alegeri si in programele de guvernare si cu totul altceva oferiti romanilor s a promis prosperitate si se ofera pauperitate ce altceva decat demagogie curata sunt interminabilele discutii privind cresterea pensiilor si a salariilor de li s a urat oamenilor asteptandu le si cat ii mai amagiti si mintiti pe alegatori din care majoritatea au fost votantii dumneavoastra in privinta duplicitatii s a ajuns la un nivel greu de suportat ipocrizia sare in ochi prin toti porii politicilor adoptate s a vorbit de plafonare compensare reglementare amanare renegociere vouchere dar prin toate acestea cum se spune s a dat cetatenilor cu o mana si s a luat cu zece ce dovada mai buna de duplicitate cand politicienilor li se maresc veniturile in timp ce familiilor si firmelor li s au marit facturile eu sunt ingrijorata de starea in care este guvernata tara noastra romanii sunt rabdatori dar sa nu uitam ca si rabdarea are o limita dupa doi ani din actuala legislatura romanul de rand si cei cu afaceri mici si mijlocii ies in pierdere sunt necesare masuri si schimbari importante pentru recuperarea acestor pierderi in timpul care a mai ramas din aceasta legislatura institutiile statului trebuie sa arate transparent oamenilor unde se scurge venitul suplimentar din cresterea pib ului de ce nu se regaseste in buzunarele lor oamenii cred ca politicienii ii mint ii pacalesc si se imbogatesc pe seama lor nu putem ramane indiferenti la aceasta situatie este in joc bruma noastra de credibilitate a guvernului si a parlamentului nu am intrat in politica sa saracim poporul dimpotriva sa dovedim ca suntem in stare sa i imbunatatim conditiile de trai si de munca ar fi cazul sa discutam aceste probleme in parlament si sa vedem cum facem ca romanului sa i fie mai bine nu mai rau va multumesc senator aelenei evdochia circumscriptia nr paisprezece constanta ,"(2076.8, 2285.8)"
26,Domnul Virgil Guran:,38531,Domnul Lucian Trufin:,38615, multumesc si eu are cuvantul domnul senator trufin lucian ,"(472.2, 4304.8)"
27,Domnul Lucian Trufin:,38615,Domnul Virgil Guran:,43443, multumesc domnule presedinte titlul declaratiei politice sistemul national de irigatii se dezvolta doar cu psd la guvernare judetul botosani va mai avea inca trei amenajari de irigatii stimati colegi anii doua mii saptesprezece doua mii nouasprezece au fost singura perioada in care s au investit sume importante din bugetul national in vederea reabilitarii amenajarilor de irigatii din toata tara masura concretizata si prin reabilitarea celor patru amenajari de irigatii din judetul botosani si anume horia liveni manoleasa ripiceni stanca havarna tataraseni si curtesti a urmat o perioada neagra respectiv anii doua mii douazeci doua mii douazeci si unu cand fosta guvernare a stopat investitiile demarate in acest domeniu si nu a introdus in planul national de rezilienta si redresare sume pentru reabilitarea amenajarilor de irigatii ceea ce demonstreaza lipsa de responsabilitate si dezinteresul fata de acest sector insa acest lucru a fost corectat anul acesta cand odata cu revenirea partidului social democrat la guvernare domnul ministru al agriculturii petre daea a sustinut prin hotararea de guvern nr noua sute optzeci si opt doua mii douazeci si doi continuarea programului national de reabilitare si infiintare a infrastructurii principale de irigatii din romania vizand astfel cresterea suprafetei irigate de la unu opt sute sase sute saptezeci si noua de hectare la doi sase sute saisprezece opt sute cincizeci si noua de hectare conform actului normativ bugetul destinat acestui scop a fost majorat de la un miliard de euro la unu cinci miliarde euro suma alocata din bugetul national cunoscand situatia din judet m am deplasat la filiala teritoriala botosani unde am cerut conducerii sa transmita catre agentia nationala de imbunatatiri funciare si catre ministerul agriculturii solicitarea fireasca de a introduce in programul national de reabilitare a sistemelor de irigatii si a trei noi amenajari din judetul botosani camataresti aval hanesti dangeni si saveni sarbi document insotit si de memoriul justificativ parcurgand astfel prima etapa necesara in vederea obtinerii sumelor pentru reabilitarea acestora cu scopul final de a iriga pe langa cele zece patru sute optzeci si opt de hectare inca sase cinci sute de hectare de teren agricol care se afla pe raza acestora aceeasi solicitare am inaintat o personal si domnului ministru petre daea dar si domnului director cornel popa al agentiei nationale de imbunatatiri funciare ambii au raspuns favorabil introducand astfel in anexa programului national de reabilitare a sistemelor de irigatii si cele trei amenajari necesare in botosani fapt pentru care in numele fermierilor botosaneni vreau sa le multumesc hotararea de guvern a fost adoptata iar cele trei obiective se regasesc in lista amenajarilor noi avand totodata si buget alocat iar aceasta masura reprezinta cel mai important demers necesar irigarii terenurilor agricole din zonele camataresti aval hanesti dangeni si saveni sarbi urmatorii pasi trebuie facuti de fermierii care utilizeaza terenurile agricole cunoscand fiind faptul ca pentru a obtine aceste finantari acestia trebuie sa se asocieze in organizatii ale utilizatorilor de apa pentru irigatii fac apel catre institutiile publice cu responsabilitate in domeniu dar si catre unitatile administrativ teritoriale pe raza carora se afla respectivele amenajari de irigatii sa i ajute pe fermieri in aceste demersuri stimati colegi de la aceasta tribuna se face vorbire de foarte multe ori de vointa politica ce v am adus la cunostinta mai devreme arata clar ca avem de a face in ceea ce priveste alocarile bugetare pentru refacerea infrastructurii de irigatii cu vointa politica caci acolo unde este vointa vin si puterea si stiinta de a duce la indeplinire orice iti propui am ajuns ca la peste treizeci de ani de la revolutie cand resimtim ani la rand seceta si efectele devastatoare ale acesteia sa redescoperim cat de importante sunt irigatiile pentru ca aceste investitii reprezinta o componenta esentiala in procesul de productie a culturilor agricole cel mai mult ma bucura faptul ca am reusit sa includ trei noi amenajari de irigatii in hotararea de guvern aceste amenajari sa ne intelegem erau perfect functionale inainte de o mie noua sute optzeci si noua dar delasarea incompetenta si hotia le au distrus componenta de investitii din partea statului roman vine insa si cu o responsabilizare a beneficiarilor finali si anume a fermierilor care vor trebui sa se constituie in organizatii ale utilizatorilor de apa pentru irigatii asadar statul vine cu reamenajarea dar exploatarea si intretinerea vor fi responsabilitatea fermierilor poate a venit vremea sa intelegem cu totii ca statul trebuie sa sprijine dar si noi trebuie sa contribuim cu partea noastra de munca si responsabilitate va multumesc ,"(2515.8, 2644.8)"
28,Domnul Virgil Guran:,43443,Doamna Silvia-Monica Dinică:,43527, multumesc si eu are cuvantul doamna senator dinica silvia ,"(1696.8, 1698.8)"
