,start_text,start_index,end_text,end_index,text,timestamp
13,Domnul Ion Rotaru:,18987,Domnul Florin-Vasile Cîțu:,20404, multumesc domnule presedinte stimati colegi de fapt noi discutam astazi despre ordonanta aceasta care vine sa clarifice doar cateva lucruri care tin de zona financiara si tin de reglementarea unor termeni intr o formula foarte clara si precisa daca ne intoarcem pe ordonanta precedenta trebuie sa avem in vedere faptul ca sigur toti ne am dori ca sumele care sa fie acordate ca sprijin pentru persoanele care se afla intr o situatie deosebita financiar cu risc de deprivare cu risc de saracie maxima si asa mai departe persoanele eu stiu cu handicap familiile monoparentale si asa mai departe sigur ca ne am dori cu totii sa fie sume mult mai mari decat cele pe care le acordam dar haideti sa avem in vedere faptul ca aceste sume se acorda pana in doua mii douazeci si sapte deci cinci ani de aici inainte voucherele acestea se elibereaza din doua in doua luni e adevarat ca startul a fost destul de anevoios sa spunem asa privind elaborarea cardurilor dar sumele care ar trebui sa fie consumate si folosite pentru luna iulie iunie se vor regasi pe carduri deci nu va fi niciun impediment din punctul asta de vedere cert este faptul ca ar fi trebuit mai mult dar atat permite bugetul atat ne permitem astazi si eu cred ca cei trei milioane de beneficiari care vor folosi aceasta suma vor aprecia efortul pe care l face guvernul astazi de a aloca aceste sume multumesc frumos ,"(540.0, 716.0)"
14,Domnul Florin-Vasile Cîțu:,20404,Doamna Diana Iovanovici-Șoșoacă (din sală):,21451, va multumesc domnule senator daca mai sunt alte interventii din partea colegilor nu mai sunt am incheiat dezbaterile asupra acestui punct al ordinii de zi initiativa legislativa ramane la vot punctul doi proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr saptezeci si unu doua mii douazeci si doi pentru modificarea art o suta cincizeci si cinci alin raportul comisiei juridice de numiri disciplina imunitati si validari este de admitere a proiectului de lege privind aprobarea ordonantei proiectul de lege face parte din categoria legilor organice si se adopta cu votul majoritatii senatorilor senatul este prima camera sesizata incepem dezbaterile daca sunt interventii nu sunt interventii stimati colegi incheiem dezbaterile generale asupra acestui punct al ordinii de zi si initiativa legislativa ramane la vot final punctul trei proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr saptezeci si trei doua mii douazeci si doi pentru completarea ,"(7344.76, 7350.76)"
15,Doamna Diana Iovanovici-Șoșoacă (din sală):,21451,Domnul Florin-Vasile Cîțu:,21538, pai nu ne dati cuvantul la acest punct ,"(5049.0, 5049.0)"
16,Domnul Florin-Vasile Cîțu:,21538,Doamna Diana Iovanovici-Șoșoacă:,22349, v am spus am spus am incheiat dezbaterile pe punctul doi doamna bine doamna senator sosoaca un minut la punctul doi dar doar un minut va rog frumos microfonul trei va rog ,"(2193.0, 2474.0)"
17,Doamna Diana Iovanovici-Șoșoacă:,22349,Domnul Florin-Vasile Cîțu:,24036, va multumesc si dupa aceea o sa am o observatie pe procedura acest punct doi incalca de fapt decizia ccr ului prin care se spune foarte clar ca acest curs al prescriptiei nu se mai intrerupe stim foarte bine ce a provocat aceasta ordonanta stim foarte bine doamna scutea procurorul general cum a dat directiva asa pe la toti procurorii sa nu aplice aceasta decizie a ccr ului ce a ajuns ccr ul dupa ce da o decizie care este general valabila vine guvernul si incalca deciziile ccr ului de fapt este mana domnului predoiu aici mare avocat cum este posibil sa veniti dupa ce ccr ul se pronunta asupra acestei probleme sa incalcati ceea ce spune ccr ul ce a ajuns curtea constitutionala cu tot respectul chiar stergem pe jos cu ea si cu deciziile ccr ului aceasta initiativa trebuie sa votati impotriva ei pentru ca incalca dispozitiile curtii constitutionale cum e posibil sa veniti cu ea si sa nu ne mai dati voie sa dezbatem da stiu ca nu vreti dar trebuie dezbatuta pentru ca aici e o problema de incalcare a curtii constitutionale a deciziilor ei si pe procedura cu tot respectul de ce avem format hibrid e cumva pandemie de ce de lene sunt atatia oameni aici in sala care au facut efortul de a veni si sunt din provincie foarte multi de la sute de kilometri pentru ce trebuie sa dea sa vorbeasca prin telefon sa voteze prin telefon nu cred ca este nici pandemie nu este nici stare de alerta nici stare de urgenta si la cati bani ia un demnitar roman cred ca ar putea sa faca efortul sa vina aici ca i se deconteaza deplasarea plus cazarea plus mancarea ,"(2251.0, 2357.0)"
18,Domnul Florin-Vasile Cîțu:,24036,Doamna Diana Iovanovici-Șoșoacă (din sală):,24136, multumesc a fost o decizie a biroului permanent a fost o propunere ,"(4201.0, 4202.0)"
19,Doamna Diana Iovanovici-Șoșoacă (din sală):,24136,Domnul Florin-Vasile Cîțu:,24252, biroul permanent nu se supune legilor acestei tari ,"(5049.0, 5049.0)"
20,Domnul Florin-Vasile Cîțu:,24252,Doamna Diana Iovanovici-Șoșoacă:,25598, va multumesc va multumesc doamna senator va multumesc deci la punctul doi incheiem dezbaterile initiativa ramane la vot final stimati colegi avem in parlamentul romaniei o delegatie a parlamentului albaniei venita la invitatia domnului senator oprea stefan radu lider al grupului parlamentar al psd sunt aici domnul taulant balla domnul ilir pendavinji domnul jurgis cyrbja domnul spiro maliqi domnul ilir tepelena si domnul jonian molla bine ati venit in parlamentul romaniei raportul comisiei pentru munca este de admitere a proiectului de lege privind aprobarea ordonantei proiectul de lege face parte din categoria legilor organice si se adopta cu votul majoritatii senatorilor senatul este prima camera sesizata incepem dezbaterile doamna senator sosoaca va rog microfonul trei ,"(2368.0, 2388.0)"
21,Doamna Diana Iovanovici-Șoșoacă:,25598,Domnul Florin-Vasile Cîțu:,26501, multumesc frumos as dori sa va intreb suntem in pandemie e stare de alerta cate cazuri sunt pe zi de prelungiti pana pe treizeci si unu decembrie doua mii douazeci si doi acum vad ca vin maimutele de un anumit gen si de o anumita factura si de o anumita dispozitie sexuala care dau nu stiu ce variola suntem pe variola suntem pe rosie suntem pe covid pentru ce avem astfel de initiative cand nu mai exista aceste probleme eu zic sa va axati si pe gripa gripa are mai multe cazuri decat covid ul cu tot respectul dumneavoastra ce faceti ne bagati din nou in stare de alerta sau de urgenta de la unu septembrie ca cam asa se aude de prin guvernul dumneavoastra de ce votam astfel de initiative cum sa dai raport de admitere in acest caz cand nu ai baza nu ai baza fundamentata stiintific unde este baza fundamentata stiintific vrem si noi sa o vedem multumesc frumos ,"(540.0, 716.0)"
22,Domnul Florin-Vasile Cîțu:,26501,Domnul Ștefan Pălărie:,26601, va multumesc doamna senator domnul senator palarie din partea usr ,"(3270.0, 7346.76)"
23,Domnul Ștefan Pălărie:,26601,Domnul Florin-Vasile Cîțu:,28340, multumesc domnule presedinte stimate colege stimati colegi noi cei de la usr salutam decizia guvernului de a prelungi masurile de ajutor fata de angajati si angajatori in cazul exceptional in care activitatea firmei este afectata din discutiile purtate cu persoanele afectate atat angajati cat si angajatori am considerat ca este o masura justa la fel cum a fost si in perioada de pandemie oficiala as mai adauga niste cifre mai ales ca s a pus o intrebare aici in sala la care as vrea sa raspund partial si la care dand aceste cifre as vrea sa intorc intrebarea catre ministrul sanatatii domnul rafila in ultimele sapte zile avem cam o suta zero de cazuri de covid in statele unite si am putea spune sigur e o tara indepartata cum ne afecteaza dar avem peste cincizeci zero de cazuri zilnice in germania si avem peste treizeci si cinci zero de cazuri in italia si am vazut din presa in mod recent ca peste cincizeci de zboruri ale companiei aeriene austrian airlines au fost anulate tocmai pentru ca exista o rata foarte mare de imbolnavire in randul angajatilor avand in vedere ca este sezon estival de vacante mobilitatea este foarte crescuta ma astept ca cele o suta sapte cazuri raportate in romania un numar mic ceea ce este foarte bine din pacate sa creasca si atunci asteptam din partea guvernului si mai ales a ministrului rafila sa vedem cum anume ne pregatim pentru ceea ce s ar putea cu tristete sa urmeze in toamna acestui an revenind la initiativa insa asa cum spuneam vom vota in favoarea acestei initiative consideram ca mediul de afaceri angajatii si angajatorii in egala masura trebuie sa fie protejati si salutam aceasta initiativa multumesc ,"(2579.0, 2663.0)"
24,Domnul Florin-Vasile Cîțu:,28340,Domnul Adrian Streinu Cercel:,28453, va multumesc domnule senator daca sunt alte interventii domnul senator cercel ,"(3270.0, 7348.76)"
25,Domnul Adrian Streinu Cercel:,28453,Domnul Florin-Vasile Cîțu:,28794, multumesc domnule presedinte as dori sa va informez ca pandemia nu s a terminat cine si imagineaza ca s a terminat se inseala se raporteaza in tarile din europa cu zecile de mii de cazuri daca va intereseaza grecia in medie noua zero de cazuri pe zi de aici in continuare fiecare judeca multumesc ,"(2676.0, 2692.0)"
26,Domnul Florin-Vasile Cîțu:,28794,Domnul Ștefan Pălărie:,29894, va multumesc domnule senator daca mai sunt alte interventii va rog daca nu mai sunt alte interventii incheiem dezbaterile generale asupra acestui punct al ordinii de zi si initiativa legislativa ramane la vot final punctul patru propunerea legislativa pentru modificarea si completarea legii educatiei nationale nr unu doua mii unsprezece sunteti mai atenti va rog frumos bine domnul senator palarie ,"(540.0, 716.0)"
27,Domnul Ștefan Pălărie:,29894,Domnul Florin-Vasile Cîțu:,31873, domnule presedinte multumesc si imi cer scuze pentru interventia lenta este un subiect adaugat pe ordinea de zi foarte din scurt asta pentru ca in aceasta dimineata la ora noua treizeci a fost convocata sedinta reunita a trei comisii parlamentare pentru a se da un raport din pacate de data aceasta nu sustinem initiativa votul nostru va fi unul de abtinere avem aici o problema pentru faptul ca pe o initiativa pe care o consideram corecta a colegului bogdan matei una de a grabi posibilitatea de a infiinta invatamant specializat catre clasa inclusiv cu profil sportiv din cadrul invatamantului primar o initiativa care si daca ar fi fost promulgata astazi nu ar fi putut sa faca modificari asupra structurii anului scolar si asupra numarului de clase incepand din septembrie ori astazi urgenta cu care a fost votata o lege cu tot cu un amendament nou votat in camera deputatilor am spus ca nu este una benefica iar noi ne am pozitionat in primul rand pentru amanare si pentru o dezbatere parlamentara de comisie autentica nu una pe repede inainte mai mult decat atat tot astazi in cadrul acestei comisii reunite a fost adus un amendament de eliminare a unei litere lit f din art doua sute cincizeci si patru alin care din nou nu stim daca este oportuna nu credem ca este oportuna dar am inteles ca deja exista reactii ale mediului de afaceri care nu gusta si nu apreciaza faptul ca in segmentul de avizare a cadrelor didactice din invatamantul specializat exact mediul de afaceri a fost taiat sau anulat de la a avea un cuvant de spus din acelasi motiv am avut un vot de abtinere si la amendament avem un vot de abtinere noi cei din usr si pentru aceasta initiativa inca o data e pacat ca nu punem pe ordinea de zi subiecte extrem de sensibile le amanam in schimb trecem pe repede inainte cu minimum de dezbatere parlamentara ceva care pare sa vina la ordin din spate de nu stim cine multumesc ,"(2777.0, 2909.0)"
28,Domnul Florin-Vasile Cîțu:,31873,Domnul Constantin-Bogdan Matei:,31968, multumesc domnule senator daca sunt alte interventii va rog ,"(3270.0, 7348.76)"
29,Domnul Constantin-Bogdan Matei:,31968,Domnul Florin-Vasile Cîțu:,32538, multumesc domnule presedinte n am sa fac referire pe fondul initiativei legislative ci un scurt comentariu despre reactiile mediului de afaceri acestea nu sunt eliminate pentru ca clasele pe invatamant dual nu se pot infiinta decat printr o colaborare cu mediul de afaceri asadar n are nicio legatura ceea ce spuneti dumneavoastra la microfonul plenului cu ceea ce s a intamplat in comisie in sensul ca este un amendament care ar fi trebuit eliminat si stim cu totii de ce a fost eliminat va multumesc ,"(2920.0, 2956.0)"
30,Domnul Florin-Vasile Cîțu:,32538,Domnul Marius Humelnicu:,33445, multumim domnule senator matei daca mai sunt nu mai sunt alte interventii atunci incheiem dezbaterile asupra acestui punct si initiativa legislativa ramane la vot final punctul cinci al ordinii de zi propunerea legislativa privind schimbul de date intre sisteme informatice si crearea platformei nationale de interoperabilitate raportul comun al comisiei pentru administratie publica si comisiei pentru comunicatii si tehnologia informatiei este de admitere cu amendamente admise si amendamente respinse a propunerii legislative propunerea legislativa face parte din categoria legilor ordinare se adopta cu votul majoritatii senatorilor prezenti senatul este prima camera sesizata incepem dezbaterile daca sunt interventii in acest moment va rog domnule senator humelnicu a initiator si mai bine ,"(2959.0, 3004.0)"
31,Domnul Marius Humelnicu:,33445,Domnul Florin-Vasile Cîțu:,34952, ca initiator domnule presedinte multumesc domnule presedinte stimati colegi este vorba de un jalon in pnrr planul national de redresare si rezilienta componenta c7 transformare digitala si in programul de guvernare doua mii douazeci si unu doua mii douazeci si patru referitor la simplificarea procedurilor si debirocratizare asigurand in acest fel un cadru adecvat la dispozitia cetateanului menit sa ii faciliteze accesul la servicii oferite de administratia electronica sporirea gradului de interconectare a sistemelor informatice ale institutiilor si autoritatilor publice facilitarea schimbului de date intre institutiile publice si simplificarea proceselor administrative vor conduce la cresterea eficientei eficacitatii actului administrativ prin implementarea principiului doar o singura data datele furnizate prin platforma nationala de interoperabilitate au aceeasi valoare juridica cu datele continute in documentul prezentat fizic care contine sau confirma datele respective a unei copii conforme cu originalul sau a unui document electronic semnat cu semnatura electronica calificata securitatea si confidentialitatea schimbului de date sunt asigurate de catre toti participantii la schimbul de date si de catre adr cetatenii vor beneficia de o administratie publica conectata si eficienta cu proceduri simplificate de o birocratie redusa si timp de asteptare minim grupul psd va vota pentru multumesc domnule presedinte ,"(3014.0, 3101.0)"
32,Domnul Florin-Vasile Cîțu:,34952,Domnul Raoul-Adrian Trifan:,35563, multumesc domnule senator daca sunt alte interventii va rog din partea usr stimati colegi vreau sa va atrag atentia ca avem la balcon invitati in cadrul exercitiului international carpathian blue shield exercitiu de comandament cu participanti din structuri de politie si jandarmerie din finlanda spania estonia franta cipru republica moldova italia olanda portugalia tara gazda fiind romania welcome to the romanian parliament din partea domnului vela este invitatia va rog domnule senator ,"(3270.0, 3276.0)"
33,Domnul Raoul-Adrian Trifan:,35563,Domnul Florin-Vasile Cîțu:,37345, multumesc domnule presedinte stimati colegi acest proiect este unul definitoriu pentru nivelul serviciilor publice pe care ni l dorim cu totii in tara noastra el sta la baza unei reforme adevarate si palpabile a statului roman un stat care nu te pune sa stai la cozi pentru a interactiona cu diferite institutii care nu necesita copii dupa acte pe care tot el le a eliberat care nu iti cere aceleasi informatii din nou si din nou si din nou pe scurt un stat eficient digitalizat si modern platforma nationala de interoperabilitate va sta la baza acestei reforme si va actiona ca un liant intre diferitele baze de date gestionate de institutiile statului roman si de diversi actori privati care au in gestiune date ale cetatenilor gandita pe principii pe care au fost cladite alte sisteme similare din tari ca estonia platforma va facilita interactiunile digitale ale cetatenilor din romania cu diferitele institutii publice si chiar private mai putine frustrari si mai putin timp consumat atunci cand te confrunti cu birocratia din institutii datele personale ale cetatenilor securizate si auditate la fiecare accesare formulare precompletate si implicit interactiuni facile si rapide intre cetatean si institutii un istoric clar usor de pastrat si urmarit al tuturor evenimentelor importante din viata noastra fie ca te casatoresti ca vinzi o masina sau ca ai trecut printr o boala totul va fi la un clic distanta si la dispozitia cetateanului pentru a valorifica acele informatii personale acestea sunt beneficiile pe care aceasta lege deosebit de importanta le aduce tarii noastre este evident ca grupul usr va sustine si va vota pentru aceasta lege va multumesc ,"(3161.0, 3270.0)"
34,Domnul Florin-Vasile Cîțu:,37345,Domnul Ion Marcel Vela:,37469, va multumesc domnule senator daca mai sunt alte interventii domnule senator vela va rog ,"(3270.0, 7350.76)"
35,Domnul Ion Marcel Vela:,37469,Domnul Florin-Vasile Cîțu:,37822, onorat parlament aceasta lege dincolo de a fi un proiect legislativ o norma care regleaza tot ceea ce este imperativ acum la ora actuala intr un domeniu extrem de important intr o era a globalizarii aceasta lege este o nevoie si o necesitate grupul partidului national liberal va sustine acest proiect ,"(3280.0, 3311.0)"
36,Domnul Florin-Vasile Cîțu:,37822,Domnul Ion-Dragoș Popescu:,39936, multumesc domnule senator alte interventii nu mai sunt incheiem dezbaterile si initiativa legislativa ramane la vot final punctul sase proiectul de lege pentru realizarea capabilitatii operationale aeriene de tranzitie prevazuta in conceptia de realizare graduala a capabilitatii de aparare aeriana in cadrul programului avion multirol al fortelor aeriene ,"(3315.0, 3327.0)"
37,Domnul Ion-Dragoș Popescu:,39936,Domnul Florin-Vasile Cîțu:,40353, multumesc domnule presedinte intr adevar este un proiect complex si ambitios as spune dar cred ca trebuie sa ne referim mai mult la amendamentele respinse prin care se elimina arbdd ul si atunci dimensiunea de protectie si conservare a resursei piscicole este exclusa si ramanem doar pe dimensiunea comerciala ceea ce nu ne asigura un viitor foarte interesant va multumesc ,"(3460.0, 3481.0)"
38,Domnul Florin-Vasile Cîțu:,40353,Domnul George Scarlat:,40523, multumesc raportul este de admitere cu amendamente admise si amendamente respinse interventie domnul scarlat din partea pnl senator ,"(3270.0, 4202.0)"
39,Domnul George Scarlat:,40523,Domnul Florin-Vasile Cîțu:,42007, multumesc domnule presedinte n as fi intervenit daca nu intervenea colegul nostru de la usr sincer tocmai prin aceasta initiativa legislativa venim sa clarificam anumite aspecte cu privire la atributiile pe care le are si le va avea agentia nationala de pescuit si acvacultura prin ministerul agriculturii care sa fie partenerul romaniei cu comisia europeana pe problema resursei piscicole si acvatice de ce pentru ca astazi discutam de doi administratori asa cum bine spunea colegul nostru pentru biosfera delta dunarii este arbdd ul pentru celelalte ape interioare si de frontiera anpa or aici discutiile sunt cine raspunde de resursa in conditiile in care decizia este la doi administratori comisia a sugerat statului membru romania sa clarifice prin legea nationala cine va fi unicul administrator asta nu inseamna ca arbdd ul nu poate sa isi faca politicile de pescuit si prin ordin comun al ministerului mediului asa cum propune si initiativa si a fost amendata al ministerului mediului si al ministerului agriculturii sa fie stabilite aceste atributii va multumesc grupul partidului national liberal si cred ca si le multumesc cu aceasta ocazie tuturor colegilor din cele trei comisii pentru votul dat si pentru amendamentele si orele zecile de ore in urma dezbaterilor cred ca a iesit o lege care astazi poate fi adoptata ca raport comun al celor trei comisii va multumesc ,"(3521.0, 3585.0)"
40,Domnul Florin-Vasile Cîțu:,42007,Domnul Liviu-Lucian Mazilu:,42122, va multumesc daca mai sunt alte interventii la punctul opt va rog domnule senator ,"(7344.76, 7350.76)"
41,Domnul Liviu-Lucian Mazilu:,42122,Domnul Florin-Vasile Cîțu:,44504, multumesc domnule presedinte vreau doar sa fac cateva completari la cele spuse de domnul senator scarlat in primul rand ca sa inteleaga toata lumea propunerea legislativa creeaza cadrul general de reglementare in domeniul pescuitului un domeniu extrem de complex si cele trei comisii sesizate au avut de dezbatut pe parcursul a saizeci de zile toate aceste articole multe din aceasta lege dar si cele peste nouazeci de amendamente care au fost depuse dintre care saizeci si doi au fost admise unul respins celelalte retrase vreau sa va spun ca a fost o reala provocare pentru ca a trebuit sa cautam si sa incercam sa gasim un echilibru intre ceea ce inseamna dorinta de a pescui mai mult din apele noastre si de a pune pe piata peste de buna calitate din apele romanesti pe de o parte pe de alta parte de a proteja resursa acvatica pentru generatiile viitoare astfel incat sa nu fie pusa in niciun fel in pericol de asemenea a fost si cred eu sau sper ca am reusit sa gasim un echilibru intre diversele categorii de pescari intre interesele pescarilor recreativi interesele comerciale ale pescuitului comercial si sigur ca a trebuit sa reglementam si pescuitul stiintific nu pretind ca aceasta lege este sau ce a iesit in urma celor peste saizeci si doi de amendamente admise ca este perfecta evident este perfectibila in mod cert ramane de dezbatut probabil colegii nostri de la camera deputatilor o vor face si se vor apleca fara presiunea timpului asupra acestei propuneri si vor stabili daca resursa acvatica vie din delta dunarii va fi administrata in mod direct de rezervatia biosferei delta dunarii sau daca ramane sub umbrela agentiei nationale pentru pescuit si acvacultura asta e o chestiune care se va vedea dar eu indemn pe toti colegii tinand cont de faptul ca totusi prin inasprirea sanctiunilor prin toate celelalte masuri care s au luat prin aceste amendamente admise prin care descurajam braconajul si orice altfel de metode ilegale de pescuit eu cred ca totusi resursa acvatica vie a fost bine protejata prin amendamentele aduse acestei legi si multumim tuturor pentru efortul depus in aceasta perioada ii indemn pe toti colegii din toate grupurile parlamentare sa voteze aceasta propunere legislativa va multumesc grupul psd va vota in favoarea acestei propuneri ,"(3591.0, 3693.0)"
