,start_text,start_index,end_text,end_index,text,timestamp
21,Domnul Cristian Bordei:,24640,Doamna Alina-Ștefania Gorghiu:,29068, multumesc doamna presedinta spre deosebire de altii care nu sunt de acord dar voteaza pentru noi ne vom abtine la aceasta lege si as vrea sa explic pe scurt si de ce in primul rand as vrea sa fac precizarea ca ar fi fost foarte bine daca guvernul si ar fi manifestat inca din toamna prerogativele de proprietar al producatorilor de energie de stat si ar fi stopat comportamentul acestora speculativ pentru ca toate studiile independente care s au facut in aceasta perioada arata foarte clar ca statul a fost beneficiarul principal si major al cresterii preturilor la energie atat prin incasarile crescute din profitul acestor companii cat si din seria de taxe care se pun asupra energiei dar in sfarsit s a venit acum si cu acest mecanism si problema este ca practic prevederile acestei ordonante trebuie privite la pachet cu modificarile majore care s au adus in camera deputatilor la oug nr o suta nouasprezece precum si cu prevederile unei ordonante de urgenta care a aparut in monitorul oficial chiar ieri si care iarasi fiind o transpunere de directiva introduce alte schimbari in acest domeniu al energiei al pietei energiei si practic noi ar trebui sa privim consecintele tuturor acestor ordonante de urgenta luate la pachet si impreuna or este foarte greu sa ne dam seama in acest moment care vor fi consecintele asupra pietei si asupra domeniului energiei in urma aplicarii tuturor acestor prevederi si acestor modificari majore si foarte multe un alt aspect pe care as vrea sa l ridic este faptul ca toate aceste masuri din ordonanta nr o suta cincizeci si trei in fundamentarea ordonantei sunt descrise ca fiind facute in baza art opt al regulamentului uniunii europene doua mii douazeci si doi o mie opt sute cincizeci si patru privind o interventie de urgenta pentru abordarea preturilor ridicate la energie insa in alineatul urmator al acestui articol care a fost invocat ca si in nota de fundamentare sunt o serie de prevederi o serie de conditii pe care aceste masuri ar trebui sa le indeplineasca printre acestea as vrea sa enumar faptul ca de fapt in art douazeci si doi se spune ca durata acestor masuri nu poate depasi data de treizeci iunie doua mii douazeci si trei or noi in aceasta ordonanta de urgenta vedem ca masurile se intind pana in martie doua mii douazeci si cinci apoi o alta conditie este sa nu puna in pericol semnalele de investitii or cred ca de fapt daca stam sa ne uitam tot acest mecanism si toate aceste transformari sunt de natura sa puna in pericol semnalele de investitii si interesul investitorilor pentru capacitati noi de productie care este pus in pericol oricum si de instabilitatea legislativa maxima in acest domeniu apoi o alta conditie sa nu denatureze functionarea pietelor angro or eu cred ca dimpotriva aceste masuri denatureaza in mod clar functionarea pietelor angro si de fapt unde vreau sa ajung nu vreau sa spun ca noi sustinem acea pozitie de ghiocel in fata comisiei europene acest concept care este foarte drag anumitor partide dar nu mi e clar daca totusi ministerul a discutat inainte de adoptarea acestor masuri cu comisia europeana astfel incat sa nu ne trezim cat de curand cu un infringement care pana la urma inseamna amenzi financiare care se vor plati tot de la bugetul de stat precum si alte consecinte care vor actiona tot asupra intereselor romaniei si nu in ultimul rand aceasta durata pana in doua mii douazeci si cinci care mie mi se pare destul de exagerata eu cred ca este de natura sa induca consecinte majore in privinta functionarii pietei energiei si probabil ne vom trezi si in domeniul furnizarii cu o piata de tipul cvasimonopol sau oligopol la sfarsitul acestei perioade si iarasi nu este aceasta problema dar daca chiar asta se doreste cu adevarat atunci trebuie sa stim si noi trebuie sa stim daca intr adevar mai dorim sa avem o piata a energiei sau nu si daca nu cum vine sa se cupleze asta cu cerintele comisiei europene si in ultimul rand as vrea sa spun ca totusi ne bucuram ca in acele modificari facute la ordonanta nr o suta nouasprezece in camera deputatilor in sfarsit guvernul a acceptat sa elimine taxa pe certificate verzi si taxa de cogenerare adica una din masurile cu care noi am insistat incontinuu in ultimele luni de zile si anume reducerea taxarii e bine ca s a renuntat macar la acestea si asta dovedeste ca usr a avut dreptate in ceea ce a tot cerut pana acum va multumesc repet noi ne vom abtine la aceasta lege ,"(2438.0, 2694.0)"
22,Doamna Alina-Ștefania Gorghiu:,29068,Domnul Antal István-Loránt:,29208, il invit la microfon pe antal lorant din partea grupului udmr domnule presedinte microfonul doi va rog ,"(2249.0, 2252.0)"
23,Domnul Antal István-Loránt:,29208,Doamna Alina-Ștefania Gorghiu:,33551, va multumesc mult doamna presedinte stimate colege stimati colegi aceasta ordonanta de urgenta nu face altceva decat finalizeaza o parte din strategia nationala finalizeaza o parte din niste discutii care au avut loc in anii precedenti cand in sistemul energetic se discuta despre instituirea acestui unic cumparator al energiei electrice asa zisul single buyer ordonanta de urgenta este extrem de bine venita pentru ca efectul principal pe care o sa l aiba in acest domeniu strategic este practic linistirea pietelor si punerea intr un sistem intr un cadru foarte predictibil si producatorii si operatorii de transport si sistem si si furnizorii bineinteles adica prin acest cadru predictibil o sa reusim sa punem in siguranta consumatorii casnici si bineinteles consumatorii noncasnici de foarte multe ori am avut interventii in plenul senatului legat de celelalte ordonante de urgenta care au inceput sa intre in vigoare sa aiba efect incepand din doua mii douazeci si unu unu noiembrie si tin mortis sa va readuc aminte din nou ca acest guvern aceasta coalitie a avut aceasta grija de a interveni in plina criza energetica si de fapt efectul principal a fost prin celelalte ordonante de urgenta in speta ordonanta nr o suta nouasprezece ordonanta nr o suta optsprezece ordonanta de urgenta nr douazeci si sapte ca sa ne oprim la o inflatie de aproximativ cincisprezece si nu o inflatie de treizeci acum ce am facut in aceasta ordonanta si in comisie chiar fiecare amendament a fost votat in unanimitate si pe aceasta cale vreau sa multumesc colegilor pentru deschidere si pentru faptul ca au reusit sa fie foarte obiectivi si constructivi in acest sens ce am facut am corectat o interpretare gresita a autoritatii nationale de reglementare in domeniul energiei pentru ca ei au interpretat initial aceasta ordonanta de urgenta gresit si din aceasta cauza toate microhidrocentralele care sunt sub zece megawati de capacitate productie au introdus in acel sistem de obligativitate de a veni cu toata cantitatea de energie produsa in piata centralizata opcom noi am exclus aceste microhidrocentrale si am facut o precizare foarte importanta am definit ca acest calcul privind capacitatea de zece megawati sa se faca pe unitate adica per centrala si nu cumulat am facut inca un lucru extrem de important am exceptat si capacitatile de producere a energiei electrice bazata pe huila stim foarte bine cu colegii de la comisia economica si colegii din comisia economica au si vizitat aceste centrale la paroseni unde functioneaza numai doua zile pe saptamana capacitatea de productie prin aceasta exceptie am reusit sa le facilitam ca si in aceste conditii in care functioneaza numai doua zile cum am mai spus sa poata sa functioneze in conditii optime am corectat inca o interpretare gresita a anre prin care pe baza ordonantei de urgenta anre ul a introdus pe aceasta lista cu obligativitatea de introducere a energiei produse pe piata centralizata si autoproducatorii aici chiar as evidentia avem o fabrica o companie mare agrana care are doua fabrici de zahar una la roman iar cealalta la buzau care are o capacitate de doisprezece megawati capacitate de producere in interiorul fabricii si prin interpretarea gresita si pe acest autoproducator care si producea energia electrica pentru consumul propriu l a obligat sa introduca sa injecteze aceasta cantitate de energie electrica pe sistemul centralizat i am exclus si pe ei din aceasta lista de obligativitate ceea ce cred ca este o masura foarte pertinenta tot asa prin acest sistem centralizat practic preturile au fost plafonate deci producatorii o sa fie obligati sa vanda energia electrica la patru sute cincizeci de lei megawattul catre opcom o parte din energia electrica produsa iar opcom ul prin calitatea de unic cumparator o sa imparta in parte egala catre furnizori operatori de sistem si distribuitori cred ca am avut dezbateri inca o data extrem de constructive si permiteti mi sa multumesc din nou colegilor pentru deschiderea si pentru faptul ca pe toate aceste amendamente care au venit sa ajusteze sa imbunatateasca sa clarifice ordonanta de urgenta le au votat bineinteles udmr ul o sa voteze raportul de admitere cu amendamente admise si respinse va multumesc ,"(2850.0, 3058.0)"
24,Doamna Alina-Ștefania Gorghiu:,33551,Doamna Rodica Boancă:,34626, va multumesc domnule senator punctul patru va ramane la vot final punctul cinci proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr o suta cincizeci si doi doua mii douazeci si doi pentru modificarea si completarea legii cadru nr o suta cincizeci si trei doua mii saptesprezece privind salarizarea personalului platit din fonduri publice in regula ,"(2043.0, 2052.0)"
25,Doamna Rodica Boancă:,34626,Doamna Alina-Ștefania Gorghiu:,36635, multumesc doamna presedinte stimati colegi oare cum putem incuraja si stimula participarea elevilor ale caror rezultate extraordinare la competitiile internationale ne fac mandri daca nu le putem asigura macar transportul si cazarea acestora acolo nu toate concursurile sunt cuprinse in calendarul ministerului educatiei nu sunt bani la buget ati vazut cat buget se va aloca anul acesta pentru educatie unul mai mic decat anul trecut pentru societatea romaneasca si pentru fiecare dintre noi un premiu obtinut de catre elevii nostri care participa la concursuri in afara tarii ar trebui sa fie un motiv de mandrie nationala tocmai la aceasta se si refera initiativa noastra legislativa la asigurarea finantarii acestor cheltuieli pentru elevi si profesorul insotitor care participa la concursuri peste hotare si totul a pornit de la o situatie foarte clara foarte precisa din judetul neamt unde un efectiv de copii de la liceul petru rares din neamt a participat efectivul respectiv a participat la un concurs international organizat de nasa si nu a avut posibilitatea sa mearga acolo sa si ridice medalia de aur motiv pentru care s a facut o cheta deoarece primaria a spus ca nu are cadrul legal pentru a le asigura aceste fonduri sunt convinsa ca daca aceasta propunere va primi din partea dumneavoastra votul ar aduce in astfel de situatii o sustinere pe care copiii ar aprecia o poate ca daca nu era initiata de aur ar fi intrunit si in comisia de invatamant voturile necesare si nu ar mai fi avut astazi raport de respingere cunoastem cu totii boicotul asupra legilor aur si nu cred ca este corect fata de copiii acestei tari sa i bagam in lupte politice va indemn astfel pe toti sa intelegeti cat de importanta este aceasta modificare legislativa sa depasiti sensibilitatea politica si sa votati cu sufletul pentru ca in locul acelor copii puteati fi chiar dumneavoastra sau copiii dumneavoastra va multumesc ,"(3145.0, 3320.0)"
26,Doamna Alina-Ștefania Gorghiu:,36635,Domnul Ștefan Pălărie:,36840, il invit la microfon pe domnul senator palarie din partea grupului usr s a inscris din pacate n are cartela dar s a inscris prin intermediul secretarului de sedinta ,"(3322.0, 3331.0)"
27,Domnul Ștefan Pălărie:,36840,Doamna Alina-Ștefania Gorghiu:,39672, multumesc doamna presedinte stimate colege stimati colegi subiectul acestei initiative legislative este cat se poate de serios subiectul ridicat mai devreme de cel legat de finantarea domeniului invatamantului este la fel de serios si nu doar serios dar cat se poate de trist avand in vedere schita de propunere de lege a bugetului de stat pentru anul viitor si vazand de fapt prabusirea alocarii bugetare pentru domeniul invatamantului participarea elevilor la concursuri si locuri in care sa ne faca mandri sa se faca mandri este o chestiune extrem de corecta si este o chestiune bine identificata insa solutia pe care am vazut o propusa este una din pacate total inaplicabila este una care nu are o fundamentare pe impact bugetar nu stim cat vor costa lucrurile astea stim cu totii insa din practica obisnuita ca sunt nenumarate poate chiar miliarde de concursuri anuale nationale sau internationale online sau fizice la care este cvasiimposibil ca orice stat al planetei sa poata acoperi toate cheltuielile de transport cazare si atentie inclusiv separat cheltuieli de participare la festivitatile de prezentare sau festivitatea de ridicare a premiului deci din acest motiv usr va vota impotriva fiind un proiect inaplicabil efectiv nu va putea fi transformat apoi in legislatie secundara pentru a avea cum sa decontam aceste sume cum sa fie acoperite in avans cum sa fie verificata legitimitatea acestor participari v as mai citi inclusiv aici un pic un articol din lege finantarea atentie se propune finantarea cheltuielilor privind transportul si cazarea elevilor si a cel mult doua persoane adulte care participa la concursurile internationale asta pe langa profesor deci mai sunt adaugate aici inca doua persoane adulte care sa insoteasca inca o data nu e fundamentata nici administrativ nici juridic nici bugetar si daca imi permiteti asa spre incheiere vazand si cine anume a semnat aceasta initiativa si vazandu l acolo pe domnul deputat george simion propunand aceasta initiativa am avut un vis nu stiu daca sa l numesc vis sau cosmar mi l imaginam pe domnul george simion adult insotitor al unui grup de copii la un concurs nasa facandu si acolo un live motiv selfie pe coridoarele institutiei apoi intrand incetul cu incetul intr o naveta spatiala care este pregatita sa fie lansata exact in acele momente si apoi vazandu l pe dumnealui transmitand cu semnal din ce in ce mai slab internet din racheta revenind la realism revenind la realism sunt convins am certitudinea ca paznicii sistemul de securitate de la nasa este unul care si face treaba si este unul cat se poate de serios ceea ce nu se poate spune despre jandarmii domnului bode de la ministerul energiei ,"(3343.0, 3448.0)"
28,Doamna Alina-Ștefania Gorghiu:,39672,Domnul Ștefan Pălărie:,39745, chiar o sa va rog si eu sa reveniti la ,"(1386.0, 4574.0)"
29,Domnul Ștefan Pălărie:,39745,Doamna Alina-Ștefania Gorghiu:,39808, va multumesc succes statului roman ,"(1596.0, 6881.0)"
30,Doamna Alina-Ștefania Gorghiu:,39808,Domnul Adrian Hatos:,39984, sa va treziti din acest cosmar ca sa nu ne apuce pe noi altul va multumesc domnule senator hatos adrian aveti cuvantul microfonul doi ,"(3521.0, 3527.0)"
31,Domnul Adrian Hatos:,39984,Doamna Alina-Ștefania Gorghiu:,40892, multumesc doamna presedinta vreau sa reiterez unele dintre ideile spuse de colegul de la usr si sa ii garantez colegei de la aur ca nu este niciun boicot al proiectelor legislative ale colegilor din respectivul partid dar trebuie sa admitem ca sunt foarte multe concursuri care nu fac altceva decat sa monetizeze vanitatea unora si altora care vor sa castige premii si uneori se si plateste participarea la respectivele sunt chiar businessuri ar fi culmea ca din bani publici sa se plateasca deplasarea tuturor asa cum prevede respectiva propunere legislativa la acele concursuri la festivitatile de premiere exista un filtru pentru genul acesta de finantari este ministerul educatiei care are un calendar de activitati la care participarea este finantata cred ca modul in care este in acest moment dat reglementata situatia este perfect va multumesc frumos ,"(3536.0, 3587.0)"
