,start_text,start_index,end_text,end_index,text,timestamp,start,end
11,Domnul Călin-Gheorghe Matieș:,8163,Domnul Virgil Guran:,8234, ok va multumesc domnule presedinte ,"(654.0, 6852.0)",654.0,6852.0
12,Domnul Virgil Guran:,8234,Domnul Călin-Gheorghe Matieș:,8269, cu placere ,"(90.0, 6852.0)",90.0,6852.0
13,Domnul Călin-Gheorghe Matieș:,8269,Domnul Virgil Guran:,11946, am o interpelare care aceasta interpelare a fost cumva la sugestia si redactata de studentii din alba studentii care au fost in internship care si doreau intrebari aveau intrebari pentru ministrul invatamantului si atunci interpelarea suna cam asa si este adresata domnului sorin cimpeanu ministrul educatiei obiectul interpelarii premiile si bursele pentru elevii care participa la alte concursuri decat cele organizate de ministerul educatiei o problema pentru elevii sportivi de performanta stimate domnule ministru sport si spectacol sunt doua cuvinte pe care in ultimele doua decenii le intalnim tot mai des ingemanate faptul ca sportul a devenit in zilele noastre un spectacol in adevaratul sens al cuvantului este un fapt neindoielnic sportul este considerat a fi unul dintre pilonii de baza ai unei natiuni acest lucru este generat de faptul ca sanatatea si dezvoltarea unei societati depind de starea fizica a fiecarui individ in zilele noastre putem spune ca orice sfera a activitatii umane este dependenta de sport tot mai multe studii ne arata faptul ca activitatile zilnice de orice fel sunt duc la stimularea producerii de substante care protejeaza neuronii acest lucru conduce la imbunatatirea memoriei dar si a puterii de concentrare de asemenea mai multe studii arata ca practicarea unei activitati fizice duce la imbunatatirea stimei si imaginii de sine multe dintre problemele de sanatate cauzate de lipsa practicarii sportului sunt obezitatea dependenta de nicotina si hipertensiunea arteriala toate ducand la o rata mare a atacului de cord la tineri in acest moment activitatea fizica isi aduce contributia ca agent de reglare care scade riscul de boli cardiovasculare imbunatatind in acelasi timp starea de sanatate a corpului si contribuind la imbunatatirea sanatatii celor care o practica plecand de la premisa ca este nevoie de o recunoastere strategica in domeniul stiintei sportului si educatiei fizice apreciez ca acest domeniu trebuie sa faca obiectul de interes al sanatatii si prosperitatii oamenilor incepand cu varstele cele mai fragede argumentul principal este ca in momentul in care elevii sunt stimulati si recompensati cu premii pentru rezultate deosebite la diferite concursuri indiferent de natura lor ei se ambitioneaza si lupta mai mult pentru a fi mereu pe podium in temeiul art o suta doisprezece din constitutia romaniei republicata si al art o suta saptezeci si sapte din regulamentul senatului va solicit sa mi raspundeti in scris la urmatoarele intrebari unu daca apreciati oportun faptul ca in prezent doar elevii care participa la concursuri si competitii organizate de ministerul educatiei sunt premiati si recompensati de catre scolile apartinatoare doi cum apreciati faptul ca legea nr doua sute treizeci si cinci doua mii zece nu specifica nimic despre acordarea de premii si recompense de orice fel pentru elevii care au rezultate foarte bune la concursuri competitii organizate de orice fel de orice alte federatii sau organizatii altele decat ministerul educatiei trei daca apreciati ca nepremierea elevilor care au obtinut rezultate la competitii sportive altele decat cele organizate in ministerul educatiei reprezinta o forma de discriminare patru daca ministerul educatiei are o politica de stimulare a autoritatilor administrative publice locale in vederea cresterii finantarii complementare privind cheltuielile cu premiile acordate elevilor pentru castigarea unor competitii sportive cu respect calin maties senator psd de alba am doua intrebari daca mi permiteti le fac scurte ,"(814.0, 938.0)",814.0,938.0
14,Domnul Virgil Guran:,11946,Domnul Călin-Gheorghe Matieș:,11977, va rog ,"(638.0, 3019.0)",638.0,3019.0
15,Domnul Călin-Gheorghe Matieș:,11977,Domnul Virgil Guran:,18775, multumesc din suflet prima intrebare o adresez domnului lucian romascanu ministrul culturii si cumva trag niste semnale de alarma raportat la evenimentul care s a intamplat in alba iulia sambata stimate domnule ministru contextul la cei o suta la o suta cincizeci de ani de la moartea lui avram iancu primarul municipiului alba iulia gabriel codru plesa a montat statuia lui bethlen gabor chiar in inima cetatii bethlen gabor a fost principe al transilvaniei si rege al ungariei care a avut un rol primordial in maghiarizarea sistematica a ardealului si stergerea identitatii nationale a romanilor din transilvania acelasi bethlen gabor care l a slujit pe sigismund bathory si a fost membru al escortei princiare la inceputul anului o mie cinci sute nouazeci si sapte cand sigismund bathory a calatorit la praga la imparatul rudolf pentru a intari alianta transilvaniei cu imperiul habsburgic si a l intoarce pe imparat impotriva voievodului mihai viteazul acelasi bethlen gabor care a luptat impotriva lui mihai viteazul la selimbar din regulamentul senatului va solicit sa mi raspundeti in scris la urmatoarele intrebari unu daca ministerul culturii a acordat un aviz prealabil pentru descarcare arheologica montare statuie bethlen gabor in strada unirii din cadrul cetatii alba carolina a municipiului alba iulia doi daca ministerul culturii va efectua prin structura teritoriala un control privind modalitatea in care a fost aprobata si executata construirea si amplasarea statuii bethlen gabor in sensul giratoriu de pe strada unirii trei daca ministerul culturii va amenda primaria alba iulia si eparhia reformata din ardeal pentru construirea fara aviz a unei statui pe domeniul public al uat ului si in zona de monument istoric pentru care este necesara descarcare arheologica patru daca ministerul culturii va dispune desfiintarea constructiei si sesizarea organelor de urmarire penala cinci care este prejudiciul estimat in urma edificarii nelegale a constructiei pe domeniul public al uat ului si as vrea doar o intrebare adresata domnului paul racovita inspector general al inspectoratului de stat in constructii contextul nu l mai citesc este acelasi adresat ministerului culturii doar intrebarile difera si o sa va citesc intrebarile pe care le am adresat inspectoratului unu daca inspectoratul de stat in constructii va efectua prin structura teritoriala un control privind modalitatea in care a fost aprobata si executata construirea si amplasarea statuii lui bethlen gabor in sensul giratoriu de pe strada unirii doi daca institutul de constructii va amenda primaria alba iulia si eparhia reformata din ardeal pentru construirea neautorizata a unui bun aflat in proprietate privata pe teren bun aflat in din domeniul public al uat ului trei daca institutul de stat in constructii va dispune desfiintarea constructiei si sesizarea organelor de urmarire penala patru care este prejudiciul estimat in urma edificarii nelegale a constructiei pe domeniul public al uat ului domnule presedinte va multumesc din suflet multumesc stimati colegi ,"(1319.0, 1452.0)",1319.0,1452.0
16,Domnul Virgil Guran:,18775,Doamna Ionela-Cristina Breahnă-Pravăț:,19294, multumesc si eu domnule senator dau cuvantul domnului senator dorinel cosma pentru intrebari interpelari domnule senator da vreti sa prezentati declaratia politica atunci deci nu intrebarea interpelarea nu atunci pentru declaratii politice inca putin ca deschidem sesiunea dupa aceea daca mai are cineva intrebari interpelari va rog doamna senator breahna pravat ionela cristina si urmeaza doamna senator sosoaca ,"(1456.0, 1487.0)",1456.0,1487.0
17,Doamna Ionela-Cristina Breahnă-Pravăț:,19294,Domnul Virgil Guran:,23885, buna ziua multumesc domnule presedinte as avea de prezentat trei interpelari si doua intrebari cu un continut destul de succint spun eu si ulterior dupa epuizarea listei de intrebari interpelari o declaratie politica prima interpelare este adresata domnului ministru sorin cimpeanu ministrul educatiei si vizeaza o solicitare privind elaborarea cadrului legal referitor la amplasarea panourilor fotovoltaice pe acoperisurile institutiilor de invatamant domnule ministru avand in vedere faptul ca in scurt timp comisia europeana va impune un nou set de reglementari prin care fiecare institutie va fi obligata sa monteze pe acoperis panouri fotovoltaice in vederea atingerii independentei energetice si considerand aceasta directiva o oportunitate pentru scolile din romania de a se dezvolta va rog sa mi transmiteti daca ati luat legatura cu ministrii de resort respectiv cel al energiei si cel al proiectelor europene in vederea identificarii unor solutii rapide care sa fie puse in aplicare in acest sens printre beneficiile cele mai importante putem enumera electrificarea tuturor scolilor din romania care inca nu sunt electrificate iar acolo unde nu exista aceasta problema beneficiul ar putea consta evident in scaderea substantiala a costurilor energiei si a costurilor pentru incalzire va multumesc in incheiere va solicit sa mi raspundeti in scris la aceasta solicitare a doua interpelare este adresata de asemenea domnului ministru sorin cimpeanu si vizeaza o solicitare privind asigurarea echipamentelor necesare pentru desfasurarea testarii standardizate domnule ministru ati impus de curand un proiect pilot pentru testarea standardizata proiect in care au fost incluse trei sute douazeci si noua de scoli din toata tara recent o doamna profesor din cadrul uneia dintre aceste scoli a atras atentia ca nu au fost livrate suficiente echipamente pentru aceasta testare standardizata iar reprezentantii companiei brio care a asigurat buna desfasurare a acestui proces respectiv a acestei testari au sugerat ca fiecare copil ar trebui sa foloseasca un telefon inteligent propriu va rog sa imi transmiteti pe cale de consecinta care au fost deficientele inregistrate in procesul de organizare si masurile pe care le ati solicitat acestei companii care organizeaza cum spuneam acest proces de asemenea va rog sa mi comunicati in scris si care sunt costurile acestui proiect va multumesc si de asemenea in incheiere va solicit sa mi raspundeti in scris atat pe adresa de e mail personala cat si pe adresa de e mail a grupului senatorial al partidului social democrat si inca o interpelare adresata domnului ministru eduard novak ministrul sportului o interpelare care vine in contextul in care in municipiul bacau s au desfasurat doua festivitati care au avut la baza doar schimbarea unor denumiri de institutii pentru entitati care functioneaza in cladiri care au pierdut lupta cu timpul aflate intr o evident precara stare de functionare si mai suparator decat atat inconjurate de buruieni la propriu prin urmare obiectul interpelarii vizeaza o solicitare adresata ministerului in sensul comunicarii demersurilor facute de directia de sport din municipiul bacau pentru implementarea si accesarea unor fonduri in vederea implementarii unor proiecte care sa conduca la reabilitarea acestor cladiri pentru care s au schimbat etichetele domnule ministru avand in vedere faptul ca in municipiul bacau au fost modificate denumirile salilor sporturilor si de atletism desi acestea cum spuneam se afla intr o stare avansata de degradare va rog sa imi transmiteti ce demersuri concrete au fost efectuate in ultimii trei ani de catre conducerea directiei judetene pentru sport si tineret bacau actuala directie judeteana de sport bacau in urma hotararii de guvern nr treizeci si cinci doua mii douazeci si doi denumirea fiind schimbata ca urmare a acestei hotarari de guvern deci ce demersuri au fost efectuate pentru a solicita finantare in vederea reabilitarii si modernizarii celor doua imobile de mai sus precum si a altor obiective sportive din municipiul si judetul bacau va multumesc si in incheiere va solicit domnule ministru sa mi raspundeti in scris atat pe adresa personala de e mail cat si pe adresa senatoriala a grupului partidului social democrat va multumesc senator psd de bacau cristina breahna pravat ma opresc aici multumesc ,"(1503.0, 1809.0)",1503.0,1809.0
18,Domnul Virgil Guran:,23885,Doamna Diana Iovanovici-Șoșoacă:,23980, multumesc si eu are cuvantul doamna senator diana iovanovici sosoaca ,"(6215.0, 6218.0)",6215.0,6218.0
19,Doamna Diana Iovanovici-Șoșoacă:,23980,Domnul Virgil Guran:,41608, multumesc frumos interpelarea mea este adresata prim ministrului romaniei ministrului finantelor ministrului justitiei ministrului economiei ministrului afacerilor interne ministerului dezvoltarii lucrarilor publice si administratiei ministerului investitiilor si proiectelor europene ministerului apararii nationale obiectul intrebarii rafo onesti o alta rafinarie pusa pe butuci cu sprijinul politicienilor romani si al rusilor stimati domni ministri la data de unu august o mie noua sute cincizeci si sase a fost inaugurata rafinaria din onesti prin punerea in folosinta a unei instalatii de distilare atmosferica si in vid si a unei statii de desalinare electrica a titeiului fiind gandita ca cel dintai pilon al unui parc industrial ce avea sa valorifice in urmatoarele decenii resursele naturale ale zonei judetului bacau petrolul gazele naturale si sarea mai mult avea sa puna bazele dezvoltarii orasului onesti devenind orasul petrochimistilor din romania in anul o mie noua sute saizeci si patru se pune in functiune o alta capacitate ce permitea rafinarea titeiului nesulfuros din productia interna dupa ce in o mie noua sute saizeci si trei fusese dat in folosinta in preajma platformei industriale onesti borzesti un baraj cu lacul artificial belci avand scopul de a alimenta cu apa unitatile industriale edificate in curs de un deceniu tehnologia americana a anilor saizeci a fost mai moderna decat cea aflata pe platformele de la petrobrazi teleajen ori chiar petromidia iar calitatea titeiului extras din zona moldovei era mai buna decat cea a petrolului adus din strainatate in perioada anilor o mie noua sute saptezeci si sapte o mie noua sute optzeci a fost realizata o magistrala pentru transportul subteran al titeiului din import pe ruta constanta onesti concomitent cu montarea conductei magistralei intre anii o mie noua sute saptezeci si noua o mie noua sute optzeci a fost construita urmare a respectivei investitii si o alta capacitate de rafinare care viza prelucrarea titeiului sulfuros transportat din import prin portul de la marea neagra dupa finalizarea acestor investitii mari la onesti se prelucra titei importat din statele aflate in orientul mijlociu cu care romania intretinea relatii bune in acea perioada ulterior carburantii erau exportati scopul final fiind aducerea de valuta in tara la inceputul anului o mie noua sute nouazeci rafo onesti denumirea sub care va aparea in documentele perioadei urmatoare era in categoria rafinariilor mari din romania alaturi de petrobrazi si petrotel ploiesti arpechim pitesti si petromidia navodari principalele produse petroliere realizate atunci erau benzinele motorinele propanul gazul petrolier lichefiat societatea rafo a devenit prima firma de rafinare a titeiului din romania care si a achitat integral datoriile istorice catre bugetul de stat si alti creditori creante care la nivelul altor unitati din domeniu au fost lasate in conservare si niciodata nu au fost comentate precum datoriile rafo declara atunci ion marian liderul sindicatului rafinorul rafinaria a fost achizitionata in anul doua mii noua de petrochemical holding firma vieneza ce cumparase anterior prin intermediul companiei calder a o parte din actiunile rafo si al carei proprietar este fostul oligarh rus iakov goldovskiy intentiile anuntate de noul proprietar al rafinariei nu s au materializat decat intr un proiect de modernizare in valoare de peste trei sute de milioane de euro din care s au realizat doar cateva investitii obligatorii de protectie a mediului si doar doua minore in privinta dotarilor tehnologice conducerea rafinariei si patronul acesteia invocau drept motiv pentru neimplementarea proiectului faptul ca statul roman nu acorda rafo garantii bancare pentru obtinerea de imprumuturi practic insa din anul doua mii opt rafo nu a mai procesat titei decat in perioade scurte si intermitente pana in doua mii zece in schimb a inceput vanzarea propriei retele de retail ce cuprindea patruzeci si cinci de statii de desfacere in proprietate toate au fost vandute pana la finele anului doua mii noua pentru plata salariilor spuneau membri conducerii administrative a rafo oprind rafinaria pe orizontala au fost nevoite sa si inchida activitatea multe alte firme ce asigurau servicii de intretinere si reparatii accesorii si activitati anexe una dintre acestea este fosta intreprindere de utilaj chimic denumita dupa o mie noua sute nouazeci uton diminuarea si apoi incetarea productiei au dus la un somaj ridicat in rafinaria onesteana unde lucrau peste doi cinci sute de salariati in doua mii unu mai ramanand la inceputul acestui an mai putin de trei sute saptezeci de angajati ce asigurau conservarea si paza instalatiilor la sfarsitul anului doua mii cincisprezece anaf a pus sechestru asigurator pe rafo in contul datoriilor unui actionar minoritar societatea prospectiuni a lui ovidiu tender care detinea doar doi saptezeci din capitalul social in acest an rafo a fost vandut de doua ori initial actionarul principal a cedat pachetul majoritar catre un investitor din republica moldova vitali cebanu patronul firmei austriece andres capital care a renuntat dupa doar o luna si jumatate la contract cedandu l din luna iulie omului de afaceri belgian daniel goldenberg proprietarul firmei result patru you bvba fost membru in consiliul de administratie al rafo in perioada imediat urmatoare preluarii pachetului majoritar de actiuni de catre petrochimical industry holding sub presiunea problemelor si a salariatilor ce mai ramasesera managerii rafo au solicitat iar tribunalul bacau a admis deschiderea procedurii insolventei si initierea unui plan de reorganizare judiciara rafo onesti este la a doua intrare in insolventa in doua mii unsprezece a iesit dintr o procedura de reorganizare deschisa in doua mii patru la inceputul anului doua mii saisprezece anaf a instituit sechestru pe intreg patrimoniul rafo onesti pentru datorii bugetare neachitate corneliu iacobov afaceristul moldovean a fost patronul rafinariei rafo onesti tot iacobov a condus spre faliment rafinaria darmanesti iacobov a fost unul dintre principalii sponsori ai psd condamnat la sapte ani de inchisoare razvan temesan supranumit groparul bancorex dar considerat de ion iliescu drept unul dintre cei mai buni si mai calificati manageri pe care i a avut sistemul nostru bancar numele lui temesan este legat si de falimentul bancii romane de scont al carei consilier financiar a fost pentru o vreme levente solyom numele presedintelui rafo gmbh este legat de un imprumut luat de la bancorex ul lui temesan prin intermediul lui iacobov care a semnat pe banii sif moldova un bilet la ordin in favoarea sa imprumut ce nu a fost niciodata returnat andrei serban si el a luat bani imprumut de la bancorex tot pe barba lui iacobov si a fost la fel sponsor al psd bogdan iuliu dumitrescu a fost director al bancii unirea si a avut de a face cu prabusirea acestei banci banca unirea a fost infiintata chiar de catre gasca lui iacobov pe cand acesta era presedintele fpp ii moldova actualul sif moldova fond de investitii implicat in trecut si in actionariatul rafo marin marin a fost seful apaps bacau asadar reprezentant al statului roman in momentul privatizarii rafo in doua mii unu statul a decis stergerea unor datorii si penalitati la bugetul statului de peste trei zero de miliarde de lei rafinaria fiind practic facuta cadou firmei imperial oil a lui iacobov condamnat la sase ani in spatele gratiilor toader gaureanu a fost director general al rafo gmbh a primit sapte ani de puscarie in acelasi dosar in care a fost condamnat si iacobov toti ceilalti au fost apropiati ai aceluiasi iacobov fiind legati prin afaceri de acesta si structurile create in jurul rafo onesti iacobov a reusit cu sprijinul guvernului nastase o alta lovitura de proportii in contul datoriilor ministerul finantelor si cel al transporturilor au preluat pentru scurt timp rafinaria primind actiuni in schimbul datoriilor din vgb mai facea atunci parte si gabriel bivolaru primul parlamentar roman condamnat la inchisoare pentru frauda si unul dintre apropriatii lui adrian nastase adrian nastase si ion iliescu au fost implicati in distrugerea rafo onesti si nu numai a acesteia oligarhii rusi trei ani mai tarziu in doua mii cinci dupa ce marian iancu si iacobov au fost trimisi in judecata pentru afacerile pe care le desfasurasera la onesti la rafo si au facut aparitia alti investitori misteriosi firma balkan petroleum si a schimbat actionarii intr o discretie totala in locul lui iancu a intrat in firma un avocat bulgar todor batkov care intre altele a reprezentat interesele lui mikhail chernoy om de afaceri rus caruia la acea data ii era interzis accesul pe teritoriul bulgariei pentru desfasurarea unor activitati de crima organizata locul vgb a fost luat in firma din londra de catre o firma olandeza calder a international care era detinuta la randul ei de firma austriaca kru holding in care erau implicati o seama de oligarhi rusi apropiati lui vladimir putin intre acestia iskandar makhmudov un magnat in piata metalelor neferoase din rusia si andrey bokarev membru al uniunii ruse a industriasilor si investitorilor organizatie din care faceau parte si sefii de la lukoil si gazprom in aceeasi perioada taurul galben al rafo a aparut pe pieptul fotbalistilor de la steaua in timp ce numele balkan petroleum era inscriptionat pe tricourile celor de la poli timisoara in anii ce au urmat oligarhii rusi au facut mai multe mutari la rafo rafinaria ajungand in cele din urma pe mana unei alte firme situate tot in viena petrochemical holdings compania care a si semnat certificatul de deces al combinatului din onesti de fapt drumul rafinariei spre fier vechi a inceput si s a incheiat la viena orasul unde in urma cu paisprezece ani a pornit valsul corupt cu rafinaria romaneasca in care pasii au fost dictati de politicieni afaceristi ajunsi la puscarie si oligarhi rusi din preajma lui vladimir putin o ancheta rise project avand in vedere ca in constitutia romaniei art o suta treizeci si sase interzice vanzarea proprietatii publice iar rafo onesti era proprietate publica va adresez urmatoarele intrebari unu va solicit sa imi puneti la dispozitie contractele de privatizare ale rafinariei rafo onesti in integralitate inclusiv clauzele care nu sunt publice precum si actele care au stat la baza intocmirii contractelor de privatizare doi va solicit sa imi comunicati echipa de juristi care a redactat aceste contracte precum si echipa de negociatori din partea romaniei si a cumparatorilor trei va solicit sa imi comunicati baza legala si constitutionala care a fost avuta in vedere la momentul privatizarii rafinariei rafo onesti patru avand in vedere faptele penale care s au savarsit cu privire la privatizarea rafinariei rafo onesti va solicit sa imi comunicati care au fost demersurile efectuate de guvern ministere institutiile implicate pentru cercetarea faptelor penale si tragerea la raspundere a celor care se fac vinovati de distrugerea avutului statului cati politicieni au fost anchetati si condamnati in acest caz au fost anchetati presedintele romaniei ion iliescu prim ministrul adrian nastase si ministrii implicati sefii sri si sie pentru care exista dovezi ca s au implicat in falimentarea rafo onesti precum si reprezentantii companiilor implicate avas garda financiara anaf si membri ai partidului psd cinci ce va retine sa extindeti si acum cercetarile cu privire la privatizarea ilegala si neconstitutionala a rafinariei rafo onesti mai ales fata de politicienii mentionati in prezenta a fostului presedinte al romaniei prim ministrului romaniei implicat oligarhii rusi austrieci englezi sase va solicit sa imi comunicati daca exista un raport al curtii de conturi cu privire la privatizarea rafinariei rafo onesti si sa mi unu remiteti sapte va solicit sa imi comunicati de ce nu ati gandit sa reinfiintati macar o parte din rafinaria rafo onesti avand in vedere platforma imensa de care dispunea sau sa o rascumparati de fapt sa va judecati pentru recuperarea ei avand un plan de redresare pnrr bani sunt iar o astfel de investitie ar fi fost profitabila si ar fi ajutat si la crearea de locuri de munca mai ales in contextul razboiului dintre ucraina si federatia rusa care se extinde in loc sa platiti douazeci si cinci milioane de euro pe consultanta nu credeti ca ar fi fost mai profitabil sa redresati industria romaniei dupa ce tot partidele dumneavoastra au distrus o opt cum este posibil ca sri si sie sa fie implicate in distrugerea economiei nationale fara sa intervina pentru salvarea acesteia cati dintre cei care au condus serviciile de informatii ale romaniei precum si angajatii acestora au fost deferiti justitiei cum aveti de gand sa restructurati serviciile secrete astfel incat sa nu mai tradeze romania ce au facut serviciile secrete romane pentru a apara avutul statului roman si a salva industria romaniei noua va solicit sa cereti interventia parchetului general dna diicot pentru anchetarea acestor vanzari nelegale si neconstitutionale si fata de implicarea politicienilor care pana acum nu au fost deferiti justitiei oricum o voi face eu daca nu intelegeti sa o faceti dumneavoastra urmand sa solicit inclusiv anchetarea dumneavoastra pentru ca nu ati efectuat aceste demersuri va multumesc solicit raspuns scris si oral senator neafiliat diana iovanovici sosoaca va multumesc frumos domnule presedinte ,"(2262.0, 2858.0)",2262.0,2858.0
20,Domnul Virgil Guran:,41608,Doamna Ionela-Cristina Breahnă-Pravăț:,41774, multumesc si eu la intrebari interpelari inteleg ca mai are doamna senator pravat va rog doamna senator breahna pravat ionela cristina ,"(2864.0, 6218.0)",2864.0,6218.0
21,Doamna Ionela-Cristina Breahnă-Pravăț:,41774,Domnul Virgil Guran:,42713, multumesc domnule presedinte doua scurte intrebari prima dintre ele adresata domnului prim ministru al romaniei domnului nicolae ciuca aceasta vizeaza o solicitare privind transmiterea pozitiei romaniei referitoare la vizita presedintelui ungariei in romania doamna novak katalin domnule prim ministru avand in vedere declaratiile provocatoare lansate de presedintele ungariei doamna novak katalin sustinute pe perioada vizitei private derulate in romania potrivit carora responsabilitatea mandatului sau este de a asigura reprezentarea tuturor maghiarilor de pretutindeni va rog sa imi transmiteti ce demersuri ati efectuat in vederea clarificarii acestor declaratii relativ cel putin relativ exagerate va multumesc si in incheiere va adresez rugamintea de a mi raspunde in scris domnule presedinte inca treizeci de secunde daca imi permiteti ,"(2874.0, 2929.0)",2874.0,2929.0
22,Domnul Virgil Guran:,42713,Doamna Ionela-Cristina Breahnă-Pravăț:,42744, va rog ,"(638.0, 3019.0)",638.0,3019.0
23,Doamna Ionela-Cristina Breahnă-Pravăț:,42744,Domnul Virgil Guran:,43658, multumesc frumos ultima intrebare adresata domnului bogdan aurescu ministrul afacerilor externe aceasta vizeaza o solicitare privind transmiterea pozitiei romaniei referitoare la aderarea suediei si finlandei la alianta nato in contextul invaziei din ucraina domnule ministru si al posibilitatii extinderii conflictului inca doua state au solicitat in mod oficial aderarea la alianta nord atlantica respectiv suedia si finlanda in acest context solicitarea mea este de a mi transmite care este pozitia romaniei referitor la extinderea nato si la opozitia turciei in acest context in cazul in care si republica moldova va solicita o astfel de aderare care va fi pozitia romaniei referitor la situatia teritoriului din transnistria va multumesc in incheiere solicit raspuns in scris cristina breahna pravat senator psd de bacau va multumesc ,"(2930.0, 2981.0)",2930.0,2981.0
24,Domnul Virgil Guran:,43658,Domnul Florian-Dorel Bodog:,43742, si eu multumesc are cuvantul domnul senator bodog florian ,"(6215.0, 6219.0)",6215.0,6219.0
