,start_text,start_index,end_text,end_index,text,timestamp
11,Domnul Călin-Gheorghe Matieș:,14338,Domnul Virgil Guran:,18951, multumesc mult domnule presedinte stimati colegi am o intrebare o interpelare adresata domnului prof univ dr alexandru rafila ministrul sanatatii avem o problema grava in municipiul alba iulia in judetul alba si obiectul interpelarii este incalcarea normelor de sanatate publica de catre apa ctta sa domnule ministru frecvent societatea de apa ctta sa care mai este numita si cimitirul politic al pnl ului alba furnizeaza apa impura locuitorilor municipiului alba iulia punandu le viata si sanatatea in pericol mai multi cetateni au semnalat probleme medicale gastrointestinale dupa ce au folosit o apa cu impuritati si atunci cand nu are o culoare vizibila din legea nr cincizeci si unu doua mii sase se constata o protejare generalizata de catre autoritatile publice cu rol de verificare si control a operatorului apa de aceea domnule ministru as vrea sa va intreb si va rog sa imi dati un raspuns in scris daca veti dispune prin dsp un control la societatea de apa apa ctta sa sub aspectul verificarii standardelor de calitate a apei potabile daca apa ctta pune in pericol sanatatea locuitorilor daca apreciati ca normal faptul ca apa ctta sa sa inregistreze frecvent valori anormale de e coli bacterii coliforme si nimeni sa nu ia nicio masura pentru protejarea sanatatii populatiei cate persoane au fost imbolnavite cu e coli si bacterii coliforme in judetul alba in perioada doua mii saisprezece doua mii douazeci si doi cate persoane au manifestat toxiinfectii alimentare si probleme gastrointestinale generate de consumul de apa in judetul alba daca apreciati ca problema semnalata este una de sanatate publica daca ministerul sanatatii va lua si alte masuri active de protejare a sanatatii populatiei in municipiul alba iulia fata de expunerea la apa potabila infectata daca veti sesiza si alte autoritati cu privire la aspectele semnalate si va anexez domnule ministru si buletinele de analiza care nici macar buletinul de analiza pe care l au dat cei de la apa nu este conform adica ce emit ei nu este in regula n are cum cel emis de dsp care este tragic unde avem si e coli avem si bacterii coliforme cu mult peste norma admisa multumesc din suflet domnule presedinte ,"(1358.08, 1493.08)"
12,Domnul Virgil Guran:,18951,Domnul Călin-Gheorghe Matieș:,18994, si eu va multumesc ,"(7330.08, 13796.08)"
13,Domnul Călin-Gheorghe Matieș:,18994,Domnul Virgil Guran:,19083, mai am si o intrebare o interpelare daca mai pot citi ,"(0.0, 16785.48)"
14,Domnul Virgil Guran:,19083,Domnul Călin-Gheorghe Matieș:,19114, va rog ,"(7888.08, 8252.08)"
15,Domnul Călin-Gheorghe Matieș:,19114,Domnul Virgil Guran:,22940, multumesc mult domnule presedinte stimati colegi am o intrebare adresata domnului chiritoiu constantin bogdan presedintele consiliului concurentei stimate domnule presedinte conform unor informatii publicate in presa societatea de transport public solicita primariei alba iulia o chirie de cincizeci zero de euro pe luna timp de trei ani pentru amplasarea a treisprezece statii de incarcare pe terenul societatii municipiul alba iulia dispune de suprafete extinse de terenuri unde pot fi amplasate aceste statii fara a fi nevoit sa plateasca vreo chirie este vorba de statiile de incarcare a celor treisprezece autobuze electrice pe care primaria alba iulia le achizitioneaza printr un proiect european in valoare de patruzeci si trei de milioane de lei din care si primaria alba iulia a contribuit cu doi un prim autobuz a fost livrat in noiembrie deci deja sta autobuzul de un an parcat pe undeva iar reprezentatii institutiei spuneau ca restul vor fi livrate pana la sfarsitul lui martie doua mii douazeci si doi nu le am vazut inca si nici cetatenii din alba iulia nu le au vazut pana in prezent autobuzele nu au fost aduse contractul intre stp si aida de delegare a transportului public in alba iulia a inceput in doua mii douazeci si unu si are o durata de cinci ani aceasta inseamna ca autobuzele electrice vor fi livrate abia in doua mii douazeci si trei stp adica societatea de transport public le va folosi trei ani autobuzele in cauza vor circula pe liniile o suta trei o suta patru primaria va prelua autobuzele va preda autobuzele catre operatorul privat care le va folosi pentru a face transport public de persoane pe toata durata contractului mai multi reprezentanti ai primariei au precizat in noiembrie doua mii douazeci si unu ca autobuzul livrat urma sa intre pe traseu din luna decembrie adica luna decembrie anul trecut dar nici acest lucru nu s a intamplat mai multe surse sustin ca angajatii primariei nu s ar fi implicat pentru a face toata documentatia necesara ca acest autobuz sa poata sa fie util cetatenilor din alba iulia ceea ce vreau este sa trag un semnal de alarma ca primaria alba iulia va plati cincizeci zero de euro pe luna adica peste jumatate de milion sase sute zero de euro anual iar pentru durata contractului de trei ani aproape doua milioane de euro le plateste primaria pentru doi zero de metri patrati unde vor fi amplasate aceste statii de incarcare prin acest mecanism fraudulos primaria alba iulia vrea sa subventioneze ilegal stp in afara cadrului legal prevazut in legea nr nouazeci si doi doua mii sapte prin plata unei chirii supraevaluate fata de pretul pietei in vederea parcarii unor autobuze care vor fi utilizate tot in beneficiul stp alba mai mult primaria alba iulia incalca principiile legalitatii eficientei si eficacitatii in cheltuirea banilor publici prin faptul ca desi detine terenuri care pot fi utilizate drept parcari pentru autobuze prefera sa inchirieze va las pe dumneavoastra sa intelegeti de ce primaria vrea sa inchirieze la preturi peste valoarea pietei de aceea domnule presedinte vreau sa mi raspundeti in scris daca apreciati ca mecanismul de inchiriere la pret peste media pietei a terenurilor aflate in proprietatea stp alba reprezinta un ajutor de stat ilegal in folosul societatii daca apreciati ca mecanismul de inchiriere la pret peste media pietei a terenurilor stp alba reprezinta ajutor de stat ilegal in folosul societatii daca uat alba iulia a transmis cu respectarea legislatiei privind obligatia de serviciu public folosinta gratuita a noilor autobuze in favoarea stp alba daca veti sesiza organele de urmarire penala cu privire la modul in care s a ajuns la acest ajutor de stat nelegal multumesc din suflet domnule presedinte multumesc stimati colegi ,"(1616.08, 1813.08)"
16,Domnul Virgil Guran:,22940,Doamna Evdochia Aelenei:,23030, va multumesc si eu are cuvantul doamna senator aelenei evdochia ,"(4425.08, 14149.08)"
17,Doamna Evdochia Aelenei:,23030,Domnul Virgil Guran:,25991, buna ziua domnule presedinte stimati colegi am o interpelare adresata ministrului virgil daniel popescu ministrul energiei obiectul interpelarii de ce sunt intarzieri in aprobarea dosarelor prosumatorilor romania iese in evidenta la nivel european prin faptul ca este tara cu cel mai mic consum de energie per capita practic invitatia ce de a mai stinge becul devine aproape imposibil de pus in practica pentru ca romania nici nu mai are ce sa stinga cu un consum de numai doi sapte megawati ora pe cap de locuitor la nivelul anului doua mii douazeci romania este ultima tara la nivel european in ceea ce priveste consumul de energie ucraina avea la nivelul anului doua mii douazeci un consum de energie mai mare de circa doi opt megawati ora dupa cum arata datele publicate de agentia internationala pentru energie germanii consumau sase patru megawati ora pe locuitor norvegia avea un consum de douazeci si trei trei megawati iar liderul absolut al consumului de energie pe cap de locuitor este islanda cu un nivel imposibil de egalat de cincizeci si unu megawati ora pe persoana acesta fiind contextul propunerea comisiei europene de a scadea si mai mult consumul devine aproape imposibil de aplicat in mediul rural din romania ai un frigider bagat in priza si eventual o masina de spalat suntem mult mai rurali decat altii chiar daca ne vine greu sa credem analizand lucrurile din marile orase de exemplu la nivelul anilor nouazeci nouazeci si cinci din consumul de energie al romaniei era industrial iar restul erau casnicii spune otilia nutu analist de politici publice in energie si infrastructura in cadrul expert forum pe de alta parte romania are oportunitatea ca fiecare gospodarie sa genereze energie verde curata prin amplasarea de sisteme fotovoltaice de cel putin cinci kilowati pe acoperisurile acestora observ cu ingrijorare ca in ciuda tuturor recomandarilor in acest sens in ciuda prevederilor programului pnrr privind productia de energie verde cei ce vor sa devina prosumatori nu sunt subventionati incurajati si chiar li se pun bete in roate in ciuda prevederilor legale numerosi cetateni ce si au montat sisteme fotovoltaice cu fonduri proprii reclama faptul ca dosarele de prosumatori nu sunt aprobate si sunt tinute la sertar cu lunile de catre distribuitorii de energie electrica cu toate ca la nivel declarativ domnul ministru al energiei si resurselor virgil popescu este un sustinator infocat al producatorilor de energie verde se pare ca acesta nu este in tema cu dificultatile intampinate de cei ce vor sa si instaleze aceste sisteme domnule popescu conform prevederilor legale dosarul de prosumator ar trebui aprobat in termen de treizeci de zile de ce acest termen nu este respectat si cetatenii romaniei asteapta cu lunile in acest sens astept raspuns scris cu deosebita consideratie senator neafiliat evdochia aelenei circumscriptia nr paisprezece constanta va multumesc ,"(1853.08, 2073.08)"
18,Domnul Virgil Guran:,25991,Domnul Eugen-Remus Negoi:,26073, multumesc si eu are cuvantul domnul senator negoi eugen ,"(6832.08, 6834.08)"
19,Domnul Eugen-Remus Negoi:,26073,Domnul Virgil Guran:,29963, multumesc domnule presedinte de sedinta stimati colegi interpelarea si in acelasi timp intrebarile sunt adresate domnului prim ministru nicolae ciuca si domnului ministru tanczos barna cetatea histria din judetul constanta este cel mai vechi atestat documentar oras de pe teritoriul romaniei din luna martie doua mii douazeci si doi administratia rezervatiei biosferei delta dunarii a prezentat un nou proiect de modificare a hotararii de guvern pentru modificarea anexei nr unu a hg nr doua sute optzeci si patru o mie noua sute nouazeci si patru care stabileste ariile protejate din delta dunarii culmea mai facuse acest lucru si in doua mii optsprezece intr adevar greu de crezut solicitand ca ansamblul monumental cetatea histria sa treaca in zona economica a rezervatiei biosferei delta dunarii in conditiile in care de cand se stie asa cum am spus si mai devreme cetatea a fost vizitata in aria respectiva exista deja un muzeu se emit bilete de acces de mult timp in cetate si in muzeu exista chiar si un restaurant si o parcare langa cetate deci nu e ca si cum ar fi construite de la zero niste cladiri sau cetatea in sine cu alte cuvinte solutia discutata de mai bine de patru ani aceea de trecere a cetatii histria in aria economica prin acel proiect de modificare a hotararii de guvern totusi acest proiect se plimba intre ministere conform celor prezentate mai sus va rog domnule prim ministru va rog domnule ministru sa mi raspundeti la urmatoarele intrebari unu unde este blocat acest proiect de modificare a anexei nr unu a hotararii de guvern nr doua sute optzeci si patru o mie noua sute nouazeci si patru doi care sunt motivele pentru care este blocat acest proiect de modificare a anexei nr unu a hotararii de guvern nr doua sute optzeci si patru o mie noua sute nouazeci si patru trei cand va fi aprobat proiectul de modificare a anexei nr unu a hotararii de guvern nr doua sute optzeci si patru o mie noua sute nouazeci si patru cu aceasta mentiune simpla tinand cont de circumstantele pe care le cunoasteti in mod sigur si pe care le am prezentat succint mai sus va multumesc solicit raspuns scris senator remus negoi constanta ,"(2265.08, 2393.08)"
20,Domnul Virgil Guran:,29963,Domnul Maricel Popa:,30278, multumesc si eu domnule senator pentru operativitate vom proceda in felul urmator o sa deschidem sesiunea de declaratii politice si daca mai sunt intrebari interpelari mai aveti dumneavoastra o intrebare o interpelare dau cuvantul domnului senator maricel popa pentru interpelare ,"(2398.08, 4428.08)"
21,Domnul Maricel Popa:,30278,Domnul Virgil Guran:,32104, multumesc domnule presedinte am o interpelare adresata ministerului antreprenoriatului si turismului domnului constantin daniel cadariu promovarea turismului in romania domnule ministru perioada de pandemie a afectat foarte mult zona de horeca din romania nu doar ca multe unitati au fost inchise neavand activitate economica dar revenirea la normalitate se face treptat cu pasi marunti si o parte dintre investitorii din zona de turism intampina in continuare probleme mari in derularea activitatii toate aceste lucruri au condus la cresteri de preturi si bineinteles la o reticenta in demararea de noi investitii in acest domeniu chiar daca guvernul a adoptat o serie de masuri in folosul industriei horeca pe timpul pandemiei acestea nu au reusit sa aiba rezultate pe deplin in urma discutiei cu mai multi reprezentanti din acest domeniu de activitate din judetul iasi s a desprins o concluzie care poate fi un punct de plecare pentru stabilirea strategiei ministerului pentru anul urmator si anume promovarea turismului sunt convins ca intreaga zona de turism din romania ar putea beneficia de mai multi vizitatori daca promovarea obiectivelor si zonelor de interes s ar face mai eficient sigur ca acest lucru presupune si un efort financiar mai mare din partea guvernului dar cred ca este o solutie sigura ca turismul romanesc sa evolueze cu pasi rapizi si siguri in urmatorii ani asadar va rog sa precizati care a fost bugetul alocat de ministerul antreprenoriatului si turismului in ultimii cinci ani pentru campanii de promovare nationala si care va fi strategia pentru anul care urmeaza din punct de vedere al promovarii solicit raspuns scris cu deosebita consideratie senator psd de iasi maricel popa va multumesc ,"(2429.08, 2531.08)"
22,Domnul Virgil Guran:,32104,Domnul Călin-Gheorghe Matieș:,32266, multumesc si eu are cuvantul pentru interpelare domnul senator maties calin la interpelari aveti interpelare dupa aia ,"(6832.08, 6834.08)"
23,Domnul Călin-Gheorghe Matieș:,32266,Domnul Virgil Guran:,35978, multumesc mult domnule presedinte stimati colegi am o interpelare adresata domnului ministru al educatiei domnului sorin mihai cimpeanu obiectul interpelarii tichetele educationale in anul scolar doua mii douazeci si doi doua mii douazeci si trei stimate domnule ministru potrivit informatiilor aparute in presa cererile pentru tichetele educationale pe suport electronic in valoare de cinci sute de lei trebuie insotite de documente originale sau copii care sa ateste veniturile parintilor dupa cum se arata in modelul de cerere in functie de varsta elevului cererile se depun fie la primarie in format electronic copii sau extrase ale acestora in baza consimtamantului expres al beneficiarului serviciului public nu este prima oara cand ministerul educatiei refuza aplicarea legii nr doua sute saizeci si sapte doua mii unu si obliga elevii si parintii acestora sa aduca documente care deja sunt in posesia altor autoritati sau institutii publice conditionand exercitarea drepturilor si obligatiilor celor dintai de aceste proceduri administrative impovaratoare in temeiul art o suta doisprezece din constitutia romaniei republicata si al art o suta saptezeci si sapte din regulamentul senatului va solicit sa mi raspundeti in scris la urmatoarele intrebari unu de ce ministerul educatiei nu doreste respectarea legii nr doua sute saizeci si sapte doua mii douazeci si unu in ceea ce priveste tichetele educationale doi de ce ministerul educatiei stabileste termene scurte cu privire depunerea unor documente pentru acordarea tichetelor educationale trei de ce ministerul educatiei nu asigura depunerea tuturor acestor documente in format electronic intr o platforma online va multumesc mult multumesc domnule presedinte ,"(2795.08, 2865.08)"
24,Domnul Virgil Guran:,35978,Doamna Rodica Boancă:,36165, multumesc si eu are cuvantul doamna senator boanca rodica cine mai are intrebari interpelari doamna sbirnea doamna sosoaca domnul ionut neagu am inteles ,"(2865.08, 6834.08)"
25,Doamna Rodica Boancă:,36165,Domnul Virgil Guran:,41600, multumesc domnule presedinte de sedinta am o intrebare parlamentara adresata domnului sorin mihai cimpeanu ministrul educatiei si o interpelare de asemenea adresata domnului ministru al educatiei voi incepe cu intrebarea parlamentara vizeaza situatia laboratoarelor scolare si a substantelor expirate care se evapora in salile de laborator domnule ministru la nivelul invatamantului preuniversitar clase liceale si gimnaziale situatia laboratoarelor in special a celor de chimie ridica probleme foarte serioase atat din punct de vedere al dotarii cat si al sigurantei copiilor cadrelor didactice personalului angajat dar si al sigurantei cladirilor si mediului astfel majoritatea laboratoarelor detin substante chimice pe care le au primit pentru utilizare inainte de o mie noua sute nouazeci domnule ministru va aduc la cunostinta ca termenul de utilizare a acestora a expirat demult iar procedura pentru eliminarea acestor substante este una specifica si costisitoare eliminarea si neutralizarea acestora trebuie facute de firme specializate autorizate respectand anumite proceduri pentru protectia persoanelor si a mediului de asemenea calitatea actului educational regasita in final in gradul de pregatire a copiilor asimilarea de cunostinte practice presupun o grija autentica pentru dotarea acestor laboratoare in conditiile in care finantarea scolilor este la un nivel care nu asigura echipamentele necesare conducerea acestora va taia intotdeauna sumele propuse pentru dotari pentru a asigura minima functionare a lor consider necesara pana la obligatorie implicarea ministerului pe care il conduceti in solutionarea acestor probleme pentru ca iata in acest caz descentralizarea insotita de subfinantare nu asigura progres ci un regres important la nivelul anilor saizeci pe aceasta cale date fiind elementele situatiei va rog sa mi comunicati domnule ministru atat mie in calitate de senator cat si miilor de cadre didactice care se confrunta cu aceasta problema urmatoarele daca ati initiat sau exista in desfasurare la nivelul ministerului o actiune care sa cuprinda toate unitatile de invatamant cu scopul eliminari sau neutralizarii substantelor de laborator si al dotarii corespunzatoare cu unele noi sau cu truse speciale pentru experimente daca raspunsul este afirmativ va rog sa ne comunicati stadiul acestor actiuni ce institutie coordoneaza programul si care sunt masurile prevazute de acest program daca dupa realizarea lucrarilor de reamenajare reparatii capitale sau consolidare etcetera a fost acordata atentia necesara amenajarii laboratoarelor de chimie fizica biologie cel putin la standardele dinaintea anilor nouazeci si cum a fost verificata efectiv calitatea lucrarilor exista informatii conform carora au fost zidite nisele speciale au fost inchise aerisirile speciale iar dirigintii de santiere au semnat procesele verbale fara verificarea temeinica a corespondentei lucrarilor executate cu proiectele tehnice va rog pe aceasta cale domnule ministru sa ne comunicati in scris raspunsul tinand cont de ideea ca intrebarile adresate nu imbraca aspectul punerii in dificultate a cuiva ci au un caracter constructiv fapt pentru care asteptam ca acesta sa fie documentat temeinic serios si cu date concrete va multumesc senator aur rodica boanca si interpelarea este mult mai concisa catre domnul ministru al educatiei sorin mihai cimpeanu obiectul interpelarii proiectul romania educata desfiintarea scolilor speciale profesionale pentru elevii cu dizabilitati domnule ministru comisia pentru cercetarea abuzurilor combaterea coruptiei si petitii a senatului a fost sesizata de catre colectivele cadrelor didactice din cadrul a trei scoli speciale respectiv scoala gimnaziala speciala nr trei bucuresti scoala gimnaziala speciala nr unu bucuresti si scoala profesionala speciala sf nicolae bucuresti avand in vedere argumentele formulate de specialisti de cei care lucreaza si cunosc foarte bine deficientele acestor scoli problemele cu care se confrunta in societate copiii in raport cu ceilalti precum si dificultatile cu care se confrunta parintii acestora va solicit respectuos sa mi comunicati raspuns la urmatoarele intrebari care este lista tarilor membre ue care au desfiintat scolile speciale si lista tarilor care le au reinfiintat avand in vedere esecul reintegrarii copiilor cu dizabilitati in scoala de masa daca ati formulat o metodologie pentru profesorii din scoala de masa aceste cadre didactice neavand pregatirea necesara pentru copiii cu dizabilitati va rog sa imi comunicati o copie a acestei metodologii cate scoli speciale sunt in romania si cati elevi sunt inscrisi in aceste scoli care este efortul bugetar pentru mentinerea acestor scoli speciale cati profesori de sprijin trebuie sa profeseze in fiecare scoala de masa cum vor solutiona cadrele didactice fenomenul de bullying care se manifesta impotriva copiilor cu dizabilitati in scolile de masa cati copii cu dizabilitati care au terminat studiile in invatamantul de masa in ultimii cinci ani au intrat pe piata muncii si cati absolventi ai scolilor speciale au intrat pe aceeasi piata a muncii solicit raspuns scris va multumesc cu respect senator aur rodica boanca ,"(2882.08, 3204.08)"
26,Domnul Virgil Guran:,41600,Doamna Liliana Sbîrnea:,41686, multumesc si eu are cuvantul doamna senator sbirnea liliana ,"(4425.08, 14149.08)"
27,Doamna Liliana Sbîrnea:,41686,Domnul Virgil Guran:,44101, multumesc frumos domnule presedinte de sedinta am o interpelare adresata domnului virgil daniel popescu ministrul energiei obiectul interpelarii este necesitatea asigurarii predictibilitatii pentru toti romanii in ceea ce priveste finantarile din domeniul energetic stimate domnule ministru gestionati la momentul de fata domeniul care se confrunta cu cele mai mari provocari si asupra caruia este indreptata atentia noastra a tuturor pe fondul crizei provocate de conflictul armat din ucraina precum si in raport cu transformarile permanente care au loc in ceea ce priveste economia circulara si politica verde sectorul energetic devine unul prioritar pentru fiecare cetatean din romania precum si pentru fiecare imm si autoritate publica locala atat in contextul crizei energetice al noilor masuri adoptate de comisia europeana in privinta preturilor si consumului energetic cat si in cel al politicii verzi careia ne raliem cu totii este esential de stiut in permanenta modul in care ministerul pe care il gestionati intelege sa vina in intampinarea nevoilor tuturor in ceea ce priveste administrarea fondurilor europene din acest domeniu in sensul celor de mai sus consider ca este extrem de necesar ca fiecare beneficiar sa aiba un cadru clar de predictibilitate si informare continua de aceea va rog stimate domnule ministru sa mi comunicati urmatoarele unu care este calendarul pregatirii ghidurilor solicitantului si lansarii apelurilor din pnrr in domeniul energiei pentru urmatoarele sase luni doi care este calendarul in ceea ce priveste relansarea programului electric up trei care este la momentul de fata calendarul pregatirii ghidurilor solicitantului si lansarii apelurilor de finantare din domeniul energiei din fondurile europene aferente exercitiului multianual doua mii douazeci si unu doua mii douazeci si sapte destinate persoanelor fizice juridice si autoritatilor locale precum si din alte surse de finantare de care ministerul energiei beneficiaza prin fonduri si programe specifice trei cum asigurati nevoia din ce in ce mai mare de scheme de ajutor de stat respectiv de minimis a romanilor in ceea ce priveste finantarea de proiecte pentru eficienta energetica si surse de energie verde solicit raspuns scris si va multumesc cu deosebit respect senator liliana sbirnea daca mi permiteti as adresa si o intrebare ,"(3224.08, 3355.08)"
28,Domnul Virgil Guran:,44101,Doamna Liliana Sbîrnea:,44132, va rog ,"(7888.08, 8252.08)"
