,start_text,start_index,end_text,end_index,text,timestamp
11,Domnul Dănuț Bica:,10936,Domnul Virgil Guran:,13963, multumesc domnule presedinte de sedinta intrebarea mea este adresata domnului barna tanczos ministrul mediului apelor si padurilor obiectul intrebarii situatia depozitului pentru deseuri periculoase si nepericuloase din municipiul campulung judetul arges stimate domnule ministru in data de doi octombrie doua mii treisprezece la depozitul pentru deseuri periculoase si nepericuloase al sc global eco center srl iasi amplasat in incinta punctului de lucru de pe platforma fostei uzine aro din municipiul campulung judetul arges in care erau stocate cantitati de ordinul miilor de tone de substante cu risc ridicat pentru populatie inclusiv cianuri a izbucnit un puternic incendiu in timpul caruia au ars peste zece tone de uleiuri minerale si filtre auto cu ocazia actiunilor de inspectie si control efectuate in urma acestui nefericit eveniment de catre organismele statului cu atributii in domeniu s a constatat ca substantele respective nu au fost depozitate corespunzator si s a dispus realizarea unor masuri de remediere a situatiei existente intre care inchiderea depozitului si eliminarea si neutralizarea integrala a deseurilor periculoase si nepericuloase conform unui calendar prestabilit cu toate acestea desi au trecut noua ani de la incendiu atat cetatenii si autoritatile administratiei publice locale din campulung cat si presa locala reclama faptul ca deseurile nu au fost eliminate in totalitate cantitati foarte mari de materiale reziduale unele extrem de periculoase fiind inca neevacuate iar depozitul respectiv continua sa reprezinte o bomba ecologica in zona si sa puna in pericol sanatatea populatiei prin urmare avand in vedere necesitatea rezolvarii de urgenta a acestei probleme de o gravitate deosebita pe parcursul ultimilor cinci ani am formulat si transmis ministrilor de resort mai multe intrebari referitoare la acest subiect solicitand informatii cu privire la stadiul actiunilor intreprinse pentru inchiderea depozitului si eliminarea si neutralizarea integrala a deseurilor si urgentarea finalizarii acestora din pacate masurile dispuse si angajamentele asumate care s au regasit in raspunsurile primite la intrebarile respective nu au fost implementate pana in prezent decat partial de catre entitatile responsabile in acest context va rog sa imi comunicati care este situatia la zi a realizarii actiunilor stabilite pentru eliminarea deseurilor gestionate de catre sc global eco center srl iasi pe platforma fostei uzine aro si din ce motive a fost intarziata executarea acestora de asemenea avand in vedere ca situatia existenta nu poate fi tolerata la nesfarsit va solicit sa dispuneti toate masurile legale ce se impun pentru finalizarea de urgenta a evacuarii si neutralizarii integrale a reziduurilor periculoase si nepericuloase aflate in depozitul din municipiul campulung solicit raspuns scris va multumesc cu deosebita consideratie danut bica senator pnl de arges ,"(127.0, 281.0)"
12,Domnul Virgil Guran:,13963,Domnul Călin-Gheorghe Matieș:,14526, multumesc si eu si pentru ca avem colegi care au declaratii politice si trebuie sa ajunga la comisii o sa procedam in felul urmator conform programului aprobat o sa deschidem si sesiunea consacrata declaratiilor politice timpul alocat pentru prezentarea acestora fiind de saizeci de minute repartizat pe grupurile parlamentare potrivit ponderii acestora pentru ca a promis domnul maties ca nu ne critica pe cei care suntem colegi de guvernare ii dau cuvantul domnului senator maties calin usr ul daca e ar trebui criticat ,"(281.0, 323.0)"
13,Domnul Călin-Gheorghe Matieș:,14526,Domnul Virgil Guran:,20295, multumesc mult domnule presedinte stimati colegi declaratia mea politica ce vreau sa spun in aceasta declaratie este ca domnul primar usr gabriel codru plesa si a prezentat raportul de activitate si s a laudat cu acest raport avand in raport realizarile pnl si psd nimic usr stimati colegi cu ocazia celebrarii a doi ani de agonie administrativa la alba iulia primarul usr gabriel codru plesa a prezentat un raport de activitate la fel de batut de soarta in care s a laudat cu realizarile fostului viceprimar paul voicu de la pnl si cu investitiile finantate prin pndl la initiativa psd alba de exemplu primul proiect cu care se lauda domnul gabriel codru plesa in raportul de activitate este despre cum a fost introdus iluminatul public pe saptesprezece strazi proiect initiat de fostul primar pnl cu atributii de primar paul voicu aceeasi situatie este si cu extinderea retelei de canalizare pe strada alcala de henares proiect adoptat prin hotararea de consiliu local nr doua sute patru la fel tot initiat de altii dar domnul codru plesa se lauda cu ce au muncit altii un alt exemplu de mare succes declarat in raport este reabilitarea si extinderea cladirii colegiului economic dionisie pop martian toate frumoase dar acest proiect a fost finantat prin pnrr la propunerea insistenta a psd alba tupeul lui plesa nu are limite el fiind atunci viceprimar responsabil cu implementarea lucrarilor si in timp ce erau in scoala va rog sa retineti copiii erau in scoala impreuna cu profesorii incercau sa isi tina cursurile le a fost decopertata cladirea si au ramas temporar fara spatiu conform unde sa si desfasoare activitatea acesta este managementul marca gabriel codru plesa gabriel codru plesa se mai lauda si cu reabilitarea termica si cresterea eficientei energetice a blocurilor aici incluzandu se si blocurile asa numite m uri unde ferestrele de termopan prevazute cu sistem de deschidere au fost montate in asa fel incat deschiderea lor totala sau chiar partiala sa fie imposibila de aceeasi calitate a managementului marca gabriel codru plesa a fost si reabilitarea cetatii unde chiar primaria declara halucinant ca lucrarile au fost experimentale ii recomand calduros domnului primar gabriel codru plesa sa faca experimente pe peretii de acasa sau din curtea din spate raportul continua cu o serie de realizari demne eventual de cascadorii rasului adica dansul se lauda ca a implementat aplicatia ghiseul ro sau ca se pot face programari online dumnezeule altii o fac de zece ani noi ne laudam acum de departe cea mai penibila realizare este data de faptul ca primarul se lauda ca respecta o obligatie legala se lauda ca respecta o obligatie legala va dati seama in ce stadiu si cum gandeste domnul primar se lauda ca respecta legea respectiv ca publica proiectele de hotarare de consiliu local inainte de sedinta in conditiile in care ele sunt publice iar codul administrativ art o suta treizeci si opt explica cum ele se aduc la cunostinta prealabila a cetatenilor domnule primar este lege nu ca sunteti dumneavoastra binevoitor cu toate acestea nu putem nega adevaratele realizari si succese administrative ale domnului primar gabriel codru plesa in cei doi ani de domnie usr ista dintre care le amintim pe cele care l reprezinta cel mai fidel agonia in care se afla municipiul alba iulia faptul ca a lasat alba iulia in gunoaie ultima data chiar de centenarul incoronarii faptul ca a evacuat niste amarati din blocuri expropriindu i cu doi lei faptul ca a blocat toate constructiile urbane din oras si conditioneaza acordarea de puz uri si pud uri de cedarea silita a proprietatii da colegi este adevarat iti dau certificat de urbanism daca cedezi cutare metri cutare suprafata si faptul ca acorda finantari ilegale catre diverse organizatii fara concurs de proiecte ati auzit si dumneavoastra de cerbii lopatari finantati de primaria alba iulia se mai poate observa si dati mi voie sa fiu ironic ca albaiulienii au avut un strand in vara asta ironic va rog sa folositi sa vedeti ghilimelele s au imbaiat copios l a promis in campanie in aceasta vara in strandul pe care l a promis gabriel plesa iar seniorii au putut lua tramvaiul de la piata iuliu maniu pana la spitalul judetean acel tramvai promis in campanie ne aducem aminte nu in ultimul rand firmele din alba iulia si din strainatate dragi colegi s au mutat toate in parcul industrial la fel vi l aduceti aminte din campanie nimic nu exista acum desigur era si frumos ca aceste lucruri sa fi fost reale dar acestea sunt detalii evident lista cu prostii este infinita dar albaiulienii simt si le stiu pe toate in fiecare zi orasul devine mai negru mai slabit si mai secatuit de incompetenta unui primar traseist care nici macar nu are demnitatea sa si asume ca nu a facut nimic bun si nimic din proprie initiativa va veni momentul dragi colegi cand astfel de oameni exponenti ai nestiintei vor parasi viata administratiei publice pentru ca nu poti pastori un oras doar cu depuneri de coroane taieri de panglici si serbari campenesti si nu poti tine un municipiu precum alba iulia in crize continue de la gunoaie pe strazi pana la zeci de hotarari de consiliu local nelegale sau chiar de a imprumuta si va rog sa retineti de a imprumuta municipiul alba iulia aproape pana sa ajunga la colaps financiar despre gabriel plesa si colegii lui se pot scrie carti si se pot preda cursuri la facultate despre cum nu se administreaza un oras dar sa speram ca istoria va lasa in final despre usr cel mult o carte de colorat multumesc mult domnule presedinte ,"(329.0, 599.0)"
14,Domnul Virgil Guran:,20295,Domnul Claudiu-Marinel Mureșan:,20438, multumesc si eu revenim la intrebari interpelari si il invitam pe reprezentantul usr claudiu muresan ,"(281.0, 7521.0)"
15,Domnul Claudiu-Marinel Mureșan:,20438,Domnul Virgil Guran:,23546, foarte complicat dupa domnul maties nici valeriana nu ne mai calmeaza multumesc domnule presedinte stimati colegi am o interpelare pe care as vrea sa o adresez doamnei ligia deca ministrul educatiei obiectul interpelarii colectarea selectiva a deseurilor in institutiile publice si in special in institutiile de invatamant stimata doamna ministru problemele de mediu si schimbarile climatice sunt teme predilecte pentru generatiile de tineri care acum se afla in sistemul de invatamant o serie de rapoarte internationale printre care si cele ale comisiei europene arata clar apetenta tinerilor pentru subiecte precum schimbarile climatice sau incalzirea globala de exemplu organizatia pentru cooperare si dezvoltare economica a prezentat concluziile testarii pisa care a avut loc in doua mii optsprezece conform carora saptezeci si noua dintre studentii tarilor membre sunt interesati de subiecte precum schimbarile climatice si incalzirea globala in romania rezultatele pisa doua mii optsprezece au fost chiar mai optimiste astfel peste optzeci si doi dintre elevii de cincisprezece ani spun ca a avea grija de mediu este important pentru ei cu toate acestea doar patruzeci si trei dintre adolescenti au incredere ca pot face ceva pentru lumea aceasta si ca schimbarea se poate produce asadar doamna ministru rolul unitatilor de invatamant al gradinitelor al scolilor si universitatilor devine astfel cu atat mai important in a le oferi tinerilor si copiilor increderea ca pot schimba lucrurile iar odata deprinse comportamentele responsabile elevii studentii pot duce acasa aceste aptitudini in comunitatile in care traiesc dar pentru asta trebuie sa gaseasca inca din gradinita in clase in curtea scolilor recipiente specifice pentru colectarea selectiva adica cosuri de gunoi colorate specific problema si totodata subiectul acestei interpelari este ca desi exista cadrul legislativ in vigoare la momentul actual o lege intreaga care reglementeaza nu doar reciclarea selectiva in scoli ci in toate institutiile publice aceasta nu se aplica este vorba despre legea nr o suta treizeci si doi treizeci iunie doua mii zece privind colectarea selectiva a deseurilor in institutiile publice art opt al acestei legi prevede faptul ca institutiile publice sunt obligate sa asigure finantarea pentru colectare selectiva a deseurilor pe categorii adica deseuri de hartie si carton deseuri de metal si plastic respectiv deseuri de sticla cum se poate doamna ministru ca o lege in vigoare care prevede totodata si sanctiuni pentru nerespectarea prevederilor sa nu produca absolut niciun efect care este strategia ministerului pe care il conduceti de a motiva tinerii sa aiba grija de mediu respectand legile in materie de colectare selectiva care sunt masurile pe care le aveti in vedere pentru ca legea nr o suta treizeci si doi doua mii zece sa fie respectata intocmai in gradinite scoli si universitati si cum va asigurati ca acestea au dotarile specifice si ca procesul de colectare selectiva este verificat as aprecia un raspuns scris doamna ministru va multumesc claudiu muresan senator de sibiu ,"(844.0, 1061.0)"
16,Domnul Virgil Guran:,23546,Domnul Ionuț Neagu:,23625, multumesc are cuvantul domnul senator ionut neagu ,"(1061.0, 1063.0)"
17,Domnul Ionuț Neagu:,23625,Domnul Virgil Guran:,29776, multumesc domnule presedinte stimati colegi saptamana trecuta am sesizat biroul permanent al senatului romaniei asupra unei chestiuni de mare sensibilitate de natura sa afecteze insasi natura democratiei parlamentare din tara noastra cea a relelor practici de vot multiplu in comisiile permanente ale senatului si de transmitere a votului personal si netransmisibil al senatorilor in comisiile parlamentare din cadrul senatului romaniei s a instituit urmatoarea cutuma antidemocratica care poate fi calificata in spirit european drept rele practici senatorii care nu sunt prezenti fizic sau online la sedinta unei comisii de specialitate le inmaneaza colegilor deciziile de vot personal permitandu le astfel sa voteze in locul acestora astfel constatam ca in majoritatea comisiilor permanente ale senatului exista senatori care voteaza in nume propriu precum si in numele a inca unui sau mai multor senatori exprimam opinia ca votul exercitat altfel decat cu titlu personal este nul pentru ca rezulta dintr un soi de mandat imperativ lucru interzis de legislatie de asemenea consideram ca in sensul legislatiei in vigoare niciun senator nu poate vota de mai multe ori in aceeasi chestiune si in aceeasi sedinta vot multiplu nu exista si nici nu poate exista intr o societate autentic democratica votul poate fi exprimat exclusiv in nume propriu o astfel de practica se opune idealurilor democratice adoptate de poporul roman care a votat constitutia din anul o mie noua sute nouazeci si unu buna functionare a acestui proces democratic nu poate avea loc fara ca votul fiecarui cetatean sa fie si sa ramana unul de ordin personal exprimat in nume propriu in acest sens legea nr patru sute saptezeci si sase doua mii doi la articolul patru stipuleaza urmatoarele fiecare alegator isi exprima votul personal exprimarea votului in numele altui alegator este interzisa asadar legislatia romana nu admite asa zisul vot per procurationem recurgem la analogie este perfect logic ca in conditiile in care alegatorului ii este interzis transferul votului senatorilor ca alesi ai poporului sa nu li se permita aceasta practica antidemocratica in conformitate cu prevederile articolului saizeci si noua mandatul reprezentativ din constitutia romaniei astfel am luat act de faptul ca luni douazeci si patru octombrie doua mii douazeci si doi sesizarea noastra oficiala a fost transmisa spre examinare comisiei pentru regulament imi exprim deplina disponibilitate de cooperare cu aceasta comisie pentru a putea formula si prezenta biroului permanent propunerile necesare in vederea curmarii acestor rele practici va multumesc ionut neagu senator de covasna grupul aur ,"(1077.0, 1208.0)"
18,Domnul Virgil Guran:,29776,Domnul Maricel Popa:,29896, multumesc si eu are cuvantul pentru interpelari si intrebari domnul senator maricel popa ,"(1061.0, 1063.0)"
19,Domnul Maricel Popa:,29896,Domnul Virgil Guran:,31692, buna dimineata domnule presedinte buna dimineata stimati colegi am o interpelare pentru domnul ministru sorin mihai grindeau grafic de realizare autostrada pascani suceava domnule ministru va felicit pentru modul profesionist in care ati reusit sa puneti pe fagas normal marile proiecte de infrastructura rutiera din romania in acest mod in tara noastra sunt toate sansele ca in urmatorii ani sa se creeze o serie de legaturi rutiere rapide care sa faciliteze deplasarea si care vor crea numeroase avantaje economice dar vreau sa ma refer in mod deosebit in cele doua cazuri autostrada care face legatura dintre moldova autostrada iasi targu mures suceava care face parte din a7 noua autostrada va avea saizeci si doi de kilometri si va face parte din coridorul bucuresti ucraina prin care va fi asigurata o legatura rapida cu tara vecina din nord traseul va traversa teritoriul judetului iasi pe o lungime de doisprezece trei km judetul botosani pe o lungime de sase cinci km si judetul suceava pe o lungime de patruzeci si trei doi km in aceste conditii si pentru o buna informare a opiniei publice va rog sa precizati care sunt urmatorii pasi de realizat si care este graficul de implementare a acestui proiect multumesc solicit raspuns scris cu deosebita consideratie senator de iasi maricel popa cu permisiunea dumneavoastra si intrebarea ,"(1478.0, 1592.0)"
20,Domnul Virgil Guran:,31692,Domnul Maricel Popa:,31723, va rog ,"(1690.0, 1700.0)"
21,Domnul Maricel Popa:,31723,Domnul Virgil Guran:,33588, am o intrebare pentru domnul ministru al energiei virgil daniel popescu campania de informare a populatiei cu privire la preturile la energie si gaze naturale domnule ministru am primit in ultima perioada de timp o serie de sesizari de la cetateni ai judetului iasi in care acestia solicitau informatii cu privire la facturile la energie electrica si gaze naturale principalele nemultumiri si aspecte semnalate sunt legate de modul complicat in care sunt intocmite aceste facturi dar si de valoarea mare a acestora in urma unor discutii purtate cu o parte din petenti am concluzionat ca exista in mod clar o lipsa de informatii cu privire la pretul practicat de furnizori dar si despre valoarea pana la care statul subventioneaza serviciile de asemenea pe o parte dintre facturi nu a fost aplicata compensarea urmeaza o iarna dificila pentru romani si cred ca ar fi foarte important ca cetatenii sa primeasca informatii corecte despre modul in care sunt intocmite aceste facturi iar ei platesc pentru aceste servicii furnizate din acest motiv consider ca ar fi oportun ca ministerul pe care il conduceti in colaborare cu furnizorii de energie electrica si gaze naturale sa demareze urgent o campanie de informare a opiniei publice in care sa fie transmise toate aceste informatii va rog sa precizati daca exista o strategie a ministerului cu privire la acest subiect care sunt convins ca este extins si la nivel national si care este modul in care ar trebui sa se realizeze de asemenea va rog sa precizati daca luati in calcul deschiderea unor puncte de informare la nivel national unde romanii pot primi informatii cu privire la serviciile de energie electrica si gaze naturale solicit raspuns in scris cu deosebita consideratie senator psd de iasi maricel popa va multumesc ,"(1592.0, 1710.0)"
22,Domnul Virgil Guran:,33588,Domnul Adrian Hatos:,33671, multumesc si eu are cuvantul domnul senator adrian hatos ,"(1061.0, 1884.0)"
23,Domnul Adrian Hatos:,33671,Domnul Virgil Guran:,36313, multumesc domnule presedinte obiectul intrebarii mele de astazi este implementarea garantiei pentru copii in romania si este adresata ministerului familiei tineretului si egalitatii de sanse stimata doamna ministru al familiei tineretului si egalitatii de sanse gabriela firea tara noastra se afla la coada clasamentului uniunii europene la capitolul excluziune sociala in randul copiilor aproape un milion trei sute de mii de copii din romania adica patruzeci dintre copiii din romania traiesc in saracie avem si alte probleme cu copiii rata abandonului scolar ne plaseaza pe acelasi loc rusinos in romania in acest sens unul dintre instrumentele dezvoltate de catre comisia europeana pentru combaterea acestor disparitati si fenomene ingrijoratoare este garantia pentru copii prin garantia pentru copii romania va putea sa acceseze peste trei sute zero zero euro pentru programe de combatere a saraciei si excluziunii sociale pentru copiii din categorii defavorizate potrivit art unsprezece alin al recomandarii consiliului european privind implementarea garantiei pentru copii statele membre ale uniunii europene trebuie sa transmita planuri nationale de actiune in vederea atingerii tintelor privind accesul la educatie timpurie locuinte servicii de sanatate si calitate totusi pe site ul comisiei europene inca nu a fost publicat vreun plan de actiune al romaniei iar ministerul condus de dumneavoastra nu a comunicat procedura pentru elaborarea acestuia avand in vedere aceste realitati si promisiunile inca din aceasta primavara ca in urmatoarea perioada acest plan de actiune va fi publicat va solicit doamna ministru raspuns la urmatoarele intrebari unu cand va fi publicat planul de actiune al romaniei privind implementarea garantiei pentru copii in tara noastra doi cand a fost transmis catre comisia europeana planul de actiune al romaniei privind implementarea garantiei pentru copii in tara noastra in cazul in care nu a fost respectat termenul limita pentru transmiterea draftului puteti indica motivul intarzierii trei care au fost organizatiile consultate in vederea realizarii planului de actiune al romaniei privind implementarea garantiei pentru copii in tara noastra cum a fost implicat mediul universitar in conturarea acestui plan patru cum a fost asigurata respectarea principiului transparentei decizionale in cazul realizarii planului de actiune anterior amintit cate dezbateri publice au fost organizate in vederea respectarii acestui principiu multumesc solicit raspuns scris adrian hatos senator pnl ,"(1725.0, 1882.0)"
24,Domnul Virgil Guran:,36313,Doamna Diana Iovanovici-Șoșoacă:,36408, multumesc si eu are cuvantul doamna senator diana iovanovici sosoaca ,"(281.0, 7521.0)"
25,Doamna Diana Iovanovici-Șoșoacă:,36408,Domnul Virgil Guran:,40302, multumesc frumos domnule presedinte intrebarea mea de astazi este adresata doamnei ligia deca ministrul educatiei si doamnei luciana antoci inspectoratul scolar judetean iasi obiectul intrebarii educatia de gen implementata pas cu pas in scoli stimate doamne la data de douazeci zece doua mii douazeci si doi de la inspectoratul scolar judetean iasi s a transmis catre toate institutiile de invatamant preuniversitar din judetul iasi o circulara cu nr zece mii sapte sute douazeci si sase douazeci zece doua mii douazeci si doi prin care ati adus la cunostinta scolilor adresa coalitiei pentru egalitatea de gen referitoare la posibilitatea consultarii utilizarii de catre cadrele didactice la orele de consiliere si dezvoltare personala respectiv de consiliere si orientare a manualului pentru predarea si integrarea la clasa a egalitatii de gen avand in vedere ca nu ati transmis si alte date iar educatia copiilor nostri este in primul rand prioritatea parintilor iar orice astfel de educatie se face numai cu acordul expres al parintilor cu aplicarea regulilor consimtamantului informat informarea parintilor va solicit de urgenta sa imi raspundeti la urmatoarele intrebari unu va solicit sa imi remiteti o copie a adresei coalitiei pentru egalitatea de gen precum si manualul pentru predarea si integrarea la clasa a egalitatii de gen doi va solicit sa imi comunicati care sunt datele oficiale de identificare ale coalitiei pentru egalitatea de gen modul in care v a parvenit adresa acestora si modalitatea de interactiune cu aceasta trei mai exista si alte astfel de entitati care v au solicitat implementarea facultativa sau obligatorie a identitatii de gen va solicit sa imi comunicati datele de identificare ale acestora si adresele formulate catre dumneavoastra patru care este baza legala prin care puteti dispune astfel de circulare cu privire la educatia identitatii de gen si baza legala pentru predarea in scoli a acestei materii cinci ce semnifica egalitatea de gen mentionata de dumneavoastra si care sunt caile de orientare la care v ati referit ce orientare vreti sa implementati copiilor nostri care este grupa de varsta careia i se preda aceasta materie sase ati luat legatura cu asociatiile de parinti parintii copiilor profesorii pentru a le aduce la cunostinta aceste aspecte sa le explicati ce implica o astfel de materie care sunt cerintele consecintele si ce vreti sa invatati copiii cu o astfel de materie sapte ati solicitat exprimarea acordului fiecarui parinte cu privire la acest manual nu imi invocati facultativitatea acestei materii inexistente in curricula aveti obligatia sa informati parintii si sa le cereti acordul sau dezacordul in urma informarii corecte opt la cate scoli ati transmis aceasta adresa si manualul cate scoli deja predau si care sunt grupele de varsta la care se preda acest manual va solicit sa imi comunicati numele acestor scoli si localitatile in care se afla noua ministerul educatiei are cunostinta de aceste aspecte este doar un caz izolat la nivelul judetului iasi sau este generalizat la cate judete a ajuns aceasta cerere pentru implementarea educatiei de gen in scoli cate scoli au implementat zece va solicit stimata doamna ministru sa trimiteti corpul de control in judetul iasi atat la inspectoratul judetean cat si la toate scolile astfel incat mintile copiilor sa nu fie pervertite cu informatii care aduc atingere bunelor moravuri si moralitatii in primul rand crestine unsprezece in cazul in care ati extins programul fie el si facultativ la nivelul intregii tari va solicit sa l retrageti imediat din scolile romaniei inainte de a perverti mintile copiilor nostri va multumesc solicit raspuns scris si oral senator partidul s o s romania diana iovanovici sosoaca domnule presedinte mai am timp si de o interpelare scurta ,"(1901.0, 2147.0)"
26,Domnul Virgil Guran:,40302,Doamna Diana Iovanovici-Șoșoacă:,40337, da va rog ,"(1690.0, 1700.0)"
27,Doamna Diana Iovanovici-Șoșoacă:,40337,Domnul Virgil Guran:,45147, multumesc frumos interpelarea este adresata domnului nicolae ionel ciuca prim ministrul romaniei ministrul interimar al ministerului apararii nationale si domnului adrian caciu ministrul finantelor obiectul intrebarii va asumati intrarea romaniei in razboi stimati domni ministri avand in vedere ca de aproximativ trei zile teritoriul romaniei este invadat de trupe americane si franceze era obligatoriu ca dumneavoastra in calitate de prim ministru si ministru interimar al apararii nationale sa comunicati poporului roman date cu privire la aceste aspecte astfel incat sa finalizati disperarea si depresiile multor oameni care privesc cu groaza la zborul interminabil al navelor de razboi al tancurilor si al trupelor care traverseaza zi si noapte romania divizia o suta unu aeropurtata a armatei sua a fost desfasurata in europa pentru prima data dupa saptezeci si opt de ani si se afla la baza militara mihail kogalniceanu cbs a mentionat ca a fost nevoie de acest lucru pe fondul tensiunilor crescute dintre rusia si nato va intreb de cand rusia se bate cu nato a atacat rusia vreo tara membra nato sau ue nici ucraina nici rusia nu sunt membre nato sau ue nu incercati sa mai induceti lumea in eroare ca nu mai merge ucraina detine ilegal teritorii ale romaniei pe care trebuie sa ni le inapoieze maramuresul istoric bucovina de nord bugeacul tinutul herta hotinul aceasta unitate denumita screaming eagles este o unitate de infanterie usoara specializata in operatiuni de asalt aerian in timpul celui de al doilea razboi mondial a castigat renume pentru rolul sau in operatiunea overlord imediat domnul dincu a demisionat din functia de ministru al apararii nationale apoi s a intrunit csat ul presa nu a mentionat absolut nimic despre aceste aspecte iar domnul dincu a mentionat ca nu se poate intelege cu presedintele johannis perspectiva imposibilitatii colaborarii cu presedintele romaniei comandantul suprem al armatei la sfarsitul lunii august vasile dincu a fost decorat de presedintele ucrainei volodimir zelenski un decret oficial destul de ciudat fiind acordat ordinul printului iaroslav cel intelept gradul i doar lui mario draghi presedintele consiliului de ministri al republicii italiene si ursula von der leyen presedintele comisiei europene in acest context in care romania este implicata intr un razboi care nu i apartine iar presa este plina de minciuni oficialitatile nu comunica cu poporul roman este normal sa raspundeti la intrebari avand in vedere ca sunteti angajati ai poporului roman iar situatia este grava si o agravati cu acceptarea tranzitarii teritoriului romaniei de catre trupe de razboi care nu sunt defensive ci ofensive ce nevoie avem de trupe de ofensiva plantate la baza kogalniceanu care este motivul pentru care nu iesiti public sa discutati cu poporul roman care este adevaratul motiv pentru care ministrul apararii a demisionat exact inainte de csat si la doi zile dupa invadarea romaniei de trupe americane si franceze ce aveti de gand sa faceti eludati art nouazeci si doi din constitutie si bagati romania in razboi fara ca parlamentul sa se pronunte fara sa fie macar informat care este motivul pentru care exista o asemenea secretomanie cu privire la acest razboi pe care altii va imping sa il provocati si sa il purtati ce armament am platit cat a costat si cat a fost livrat in romania in anii doua mii douazeci doua mii douazeci si doi cate contracte de achizitie armament a incheiat romania cu alte state cu cine care este pretul lor este adevarat ca ministrul dincu a refuzat sa accepte intrarea romaniei in razboi iar presedintele johannis i a cerut demisia pe loc este adevarat ca ministrul dincu a cerut exact ce am cerut eu in urma cu sapte luni neutralitate pentru romania pacea intre ucraina si rusia iar ucraina sa accepte conditiile rusiei care este motivul pentru care vreti sa implicati romania in razboi ce datorii avem fata de statele unite ale americii de acceptam sa ne omoram romanii pentru asta realizati ca romanii nu vor accepta ca romania sa intre in acest razboi iar ceea ce faceti dumneavoastra acum este incalcarea vointei poporului si inalta tradare cand a fost romania atacata de federatia rusa in acest conflict astfel incat sa fim nevoiti sa ripostam ce cauta aceste efective militare straine pe teritoriul romaniei va solicit de urgenta organizarea unui referendum pentru ca poporul sa hotarasca daca doreste sa intre in razboi cu federatia rusa pentru apararea ucrainei va multumesc solicit raspuns scris si oral senator neafiliat diana iovanovici sosoaca va multumesc frumos domnule presedinte ,"(2253.0, 2435.0)"
28,Domnul Virgil Guran:,45147,Doamna Liliana Sbîrnea:,45320, multumesc si eu are cuvantul doamna senator sbirnea liliana mai sunt alte intrebari interpelari in afara de doamna sbirnea nu mai ,"(2447.0, 2452.0)"
