,start_text,start_index,end_text,end_index,text,timestamp
13,Domnul Ionuț Neagu:,15638,Domnul Virgil Guran:,15812, multumesc domnule presedinte de sedinta eu am doua intrebari in functie de timp o sa vedem cum daca mi dati acceptul o sa le prezint pe ambele ,"(1090.0, 5051.0)"
14,Domnul Virgil Guran:,15812,Domnul Ionuț Neagu:,15843, va rog ,"(1322.0, 5067.0)"
15,Domnul Ionuț Neagu:,15843,Domnul Virgil Guran:,24214, prima intrebare este adresata domnului nicolae ionel ciuca prim ministru al romaniei domnului sorin mihai cimpeanu ministru al educatiei si domnului bogdan lucian aurescu ministru al afacerilor externe stimate domnule prim ministru stimati domni ministri sambata douazeci si cinci iunie doua mii douazeci si doi arpad janos potapi secretar de stat responsabil pentru politici nationale in cadrul cancelariei prim ministrului ungariei a declarat pentru agentia ungara de presa mti ca in transilvania a fost creata cu sprijinul guvernului ungariei o structura educationala maghiara completa de la cresa pana la universitate declaratia a fost facuta in romania cu ocazia inaugurarii centrului romano catolic cu program prelungit pentru prescolari casa marton aron din miercurea nirajului judetul mures la saisprezece februarie doua mii douazeci si doi l am interpelat pe ministrul educatiei autoritate centrala responsabila de acreditarea institutiilor de invatamant privat din romania precum si pe ministrul afacerilor externe in subiectul sistemului educational maghiar creat in tara noastra de catre republica ungaria ministrul educatiei s a eschivat sa raspunda la obiect si ne a comunicat doar faptul ca ministerul educatiei nu detine informatii cu privire la programele proiectele de investitii derulate de statul ungar pe teritoriul romaniei in domeniul educatie am cerut de asemenea ministrului afacerilor externe sa ne comunice daca a reactionat adecvat prompt si eficient pe plan national bilateral si international in cazurile concrete aduse in atentie de implicare a statului ungar in romania susceptibile de neeuroconformitate am aratat in parte a problemei ca formarea in romania a unui sistem educational maghiar paralel de la gradinita la universitate este parte a unui asa zis program de relansare nationala derulat de republica ungara in statele vecine si ca acest tip de interventie a statului ungar in tara noastra este circumscris asa zisului plan kos karoly aplicat de catre ungaria in saisprezece judete ale tarii noastre in special in zona transilvania ministrul afacerilor externe ne a comunicat ca aspectele semnalate de dumneavoastra intra in domeniul de expertiza al ministerului educatiei care gestioneaza intre altele educatia pentru persoanele apartinand minoritatilor nationale care traiesc pe teritoriul romaniei nici ministerul educatiei nici ministerul afacerilor externe nu au tinut sa arate in raspunsurile lor daca interventiile statului ungar in romania constand in crearea unui sistem educational maghiar complet de la gradinita la universitate au sau nu acordul statului roman iar daca da cand si in ce forma a fost exprimat acest acord nu ni s a comunicat nici faptul daca exista vreun caz concret in care statul roman sa si fi exprimat oficial dezacordul cu vreo interventie a statului ungar in tara noastra in cazul sprijinului acordat de romania altor state pe care romania il acorda in special in lipsa acordului guvernului ucrainei si respectiv al altor state romania solicita acestor state un acord anual se creeaza impresia ca romania ar aplica o dubla masura in ceea ce priveste pe de o parte tratamentul preferential al minoritatilor nationale din romania de catre statele inrudite si in ceea ce priveste pe de alta parte tratamentul preferential acordat de catre romania minoritatilor sale inrudite din alte state in cazul planului ungar kos karoly derulat in cele saisprezece judete ale romaniei le am scris si directorilor serviciului roman de informatii si serviciului de informatii externe care in raspunsurile lor au tinut sa ma asigure ca cele doua institutii nationale de siguranta si informatii au informat executivul romaniei asupra aspectelor care privesc acest tip de ingerinta straina in cuprinsul tarii noastre avand in vedere cele mentionate mai sus va rog respectuos sa mi transmiteti printr un raspuns coordonat institutional urmatoarele unu numarul si lista institutiilor de invatamant care fac ceea ce reprezentantii guvernului ungar numesc structura educationala maghiara completa de la cresa pana la universitate creata in transilvania cu sprijinul ungariei cu indicarea datei la care aceste institutii de invatamant au fost create si acreditate doi data la care si modalitatea prin care a fost solicitat de catre republica ungara si exprimat acordul oficial al statului roman in cazul fiecarei institutii de invatamant maghiare create cu finantarea republicii ungare in romania trei in cazul unui raspuns negativ la punctul precedent care au fost de fiecare data reactiile adecvate prompte si eficiente ale statului roman pe plan national bilateral si international in aceste cazuri de implicare a statului ungar in romania susceptibile de neeuroconformitate orice alte informatii tangente cu acest subiect sunt bine venite in caz de necesitate in procedura de pregatire a raspunsului la prezenta intrebare parlamentara va rugam sa consultati conform procedurilor prescrise de lege serviciile nationale de siguranta si informatii care monitorizeaza situatia si sunt la curent cu implicatiile republicii ungare in romania va rog sa transmiteti in scris raspunsul dumneavoastra coordonat interinstitutional cu respectul cuvenit senator de covasna ionut neagu si a doua intrebare este adresata domnului bogdan lucian aurescu ministrul afacerilor externe si doamnei gabriela firea ministru al familiei tineretului si egalitatii de sanse stimate domnule ministru stimata doamna ministru va aduc oficial in atentie cazul dramatic si extraordinar al surorilor elena zece ani si ana maria doisprezece ani puscasu copiii familiei nicolae si lenuta puscasu rezidenti legali in madrid regatul spaniei avem toate temeiurile sa admitem ca acest caz se afla deja in atentia ministerului afacerilor externe intrucat ambasada romaniei la madrid a fost sesizata in mod repetat atat prin curier electronic cat si telefonic de catre familia nicolae si lenuta puscasu primul e mail trimis catre ambasada romaniei dateaza din douazeci si unu iulie doua mii douazeci si unu speram de asemenea ca mae a adus cazul la cunostinta ministerului familiei tineretului si egalitatii de sanse si a altor ministere pentru toate cele de urmat conform legislatiei romane in vigoare surorile minore elena si ana maria puscasu sunt cetateni romani si in data de cinci iulie doua mii douazeci si unu au fost separate de familia lor de catre autoritatile spaniole in speta de catre comisia de tutela pentru minori a comunitatii din madrid entitate competenta pe plan local in materie de protectie a minorilor pretextul invocat pentru ridicarea copiilor minori din familie a fost suspiciunea de violenta si de abuz sexual asupra minorelor din partea tatalui suspiciuni care ulterior nu s au confirmat tatal fiind declarat nevinovat de catre instanta in lipsa oricaror probe initial copiii elena si ana maria puscasu au fost plasati intr un centru de urgenta iar din data de douazeci si patru iulie doua mii douazeci si unu au fost plasati intr o rezidenta pe durata aflarii in aceasta rezidenta copilele au relatat ca au fost insultate amenintate si constranse la gesturi degradante iar ambasada romaniei la madrid a fost anuntata asupra acestor fapte in prezent atat tatal cat si mama isi pot vizita fiicele la sfarsit de saptamana cu toate acestea atat parintii cat si copiii doresc reintregirea familiei pe durata vizitelor parintii si fiicele lor sunt supravegheati de catre un reprezentant al comisiei de tutela pentru minori a comunitatii din madrid in legatura cu acest caz va rog respectuos sa ne comunicati in ce mod s a implicat statul roman respectiv ministerul afacerilor externe si ministerul familiei tineretului si egalitatii de sanse pe plan bilateral si international in solutionarea acestui caz si daca romania le a acordat sau nu cetatenilor sai elena puscasu ana maria puscasu nicolae puscasu si lenuta puscasu asistenta juridica si umanitara necesara si ce demersuri au intreprins autoritatile romane in vederea recuperarii copiilor minori de catre familia puscasu va rog sa transmiteti raspunsurile dumneavoastra in scris cu respectul cuvenit senator de covasna ionut neagu va multumesc ,"(3613.0, 5052.0)"
16,Domnul Virgil Guran:,24214,Domnul Costel Vicol:,24297, multumesc si eu are cuvantul domnul senator vicol costel ,"(4513.0, 5052.0)"
17,Domnul Costel Vicol:,24297,Domnul Virgil Guran:,30182, multumesc domnule presedinte de sedinta am o intrebare adresata domnului sorin mihai grindeanu viceprim ministru ministrul transporturilor si infrastructurii obiectul intrebarii ce se urmareste prin neplata subventiei transportului fluvial de pasageri si marfuri pentru delta dunarii astazi dupa cum bine stiti paisprezece state sarbatoresc ziua dunarii cu aceasta ocazie guvernul romaniei prin ministerul pe care l reprezentati a hotarat sa taie subventia pentru transportul pe apa pentru oamenii deltei dunarii daca spunem tulcea ne duce gandul la delta dunarii daca spunem delta ne gandim la dunare si la oamenii din delta dunarii daca spunem pasager toti acesti oameni ai deltei si nu numai stiu ca este vorba despre una dintre navele care le aduce mancare si medicamente de la tulcea de fapt tot ceea ce reprezinta viata se transporta cu vaporul de la alimente mobila diverse materiale de constructii si curatenie si pana la medicamente in acest fel vaporul devine practic un urias magazin plutitor in localitatile din delta este o adevarata sarbatoare atunci cand vine nava de la tulcea pentru dumneavoastra cei care traiti inconjurati de sosele si nu de ape poate parea o scena rupta de realitate dar pentru localnici asta este normalitatea in delta dunarii intreaga existenta a localnicilor depinde de orarul acestor vase de pasageri transportul fluvial de pasageri si marfuri intre localitatile din delta dunarii si municipiul tulcea este asigurat de peste doua decenii fara incidente de catre societatea navrom delta s a tulcea in parteneriat cu ministerul transporturilor la baza acestui parteneriat al navromului cu ministerul sta hotararea de guvern nr cinci sute nouazeci si cinci doua mii privind stabilirea serviciului public pentru transportul pasagerilor si al marfurilor de stricta necesitate intre localitatile din delta dunarii si municipiul tulcea aceasta societate fiind singura flota de pasageri din delta care dispune de capacitatile necesare pentru asigurarea tuturor relatiilor de transport in conditii de siguranta pentru a se evita suspendarea operarii navelor navrom anunta in douazeci iunie faptul ca nu mai dispune de carburant insa demersul este zadarnic astfel ca cel mai pesimist scenariu pentru oamenii din delta dar si pentru turisti s a adeverit cand pe douazeci si sase iunie navrom tulcea a suspendat cursele de pasageri si de marfuri catre delta dunarii cu siguranta nu s ar fi ajuns aici daca ar fi fost achitata la timp subventia pentru transporturile pe apa de catre ministerul transporturilor conform hotararii de guvern nr cinci sute nouazeci si cinci doua mii douazeci si doi avand in vedere aspectele sus mentionate va intreb domnule ministru unu stiati ca incepand cu data de douazeci si sase iunie doua mii douazeci si doi urmau sa fie suspendate aceste curse regulate catre si dinspre delta dunarii doi exista un buget aprobat de catre parlament si derulat prin ministerul transporturilor care priveste subventia pentru transporturile pe apa si daca da care este stadiul platii catre societatea care asigura cursele regulate in delta trei este adevarat faptul ca societatea navrom delta s a tulcea a participat la licitatia pentru transportul pe apa in delta dunarii de la inceputul acestui an si a castigat o patru care este motivul pentru care din luna aprilie societatii nu i a mai fost platita subventia din partea ministerului transporturilor cinci stiati ca alimentele de baza aveau taxa de transport zero si se transportau zilnic catre delta stiati ca pentru localnici era o reducere de aproape cincizeci la pret la pretul subventionat iar variantele alternative de transport pe apa ofera bilete incepand cu saizeci de lei media fiind optzeci de lei pentru niste barci care nu primesc subventie cum credeti ca se vor descurca acum locuitorii deltei sase care considerati ca ar fi masurile urgente pentru deblocarea acestei situatii si in cat timp estimati ca vor fi reluate cursele navelor sapte nu in ultimul rand va intreb domnule ministru care sunt persoanele din cadrul ministerului transporturilor responsabile pentru tergiversarea solutionarii cererilor societatii navrom delta s a tulcea singura flota de pasageri din delta dunarii si care este scopul va multumesc solicit raspuns in scris si oral cu respect senator de tulcea costel vicol domnule presedinte am si o interpelare ,"(4513.0, 5052.0)"
18,Domnul Virgil Guran:,30182,Domnul Costel Vicol:,30263, va rog daca puteti pe scurt ca nu ne incadram in timp ,"(3625.0, 3625.0)"
19,Domnul Costel Vicol:,30263,Domnul Virgil Guran:,34807, un minut am o interpelare adresata domnului prim ministru nicolae ionel ciuca si domnului ministru al energiei virgil daniel popescu obiectul interpelarii alum tulcea si alro slatina in colaps situatie disperata pentru salariati grupul alro este cel mai mare producator de aluminiu din romania si unul dintre cei mai mari producatori de aluminiu din europa alro este si cel mai mare consumator din romania si are mari dificultati in a achizitiona energie de pe piata la preturi la care sa poata sa ramana competitiv inca din anul doua mii douazeci si unu criza energetica generata de pandemie a fost amplificata de criza energetica prin cresterea accelerata a preturilor la energie electrica si gaze naturale cu impact negativ continuu asupra costurilor de productie a aluminei calcinate care isi vor pierde locul de munca pe o durata nedefinita sau pana cand pretul gazelor naturale va atinge nivelul de rentabilitate necesar pentru productia de alumina salariatii afectati de masura restructurarii vor primi plati compensatorii constand in saizeci din salariul de baza cu sporurile permanente pentru fiecare an lucrat in societate iar aceste plati vor fi suportate integral de catre angajator stiati domnule prim ministru si domnule ministru al energie care sunt urmarile problemelor expuse anterior realizati faptul ca sute de locuitori ai judetului tulcea vor ramane incepand cu luna iulie doua mii douazeci si doi fara un loc de munca ingrosand astfel randurile somerilor ale caror indemnizatii de somaj vor fi suportate tot de la bugetul statului roman nu s ar fi ajuns la astfel de masuri insa se pare ca societatea la acest moment a epuizat toate posibilitatile pe care le avea in gestionarea crizei economice in conditiile actuale ale economiei si ale situatie geopolitice avand in vedere cele expuse va solicit sa interveniti cat mai repede si cat mai eficient pentru identificarea unor solutii de supravietuire si de pastrare a locurilor de munca atat pentru salariatii din alum tulcea cat si pentru salariatii alro slatina solutii pe care sa le aduceti la cunostinta opiniei publice cu respect senator de tulcea costel vicol multumesc ,"(4513.0, 5052.0)"
20,Domnul Virgil Guran:,34807,Domnul Marius-Gheorghe Toanchină:,35084, multumesc si eu o sa am o rugaminte ca nu o sa incadram in timp sa va alegeti cand aveti mai multe intrebari si interpelari sa prezentati una sau stiu eu maximum doua dar sa fie pe scurt are cuvantul domnul senator toanchina marius gheorghe ,"(4513.0, 5052.0)"
21,Domnul Marius-Gheorghe Toanchină:,35084,Domnul Virgil Guran:,36467, buna dimineata multumesc domnule presedinte interpelare adresata domnului virgil popescu ministrul energiei situatia rezervelor de gaze naturale domnule ministru comisarul pentru energie al uniunii europene kadri simson a declarat luni ca este probabila o intrerupere grava a aprovizionarii cu gaze a uniunii europene din rusia ea indemnand tarile sa si actualizeze planurile de urgenta pentru socurile de aprovizionare si sa foloseasca alti combustibili acolo unde este posibil pentru a pastra gazele in acest nou context va rog din nou sa mi transmiteti care este fundamentarea initiativei dumneavoastra de a accelera decarbonizarea cand tocmai comisarul uniunii europene solicita acum statelor membre sa identifice cat mai multe surse de producere a energiei chiar si prin proces termic de asemenea va rog sa mi transmiteti daca romania dispune de suficiente rezerve pentru iarna acestui an si pentru anul urmator avand in vedere iminentul blocaj intre federatia rusa si uniunea europeana va multumesc in incheiere va solicit sa luati act de problemele expuse mai sus si sa mi raspundeti in scris la adresa de email precum si la adresa grupului senatorial al partidului social democrat din parlamentul romaniei senator psd brasov marius gheorghe toanchina va multumesc ,"(3613.0, 5052.0)"
22,Domnul Virgil Guran:,36467,Doamna Evdochia Aelenei:,36571, multumesc si eu domnule senator are cuvantul doamna senator aelenei evdochia ,"(4513.0, 5052.0)"
23,Doamna Evdochia Aelenei:,36571,Domnul Virgil Guran:,39576, domnule presedinte stimati colegi am o interpelare adresata domnului prof univ dr alexandru rafila ministru al sanatatii si obiectul interpelarii este neputinta sistemului de sanatate romanesc domnule ministru principala lectie a pandemiei de covid nouasprezece in romania este cea legata de disfunctionalitatile majore ale sistemului de sanatate ramas din multe puncte de vedere incremenit undeva in timp inca de la inceputul pandemiei s a vazut clar ca sistemul a fost depasit de situatie spitalele majoritatea vechi de zeci de ani au fost pur si simplu nepregatite din punct de vedere al numarului de paturi al circuitelor etc problema sectiilor de terapie intensiva a fost inca din primele momente o piatra de incercare neavand paturi suficiente dotate cu aparatura medicala necesara in cladiri improprii cu circuite electrice subdimensionate nevoilor tot mai ridicate de oxigen ati urile au fost si continua sa fie bombe cu ceas multitudinea incendiilor din ultimii doi ani care au avut loc in spitalele publice din romania soldate cu zeci de victime problema infectiilor nosocomiale nerezolvata inca lipsa medicamentelor din farmaciile cu circuit inchis si deschis au demonstrat neputinta sistemului de sanatate romanesc toate controalele facute in sectiile ati din diverse spitale au dezvaluit zeci de deficiente lipsa autorizatiilor de securitate la incendiu lipsa hidrantilor instalatii electrice vechi subdimensionate si cu defectiuni toate acestea au facut dovada clara a deficientelor majore in autorizarea si acreditarea spitalelor publice personalul medical insuficient si uneori necorespunzator calificat s a dovedit in pandemie o problema serioasa transformarea unor spitale covid nu a rezolvat decat partial problema dar a ridicat alta la fel de serioasa multi bolnavi cronici in special cu afectiuni oncologice si cardiologice au fost abandonati am mari suspiciuni legate si de gestionarea banilor in ceea ce priveste achizitia mastilor cele mai multe necorespunzatoare a vaccinurilor care au expirat fiind nevoie acum sa fie distruse in acest context consider necesar sa primim explicatii asupra modului in care s au facut toate achizitiile publice de catre spitalele publice din romania in perioada doua mii douazeci doua mii douazeci si doi care sunt firmele care au primit contracte de achizitie prin atribuire directa si care sunt sumele aferente este absolut necesar sa nu mai existe discriminare in ceea ce priveste accesul la serviciile medicale in romania asa cum s a intamplat in perioada pandemiei accesul la serviciile medicale trebuie sa fie echitabil pentru toti pacientii cu totii avem nevoie de normalitate sunt multe de facut in acest sistem si in mod special avem nevoie sa refacem legatura de incredere ce trebuie sa existe intre medic si pacient va multumesc cu deosebita consideratie senator aelenei evdochia circumscriptia nr paisprezece constanta ,"(4513.0, 5052.0)"
24,Domnul Virgil Guran:,39576,Domnul Gheorghe Adrian Cătană:,39669, multumesc si eu are cuvantul domnul senator catana gheorghe adrian ,"(4513.0, 5052.0)"
25,Domnul Gheorghe Adrian Cătană:,39669,Domnul Virgil Guran:,45078, multumesc domnule presedinte de sedinta interpelarea mea de astazi este adresata domnului prim ministru al romaniei nicolae ionel ciuca domnului ministru al afacerilor interne lucian nicolae bode si domnului ministru al justitiei daniel predoiu obiectul interpelarii anularea amenzilor nelegale aplicate in temeiul oug nr o suta nouazeci si doi doua mii douazeci precum si a celorlalte efecte juridice produse de aceasta ordonanta de urgenta in intervalul de timp cuprins de la intrarea sa in vigoare si pana la declararea sa ca fiind neconstitutionala de ccr stimate domnule prim ministru stimati domni ministri prevederile art treisprezece lit a din legea nr cincizeci si cinci doua mii douazeci privind unele masuri de prevenire si combatere a efectelor pandemiei de covid nouasprezece au fost modificate prin oug nr o suta nouazeci si doi doua mii douazeci iar pe de alta parte prevederile oug nr o suta nouazeci si doi doua mii douazeci au fost declarate ca fiind neconstitutionale prin decizia curtii constitutionale nr cincizeci din data de cincisprezece februarie doua mii douazeci si doi definitiva si obligatorie astfel oug nr o suta nouazeci si doi doua mii douazeci neconstitutionala la articolul treisprezece litera a se modifica si va avea urmatorul cuprins a obligativitatea purtarii mastii de protectie in spatiile publice spatiile comerciale mijloacele de transport in comun si la locul de munca decizia nr cincizeci din cincisprezece doi doua mii douazeci si doi curtea constitutionala in numele legii decide unu respinge ca neintemeiata exceptia de neconstitutionalitate ridicata de cristian adrian secu in dosarul nr sapte mii o suta paisprezece trei sute unu doua mii douazeci si unu al judecatoriei sectorului trei sectia civila si constata ca legea nr cincizeci si cinci doua mii douazeci privind unele masuri pentru prevenirea si combaterea efectelor pandemiei de covid nouasprezece in ansamblu si dispozitiile art cinci alin care este solutia pe care intentionati sa o promovati si sa o puneti in aplicare pentru a repara aceasta nedreptate care este modalitatea ca toate amenzile aplicate neconstitutional si achitate in mod necuvenit sa fie recuperate de catre cetatenii care le au platit care este solutia legislativa pentru ca instantele judecatoresti sa admita toate plangerile contraventionale cu acest obiect fara a mai fi nevoie sa judece cauze pe fond si fara a mai irosi in acest sens timp bani si resurse necesare pentru infaptuirea actului de justitie solicit raspuns scris in termen legal va multumesc senator aur gheorghe adrian catana ,"(4513.0, 5052.0)"
26,Domnul Virgil Guran:,45078,Domnul Dorinel Cosma:,45241, multumesc si eu are cuvantul domnul senator cosma dorinel repet va rog sa limitati un pic discursul pentru ca nu ne incadram in timp ,"(3613.0, 5052.0)"
