,start_text,start_index,end_text,end_index,text,timestamp,start,end
11,Doamna Ionela-Cristina Breahnă-Pravăț:,12908,Domnul Virgil Guran:,17753, multumesc domnule presedinte multumesc domnule secretar stimati colegi dragi romani titlul declaratiei politice de astazi este inceputul anului scolar un cumul de provocari la care avem obligatia sa raspundem cu mare responsabilitate asadar domnule presedinte stimati colegi dragi romani dupa cum am mai afirmat imposibil sunt de descris in cuvinte sentimentele traite de catre noi de catre foarte multi dintre noi saptamana trecuta la festivitatile de deschidere a noului an scolar la care am participat in calitate de parinti bunici dascali sau simple autoritati centrale activitati organizate dupa trei ani de la ultimele evenimente similare de acest gen date fiind interdictiile impuse de contextul pandemic despre care putem spune in prezent tragand linie ca a fost traversat cu greu dar cu succes de catre fiecare dintre noi profesori elevi parinti si bunici totusi sub imperiul acestor emotii pe cat de puternice pe atat de frumoase nu avem cum sa nu remarcam ca acest inceput de an scolar aduce cu sine multe elemente de noutate care vor reprezenta in esenta mari provocari sau chiar elemente de dificultate pentru fiecare dintre noi indiferent de rolul pe care il avem in invatamantul romanesc schimbari majore in structura anului scolar anul scolar dupa cum stiti va fi structurat pe module si nu pe semestre sau trimestre tezele nu vor mai fi obligatorii decat daca profesorii titulari pe fiecare disciplina vor considera acest lucru ca fiind unul necesar sunt introduse noi paradigme ale evaluarii dar si noi concepte care vizeaza procesul didactic toate acestea printr un simplu ordin de ministru si totusi mai grav mi se pare a fi nu numai ca lista de mai sus continua ci si impactul unui proiect legislativ ma refer la proiectul legii educatiei un proiect mult prea controversat si care daca va fi aprobat imi doresc sa fie mult imbunatatit bazandu ne pe toate remarcile cadrelor didactice deopotriva dar si pe observatiile primite de la reprezentantii structurilor asociative de elevi si parinti pentru ca reiterez suntem satuli de reforme pe hartie reforme care mai mult ingroapa invatamantul romanesc decat sa il ajute sa supravietuiasca in acest scop este extrem de necesara punerea accentului pe o comuniune profesor elev parinte pentru ca stim foarte bine cei trei actori sunt cei care reusesc in primul rand sa faca invatamantul sa supravietuiasca o comuniune care trebuie coroborata cu responsabilitatea forurilor legislativ si guvernamental pentru ca vom reusi sa raspundem cu decenta acestor provocari si in anul doua mii douazeci si doi doua mii douazeci si trei numai daca vom aplica aceste rigori fara a uita esentialul necesitatea imperioasa a alocarii de resurse financiare consistente pentru refacerea infrastructurii scolare si racordarii la curent gaz internet retea publica de canalizare a tuturor scolilor uitate din romania pentru ca dupa cum stiti asa cum precizam intr o declaratie politica anterioara sunt inca mii sau sute de scoli care nu sunt racordate la retelele de gaze la reteaua de curent electric si asa mai departe in aceasta ordine de idei nu poti sa nu compari modul deplorabil in care arata cladirile scolilor din municipiul bacau cu estetica de invidiat a unor scoli din mediul rural al judetului bacau este atat de trist ca in judetul nostru am ajuns sa spunem si copiii de la oras merita mai mult pentru ca dupa cum stiti generatia mea generatia dumneavoastra a copiilor crescuti la tara care studiau la nivelul ciclului primar si gimnazial acum treizeci patruzeci de ani spuneau la vremurile respective sau in vremurile respective si copiii de la sat merita mai mult uitati ca am ajuns acum sa spunem si copiii de la oras merita mai mult si acest lucru datorita indolentei multor edili din mediul urban oricat de mult a fost si va fi incercata scoala de multitudinea de reforme de schimbari de elemente de criza aceasta ramane cea mai sanatoasa si de incredere institutie a statului roman in opinia multora dintre noi si unicul mediu care poate crea dezvoltare sociala certa corecta dar si durabila si de aceea imi doresc ca anul scolar doua mii douazeci si doi doua mii douazeci si trei sa fie anul in care cu totii vom intelege acest lucru incepand cu noi parlamentarii romaniei care avem datoria de a legifera in domeniul educatiei intr un mod oportun corect eficient in concordanta cu necesitatile vremurilor si terminand cu edilii care administreaza infrastructura scolara carora le doresc sa inteleaga ca a investi in scoala inseamna a investi in viitor va multumesc cu deosebita consideratie pentru faptul ca m ati ascultat cristina breahna pravat senator psd de bacau ,"(1536.0, 2078.0)",1536.0,2078.0
12,Domnul Virgil Guran:,17753,Doamna Evdochia Aelenei:,17856, multumim si noi doamna senator are cuvantul doamna senator aelenei evdochia ,"(60.0, 2554.0)",60.0,2554.0
13,Doamna Evdochia Aelenei:,17856,Domnul Virgil Guran:,21767, multumesc domnule presedinte declaratia mea politica se numeste poansonul romaniei pentru pozitia strategica a acestei tari mari si puternice care se numeste romania ar trebui sa avem cea mai imbelsugata si infloritoare economie de pe continentul european ca strategic noi suntem cheia si poarta europei nu coada ei s au implinit saisprezece ani de cand romania a pierdut poansonul iar tara noastra a fost scoasa de pe lista producatorilor de aur suntem intr un context economic si social dificil cauzat inclusiv de conflictul militar de la granita iar redeschiderea exploatatiilor miniere redevine nu doar o solutie viabila care ne va scoate din criza ci o obligatie si o responsabilitate a statului roman sectorul minier ofera avantaje directe deoarece poate crea locuri de munca pentru un milion de oameni statul roman va castiga prin exploatarea resurselor de subsol iar comunitatile locale vor primi redevente exista si avantaje indirecte deoarece in piata vor fi mai multi bani in vreme ce depopularea comunitatilor de munte in care exista potential minier va fi stopata in urma cu saisprezece ani romania a fost scoasa de pe lista producatorilor de aur pentru ca a pierdut poansonul dupa doua mii sase plateam ca sa ne marcheze altii aurul garantat poansonul echivaleaza cu un fel de brand al aurului iar bnr era analizorul acreditat pe cea mai mare bursa a aurului din lume cea de la londra in anul o mie noua sute saptezeci romania era recunoscuta ca producator de aur garantat aurul prelucrat la baia mare avea asadar forma clasica de lingou cu greutatea standard intre zece noua si treisprezece patru kilograme in functie de continutul de aur pur avea concentratia potrivita de noua sute nouazeci si cinci aur pur era marcat cu numar de ordine precum si doua poansoane unul care nominaliza intreprinderea producatoare si unul al bancii nationale a romaniei asta permitea ca aurul produs la noi sa nu mai fie analizat si nici macar cantarit cand cineva il cumpara acesta fiind marele avantaj al dreptului de poansonare fara dreptul de a vinde aur rapid in conditii optime si la un pret garantat de bursa specializata orice producator din romania trebuie sa suporte costuri suplimentare pentru expertize realizate de laboratoare acreditate fapt ce evident micsoreaza profitul inregistrat cum a fost pierdut poansonul si cum a iesit de pe piata producatorilor de aur desi avem resurse motivul oficial este ca productia combinatului baimarean nu se mai incadreaza in standardele internationale motivul neoficial este scandalul financiar care falimenteaza compania anglo indiana allied deals proprietarul din acel moment al combinatului baimarean acesta cumparase phoenix de la statul roman pentru treizeci si sapte de milioane de dolari fara dreptul de a vinde aur rapid in conditii optime si la un pret garantat de bursa specializata orice producator din romania trebuie sa suporte costuri suplimentare pentru expertize realizate de laboratoare acreditate fapt ce evident micsoreaza profitul inregistrat statul roman ar trebui sa realizeze un plan strategic coerent pragmatic si sustenabil care sa repuna romania pe harta internationala a producatorilor de aur garantat statul roman are obligatia sa lucreze la un astfel de proiect alaturi de exploatatori si de specialisti in acest domeniu in lipsa demersurilor coerente pentru recuperarea poansonului tot ce se discuta pentru relansarea mineritului in ceea ce priveste valorificarea minereului aurifer reprezinta doar vorbe in vant iar intentiile sunt doar la nivel declarativ cu ajutorul poansonului aurul poate fi valorificat la adevarata sa valoare fara sa fim nevoiti sa apelam la alte state si sa platim costuri nejustificate care ne vor diminua considerabil castigurile senator neafiliat aelenei evdochia circumscriptia nr paisprezece constanta va multumesc ,"(1730.0, 2078.0)",1730.0,2078.0
14,Domnul Virgil Guran:,21767,Domnul Vlad-Mircea Pufu:,21854, multumesc si eu are cuvantul domnul senator pufu vlad mircea ,"(1929.0, 1929.0)",1929.0,1929.0
15,Domnul Vlad-Mircea Pufu:,21854,Domnul Virgil Guran:,24502, multumesc domnule presedinte stimati colegi nu sunt in general de principiul extinderii si aplicarii sanctiunilor penale cu orice pret in schimb de aceasta data lucrurile nu stau asa cum ne asteptam am considerat intotdeauna ca acolo unde bunul mers al lucrurilor se poate face prin educatie este foarte bine sa se intample asa pentru ca este si un mare castig in fiecare toamna si primavara dealurile si campiile tarii ard ca o torta ne deseneaza asa in mare tabloul navalirilor barbare de odinioara s a creat o obisnuinta ca oamenii sa isi coseasca hectarele pe care le detin cu bricheta acest reflex capatat in timp a facut ca ani la rand sa cheltuim foarte multe resurse si sa avem foarte multe pagube va dau un exemplu la buzau in aceasta primavara am avut zece zero de hectare parjolite iar focul abia a fost tinut sub control pentru asta a trebuit sa apelam pentru prima data la doua avioane ale armatei spartan ca sa putem tine incendiile sub control a fost nevoie asadar de interventia armatei a urmat delta dunarii unde a fost un incendiu devastator si pe treizeci martie am avut si prima victima umana la bacau prin propunerea legislativa pe care am initiat o am dorit inasprirea pedepselor pentru cei ce se fac responsabili de aceste fapte atat in ceea ce priveste contraventiile cat si in ceea ce priveste infractiunile am pus sub incidenta pedepsei cu inchisoarea de la sase luni la trei ani fara posibilitatea aplicari amenzii fapte care acum sunt pedepsite cu inchisoarea de la trei luni la un an si am extins aplicarea acestor sanctiuni indiferent daca sunt comise in arii protejate sau nu pentru ca legea prevedea ca astfel de sanctiuni penale se aplicau doar in cazul ariilor protejate mai mult prin aceasta initiativa am extins sfera personalului din institutiile care pot constata savarsirea infractiunilor si care trebuie sa aduca faptele la cunostinta organului de urmarire penala competent poate ca prin coercitie acest obicei barbar care s a dovedit ca duce la pagube insemnate victime umane dar si pagube de flora si fauna despre care am vorbit foarte putin si se vorbeste foarte putin acest obicei probabil ca nu va disparea in totalitate dar va creste capacitatea organelor competente de descurajare si va crea contextul unor anchete penale care sa aiba in cele din urma si rezultat acela de a gasi faptasii salut votul dumneavoastra dat in plenul senatului si sunt sigur ca aceasta lege va trece si de camera deputatilor si va ajunge la promulgare va multumesc domnule presedinte ,"(1536.0, 1929.0)",1536.0,1929.0
16,Domnul Virgil Guran:,24502,Domnul Liviu Brătescu:,24587, multumesc si eu are cuvantul domnul senator bratescu liviu ,"(1929.0, 1929.0)",1929.0,1929.0
17,Domnul Liviu Brătescu:,24587,Domnul Virgil Guran:,28652, domnule presedinte de sedinta doamnelor si domnilor senatori sunt unul dintre sustinatorii descentralizarii administrative a romaniei si sustin de mai bine de doua decenii in viata publica ieseana ideea regionalizarii ea nu este un moft ci este una esentiala de pus in practica pentru dezvoltarea cu adevarat a moldovei din pacate adeseori exercitiile de descentralizare au insemnat de fapt mai mult pasarea unor responsabilitati dinspre autoritatile centrale spre cele locale fara a asigura si finantarea corespunzatoare cu toate acestea atunci cand administrarea scolilor a trecut in sarcina primariilor primarii s au ridicat la inaltime si au dat totul pentru ca elevii din comunitatile pe care le conduc sa aiba conditii mai bune cu siguranta mai bine decat daca ar fi ramas in continuare in responsabilitatea unica a ministerului educatiei la iasi consiliul judetean a investit si investeste sume considerabile de ordinul zecilor de milioane de euro in infrastructura spitaliceasca aflata in administrarea sa in conditiile in care impactul bugetar al acestor investitii este unul urias nu avem nicio garantie ca astfel de alocari s ar fi realizat de catre ministerul sanatatii daca ar fi pastrat in administrare toate spitalele descentralizarea nu poate functiona insa doar intr un singur sens din timp in timp revine ideea transferului unor institutii culturale catre autoritatile locale fara a fi clar insa si daca vor fi alocati bani din bugetul central ori li se cere din nou primarilor ori consiliilor judetene cu bugete si asa insuficiente pentru treburile curente sa mai suporte o povara in locul bucurestiului or aceasta nu este descentralizare transferul de responsabilitati la nivel local trebuie sa se traduca automat prin transformarea structurilor centrale in organisme mult mai suple care sa consume mai putini bani din taxele si impozitele romanilor iar banii economisiti sa fie transferati la nivel local acesta este singurul mecanism corect si functional a investi cu mai multa munca si responsabilitate autoritatile locale fara a schimba insa nimic din structura centrala si din modul actual de functionare a unui stat hipercentralizat inseamna a condamna la subdezvoltare comunitatile locale de unde sa mai ramana bani pentru investitii atunci cand i se paseaza cu tot cu state de plata institutii centrale in timpul mandatului meu de secretar se stat in administratia centrala am inteles si mai mult ca e imposibil ca dintr un birou de la bucuresti sa emiti solutii care sa se potriveasca pentru fiecare judet al romaniei avem municipii sau judete cu o putere economica foarte mare dupa cum avem altele care abia isi pot asigura functionarea in contexte economice nefavorabile daca ne dorim cu adevarat ca dezvoltarea sa devina uniforma si sa nu avem mai multe romanii in interiorul acelorasi granite atunci structurile centrale trebuie sa si pastreze marile investitii si realizarea politicilor publice generale dar sa cedeze si decizia la nivel local pentru majoritatea domeniilor alaturi de resurse corespunzatoare mai exista o motivatie esentiala pentru procesul de descentralizare a romaniei si mai amplu de regionalizare alesii locali raspund in mod direct zi de zi in fata oamenilor care i au ales nu au privilegiul de a se ascunde intr un turn de fildes de unde sa ia decizii fara sa se uite in ochii celor pe care acestea ii afecteaza in mod direct contactul direct cu cetateanul responsabilizeaza sa nu mai recunoastem doar la nivel declarativ importanta primarilor si a presedintilor de consilii judetene sa le dam si puterea de a face si mai mult bine pentru fiecare roman din comunitatile lor un ministru este numit pe cand un ales local este investit prin vot direct intre cele doua metode de a accede la o functie cred ca e inutil sa spunem care trebuie sa cantareasca mai mult senator liviu bratescu pnl iasi ,"(1453.0, 1453.0)",1453.0,1453.0
18,Domnul Virgil Guran:,28652,Domnul Sorin Lavric:,28746, multumesc domnule senator are cuvantul domnul senator lavric sorin ,"(1929.0, 2078.0)",1929.0,2078.0
19,Domnul Sorin Lavric:,28746,Domnul Virgil Guran:,34030, multumesc domnule presedinte guran tema declaratiei mele politice de astazi este capitanul sabin mare fiul lui florin si al anei urmas al unei familii de romani nationalisti sabin mare s a nascut pe saptesprezece august o mie noua sute douazeci in comuna potau judetul satu mare sabin va alege de timpuriu cariera militara infruntand moartea timp de patru ani pe frontul de rasarit odata cu venirea comunistilor la putere va face parte din primul grup de ofiteri indepartati din functie in consecinta se va muta la fagaras pentru a se inscrie la academia comerciala de la brasov pe care o va absolvi in o mie noua sute patruzeci si opt intr unul din drumurile pe care le facea cu trenul de la brasov la fagaras il va intalni pe ion gavrila ogoranu intre ei legandu se o prietenie statornica fidel juramantului militar pe care il depusese sabin mare isi calauzea viata dupa principiul cat voi trai eu voi fi ofiter al armatei regale romane si voi actiona in consecinta asa se face ca se va numara printre principalii sustinatori ai luptatorilor anticomunisti carora le va procura armament echipament ba chiar volume militare traduse din germana din cauza convingerilor monarhiste securitatea il va haitui in permanenta fiind silit pana la urma sa fuga in strainatate cu gandul de a intra in legatura cu exilul romanesc intentia lui era ca urzind un plan amanuntit de rezistenta sa se intoarca in tara ajuns in occident va cere sprijinul comitetului national roman in vederea formarii unui front anticomunist in tara comitetul il va pune in contact cu serviciile secrete americane si astfel planul de a parasuta cateva echipe de insurgenti in romania va incepe sa prinda fiinta instruirea voluntarilor se va face in cadrul bazelor americane din franta si germania unul din instructorii cia ai acestor eroi a fost neagu djuvara in perioada o mie noua sute cincizeci si unu o mie noua sute cincizeci si trei vor fi parasutati mai multe grupuri de voluntari cel mai vestit fiind cel condus de ion golea si ion samoila din nefericire din cauza agentului britanic kim philby care i informa pe sovietici majoritatea grupurilor au fost prinse de la bun inceput pe unu iulie o mie noua sute cincizeci si trei aviatia militara americana a trimis ultima echipa de parasutisti in romania si anume cea condusa de capitanul sabin mare din echipa mai faceau parte doi luptatori gavrila pop fost subofiter al armatei regale romane si ilie rada fost sublocotenent in securitate dar al carui imbold patriotic il facuse sa dezerteze spre a fugi la belgrad unde predase ambasadei americii cateva dosare ale securitatii echipa lui sabin mare avea sa poarte numele de fiii patriei instruiti de serviciile americane pentru actiuni informative pe teritoriul romaniei scopul lor era sa pregateasca oameni in tehnica radiotelegrafiei spre a pune bazele unei retele informative aflate in slujba puterilor occidentale sarcina lui sabin era sa culeaga acele informatii pe care ilie rada le transmitea apoi prin radio in occident in timp ce gavrila pop avea misiunea de a gasi locuri de gazduire in noaptea de unu iulie o mie noua sute cincizeci si trei cei trei parasutisti au fost lansati in zona de nord vest a tarii capitanul mare a pornit spre tara fagarasului pentru a se intalni cu persoanele de legatura din pacate neputand gasi pe niciuna nu va putea sa i intalneasca pe partizanii lui ogoranu gavrila pop potrivit indicatiilor primite de la americani a apelat la ajutorul unei calugarite catolice din baia mare nu avea de unde sa stie ca purtatoarea de rasa monahala era informatoare a securitatii agenta travestita in mironosita spasita l a turnat imediat iar in urma capturarii gavrila pop neputand indura torturile a divulgat toate detaliile misiunii in mod previzibil a fost executat in scurt timp pentru a i prinde pe ceilalti doi parasutisti securitatea a mobilizat trei plutoane de soldati capitanul sabin mare va fi prins dupa trei zile intr un lan de grau simtind ca este inconjurat si ca nu mai are sanse de scapare isi va trage un glont in tampla stia ca informatiile pe care le detine sunt valoroase cum la fel stia ca va fi schingiuit pana va divulga tot ce stia de aceea a ales moartea al treilea parasutist ilie rada s a refugiat in muntii apuseni reusind pana la urma sa treaca granita in iugoslavia dintre toti parasutistii trimisi in romania in perioada o mie noua sute cincizeci si unu o mie noua sute cincizeci si trei ilie rada a fost singurul care s a intors teafar in occident avea sa traiasca la paris intr o discretie vecina cu anonimatul pana in anul doua mii istoria parasutistilor si misiunile eroice la care au participat sunt prea putin cunoscute in romania motivele le stim cu totii un dictat aberant cu iz razbunator care pluteste peste capetele luptatorilor cu convingeri de dreapta nu i nimic de acum incolo valul de ignoranta tematoare ce le invaluie posteritatea va fi inlaturat singura comemorare de care au parte eroii parasutati de aviatia americana se petrece an de an in ultima sambata din octombrie sub egida fundatiei ion gavrila ogoranu la fortul treisprezece jilava un gest nobil pe care se cuvine sa l preschimbam in traditie sunt mandru ca sub cupola senatului romaniei sa pronunt numele capitanului sabin mare va multumesc sorin lavric senator aur ,"(1730.0, 2078.0)",1730.0,2078.0
20,Domnul Virgil Guran:,34030,Domnul Eugen-Remus Negoi:,34235, multumesc si eu domnule senator intre timp au venit colegii de la comisii asa ca ne intoarcem la intrebari si interpelari si o sa dau cuvantul domnului senator negoi remus ,"(1929.0, 2078.0)",1929.0,2078.0
