,start_text,start_index,end_text,end_index,text,timestamp,start,end
11,Domnul Vlad-Mircea Pufu:,7114,Domnul Virgil Guran:,7173, revin nu i o problema daca e ,"(1711.0, 1711.0)",1711.0,1711.0
12,Domnul Virgil Guran:,7173,Domnul Vlad-Mircea Pufu:,7232, mai aveti o interpelare ,"(1714.0, 4371.0)",1714.0,4371.0
13,Domnul Vlad-Mircea Pufu:,7232,Domnul Virgil Guran:,7273, da inca una ,"(1709.0, 1709.0)",1709.0,1709.0
14,Domnul Virgil Guran:,7273,Domnul Vlad-Mircea Pufu:,7313, va rog poftiti ,"(1716.0, 1716.0)",1716.0,1716.0
15,Domnul Vlad-Mircea Pufu:,7313,Domnul Virgil Guran:,8841, ok am crezut ca e cineva grabit obiectul interpelarii mele de astazi se refera la situatia personalului nedidactic din unitatile de invatamant si ea se adreseaza domnului adrian caciu ministrul finantelor domnule ministru salarizarea personalului nedidactic din unitatile de invatamant de stat este la un nivel care nu reflecta importanta majora a acestor oameni in activitatea scolilor si gradinitelor din toata tara fiecare persoana incadrata ca personal nedidactic castiga putin peste salariul minim pe economie respectiv aproximativ unu cinci sute de lei net lunar la ultima intalnire pe care am avut o cu reprezentantii sindicatului invatamantului preuniversitar prof ion neacsu buzau mi s a prezentat propunerea acestora respectiv necesitatea acordarii sporului pentru conditii de munca personalului nedidactic la fel cum se acorda si altor categorii profesionale asta ar insemna o crestere cu sapte a salariului adica undeva la nouazeci de lei net salariat calculele arata ca ar fi vorba despre aproximativ sase noua milioane de lei lunar pentru acoperirea acestei cresteri pentru intreg personalul nedidactic din tara sustin necesitatea cresterii salariilor pentru aceasta categorie profesionala desconsiderata pe nedrept de aceea va rog sa ne comunicati daca ar fi posibil acest efort bugetar si cand preconizati ca ar putea deveni realitate mentionez ca doresc raspuns in scris va multumesc senator vlad mircea pufu multumesc domnule presedinte ,"(1718.0, 1827.0)",1718.0,1827.0
16,Domnul Virgil Guran:,8841,Domnul Dănuț Bica:,8941, si eu multumesc domnule senator dau cuvantul domnului senator bica danut ,"(6148.0, 6153.0)",6148.0,6153.0
17,Domnul Dănuț Bica:,8941,Domnul Virgil Guran:,17942, multumesc domnule presedinte de sedinta prima mea intrebare de astazi este adresata domnului sorin mihai grindeanu viceprim ministru ministrul transporturilor si infrastructurii obiectul intrebarii modernizarea drumului national dn67b scoarta pitesti stimate domnule viceprim ministru drumul national dn67b scoarta pitesti in lungime totala de o suta optzeci si noua doi km leaga municipiile targu jiu dragasani si pitesti traversand douazeci de unitati administrativ teritoriale doi ce solutii aveti in vedere pentru includerea in reteaua nationala de invatamant a copiilor si tinerilor refugiati din ucraina care nu cunosc limba romana solicit raspuns scris va multumesc cu deosebita consideratie danut bica senator pnl de arges ,"(1832.0, 1877.0)",1832.0,1877.0
18,Domnul Virgil Guran:,17942,Domnul Constantin-Bogdan Matei:,18049, multumesc domnule senator dau cuvantul domnului senator matei constantin bogdan ,"(2542.0, 2543.0)",2542.0,2543.0
19,Domnul Constantin-Bogdan Matei:,18049,Domnul Virgil Guran:,18846, multumesc frumos domnule presedinte intrebarea mea este adresata ministerului educatiei nationale domnului ministru avand in vedere pozitia pe care se claseaza romania in europa studiu efectuat de eurobarometru cu privire la efectuarea exercitiului fizic zilnic sedentarism va rog sa mi comunicati cati elevi au fost scutiti medical de la lectia de educatie fizica si sport in anii scolari doua mii nouasprezece doua mii douazeci doua mii douazeci doua mii douazeci si unu ce masuri ati intreprins pentru scaderea numarului de elevi scutiti medical cati elevi scutiti medical au efectuat la lectia de educatie fizica si sport in functie de diagnostic exercitii fizice pentru ameliorare sau refacere solicit raspuns in scris matei constantin bogdan judetul valcea multumesc ,"(2471.0, 2542.0)",2471.0,2542.0
20,Domnul Virgil Guran:,18846,Domnul Cristinel-Gabriel Berea:,18948, si eu multumesc domnule senator dau cuvantul domnului senator berea cristi ,"(6148.0, 6153.0)",6148.0,6153.0
21,Domnul Cristinel-Gabriel Berea:,18948,Domnul Virgil Guran:,22185, va multumesc domnule presedinte de sedinta interpelarea de astazi este adresata domnului sorin cimpeanu ministrul educatiei obiectul interpelarii anularea restrictiilor si obligativitatea intoarcerii la invatamantul fizic in mediul universitar stimate domnule ministru in urma deciziei cu privire la ridicarea starii de alerta in cursul zilei de sapte martie doua mii douazeci si doi au fost comunicate consecintele acesteia asupra modului de desfasurare a invatamantului in mediul universitar astfel conform pozitiei exprimate de ministerul educatiei se revine in totalitate la starea de dinainte de legea nr cincizeci si cinci doua mii douazeci neexistand nicio posibilitate de predare si examinare on line pentru invatamantul universitar cu toate acestea conform prevederilor art ii pct trei din ordonanta de urgenta a guvernului romaniei nr nouazeci si noua doua mii douazeci si unu institutiile de invatamant superior pot desfasura activitati didactice in format on line atat pe perioada starii de alerta cat si pe intreaga durata a anului universitar doua mii douazeci si unu doua mii douazeci si doi o astfel de masura contravine principiului autonomiei universitare si se dovedeste vadit inoportuna presupunand o tranzitie imediata la o forma de invatamant fizic dezavantajand in acest mod studentii cadrele didactice si chiar calitatea studiului regulamentele privind statutul studentului presupun de asemenea o previzibilitate pentru studenti in ceea ce priveste modalitatea de predare si examinare drepturi ce ar fi incalcate mai mult tranzitia imediata din mediul on line in cel fizic este nerealizabila in acest moment netinandu se cont de faptul ca semestrul al doilea a debutat in centrele universitare in acelasi mod despre care studentii au fost instiintati fara nicio informatie legata de o posibila revenire fizica ceea ce ar presupune ea si fara masuri de ordin organizatoric in eventualitatea unei astfel de reveniri astfel avand in vedere cele prezentate mai sus va solicit unu comunicarea oficiala in scris a raspunsurilor la urmatoarele intrebari unu unu cum se va tine cont de art ii pct trei din ordonanta de urgenta a guvernului romaniei nr nouazeci si noua doua mii douazeci si unu unu doi care au fost masurile luate de catre ministerul educatiei pentru pregatirea tranzitiei la formatul fizic in ceea ce priveste invatamantul superior unu trei si poate cel mai important punct au existat demersuri pentru a face posibila acreditarea cursurilor on line de catre aracis avand in vedere faptul ca se cunostea situatia exceptionala generata de criza sanitara dar si problema faptului ca aceasta modalitate de predare nu a fost evaluata autorizata si acreditata de aracis pana in acest moment doi comunicarea oficiala in scris a unor masuri decizii si indicatii concrete prin care mediul universitar va fi sustinut in efectuarea tranzitiei precum si detalii concrete de solutionare a problemelor logistice si organizatorice ce vor interveni printre care doi unu problema cazarii studentilor intr un timp limitat in centrele universitare doi doi schimbarea in timpul semestrului a modului de predare si desfasurare a examenelor doi trei data la care aceasta obligativitate va intra in vigoare va multumesc cristi berea senator usr ,"(2542.0, 2755.0)",2542.0,2755.0
22,Domnul Virgil Guran:,22185,Domnul Ion Mocioalcă:,22284, si eu va multumesc are cuvantul domnul senator ion mocioalca ,"(4317.0, 6150.0)",4317.0,6150.0
23,Domnul Ion Mocioalcă:,22284,Domnul Virgil Guran:,23934, va multumesc domnule presedinte intrebarea mea este adresata domnului prim ministru nicolae ionel ciuca domnule prim ministru romania are pe hartie peste patru zero de adaposturi de protectie civila cele mai multe insa au ramas inchise de zeci de ani multe dintre ele sunt inutile in cazul unui asediu si pentru ca buncarele in care ar trebui sa se ascunda oamenii in caz de urgenta au fost transformate in spatii de depozitare adaposturile de protectie civila sunt amplasate la subsolul blocurilor cladirilor de birouri unitatilor de invatamant spitalelor hotelurilor si primariilor iar unele dintre ele sunt atat de mici incat nu pot gazdui mai mult de trei patru familii ca exemplu in judetul caras severin este un deficit al spatiilor de adapostire a populatiei in caz de dezastru desi au fost prelucrate reguli de comportare in adaposturile de protectie civila numarul acestor buncare este insuficient capacitatea de adapostire la nivelul intregului judet este de optzeci si doi zero de persoane ceea ce reprezinta doar patruzeci din necesar inspectorii de protectie civila din cadrul isu caras severin au constatat in urma controalelor ca mai multe orase nu au puncte de comanda obligatorii in gestionarea situatiilor de urgenta in aceste conditii va intreb domnule prim ministru daca aveti in intentie sa modernizati adaposturile deja existente si in cat timp poate fi realizata aceasta modernizare avand in vedere ca inca suntem in pandemie ce masuri igienico sanitare se pot lua si daca exista posibilitatea construirii altor noi buncare va multumesc senator psd de caras severin ion mocioalca ,"(2778.0, 2887.0)",2778.0,2887.0
24,Domnul Virgil Guran:,23934,Doamna Diana Iovanovici-Șoșoacă:,24043, va multumesc domnule senator are cuvantul doamna senator diana iovanovici sosoaca ,"(1706.0, 7488.0)",1706.0,7488.0
25,Doamna Diana Iovanovici-Șoșoacă:,24043,Domnul Virgil Guran:,46123, multumesc foarte mult interpelarea este adresata domnului nicolae ionel ciuca prim ministrul romaniei domnului adrian caciu ministrul finantelor domnului marian catalin predoiu ministrul justitiei domnului florin marian spataru ministrul economiei domnului lucian nicolae bode ministrul afacerilor interne domnului attila zoltan cseke ministerul dezvoltarii lucrarilor publice si administratiei domnului dan vilceanu ministerul investitilor si proiectelor europene obiectul intrebarii uzinele vulcan un mamut industrial falimentat si valorificat de baietii smecheri din politica stimati domni ministri in anul o mie noua sute patru austriecii au infiintat in bucuresti un mic atelier ce avea sa fie transformat intr o fabrica care exporta instalatii pentru rafinarii locomotive cu abur si vagoane in serbia bulgaria si turcia emblematica pentru industria interbelica uzina vulcan bombardata in raidurile din o mie noua sute patruzeci si patru este refacuta rapid dupa razboi pe atunci romania lupta sa se industrializeze astfel ca statul a investit in aceasta afacere ce avea sa devina mai tarziu mamut industrial a fost nationalizata in o mie noua sute cincizeci si sase cand a inceput productia de unitati de pompare unitatile de pompare albastre ale petrom sunt realizate de uzinele vulcan si pot fi si astazi vazute pe campurile patriei desi dateaza din anii o mie noua sute saizeci o mie noua sute saptezeci pe langa unitatile de pompare cu care vulcan a dominat piata interna pana anul trecut statul comunist decide ca uzina este singura capabila sa fabrice primul autobuz integral romanesc construit din profile de tabla si otel montate pe sasiu de camion si denumit dupa revolutionarul chinez mao tzedun acesta are o capacitate de saizeci de locuri productia se opreste insa la autobuzul cu numarul o suta cand gheorghe gheorghiu dej decide sa fabrice vehicule in alta parte iar uzina vulcan sa ramana specializata pe subansamble industriale in anii saizeci pe langa platforma din dealul spirii unde se aflau principalele sectii de productie vulcan primeste un teren de doua sute zero m2 in berceni la marginea bucurestiului unde sunt construite alte hale revolutia gaseste uzina in plina inflorire avea zece zero de angajati care fabricau patruzeci si trei zero t de echipamente complexe pe an pe langa acestea uzina mai producea si cazane uriase de abur pentru toate termocentralele din romania si sonde de petrol pentru urss si statele arabe revolutia si trecerea la economia de piata nu inseamna pentru vulcan o noua sansa uzina devine societate pe actiuni iar managerii care se perinda la carma ei nu reusesc sa gaseasca solutii viabile pentru imensa piata de desfacere reprezentata de urss societatea a fost foarte mult decapitalizata de inflatie de scaderea dramatica a vanzarilor si de scaderea productivitatii muncii in o mie noua sute nouazeci era in derulare un contract pentru uniunea sovietica care a fost reziliat si ca urmare aproape intreaga productie de unitati de pompare a cazut si vanzarile s au oprit in o mie noua sute nouazeci si doi dificultatile financiare fac primele victime sute de oameni sunt disponibilizati disponibilizarile de la inceputul anilor nouazeci nu au efectele asteptate asa ca patru ani mai tarziu sefii de la vulcan incep sa vanda terenurile din dealul spirii pentru patruzeci si doi zero m2 se incheie promisiuni de vanzare cu sase firme dintre care cea mai importanta este titan mar detinuta de familia lui adriean videanu deputat la acea vreme societatile chemtraders calor srl corlina comimpex shopping center si elma pati cumpara si ele bucati din pamantul uzinei pretul mediu de vanzare este de cincisprezece euro mp in urma tranzactiilor imobiliare in conturile societatii intra aproximativ sase sute zero de euro insa doar dupa cativa ani intre timp guvernul continua disponibilizarile de data aceasta este vorba despre o masura drastica jumatate dintre angajati sunt concediati in baza unei ordonante de urgenta semnate de premierul victor ciorbea in o mie noua sute nouazeci si sapte executivul la carma caruia se afla acelasi prim ministru decide sa tranzactioneze la bursa actiunile detinute la uzina vulcan guvernantii sperau sa obtina astfel recunoasterea pe piata si implicit contracte pentru mamutul industrial dar strategia guvernului ciorbea nu da roade si in urmatorii trei ani si jumatate din uzina dispare este vorba despre toate constructiile din dealul spirii turnatoria remiza de vagoane atelierul de tamplarie si intretinere auto depozitele si cladirea de birouri sunt rase de pe fata pamantului planul urbanistic al zonei este aprobat de consiliul municipiului bucuresti in ultima luna din mandatul celui care cumparase terenul si care intre timp devenise primar al capitalei fostul deputat adriean videanu uzina vulcan sau mai bine spus ceea ce a mai ramas din ea isi continua activitatea pe platforma din berceni in doua mii ea intra insa pe lista neagra a bancii mondiale care contine cincizeci de societati comerciale cu probleme pe care guvernul isarescu trebuie sa le privatizeze trei ani mai tarziu statul vinde optzeci si trei cincisprezece din actiuni firmei tender sa din timisoara uzina ii aduce noului patron doi milioane de dolari in conturi unu opt sute de angajati dar si datorii de sase milioane de euro prin contractul de privatizare ovidiu tender se obliga sa cumpere materie prima de doi milioane de euro sa investeasca cinci milioane in retehnologizare si alte cinci sute zero in programe pentru reducerea poluarii si nu in ultimul rand trebuie sa scape uzina de datorii in urmatorii cinci ani societatea vulcan functioneaza in virtutea inertiei produce statii de pompare pentru petrom fiind singurul furnizor de pe piata interna chiar si asa alti sapte sute de oameni sunt disponibilizati criza din doua mii opt da lovitura de gratie uzinei bucurestene contractele dispar rand pe rand in timp ce disponibilitatile financiare se epuizeaza ovidiu tender cauta salvarea in strainatate managerii straini se angajeaza sa aduca noi contracte si sa scape uzina de datoriile acumulate dupa patru ani rezultatele se lasa inca asteptate in cei sase ani de criza datoriile uzinei cresc exponential daca in doua mii opt societatea avea creante totale care se ridicau la optzeci si cinci de milioane de lei in doua mii treisprezece acestea ajung la o suta nouazeci si trei de milioane muncitorii nu si mai primesc salariile iar protestele se tin lant pentru a onora contractele in derulare ovidiu tender aduce bani pentru materie prima de la alte firme pe care le are in proprietate in incapacitate de plata si cu conturile blocate in mai doua mii treisprezece uzina vulcan isi cere insolventa societatea este suspendata de la tranzactionarea pe bursa si un administrator judiciar este chemat sa rezolve problemele pe care nu le solutionasera toti cei care se perindasera la conducerea uzinei in ultimii douazeci si trei de ani saizeci si trei de societati se inscriu pe lista creditorilor cele mai mari sume le au de recuperat banca comerciala romana ovidiu tender general turbo upetrolam romenergo mecanica sau uzina vulcan a intrat intr un proces de dezindustrializare odata cu tranzactia dintre sif unu si doosan constitutia romaniei mentioneaza ca proprietatea publica este inalienabila si nu poate face obiectul instrainarii astfel ca nu exista posibilitatea vanzarii acestui mamut vulcan sa avand in vedere cele mentionate va solicit sa mi raspundeti la urmatoarele intrebari unu va solicit sa mi puneti la dispozitie contractele de privatizare ale vulcan sa in integralitate inclusiv clauzele care nu sunt publice precum si actele care au stat la baza intocmirii contractelor de privatizare doi va solicit sa mi comunicati echipa de juristi care a redactat aceste contracte precum si echipa de negociatori din partea romaniei si a cumparatorilor precum si motivul pentru care guvernul ciorbea a listat la bursa compania iar guvernul nastase a vandut vulcan sa pentru o suma infima trei va solicit sa mi comunicati baza legala si constitutionala care a fost avuta in vedere la momentul privatizarii vulcan sa patru avand in vedere faptele penale care s au savarsit cu privire la distrugerea vulcan sa va solicit sa mi comunicati care au fost demersurile efectuate de guvern ministere institutiile implicate pentru cercetarea faptelor penale si tragerea la raspundere a celor care se fac vinovati de distrugerea avutului statului cati politicieni au fost anchetati si condamnati in acest caz au fost anchetati ministrii si prim ministrii implicati precum si reprezentantii companiilor tender titan mar apaps fps sif anaf si toti ceilalti politicieni implicati cinci ce va retine sa demarati si acum cercetari cu privire la privatizarea ilegala si neconstitutionala a vulcan sa sase va solicit sa imi comunicati de ce nu ati gandit sa reinfiintati macar o parte din vulcan sa avand in vedere platforma imensa de care dispune avand un plan de redresare pnrr bani sunt iar o astfel de investitie ar fi fost profitabila si ar fi ajutat si la crearea de locuri de munca in loc sa platiti douazeci si cinci de milioane de euro pe consultanta nu credeti ca ar fi fost mai profitabil sa fie redresata industria grea a romaniei dupa ce tot partidele dumneavoastra au distrus o sapte de ce nu ati transformat datoriile in actiuni in conditiile in care ati avut majoritate parlamentara si guverne care ar fi putut sa realizeze aceasta transformare prin ajustarea legislatiei astfel incat sa fie salvata economia romaniei opt cum este posibil ca serviciul roman de informatii sa fie implicat in distrugerea economiei nationale cati dintre cei care au condus serviciile de informatii ale romaniei precum si angajatii acestora au fost deferiti justitiei cum aveti de gand sa restructurati serviciile secrete astfel incat sa nu mai tradeze romania ce au facut serviciile secrete romane pentru a apara avutul statului roman si a salva industria romaniei noua va solicit sa mi comunicati care sunt solutiile la care v ati gandit pentru a ne recupera bogatiile tarii si a repara si recupera jaful celor treizeci si doi de ani ai politicienilor hoti si tradatori legea trebuind aplicata evident cu aplicarea principiului legii penale mai favorabile astfel incat sa fie respectata constitutia romaniei cu privire la traiul decent pe care statul trebuie sa l asigure cetatenilor romani zece si ultima va solicit sa dispuneti oprirea de urgenta a procesului de demolare si a vanzarii a ceea ce a mai ramas din vulcan sa sau in cazul definitivarii vanzarii oprirea de urgenta a investitiilor cumparatorilor si sa solicitati interventia parchetului general dna diicot pentru anchetarea acestor vanzari nelegale si neconstitutionale oricum o voi face eu daca nu intelegeti sa faceti dumneavoastra urmand sa solicit inclusiv anchetarea dumneavoastra pentru ca nu ati efectuat aceste demersuri va multumesc solicit raspuns scris si oral senator neafiliat diana iovanovici sosoaca va multumesc pentru rabdare domnule presedinte multumesc ,"(2942.0, 3333.0)",2942.0,3333.0
26,Domnul Virgil Guran:,46123,Domnul Cristian Bordei:,46209, si eu multumesc are cuvantul domnul senator bordei cristian ,"(4317.0, 4321.0)",4317.0,4321.0
27,Domnul Cristian Bordei:,46209,Domnul Virgil Guran:,46491, multumesc domnule presedinte de sedinta titlul declaratiei mele politice de astazi este in pat cu dusmanul se pare ca cele aproape opt decenii de pace traite de continentul nostru odata cu infiintarea comunitatii europene a carbunelui si otelului ,"(4317.0, 5014.0)",4317.0,5014.0
28,Domnul Virgil Guran:,46491,Domnul Cristian Bordei:,46585, numai va rog domnule bordei aveti o interpelare dumneavoastra nu ,"(1714.0, 4358.0)",1714.0,4358.0
29,Domnul Cristian Bordei:,46585,Domnul Virgil Guran:,46638, nu o declaratie politica ,"(4363.0, 4614.0)",4363.0,4614.0
30,Domnul Virgil Guran:,46638,Domnul Eugen-Remus Negoi:,46934, declaratie politica va vad trecut la interpelare atunci rugamintea sa mai stati un pic ca trecem imediat inca nu am deschis sesiunea dumneavoastra aveti interpelare sau declaratie interpelare am inteles il rog sa ia cuvantul pe domnul negoi remus ,"(4358.0, 4371.0)",4358.0,4371.0
31,Domnul Eugen-Remus Negoi:,46934,Domnul Virgil Guran:,48251, multumesc domnule presedinte de sedinta voi fi foarte scurt interpelarea se adreseaza domnului ministru al transporturilor si infrastructurii domnul sorin grindeanu iar titlul interpelarii este situatia autostrazii a4 sud din judetul constanta domnule ministru sorin grindeanu la terminarea mandatului fostului ministru al transporturilor catalin drula proiectul autostrazii a4 sud dintre agigea si sudul litoralului era in grafic la audierile de la investirea dumneavoastra ca ministru v am intrebat despre stadiul acestui proiect si despre intentiile de a pastra ritmul in a l implementa mi ati dat la acel moment asigurari ca proiectul autostrazii a4 sud este pe agenda dumneavoastra din aceste considerente va solicit raspunsul pentru urmatoarele trei intrebari unu ati deblocat situatia de la administratia canalelor navigabile constanta privind podul peste canalul dunare marea neagra precum si proiectul tehnic aferent daca nu cand estimati ca o veti debloca doi cand veti aproba studiul de fezabilitate si proiectul tehnic pentru autostrada a4 sud trei care este stadiul procedurii de mediu pentru autostrada a4 sud va multumesc solicit raspuns scris pe adresa de e mail din interpelare senator remus negoi multumesc ,"(4389.0, 4479.0)",4389.0,4479.0
32,Domnul Virgil Guran:,48251,Domnul Cristian Bordei:,49525, va multumesc si eu nu mai sunt intrebari interpelari nu mai e nimeni da bun dau citire listei senatorilor care au depus intrebari si interpelari in scris doamnele si domnii senatori bodog florian popa maricel prioteasa ion genoiu mihail breahna pravat ionela cristina bumb sorin guran virgil banu claudia mihaela raluca gabriela ioan bica danut dinica silvia mihail radu mihai mateescu sorin cristian neagu ionut boanca rodica tarziu claudiu richard interpelari popa maricel mirea siminica breahna pravat ionela cristina bumb sorin ioan guran virgil berea cristi vlad sergiu cosmin ivan dan lavric sorin mateescu sorin cristian costea adrian si evdochia aelenei declar inchisa sesiunea de intrebari interpelari de astazi conform programului aprobat continuam cu sesiunea consacrata declaratiilor politice timpul alocat pentru prezentarea acestor fiind de saizeci de minute repartizat pe grupurile parlamentare potrivit ponderii acestora dau cuvantul deci avem tot declaratie politica si dumneavoastra da declaratie politica da si dumneavoastra doamna sosoaca aveti declaratie politica dau cuvantul domnului senator berea cristian nu e atunci domnul bordei cristian ,"(4479.0, 4630.0)",4479.0,4630.0
