,start_text,start_index,end_text,end_index,text,timestamp
11,Domnul Eugen Pîrvulescu (de la prezidiu):,9074,Domnul Florin-Vasile Cîțu:,9133, si de la udmr ,"(30.0, 4729.94)"
12,Domnul Florin-Vasile Cîțu:,9133,Doamna Cristina-Mariana Stocheci:,9822, si de la udmr am inteles cine era domnul lorant dumneavoastra tot fara cartela stimati colegi in tribuna parlamentului avem in vizita un grup de primari din judetul mures la invitatia parlamentarului muresului bine ati venit in parlamentul romaniei la punctul doi mergem mai departe avem proiectul de hotarare privind contul de executie a bugetului senatului romaniei pe anul doua mii douazeci si unu dau cuvantul doamnei chestor cristina mariana stocheci pentru a prezenta raportul privind executia bugetului senatului romaniei pe anul doua mii douazeci si unu si proiectul de hotarare privind contul de executie a bugetului senatului romaniei pe anul doua mii douazeci si unu va rog ,"(1355.94, 1415.94)"
13,Doamna Cristina-Mariana Stocheci:,9822,Domnul Florin-Vasile Cîțu:,14407, informare privind executia bugetului senatului romaniei pentru anul doua mii douazeci si unu potrivit legii bugetului de stat pe anul doua mii douazeci si unu bugetul senatului romaniei finantat din resurse de la bugetul de stat a fost aprobat la nivelul sumei de doua sute patruzeci si noua opt sute optsprezece mii lei credite de angajament si credite bugetare ulterior bugetul senatului a suferit modificari determinate de rectificari bugetare si anulari de credite astfel incat la sfarsitul anului doua mii douazeci si unu bugetul a fost in suma de doua sute treisprezece noua sute cincizeci si sapte mii lei credite de angajament si credite bugetare platile efectuate in anul doua mii douazeci si unu au fost in suma de doua sute sase trei sute patruzeci si cinci mii lei ceea ce reprezinta ca executia bugetului senatului romaniei la treizeci si unu decembrie doua mii douazeci si unu s a realizat in proportie de nouazeci si sase patruzeci si patru detaliata pe titluri de cheltuieli bugetare astfel la titlul cheltuieli de personal creditele in suma de o suta saizeci si trei patru sute nouazeci si noua mii lei au fost utilizate pentru acoperirea cheltuielilor cu plata indemnizatiilor senatorilor a salariilor personalului din aparatul senatului si a contributiilor la bugetul general consolidat aferente acestora cheltuielilor privind indemnizatiile de deplasare in tara si in strainatate si a sumei forfetare pentru organizarea si functionarea birourilor parlamentare la titlul bunuri si servicii au fost utilizate credite in suma de nouasprezece patru sute douazeci si unu mii lei pentru cheltuieli de intretinere si functionare energie electrica si termica apa carburanti pentru autoturismele din parcul auto furnituri de birou si materiale de curatenie posta si telefon cheltuieli cu materiale si prestari servicii obiecte de inventar reparatii curente protectia muncii carti si publicatii si cheltuieli de cazare si transport ale senatorilor in tara si strainatate cheltuieli de protocol si reprezentare la titlul transferuri intre unitati ale administratiei publice creditele in suma de trei doua sute douazeci si cinci mii lei au fost utilizate in principal pentru functionarea institutului de studii avansate pentru cultura si civilizatia levantului si pentru institutul revolutiei romane din decembrie o mie noua sute optzeci si noua la titlul cheltuieli de capital creditele in suma de cincisprezece sase sute cincizeci si trei mii lei au fost utilizate in principal pentru achizitia unor bunuri de natura activelor fixe corporale si necorporale pentru efectuarea unor reparatii capitale si lucrari de investitii la titlul plati efectuate in anii precedenti si recuperate in anul trecut platile efectuate in anii precedenti si recuperate in anul curent aferente cheltuielilor curente si operatiunilor financiare ale altor institutii publice au fost in suma de minus sapte sute saptesprezece mii lei pentru activitati finantate integral din venituri proprii desfasurate de senatul romaniei prin centrul de organizare si promovare evenimente in anul doua mii douazeci si unu veniturile incasate au fost in suma de sase sute paisprezece mii lei iar platile efectuate au fost in suma de patru sute saizeci si patru mii lei angajarea si utilizarea creditelor bugetare de catre senatul romaniei in anul doua mii douazeci si unu s au efectuat in limita creditelor bugetare potrivit destinatiilor aprobate pe baza de acte justificative intocmite in conformitate cu dispozitiile legale fata de cele prezentate propunem spre aprobare plenului senatului hotararea privind contul de executie a bugetului senatului romaniei pe anul doua mii douazeci si unu ,"(1410.94, 1546.94)"
14,Domnul Florin-Vasile Cîțu:,14407,Domnul Ionuț Neagu:,14487, va multumesc interventii pe procedura va rog ,"(1068.0, 1070.0)"
15,Domnul Ionuț Neagu:,14487,Domnul Florin-Vasile Cîțu:,14810, multumesc domnule presedinte daca nu stiati tin sa va reamintesc ca noul presedinte al institutului revolutiei este nimeni altul decat binecunoscutul petre roman se pare ca psd ul nu se dezice de istoria i fulminanta ce sa zic pentru acest lucru cheltuim trei milioane de lei pe an multumesc ,"(1743.94, 1765.94)"
16,Domnul Florin-Vasile Cîțu:,14810,Domnul Eugen Pîrvulescu (de la prezidiu):,14947, va multumesc daca sunt interventii in ceea ce priveste raportul executiei bugetului ,"(2280.94, 2573.94)"
17,Domnul Eugen Pîrvulescu (de la prezidiu):,14947,Domnul Florin-Vasile Cîțu:,15004, nu mai sunt ,"(1770.94, 4199.94)"
18,Domnul Florin-Vasile Cîțu:,15004,"Domnul Bogdan-Radu Balanișcu – secretar de stat la Ministerul Mediului, Apelor și Pădurilor:",17653, va rog sa nu mai comunicati din sala supun votului proiectul de hotarare privind contul de executie a bugetului senatului pe anul doua mii douazeci si unu va rog sa votati noua microfonul noua ,"(1985.94, 1988.94)"
19,"Domnul Bogdan-Radu Balanișcu – secretar de stat la Ministerul Mediului, Apelor și Pădurilor:",17653,Domnul Florin-Vasile Cîțu:,18597, buna ziua chiar daca legiuitorul a stabilit termene si conditii considerate rezonabile pentru emiterea autorizatiilor de constructii cu intentia de a incuraja construirea si de a nu crea conditii de stagnare a executiei lucrarilor intrevedem in practica ca exista situatii in care se observa degradari sau defecte evolutive la constructiile hidrotehnice care pot genera in timp scurt avarii sau incidente sau accidente daca nu se intervine imediat practic prin aceasta propunere ne dorim ca din punct de vedere al gestionarii sistemului national de gospodarire a apelor sa putem sa intervenim acolo unde este cazul pentru mentinerea sau refacerea structurilor aflate in administrare in acest sens propunem spre si va solicitam votul si sprijinul pentru aprobarea modificarii articolului respectiv va multumim ,"(1995.94, 2043.94)"
20,Domnul Florin-Vasile Cîțu:,18597,Domnul Liviu-Lucian Mazilu:,18793, va multumesc comisia pentru administratie si comisia pentru ape si paduri au un raport comun invit reprezentantul comisiei pentru prezentarea raportului va rog ,"(1068.0, 3895.94)"
21,Domnul Liviu-Lucian Mazilu:,18793,Domnul Florin-Vasile Cîțu:,20053, multumesc domnule presedinte comisia pentru ape paduri pescuit si fond cinegetic si comisia pentru administratie publica au luat in dezbatere in data de sapte si opt iunie doua mii douazeci si doi propunerea membrii celor doua comisii au dezbatut proiectul de lege si au hotarat cu unanimitatea voturilor senatorilor prezenti sa adopte un raport comun de admitere cu un amendament admis prevazut in anexa care face parte integranta din prezentul raport comun comisia pentru ape paduri pescuit si fond cinegetic si comisia pentru administratie publica au luat in dezbatere in data de sapte si opt iunie doua mii douazeci si doi propunerea membrii celor doua comisii au dezbatut proiectul de lege si au hotarat cu unanimitatea voturilor senatorilor prezenti sa adopte un raport comun de admitere cu un amendament admis prevazut in anexa care face parte integranta din prezentul raport comun comisia pentru ape paduri pescuit si fond cinegetic si comisia pentru administratie publica supun spre dezbatere si adoptare plenului senatului raportul comun de admitere cu un amendament admis si proiectul de lege acesta face parte din categoria legilor ordinare senatul fiind prima camera sesizata multumesc ,"(2073.94, 2106.94)"
22,Domnul Florin-Vasile Cîțu:,20053,Domnul Eugen Pîrvulescu (de la prezidiu):,20532, va multumesc daca sunt interventii nu sunt interventii declar incheiate dezbaterile initiativa legislativa ramane la vot final punctul doi al ordinii de zi propunerea legislativa privind darea in administrare a unor suprafete de teren dau cuvantul guvernului pentru prezentarea punctului ,"(2280.94, 2573.94)"
23,Domnul Eugen Pîrvulescu (de la prezidiu):,20532,Domnul Florin-Vasile Cîțu:,20598, nu avem de la guvern ,"(3496.94, 3522.94)"
24,Domnul Florin-Vasile Cîțu:,20598,Domnul Császár Károly Zsolt:,20726, nici guvern nu avem atunci comisia pentru administratie publica pentru prezentarea raportului ,"(2149.94, 3496.94)"
25,Domnul Császár Károly Zsolt:,20726,Domnul Florin-Vasile Cîțu:,21177, multumesc domnule presedinte in sedinta din sapte iunie doua mii douazeci si doi membrii comisiei pentru administratie publica au analizat propunerea legislativa avizele primite si au hotarat sa adopte cu unanimitatea voturilor senatorilor prezenti un raport de respingere asadar comisia pentru administratie publica supune spre dezbatere si adoptare plenului senatului raportul de respingere va multumesc ,"(3149.94, 3174.94)"
26,Domnul Florin-Vasile Cîțu:,21177,Domnul Eugen Pîrvulescu (de la prezidiu):,21555, va multumesc daca sunt interventii nu sunt declar incheiate dezbaterile initiativa legislativa ramane la vot final punctul trei propunerea legislativa pentru modificarea si completarea legii cooperatiei agricole nr cinci sute saizeci si sase doua mii patru declar deschise dezbaterile generale asupra propunerii legislative initiator nu avem ,"(2180.94, 2593.94)"
27,Domnul Eugen Pîrvulescu (de la prezidiu):,21555,Domnul Florin-Vasile Cîțu:,21612, nici guvern ,"(3522.94, 3522.94)"
28,Domnul Florin-Vasile Cîțu:,21612,Domnul George Scarlat:,21746, nici guvern dau cuvantul reprezentantului comisiei pentru agricultura microfonul sapte domnule senator ,"(994.0, 2452.94)"
29,Domnul George Scarlat:,21746,Domnul Florin-Vasile Cîțu:,22970, multumesc domnule presedinte stimati colegi propunerea legislativa are ca obiect de reglementare modificarea si completarea legii cooperatiei agricole nr cinci sute saizeci si sase doua mii patru in vederea crearii cadrului legal pentru ca si alte persoane juridice care au legatura cu domeniul agricol sa poata deveni membri ai cooperativelor agricole consiliul legislativ a transmis un aviz favorabil cu observatii si propuneri consiliul economic si social a transmis un aviz negativ in sedinta din data de opt sase membrii comisiei au hotarat cu majoritate de voturi sa adopte un raport de respingere a initiativei legislative comisia va supune spre adoptare supune senatului spre adoptare si dezbatere plenului senatului raportul de respingere potrivit prevederilor republicat senatul estre prima camera sesizata legea face parte din propunerea legislativa face parte din categoria legilor ordinare ca motivare pentru motivul respingerii propunerea legislativa nu mai corespunde scopului initial al legii cooperatiei agricole cu modificarile si completarile ulterioare respectiv incurajarea asocierii producatorului pentru a putea face fata competitiei pe piata unica va multumesc ,"(2208.94, 2264.94)"
30,Domnul Florin-Vasile Cîțu:,22970,Domnul Nechita-Adrian Oros:,23142, va multumesc si eu daca sunt interventii nu sunt declar incheiate dezbaterile ma scuzati da domnule senator oros va rog ,"(2280.94, 2954.94)"
31,Domnul Nechita-Adrian Oros:,23142,Domnul Florin-Vasile Cîțu:,24687, multumesc domnule presedinte stim cu totii ca banii din programul national strategic sunt pentru fermieri si ca legea cooperatiei a fost gandita pentru fermieri pentru a i stimula sa intre in aceste asocieri economice astfel incat sa devina viabil de aceea am ramas surprins cand ministrul actual a depus un proiect de lege in regim de urgenta prin care se incearca a se deturna banii destinati agriculturii patrunzand in cooperative alte entitati cum ar fi comertul cu ridicata si amanuntul repararea vehiculelor hoteluri si restaurante stim cu totii ca aceste activitati sau pentru aceste activitati sunt alte axe de finantare sigur ca se doreste pe de o parte ca aceste entitati care patrund in cooperativele agricole sa beneficieze pe de o parte de facilitatile fiscale in primii cinci ani de care beneficiaza micii fermieri dar pe de alta parte de accesul la resurse destinate agricultorilor de aceea s a ridicat in programul national strategic trimis la bruxelles plafonul de la unu cinci milioane euro la cincisprezece milioane euro norocul fermierilor ca a fost respins si a fost returnata aceasta forma a programului national strategic tocmai pentru ca aceste entitati din cu totul alta zona de activitate sa aiba acces la banii fermierilor cu alte cuvinte trebuie sa intelegem cu totii ca banii din pns sunt pentru fermieri si ca legea cooperatiei este doar pentru agricultori rugamintea mea este sa votam acest raport negativ multumesc ,"(2329.94, 2384.94)"
32,Domnul Florin-Vasile Cîțu:,24687,Domnul Eduard Bachide – secretar de stat la Ministerul Apărării Naționale:,25256, va multumesc alte interventii daca mai sunt daca nu sunt declar incheiate dezbaterile initiativa legislativa ramane la vot final punctul patru proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr saptezeci doua mii douazeci si unu pentru modificarea si completarea legii nr trei sute optzeci si patru doua mii sase privind statutul soldatilor si gradatilor profesionisti declar deschise dezbaterile generale asupra proiectului de lege dau cuvantul reprezentantului guvernului pentru prezentarea proiectului de lege microfonul zece va rog ,"(1977.94, 2960.94)"
33,Domnul Eduard Bachide – secretar de stat la Ministerul Apărării Naționale:,25256,Domnul Florin-Vasile Cîțu:,25397, buna ziua domnule presedinte doamnelor si domnilor senatori ,"(1995.94, 2422.94)"
34,Domnul Florin-Vasile Cîțu:,25397,Domnul Eduard Bachide:,25462, putin mai tare va rog ,"(30.0, 4729.94)"
35,Domnul Eduard Bachide:,25462,Domnul Florin-Vasile Cîțu:,25794, prin oug nr saptezeci se creeaza conditii identice in vederea acordarii compensatiei lunare pentru chirie a soldatilor profesionisti si a dreptului la asistenta medicala si medicamente in mod similar cadrelor militare pentru aceste considerente va rugam sa acordati votul dumneavoastra favorabil multumesc ,"(2428.94, 2442.94)"
36,Domnul Florin-Vasile Cîțu:,25794,Doamna Nicoleta Pauliuc:,25977, va multumesc dau cuvantul reprezentantului comisiei pentru aparare ordine publica si siguranta nationala pentru prezentarea raportului microfonul sapte ,"(2447.94, 2452.94)"
37,Doamna Nicoleta Pauliuc:,25977,Domnul Florin-Vasile Cîțu:,27894, multumesc domnule presedinte in conformitate cu prevederile art saptezeci din regulamentul senatului cu modificarile ulterioare comisia pentru aparare ordine publica si siguranta nationala a fost sesizata de catre biroul permanent al senatului in vederea dezbaterii si elaborarii raportului in procedura de urgenta asupra proiectului de lege privind aprobarea ordonantei de urgenta a guvernului nr saptezeci doua mii douazeci si unu pentru modificarea si completarea legii nr trei sute optzeci si patru doua mii sase privind statutul soldatilor si gradatilor profesionisti initiat de guvernul romaniei proiectul de lege are ca obiect de reglementare modificarea si completarea legii nr trei sute optzeci si patru doua mii sase privind statutul soldatilor si gradatilor profesionisti cu modificarile si completarile ulterioare in sensul reglementarii pentru aceste categorii de personal a cadrului legal necesar pentru acordarea compensatiei lunare pentru chirie si in situatia contractarii unui credit ipoteca imobiliar destinat achizitionarii unei locuinte in cuantumul si conditiile prevazute pentru cadrele militare in activitate si asigurarea dreptului de asistenta medicala gratuita si medicamente pentru soldatii si gradatii profesionisti in rezerva sau scosi din evidentele militare pensionari militari precum si pentru membrii de familie ai acestora similar cadrelor militare aflate in rezerva si retragere si familiile lor precum si accesul la facilitati de odihna si tratament ale institutiilor militare consiliul legislativ a analizat proiectul si l a avizat favorabil impreuna cu comisia de buget comisia pentru drepturile omului comisia pentru sanatate au dat toate un aviz favorabil la proiectul de lege comisia pentru aparare ordine publica si siguranta nationala supune spre dezbatere si adoptare plenului senatului prezentul raport de admitere fara amendamente precum si proiectul de lege multumesc ,"(2454.94, 2564.94)"
38,Domnul Florin-Vasile Cîțu:,27894,Domnul Eugen Pîrvulescu (de la prezidiu):,27973, va multumesc daca sunt interventii ,"(1068.0, 3896.94)"
39,Domnul Eugen Pîrvulescu (de la prezidiu):,27973,Domnul Florin-Vasile Cîțu:,28021, nu ,"(2890.94, 2925.94)"
40,Domnul Florin-Vasile Cîțu:,28021,Domnul Eugen Pîrvulescu (de la prezidiu):,28366, nu sunt interventii declar incheiate dezbaterile initiativa legislativa ramane la vot final la punctul cinci propunerea legislativa pentru completarea legii educatiei nationale nr unu doua mii unsprezece declar deschise dezbaterile generale asupra propunerii legislative initiator daca avem nu avem ,"(2580.94, 2588.94)"
41,Domnul Eugen Pîrvulescu (de la prezidiu):,28366,Domnul Florin-Vasile Cîțu:,28423, nici guvern ,"(3522.94, 3522.94)"
42,Domnul Florin-Vasile Cîțu:,28423,Domnul Ion-Narcis Mircescu (de la prezidiu):,28501, si nici reprezentant al guvernului dau direct ,"(2597.94, 3116.94)"
43,Domnul Ion-Narcis Mircescu (de la prezidiu):,28501,Domnul Florin-Vasile Cîțu:,28559, initiator ,"(2196.94, 2599.94)"
44,Domnul Florin-Vasile Cîțu:,28559,Domnul Adrian Hatos:,28712, domnule hatos dumneavoastra sunteti initiator atunci microfonul doi sau vreti sa veniti in fata vreti la central sau doi ,"(2602.94, 2604.94)"
45,Domnul Adrian Hatos:,28712,Domnul Florin-Vasile Cîțu:,30663, pot sa vorbesc si de aici multumesc frumos domnule presedinte stimati colegi in fiecare an universitatile din romania raporteaza de cateva ori la diverse institutii asa zisele raporturi institutionale povara este mai grea pentru institutiile publice pentru universitatile publice cincizeci si sase dintre acestea care au marea majoritate a cadrelor didactice ce fac mai concret universitatile din romania trebuie sa raporteze de doua ori catre ministerul educatiei o data raporteaza catre institutul national de statistica si periodic raporteaza si la aracis ceea ce se intampla este de fapt ca aceste date pe care le transmit pe diverse formulare la date diferite sunt in mare masura aceleasi de fapt chiar rapoartele ministerului educatiei nationale atesta faptul ca in mare masura datele care se solicita prin raportari institutionale sunt redundante pe langa acestea cei douazeci si cinci zero de angajati ai universitatilor peste douazeci si cinci zero de angajati ai universitatilor trebuie sa si actualizeze anual informatiile cu privire la activitatea de cercetare care sunt necesare informatii care sunt necesare tot asa pentru stabilirea finantarii de baza si finantarii suplimentare in institutiile de invatamant superior evident ca aceasta redundanta si acest consum mare de efort si din partea administratiilor universitatilor si din partea cercetatorilor si cadrelor didactice din universitati produce pe de o parte erori si pe de alta parte este evident o sursa de ineficienta iar propunerea legislativa pe care o aveti dumneavoastra de fata si pe care va rugam sa o votati este o masura pentru eficientizarea raportarii institutionale in invatamantul superior prin digitalizare si prin debirocratizare legea a fost discutata cu totii actorii cheie din sistem toata lumea este de acord este o masura solicitata de toata lumea de toti actorii cheie din sistem multumesc ,"(2606.94, 2693.94)"
46,Domnul Florin-Vasile Cîțu:,30663,Doamna Monica-Cristina Anisie:,30924, doamna senator dinica dupa raportul interventiile aici era initiatorul nu avem reprezentant al guvernului deci trecem direct la raportul comisiei pentru invatamant pentru prezentarea raportului va multumesc doamna senator ,"(2724.94, 2732.94)"
47,Doamna Monica-Cristina Anisie:,30924,Domnul Florin-Vasile Cîțu:,32619, multumesc domnule presedinte stimati colegi propunerea legislativa are ca obiect de reglementare modificarea art doua sute saisprezece din legea educatiei nationale in sensul instituirii obligatiei de transmitere a raportarilor institutionale si a raportarilor individuale privind activitatea stiintifica a personalului didactic si de cercetare prin intermediul platformei nationale de raportare unica in invatamantul superior in fapt universitatile din romania vor putea sa raporteze date institutionale si date individuale privind activitatea lor de cercetare in vederea stabilirii finantarii sau pentru evaluare intr o formula mult mai usoara si mai eficienta platforma propusa va fi implementata de unitatea executiva pentru finantarea invatamantului superior a cercetarii a dezvoltarii si a inovarii guvernul prin punctul sau de vedere cu nr patru mii cinci sute cincizeci si unu doua mii douazeci si doi sustine forma adoptata de camera deputatilor in sedinta din data de saptesprezece mai doua mii douazeci si doi membrii comisiei pentru invatamant au luat in dezbatere propunerea legislativa si au hotarat cu unanimitate de voturi sa adopte raport suplimentar de admitere cu un amendament admis comisia pentru invatamant supune spre dezbatere si adoptare plenului senatului raportul suplimentar si propunerea legislativa in raport cu obiectul de reglementare propunerea legislativa face parte din categoria legilor organice si urmeaza a fi adoptata in conformitate cu prevederile art saptezeci si sase alin pct doi din regulamentul senatului republicat senatul este camera decizionala va multumesc ,"(2742.94, 2840.94)"
48,Domnul Florin-Vasile Cîțu:,32619,Doamna Silvia-Monica Dinică:,32769, va multumesc doamna presedinte a comisiei pentru invatamant dezbateri daca sunt interventii doamna dinica va rog ,"(2869.94, 2879.94)"
49,Doamna Silvia-Monica Dinică:,32769,Domnul Florin-Vasile Cîțu:,33778, multumesc domnule presedinte stimati colegi s au zis deja principalele argumente in favoarea legii nu numai in educatie e nevoie de date si date centralizate si de reducere a acestui efort de a completa formulare si informatii in platforme separate care dupa aceea surpriza ori nu comunica intre ele ori ne trebuie personal suplimentar astfel incat sa procesam aceste date e un proiect necesar bineinteles ca nu e suficient ar trebui sa facem mai mult ar trebui sa ne si uitam cam ce ne spun datele astea si cam ce putem sa facem mai departe cu ele si inca un aspect important pe care nu l as lasa deoparte este partea de implementare a acestei legi absolut esentiala astfel incat sa avem o platforma functionala in timp cat mai scurt si care repet sa poata sa ne ajute sa tragem si niste concluzii despre ceea ce se intampla in sistemul universitar grupul senatorilor usr va vota pentru raportul de admitere cu amendamente admise multumesc ,"(2880.94, 2953.94)"
50,Domnul Florin-Vasile Cîțu:,33778,Domnul Alin Chitu – secretar de stat la Ministerul Finanțelor Publice:,34278, va multumesc doamna senator daca sunt alte interventii nu mai sunt declar incheiate dezbaterile initiativa legislativa ramane la vot final la punctul sase proiect de lege privind obligatiunile garantate precum si pentru modificarea si completarea unor acte normative in domeniul financiar declar deschise dezbaterile generale dau cuvantul reprezentantului guvernului pentru prezentarea proiectului de lege microfonul opt ,"(2953.94, 2964.94)"
51,Domnul Alin Chitu – secretar de stat la Ministerul Finanțelor Publice:,34278,Domnul Florin-Vasile Cîțu:,35194, buna ziua proiectul de lege are ca obiect de reglementare stabilirea cadrului general si a conditiilor pentru emisiunea de obligatiuni garantate de catre emitenti persoane juridice romane reglementarea drepturilor si obligatiilor conferite de acestea detinatorilor lor elaborarea procedurii de aprobare a emisiunilor de obligatiuni garantate stabilirea categoriilor de active eligibile pentru includerea in portofoliul de acoperire infiintarea institutiei administratorului de portofoliu precum si etichetarea obligatiunilor garantate prin transpunerea partiala in legislatia nationala a directivei doua mii nouasprezece doua mii o suta saizeci si doi a parlamentului european si a consiliului din douazeci si sapte noiembrie doua mii nouasprezece sustinem proiectul de lege ministerul de finante sustine proiectul de lege in forma aprobata de guvern si va rugam sa adoptati acest proiect ,"(2982.94, 3023.94)"
52,Domnul Florin-Vasile Cîțu:,35194,Domnul Nicolae Neagu:,35311, va multumesc din partea comisiei de buget finante domnul presedinte microfonul cinci ,"(1068.0, 3895.94)"
