,start_text,start_index,end_text,end_index,text,timestamp,start,end
11,Domnul Virgil Guran:,10963,Domnul Nicolae Neagu:,11131, multumesc dau cuvantul reprezentantului comisiei pentru buget finante activitate bancara si piata de capital pentru prezentarea raportului ,"(1996.0, 7257.0)",1996.0,7257.0
12,Domnul Nicolae Neagu:,11131,Domnul Virgil Guran:,12359, multumesc domnule presedinte de sedinta raportul comisiei de buget este favorabil fara amendamente in majoritate si asa cum spunea si domnul secretar de stat obiectul de reglementare face sens investitiei spitalului regional de urgenta cluj este al doilea semnat cu bei ul dupa spitalul regional de urgenta iasi si intelegem ca va urma si spitalul regional de urgenta craiova proiectul in valoare de finantare de la bei imprumut in valoare de trei sute cinci milioane de euro reprezentand saizeci si sapte din costul net aferent obiectivului spital regional de urgenta cluj diferenta de aproximativ o suta cincizeci patru milioane de euro din costul total net la care se adauga taxele si impozitele aferente proiectului se va asigura de partea romana din fonduri nerambursabile de la bugetul de stat proiectul e gandit a se realiza pe o perioada de sapte ani data finala de disponibilizare a imprumutului fiind de pana la saptezeci si doi de luni de la data semnarii contractului de finantare semnat la unsprezece noiembrie doua mii douazeci si unu la bucuresti respectiv cincisprezece noiembrie doua mii douazeci si unu la luxemburg in raport cu obiectul de reglementare proiectul de lege face parte din categoria legilor ordinare senatul fiind camera decizionala multumesc ,"(1440.0, 1500.0)",1440.0,1500.0
13,Domnul Virgil Guran:,12359,Doamna Gabriela Crețu:,12526, multumesc domnule senator la dezbateri generale daca are cineva rugamintea din partea fiecarui grup cate un reprezentant da va rog ,"(1555.0, 1566.0)",1555.0,1566.0
14,Doamna Gabriela Crețu:,12526,Domnul Virgil Guran:,12992, multumesc domnule presedinte in numele colegilor mei avem o mare rugaminte presedintii de comisie sa ia loc in banca presedintilor de comisie pentru ca nu auzim ceea ce spun si nu toti am fost membri in fiecare dintre comisii si e important pentru a decide in cunostinta de cauza sa auzim ce spune presedintele de comisie colegii nostri mai noi nu stiu sa ia locul in fata astfel incat sa i putem urmari multumesc ,"(1574.0, 1594.0)",1574.0,1594.0
15,Domnul Virgil Guran:,12992,Doamna Silvia-Monica Dinică:,13564, multumesc este o propunere pe procedura suntem obligati s o supunem la vot deci daca sunteti de acord colegii nostri care sunt presedinti de comisii sa ia loc in fata pe procedura sau deschideti microfonul pentru procedura doamnei senator ,"(1600.0, 2002.0)",1600.0,2002.0
16,Doamna Silvia-Monica Dinică:,13564,Domnul Virgil Guran:,13980, multumesc doar o completare la ceea ce spunea doamna senator cretu ca sa putem sa clarificam procedura deci presedintii de comisie doar in momentul cand la punctul respectiv de pe ordinea de zi ajungem la proiectul respectiv de lege vor merge la unul din microfoanele de acolo din fata si vor sustine proiectul in rest suntem toti aici in sala multumesc ,"(1648.0, 1673.0)",1648.0,1673.0
17,Domnul Virgil Guran:,13980,Domnul Florian-Dorel Bodog:,14368, este in regula deci vom proceda conform regulamentului o sa fie aici dar ma refer la presedintii de comisie care au proiecte de lege astazi n are rost sa i tinem in fata daca nu au nimic de sustinut asa ca la urmatorul punct va rog cine va trebui sa sustina sa fie in fata aici da pe dezbateri generale domnule bodog va rog deschideti microfonul ,"(1674.0, 1689.0)",1674.0,1689.0
18,Domnul Florian-Dorel Bodog:,14368,Domnul Virgil Guran:,14817, multumesc domnule presedinte voi fi foarte scurt vreau sa salut prezenta pe ordinea de zi a acestui punct este un castig pentru toata romania si pentru mine este o satisfactie deoarece in doua mii saptesprezece au fost demarate procedurile privind studiul de fezabilitate pentru acest proiect si nu doar pentru acesta ci si pentru iasi si pentru craiova eu astept si craiova sa vina la aprobare grupul psd va vota pentru ,"(1703.0, 1728.0)",1703.0,1728.0
19,Domnul Virgil Guran:,14817,Domnul Ion Prioteasa:,14898, multumesc altcineva va rog domnule senator ,"(1996.0, 7423.0)",1996.0,7423.0
20,Domnul Ion Prioteasa:,14898,Domnul Virgil Guran:,15622, multumesc domnule presedinte domnul senator a abordat ideea pentru care ma aflu aici sigur ca sustin cu toata forta acest proiect asa cum am sustinut si proiectul de la iasi si as dori din tot sufletul sa vedem si al treilea proiect respectiv spitalul de la craiova care intelegem ca acum este in evaluare si sigur este mai intarziat dar ne am dori ca asa cum se spune cei din urma sa fie cei dintai dar acest mare proiect prin realizarea celor trei spitale unul in nord unul in centru si unul in sud iata capata contur si cred ca este unul din marile proiecte ale romaniei si ma bucur din tot sufletul ca astazi putem sa vorbim de al doilea proiect multumesc foarte mult ,"(1734.0, 1802.0)",1734.0,1802.0
21,Domnul Virgil Guran:,15622,Doamna Diana Iovanovici-Șoșoacă:,15814, si eu multumesc daca mai sunt alte interventii nu mai sunt declar incheiate dezbaterile initiativa legislativa a dumneavoastra va rog deschideti microfonul ,"(1812.0, 1816.0)",1812.0,1816.0
22,Doamna Diana Iovanovici-Șoșoacă:,15814,Domnul Virgil Guran:,16373, multumesc eram prea mica sunt complet de acord cu acest proiect dar as avea si eu doua intrebari sa le adresez reprezentantului guvernului daca un astfel de spital regional de urgenta costa trei sute cinci milioane de euro ma intreb din cele saizeci de miliarde de euro consumati in perioada pandemiei cate spitale ati fi putut sa faceti pentru ca nu se regasesc nicaieri acesti bani si doi acest spital regional de urgenta cluj ca si cel de la iasi are vreo legatura cu dsu si raed arafat va multumesc ,"(1818.0, 1852.0)",1818.0,1852.0
23,Domnul Virgil Guran:,16373,Domnul György Attila:,16578, multumesc sa stiti ca sunt cu ochii pe dumneavoastra deci va vad tot timpul doamna sosoaca nu se pune rog reprezentantul guvernului sa ne raspunda ,"(1864.0, 2002.0)",1864.0,2002.0
24,Domnul György Attila:,16578,Domnul Virgil Guran:,16767, din pacate nu va pot oferi momentan un raspuns avand in vedere ca nu fac obiectul exclusiv al proiectului de lege pentru care am venit aici multumesc ,"(1996.0, 2002.0)",1996.0,2002.0
25,Domnul Virgil Guran:,16767,,16767,,"(240.0, 8929.0)",240.0,8929.0
26,,16767,Domnul György Attila:,17482,domnul virgil guran am inteles nu sunteti satisfacuta doamna sosoaca nu o rezolvam declar deschise dezbaterile generale asupra proiectului de lege dau cuvantul reprezentantului guvernului domnul secretar de stat attila gyorgy va rog domnule secretar ,"(2928.0, 4282.0)",2928.0,4282.0
27,Domnul György Attila:,17482,Domnul Virgil Guran:,18131, multumesc conform deciziei ue de aprobare a planului national de redresare si rezilienta la data de trei noiembrie doua mii douazeci si unu romania beneficiaza de circa douazeci si noua optsprezece miliarde de euro din care paisprezece nouazeci si patru miliarde de euro imprumut aceasta componenta de imprumut va fi folosita pentru finantarea deficitului bugetar si refinantarea datoriei publice guvernamentale pe baza cheltuielilor efectuate pentru implementarea reformelor si investitiilor prin indeplinirea jaloanelor si tintelor asociate va rugam sa fiti de acord cu legea de aprobare a ordonantei de urgenta nr o suta treizeci si patru doua mii douazeci si unu prin care s a aprobat acordul de imprumut multumesc ,"(1956.0, 2002.0)",1956.0,2002.0
28,Domnul Virgil Guran:,18131,Domnul Nicolae Neagu:,18225, multumesc dau cuvantul presedintelui comisiei pentru buget finante ,"(1996.0, 2003.0)",1996.0,2003.0
29,Domnul Nicolae Neagu:,18225,Domnul Virgil Guran:,19725, multumesc domnule presedinte de sedinta proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr o suta treizeci si patru doua mii douazeci si unu pentru aprobarea acordului de imprumut dintre comisia europeana si romania semnat la bucuresti la douazeci si sase noiembrie doua mii douazeci si unu si la bruxelles la cincisprezece decembrie doua mii douazeci si unu a fost analizat si cu o majoritate de voturi a senatorilor prezenti zece voturi pentru si o abtinere in sedinta din data de douazeci si doi martie a comisiei de buget finante banci piata de capital adoptandu se un raport de admitere fara amendamente consiliul legislativ a avizat favorabil proiectul de lege comisia pentru afaceri europene a transmis de asemenea un aviz favorabil fata de cele expuse de domnul ministru va reamintim ca perioada de disponibilitate a imprumutului este treizeci si unu doisprezece doua mii douazeci si sase si discutam de mecanismul de redresare si rezilienta de circa douazeci si noua optsprezece miliarde de euro dintre care paisprezece douazeci si patru miliarde de euro grant si paisprezece nouazeci si patru miliarde de euro imprumut sumele imprumutului vor fi disponibilizate in zece transe si o prefinantare de treisprezece din imprumut circa unu nouazeci si patru milioane de euro fiecare transa inclusiv prefinantarea pe o perioada de maturitate de treizeci de ani cu perioada de gratie de zece ani si rambursare in rate egale deci va supunem spre dezbatere si adoptare raportul de admitere si proiectul de lege face parte din categoria legilor ordinare senatul este camera decizionala multumesc ,"(2009.0, 2141.0)",2009.0,2141.0
30,Domnul Virgil Guran:,19725,Doamna Gabriela Crețu:,19923, multumesc si eu dezbateri generale va rog v am vazut doamna sosoaca v am spus ca sunt cu ochii pe dumneavoastra nu i problema am inteles ,"(2140.0, 2157.0)",2140.0,2157.0
31,Doamna Gabriela Crețu:,19923,Domnul Virgil Guran:,23403, multumesc domnule presedinte grupul partidului social democrat din care fac parte va vota ordonanta de urgenta si va aproba acordul de imprumut in acelasi timp am luat cuvantul pentru a ne reaminti cu totii ce responsabilitate mare avem in acest moment pentru ca foarte multa lume chiar si astazi priveste pnrr ul ca un fel de fantana a fagaduintei vom lua noi toti bani de acolo si vom scuti bugetul de stat va reamintesc ca finantarea programului in intregimea lui se face printr un imprumut luat de comisia europeana de pe pietele financiar bancare in numele nostru al statelor membre si ca acest imprumut se imparte sub forma de subventii si de granturi cum s a precizat acestor state suma care ni se atribuie e undeva comparabila cu bugetul de stat al romaniei pe un an deci mai avem pana in doua mii douazeci si sase inca un buget de stat de cheltuit daca nu l cheltuim bine oricum imprumutul trebuie platit sa ne intelegem si partea de grant in timp bineinteles ca se mai rostogoleste e un imprumut in conditii mai favorabile in acelasi timp e un imprumut cu conditionalitati iar conditionalitatile au fost negociate de fostul guvern de o maniera cel putin discutabila parca au vrut sa ne demonstreze ca neoliberalismul e in floare intrucat sub pretextul datoriilor ne angajam sa taiem de la cei care n au de exemplu sa reformam sistemul de pensii si alte asemenea ca sa dam celor care au ajutoare de stat scutiri de taxe privatizari pentru corporatii etc din punctul asta de vedere noi trebuie sa privim cu mare atentie fiecare din pasii fiecare din etapele care urmeaza pentru ca nu numai ne angajam sa luam banii si sa i cheltuim ne angajam sa aplicam si conditionalitatile care i insotesc si s a mai intamplat ceva pietele de pe care se imprumuta comisia europeana nu sunt niste piete abstracte sectorul financiar bancar este in unele state membre cei care imprumuta sunt peste tot si s ar putea ca unele dintre statele membre care imprumuta sa aiba avantaje mult mai mari decat cele care iau imprumuturile si se mai adauga inca ceva razboiul agita foarte mult pietele financiare iar sanctiunile sunt patru pachete de sanctiuni succesive pe care uniunea europeana le a aprobat impotriva rusiei afecteaza masiv si bancile europene care erau foarte puternic interconectate aici s ar putea eu sper sa nu sa avem de a face intr un viitor apropiat cu propuneri din partea comisiei europene de a schimba elemente de acord in sensul in care au crescut foarte mult de exemplu riscurile si pretul imprumuturilor mesajul nu este sa nu votati acordul dimpotriva este altul ca niciun leu nu e gratis in fapt ca niciun leu nu trebuie risipit ca nu trebuie impartit stiti dumneavoastra corporatiilor care tin pe unii dau jos pe altii etc etc ci ca trebuie contractate si cheltuite cu cea mai mare grija e o proba a capacitatii noastre administrative daca nu reusim ei se vor pune banii pana in doua mii douazeci si sase se vor pune in oala comuna vor fi distribuiti de comisia europeana celor care au capacitatea administrativa si pot sa i cheltuiasca in acest sens a fost interventia mea al responsabilitatii mari pe care ne o asumam pentru ca pe termen scurt e vorba de un imprumut de aproape cincisprezece miliarde de euro iar pe termen lung practic sa contribuim deja plafoanele au fost ridicate la plata imprumutului general de sapte sute cincizeci de miliarde de euro multumesc ,"(2159.0, 2421.0)",2159.0,2421.0
32,Domnul Virgil Guran:,23403,Domnul Claudiu-Marinel Mureșan:,23497, multumim si noi doamna senator din partea grupului parlamentar usr ,"(2427.0, 5471.0)",2427.0,5471.0
33,Domnul Claudiu-Marinel Mureșan:,23497,Domnul Virgil Guran:,25723, va multumesc frumos domnule presedinte doamnelor si domnilor senatori votam asa cum spunea si doamna de la psd astazi o lege care aproba ordonanta de urgenta a guvernului referitoare la acordul dintre comisia europeana si romania pe tema programului national de redresare si rezilienta din cele douazeci si noua de miliarde alocate romaniei paisprezece sunt intr adevar imprumuturi iar paisprezece miliarde sunt granturi comisia europeana disponibilizeaza aceste fonduri in transe in functie de indeplinirea unor obiective numite jaloane am dorit sa iau cuvantul la acest punct de pe ordinea de zi pentru a mai sublinia inca o data importanta pe care o are programul national de redresare si rezilienta pentru romania avem obligatia noi cei care intr un fel sau altul suntem implicati in acest proces de atragere a fondurilor sa abordam cu maxima atentie cu profesionalism procesul de atragere si sa ne respectam termenele asumate prin documentele semnate cu comisia europeana mecanismul de redresare si rezilienta este sansa romaniei de a se dezvolta si de a reduce distanta care separa economia romaniei de economiile europene performante usr a facut dovada profesionalismului si seriozitatii prezentand comisiei europene in termenul stabilit dosarul complet al programului un dosar complex care dupa cum stiti contine cinci sute sapte tinte pentru care s a muncit mult dar care in final a fost apreciat de evaluatorii comisiei europene si ulterior aprobat avem acum nevoie de corectitudine seriozitate si punctualitate astfel incat sansele romaniei de a profita de acest program sa nu fie risipite nici nu mi imaginez ca va trebui sa cautam vinovati pentru esecul procesului de atragere a fondurilor in anul doua mii douazeci si sase ci imi doresc sa ne felicitam reciproc pentru succesul acestui program si pentru pasul important inainte pe care il va reprezenta implementarea completa a planului national de redresare si rezilienta pnrr nu are culoare politica este un program pentru dezvoltarea reala a romaniei pentru cresterea calitatii vietii tuturor romanilor evident ca vom sustine si in aceasta etapa planul si vom vota pentru aceasta lege va multumesc frumos ,"(2443.0, 2611.0)",2443.0,2611.0
34,Domnul Virgil Guran:,25723,Domnul Nicolae Neagu:,26023, multumesc din partea grupului parlamentar pnl domnul senator neagu o sa am rugamintea cand luati cuvantul sa incercati sa sintetizati in cuvinte mai putine esenta la ce avem sa spunem va rog nu dumneavoastra in general vorbesc dumneavoastra puteti sa spuneti tot ,"(2613.0, 2630.0)",2613.0,2630.0
35,Domnul Nicolae Neagu:,26023,Domnul Virgil Guran:,27303, eu o sa spun ce trebuie domnule presedinte de sedinta in sensul ca grupul senatorial al partidului national liberal va vota acest proiect de lege de aprobare a ordonantei guvernului nr o suta treizeci si patru pentru aprobarea acordului de imprumut si noi ne exprimam in totalitate convingerea ca acest document este nu doar vital si important si ca el va fi folosit judicios in termen asa cum este prevazut in acordul de imprumut cu atat mai mult cu cat in acest moment putem spune ca fata de termenele prevazute acele jaloane si tinte cel putin astazi sunt indeplinite si ne exprimam convingerea ca si in continuare guvernul ciuca va realiza obiectivele intreprinse in acest acord de imprumut cu atat mai mult cu cat imprumutul care a fost semnat de paisprezece aproape cincisprezece miliarde de euro la bucuresti in douazeci si sase noiembrie respectiv bruxelles dincolo de grant permite si finantarea deficitului bugetului de stat si refinantarea datoriei publice guvernamentale pe baza cheltuielilor bugetare efectuate pentru a implementa reforme si investitii prevazute in pnrr si indeplinirea repet a tintelor asociate acestui imprumut adica cele o suta unu jaloane si respectiv o suta noua tinte va multumesc mult de tot votul nostru este in unanimitate pentru ,"(2633.0, 2733.0)",2633.0,2733.0
36,Domnul Virgil Guran:,27303,Doamna Diana Iovanovici-Șoșoacă:,27392, multumesc si eu am placerea sa o invit pe doamna diana sosoaca ,"(1996.0, 7257.0)",1996.0,7257.0
37,Doamna Diana Iovanovici-Șoșoacă:,27392,Domnul Virgil Guran:,29094, placerea e de partea mea domnule presedinte am inceput o saptamana buna da numai ca proiectul asta e bun dar lipsesc investitiile viabile cu desavarsire ma asteptam sa vad in raportul comisiei ca renuntati la acele consultante de douazeci si cinci de milioane de euro si ma intreb daca s au evaporat in doi ani de zile saizeci de miliarde de euro ce o sa faceti cu paisprezece miliarde nu se vede nimic dupa acele saizeci de miliarde nimeni nu raspunde la nicio intrebare apropo pentru guvern poate totusi pana la sfarsitul acestei sedinte afla cineva ce ati facut cu saizeci de miliarde de euro in conditiile in care nu exista investitii viabile cum credeti dumneavoastra ca va exista acest plan de redresare si rezilienta pentru ca nu exista nici redresare nici rezilienta tare sunt curioasa sa vad care vor fi acele firme care vor acorda consultanta si ce legaturi politice au sau poate chiar o sa vreti sa fie totul dat pe fata si firmele unora dintre dumneavoastra vor acorda consultanta efectiv fara sa se mai intereseze sa mai acopere ceva cu tot respectul daca saizeci de miliarde de euro s au evaporat si nu s a vazut nimic in doi ani de zile ce o sa faceti cu paisprezece miliarde de euro in conditiile in care aveti numai consultanta de cate douazeci si cinci de milioane de euro mi se pare o dedicatie si avand in vedere legaturile pe care politicienii le au atat cu cei de la uniunea europeana cat si la varful romaniei mie imi este clar si nu inteleg de ce doamna laura codruta kovesi cea care e data viitoarea presedinta a romaniei nu intervine in acest caz inainte sa se produca evenimente pe care nu le mai putem redresa nici rezilia multumesc ,"(2749.0, 2880.0)",2749.0,2880.0
38,Domnul Virgil Guran:,29094,Domnul Adrian Voican – secretar de stat la Ministerul Afacerilor Interne:,29728, si noi multumim daca mai sunt interventii nu mai sunt nu mai sunt interventii merge la vot final acest proiect la punctul trei al ordinii de zi este proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr cincisprezece doua mii douazeci si doi privind acordarea de sprijin si asistenta umanitara de catre statul roman cetatenilor straini sau apatrizilor aflati in situatii deosebite proveniti din zona conflictului armat din ucraina declar deschise dezbaterile generale asupra proiectului dau cuvantul reprezentantului guvernului domnul secretar de stat adrian voican ,"(7960.0, 7977.0)",7960.0,7977.0
39,Domnul Adrian Voican – secretar de stat la Ministerul Afacerilor Interne:,29728,Domnul Virgil Guran:,30658, domnule presedinte doamnelor si domnilor senatori ordonanta de urgenta nr cincisprezece doua mii douazeci si doi vizeaza in principal stabilirea de utilitati de prima necesitate pe perioada stationarii temporare in cadrul taberelor temporare de cazare si asistenta umanitara sau in alte locatii stabilite de comitetele judetene sau comitetul municipiului bucuresti pentru situatii de urgenta pentru cetatenii straini sau apatrizi care provin din zona conflictului armat din ucraina si intra in romania va rugam sa adoptati proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr cincisprezece doua mii douazeci si doi privind acordarea de sprijin si asistenta umanitara de catre statul roman cetatenilor straini sau apatrizilor aflati in situatii deosebite proveniti din zona conflictului armat din ucraina in forma propusa de comisiile de specialitate ale senatului va multumesc ,"(2947.0, 3001.0)",2947.0,3001.0
40,Domnul Virgil Guran:,30658,Doamna Nicoleta Pauliuc:,30776, si eu multumesc dau cuvantul comisiei pentru aparare ordine publica si siguranta nationala ,"(1996.0, 7257.0)",1996.0,7257.0
41,Doamna Nicoleta Pauliuc:,30776,Domnul Virgil Guran:,32412, stimati colegi in conformitate cu prevederile art saptezeci din regulamentul senatului republicat cu modificarile ulterioare comisia pentru aparare ordine publica si siguranta nationala si comisia pentru politica externa au fost sesizate in vederea intocmirii unui raport comun asupra proiectului de lege pentru aprobarea ordonantei de urgenta a guvernului nr cincisprezece doua mii douazeci si doi privind acordarea de sprijin si asistenta umanitara de catre statul roman cetatenilor straini sau apatrizilor aflati in situatii deosebite proveniti din zona conflictului armat din ucraina initiat de guvernul romaniei proiectul de lege are ca obiect de reglementare stabilirea unor masuri pentru acordarea de sprijin si asistenta umanitara de catre statul roman cetatenilor straini sau apatrizilor aflati in situatii deosebite proveniti din zona conflictului armat din ucraina pe parcursul mai multor sedinte membrii celor doua comisii au dezbatut proiectul de lege au analizat avizele punctele de vedere si au hotarat cu majoritate de voturi sa adopte prezentul raport comun de admitere cu amendamente respinse cuprinse in anexa prin continutul sau normativ proiectul de lege face parte din categoria legilor ordinare si urmeaza a fi supus dezbaterii si adoptarii in conformitate cu prevederile art saptezeci si sase alin pct unu din regulamentul senatului republicat cu modificarile ulterioare senatul este prima camera sesizata multumesc domnule presedinte de sedinta ,"(3001.0, 3087.0)",3001.0,3087.0
42,Domnul Virgil Guran:,32412,Domnul Cosmin-Marian Poteraș:,32574, si eu multumesc din partea initiatorului vad ca se doreste sustinerea unui amendament care a fost respins in comisie nu da va rog ,"(1996.0, 7257.0)",1996.0,7257.0
43,Domnul Cosmin-Marian Poteraș:,32574,Domnul Virgil Guran:,33446, va multumesc domnule presedinte de sedinta stimati colegi vreau sa va propun un amendament dupa art sase se introduce art sapte cu urmatorul continut art sapte alin constituie infractiune si se pedepseste cu inchisoare de la trei luni la doi ani sau cu amenda va multumesc ,"(1996.0, 7257.0)",1996.0,7257.0
44,Domnul Virgil Guran:,33446,Domnul Ștefan Pălărie:,33893, va multumesc conform procedurii va trebui sa supunem la vot acest amendament va rog sa pregatiti cartelele va rog sa votati prezenti saptezeci si noua pentru douazeci si sase contra patruzeci si opt abtinere cinci acest amendament nu a trecut mergem mai departe trecem la dezbateri generale v am vazut doamna sosoaca stiu sa vedem putin din partea grupurilor daca avem va rog de la usr domnul muresan nu domnul palarie da ,"(3186.0, 3247.0)",3186.0,3247.0
45,Domnul Ștefan Pălărie:,33893,Domnul Virgil Guran:,34040, multumesc domnule presedinte vine acum pastele in curand asa ca va astept cu un miel pentru botezul reusit din plen ,"(1996.0, 2002.0)",1996.0,2002.0
46,Domnul Virgil Guran:,34040,Domnul Ștefan Pălărie:,34117, va dau mielul si inainte daca doriti nu i problema ,"(5512.0, 5513.0)",5512.0,5513.0
47,Domnul Ștefan Pălărie:,34117,Domnul Virgil Guran:,36818, stimati colegi propunerea pe care guvernul o are vizavi de acest oug este una a unui bun inceput era nevoie si este nevoie in continuare de adaptarea spatiului legislativ pentru ca refugiatii din ucraina in urma conflictului militar pe care dictatorul putin l a declansat prin invadarea ucrainei acesti oameni au nevoie sa fie protejati si sa poata sa fie bine primiti in romania prin urmare toate masurile care au fost luate si mentionate sunt bine venite integrarea lor atat din punct de vedere sanitar servicii medicale din punct de vedere al obiectelor de prima necesitate si integrarea lor mai ales a minorilor care ajung in romania neinsotiti sa poata sa se bucure de prevederile legii protejarii si promovarii drepturilor minorului din romania insa un lucru care nu a fost sau care a fost trecut cu vederea spunem noi este acela al pericolelor care se pot ivi in acest context in care in devalmasie voluntari din toata tara se ofera si au facut un lucru foarte bun si anume sa creeze prima linie linia intai de ajutor pentru refugiatii din ucraina inainte ca guvernul sa se trezeasca si sa ia masurile necesare dar pericolul pe care noi l am identificat si pe care l am semnalizat in repetate randuri este ca in randul acestor oameni de buna credinta se pot strecura oameni care vor dori sa beneficieze sa abuzeze de situatia aceasta si sa abuzeze de cei care vor veni si care sunt extrem de vulnerabili din acest motiv am propus amendamentele care duc pe de o parte la sanctiuni suplimentare asa cum a dat citire amendamentului colegul meu cosmin poteras deci pe de o parte sa existe sanctiuni suplimentare a celor care ofera acest tip de ajutor desi au un tip de istoric de incalcare a legii in aceasta privinta si pe de alta parte am propus crearea trasabilitatii a celor care ofera transport si cazare in ajutorul refugiatilor ucraineni pentru asta este nevoie de ceva ce romania nu prea reuseste sa faca digitalizare platforme transparenta si de fiecare data cand punem noi cei din usr aceste probleme transparenta digitalizare primim ridicari din umeri si asteptam din nou ca mediul privat sau societatea civila sa rezolve problemele pe care in orice tara civilizata am vorbit si cu cei din polonia am vorbit si cu cei din slovacia am vorbit si cu cei din ungaria in primul si in primul rand guvernul le face iar societatea civila completeaza noi vom vota in favoarea acestei ordonante de urgenta dar spunem inca o data ca ea este incompleta va multumesc foarte mult ,"(3265.0, 3386.0)",3265.0,3386.0
48,Domnul Virgil Guran:,36818,Doamna Liliana Sbîrnea:,36928, si eu multumesc din partea grupurilor nu mai exista interventii va rog de la psd ,"(1996.0, 7819.0)",1996.0,7819.0
