,start_text,start_index,end_text,end_index,text,timestamp
11,Domnul Eugen Pîrvulescu (de la prezidiu):,9827,Doamna Alina-Ștefania Gorghiu:,9974, avem un vot pentru cu mana ridicata o suta pentru e un vot cu mana ridicata badea nu are cartela ,"(330.0, 9054.88)"
12,Doamna Alina-Ștefania Gorghiu:,9974,Domnul Eugen Pîrvulescu (de la prezidiu):,10021, viorel badea ,"(330.0, 9054.88)"
13,Domnul Eugen Pîrvulescu (de la prezidiu):,10021,Doamna Alina-Ștefania Gorghiu:,10094, da trebuie sa anuntam asta ,"(330.0, 9054.88)"
14,Doamna Alina-Ștefania Gorghiu:,10094,Domnul Ion-Narcis Mircescu (de la prezidiu):,10429, cu nouazeci si noua de voturi pentru la care se adauga un vot am fost sesizati de domnul senator badea ca nu are cartela si nici cartela domnului tagarlas nu merge deci o suta unu voturi pentru niciun vot impotriva o singura abtinere propunerea de retrimitere a fost votata termen o saptamana ,"(1396.0, 1407.0)"
15,Domnul Ion-Narcis Mircescu (de la prezidiu):,10429,Doamna Alina-Ștefania Gorghiu:,10493, si domnul bodog ,"(330.0, 9054.88)"
16,Doamna Alina-Ștefania Gorghiu:,10493,Domnul Claudiu-Richard Târziu:,13339, si domnului bodog nu i functioneaza cartela o suta doi voturi pentru va supun acum votului retrimiterea la comisie a punctului de la pozitia saptesprezece l499 termen o saptamana rog vot multumesc cu o suta patru voturi pentru un vot impotriva o singura abtinere l485 este trimis la comisie pret de o saptamana pozitia treizeci de pe ordinea de zi l484 supun votului dumneavoastra propunerea de retrimitere o saptamana rog vot cu o suta de voturi pentru niciun vot impotriva doua abtineri si l484 este retrimis la comisie supun acum la vot propunerea usr de retrimitere la comisie a punctului douazeci si sase l511 va rog vot cu nouazeci si cinci de voturi pentru cinci impotriva o abtinere retrimiterea de la punctul douazeci si sase a fost aprobata tot pentru o saptamana in continuare voi supune aprobarii dumneavoastra prelungirea la saizeci de zile a termenului de dezbatere si adoptare a unei initiative legislative in conformitate cu art nouazeci si trei alin raportul comun al comisiei economice industrii si servicii si comisiei pentru energie infrastructura energetica si resurse minerale este de admitere cu amendamente respinse a proiectului de lege pentru aprobarea ordonantei proiectul face parte din categoria legilor ordinare si se adopta cu votul majoritatii senatorilor suntem ca senat prima camera sesizata rog sa inceapa dezbaterile pe procedura liderul aur va rog ,"(1489.0, 1564.0)"
17,Domnul Claudiu-Richard Târziu:,13339,Doamna Alina-Ștefania Gorghiu:,13419, multumesc doamna presedinte stimati colegi ,"(2619.0, 7555.88)"
18,Doamna Alina-Ștefania Gorghiu:,13419,Domnul Claudiu-Richard Târziu:,13527, numai putin se aude foarte prost microfonul central puteti sa rezolvati ,"(330.0, 9054.88)"
19,Domnul Claudiu-Richard Târziu:,13527,Doamna Alina-Ștefania Gorghiu:,13568, astept ,"(1961.0, 1961.0)"
20,Doamna Alina-Ștefania Gorghiu:,13568,Domnul Claudiu-Richard Târziu:,13612, multumesc ,"(3973.88, 4022.88)"
21,Domnul Claudiu-Richard Târziu:,13612,Doamna Alina-Ștefania Gorghiu:,15356, stimati colegi am iesit ca sa fac un apel apasat pentru a transforma acest for in ceea ce el este chemat sa fie stiti foarte bine ca parlamentul romaniei are cea mai scazuta cota de credibilitate in ochii romanilor si nu fara dreptate unu as vrea sa nu dam argumente suplimentare zi de zi prin prestatia noastra aici si la ce ma refer avem de votat zeci de legi si lunea si miercurea vin proiectele pe banda rulanta las ca deja ordonantele de urgenta au devenit o maniera foarte netransparenta si totalitara haideti sa o spunem bine prin care executivul legifereaza suntem obligati numai sa votam sa ridicam mana la ce propune guvernul doi suntem cotropiti de propuneri legislative aveti toti de propus modificari legislative minunat haideti sa le dezbatem cum se cuvine intai in comisii sa nu ne mai grabim ca vin termenele de adoptare tacita sa prelungim aceste termene daca e nevoie asa cum am facut prin votul de adineauri dar sa dezbatem si sa luam hotararile asa cum se cuvine sa nu mai intram cu ordinea de zi facuta cu primele sase puncte fara raport la proiectul de lege si la atatea altele intram fara raport intram cu raportul facut pe genunchi nu stim ce votam se introduc amendamente in ultimul moment se uzeaza de tot felul de viclesuguri pentru ca sa fim pacaliti sa fim atrasi in capcane si sa acceptam prin votul nostru tot felul de lucruri care nu sunt in interes national va rog foarte mult sa devenim cu totii constienti de ce avem de facut si sa facem cum se face nu suntem alergati de nimeni sa votam in galop legile acestea haideti sa le votam cu mintea si dupa o analiza adevarata va multumesc foarte mult ,"(1788.0, 1942.0)"
22,Doamna Alina-Ștefania Gorghiu:,15356,Domnul Daniel-Cătălin Zamfir:,15771, multumesc pentru interventie incepem dezbaterile generale la punctul unu al ordinii de zi rog grupurile parlamentare sa si exprime intentia nu exista inscrieri la dezbateri generale doamna sosoaca si domnul zamfir e un delay o sa astept pana ne inscriem la cuvant in ordinea grupurilor parlamentare asa cum prevede regulamentul il rog pe domnul zamfir sa ia cuvantul ,"(1949.0, 1969.0)"
23,Domnul Daniel-Cătălin Zamfir:,15771,Doamna Alina-Ștefania Gorghiu:,16232, multumesc doamna presedinte dragi colegi mai ales colegi de la aur sa ma ierte dumnezeu dar chiar nu va inteleg va rupeati camasa de pe voi cand v ati dus la mintia sa spuneti ca se inchid termocentralele ei bine ati avut ocazia acum la comisia economica si de energie sa va opuneti inchiderii termocentralei de la paroseni n ati facut o termocentrala de la paroseni pentru cei doamna boanca am o rugaminte ,"(1997.0, 2011.0)"
24,Doamna Alina-Ștefania Gorghiu:,16232,Domnul Daniel-Cătălin Zamfir:,16355, dar chiar va rog nu mai dialogati cu sala si va rog sala aveti respect pentru vorbitor ,"(2014.0, 2014.0)"
25,Domnul Daniel-Cătălin Zamfir:,16355,Doamna Alina-Ștefania Gorghiu:,20054, pentru cei care inca nu stiu trebuie sa va spun un lucru extrem de important termocentrala de la paroseni este o termocentrala care a beneficiat practic de ultima modernizare pe care a facut o statul roman saizeci si cinci de milioane de euro au fost acolo cheltuiti dintre care treizeci si cinci de milioane un grant european poate nu stiti ca acea termocentrala functioneaza doua zile din sapte nu trebuie sa fii foarte avizat in materie de energie ca sa iti dai seama ca costurile cu pornirea si repornirea unei termocentrale sunt mult mai mari decat functionarea ei continua asadar la paroseni functionam doar doua zile din sapte pentru ca acolo printr un management profund defectuos nu exista capacitatea de a alimenta cu carbune ca termocentrala sa functioneze sapte zile din sapte de ce credeti ca nu putem sa alimentam cu carbune desi exista acolo practic patru mine care inca sunt in exploatare pentru ca nu exista utilajele necesare ca sa scoata carbunele din pamant adica intelegeti suntem in urmatoarea situatie noi avem o casa minunata pe care am renovat o cu geamuri termopan izolata termic cu soba in casa si nu putem sa punem pe foc lemnele ca sa ne incalzim de ce pentru ca suntem cu briceagul si nu suntem cu drujba ca sa aducem lemn de foc imi iertati exprimarea mai neacademica dar cam despre asta este vorba mina livezeni de exemplu care poate asigura o cantitate suficienta pentru termocentrala de la paroseni are nevoie de un utilaj minier care costa cincisprezece milioane de euro cincisprezece milioane de euro sunt cumva vreun capat de tara pentru ministerul energiei nu numai ca am fost din pacate pusi in situatia in care ministerul energiei si a luat un angajament cu privire la decarbonizare acel angajament stimati colegi a fost luat inainte de a fi in aceasta situatie in care suntem acum criza energetica razboi a fost luat atunci cand era pe tapet bineinteles acel green deal si fit for cincizeci si cinci or acum uniunea europeana ne anunta pe toti ca suntem intr o cu totul alta situatie si anume repower europe repower inseamna sa ne producem energie aici fiecare in tara lui prin orice mijloace or noi sa avem capacitatea sa ne producem energie electrica si sa nu o facem pentru ca nu suntem capabili ca propriul carbune sa l punem pe foc mi se pare o politica dezastruoasa a ministerului economiei si cred cred ca ministrul energiei trebuie sa vina sa explice tuturor de ce permite acest management defectuos la paroseni eu o sa invit colegii din comisia economica si comisia de energie pentru ca domnul director de la paroseni refuza sistematic sa vina in fata parlamentului o sa propun colegilor sa mergem noi la paroseni cei care doresc sa vedem cum stau lucrurile acolo si sa intelegem de ce lucrurile stau asa si de ce un asemenea obiectiv energetic important modernizat repet corespunde tuturor normelor de poluare ca sa nu mai existe discutii ca poluam si asa mai departe nu ne incadram la toate normele de poluare numai ca repet ne am angajat s a angajat ministrul energiei in acest green deal care cred eu si nu numai eu si colegii mei de la psd ca nu mai are legatura cu realitatea realitatea este cu totul alta realitatea este ca trebuie sa ne producem energie electrica din ceea ce avem noi ca resursa ca atare eu cred inca o data cu tarie ca a fost o mare greseala ca iata s a format o coalitie ad hoc incredibil cine si ar fi imaginat pnl usr aur care au respins acest amendament care din punctul meu de vedere era extrem de necesar in aceasta situatie va multumesc mult ,"(2019.0, 2290.0)"
26,Doamna Alina-Ștefania Gorghiu:,20054,Domnul Toma-Florin Petcu:,20159, din partea grupului pnl domnule presedinte toma petcu aveti cuvantul ,"(2292.0, 2292.0)"
27,Domnul Toma-Florin Petcu:,20159,Doamna Alina-Ștefania Gorghiu:,24992, multumesc frumos doamna presedinte inteleg ca pe domnul zamfir il bucura doar acele majoritati ad hoc favorabile psd ului si nu defavorabile dar asta e alt subiect in primul rand haideti sa lamurim cateva lucruri pentru ca si in comisie astazi si astazi de la tribuna se spun foarte multe neadevaruri si primul mare neadevar este ca aceste mine se inchid sau ca cet paroseni se inchide avem patru ani de zile de functionare pentru cele doua mine care sunt repet prinse in program european discutat negociat cu comisia europeana sa fie inchise prin ecologizare si punere in siguranta daca n am fi beneficiat de acest program european complexul energetic hunedoara care este o companie de stat intr adevar dar care se ghideaza dupa regulile unei companii private da n ar fi avut acesti bani sa faca aceasta inchidere punere in siguranta si ecologizare un lucru foarte periculos nu doar pentru mediu ci si pentru siguranta acelor mineri deci in continuare se scoate carbune din aceste doua mine avem termen de inchidere patru ani de zile in aceasta perioada oricand ministerul energiei guvernul romaniei si parlamentul in ultima instanta daca constata ca situatia energetica actuala exceptionala continua putem sa mergem la nivelul comisiei europene sa renegociem acest program de inchidere aceasta perioada de inchidere dar mai trebuie spus cu multa asumare si sa spunem adevarul ca ceea ce scoatem de acolo carbunele pe care l scoatem de acolo nu este cel mai eficient nu este cel mai productiv nu este cel mai bun carbune pe care putem sa l folosim si daca astazi din patru mine nu scoatem decat pentru doua zile va asigur ca indiferent de echipamentele de care vorbeste domnul zamfir va asigur ca in continuare lucrurile vor merge tot in sensul asta cat despre inchiderea cet paroseni haideti sa spunem si aici adevarul avem o perioada de opt ani de inchidere opt ani in opt ani de zile se pot intampla atat de multe in sistemul energetic incat poate lucrurile ne duc sa marim acea capacitate sau o inchidem mai devreme inchidem in opt ani de zile cu a pune ceva in locul acestei capacitati de productie de o suta cincizeci de megawati deci spune foarte clar ordonanta pe care guvernul a emis o in preambul ca doar dupa ce vom inchide si vom vom inchide doar dupa ce vom completa cu capacitati noi fie pe gaze fie capacitati noi de productie pe energie verde deci abia atunci putem sa vorbim de inchiderea unei capacitati de o suta cincizeci de megawati dupa ce punem ceva la loc si avem opt ani de zile sa facem acest lucru deci eu inteleg este o situatie poate neplacuta si intr adevar lucrurile si deciziile care au pornit acum poate multora nu le plac sau poate doresc sa le speculeze politic dar eu personal care consider ca cunosc cat de cat acest sistem energetic si mecanismele de piata fac apel la toti politicienii si nu doar la parlament sa incerce in aceasta perioada sa fie cat mai echilibrati in declaratiile despre energie e un domeniu complex si complicat in care masurile si tot ceea ce vrem sa facem se completeaza unele pe altele vad ca o serie de colegi din arcul de guvernare se bucura de fondurile din pnrr si de faptul ca prin fondul de modernizare just transition si pnrr avem posibilitatea sa facem capacitati noi si cand ma bucur ma refer la orice fel de bucurie in momentul cand am decis acest lucru trebuie sa venim si cu planuri de restructurare si reorganizare a sistemului acest lucru poate e dureros ni l am asumat cu totii si trebuie sa l ducem pana la capat dar sa venim in fata cetatenilor sa spunem lucruri neadevarate sau jumatati de adevar cred ca nu este o politica productiva deci repet cele doua mine ca am vazut si eu comunicatul colegilor de la psd cele doua mine nu se inchid imediat ci peste patru ani de zile pe un program de inchidere si de ecologizare aprobat cu comisia europeana si daca cumva dorim si este necesar sa prelungim putem sa facem dupa o discutie cu comisia cat despre cet paroseni el ramane acolo opt ani de zile intr adevar are modernizata partea de emisii la cos in sensul ca emisiile care se duc astazi prin cos pe care le scoate aceasta centrala respecta normele de mediu in vigoare deci poate fi functionala fara probleme dar in acesti opt ani de zile suntem obligati pentru a o inchide doar sub aceasta rezerva sa punem ceva in schimb eu cred ca votul colegilor din comisie care au inteles indiferent de partidul politic precum si votul dumneavoastra este unul care sa impinga romania spre modernizare dar cu o perioada de tranzitie foarte bine stabilita restul sunt speculatii politice multumesc frumos ,"(2304.0, 2599.0)"
28,Doamna Alina-Ștefania Gorghiu:,24992,Doamna Rodica Boancă:,25187, multumesc din partea grupului aur este doamna senator boanca inscrisa la cuvant se pregateste domnul senator bordei v am vazut doamna sosoaca ,"(2606.0, 7939.88)"
29,Doamna Rodica Boancă:,25187,Doamna Alina-Ștefania Gorghiu:,27669, multumesc doamna presedinta de sedinta as vrea sa le spun colegilor de la psd care au manipulat opinia publica printr un comunicat de presa total mincinos ca detin intr adevar arta manipularii si armele logistice pentru a o face dar ca romanii nu sunt prosti am votat cu abtinere la aceste amendamente si am votat impotriva legii ordonantei care cere inchiderea tuturor acestor structuri capacitati de productie a energiei electrice din combustibili fosili pentru ca atata timp cat romania detine resurse in vederea asigurarii unui procent semnificativ de energie pentru acest popor este inadmisibil sa te gandesti sa inchizi nici in doua mii treizeci nici in doua mii patruzeci nici pana la sfarsitul sedimentelor din pamant si oare cine a inchis minele domnilor de la psd aur le a inchis eu le am inchis cine a privatizat si a vandut tot in tara asta aur sau dumneavoastra impreuna cu pnl ul alaturi de care ati guvernat cine a semnat green deal ul pnl ul sustinut de psd si usr cine l a sustinut pe ministrul si l sustine pe ministrul energiei virgil popescu pe care il infierati cu manie proletara de la tribuna si pe care dupa aceea il aplaudati in sedintele dumneavoastra de guvern aur aceasta este vocea poporului si daca va deranjeaza ca tipam este pentru ca ne am saturat si suntem disperati de masurile pe care le luati impotriva propriului popor care va plateste ne ati pacalit o data cu acel amendament mizerabil n o s o mai faceti va garantez si sa nu credeti vreodata ca sunteti intr un sat fara caini da votam impotriva acestei legi de decarbonare nu de decarbonizare ca vi s a explicat in comisie cum se spune corect si n ati bagat la cap nici macar atata lucru votam impotriva acestei legi care vrea sa distruga de tot sistemul energetic roman vreti sa luati ochii romanilor de la faptul ca vindeti pe furis hidroelectrica si ca deja aveti pregatite toate actiunile pentru a demara procesul de vindere si a acestei companii vindeti tot mai furati ce mai aveti de furat dar zilele la putere va sunt numarate si e bine totusi sa va lasati loc de buna ziua pentru ca pana acum n ati facut decat sa tradati poporul asta care pe doi octombrie o sa iasa si o sa va spuna ce parere are despre guvernarea aceasta care l a adus la saracie deci votam impotriva legii si nu am sustinut niciun amendament care este posibil sa inchida vreo mina sau vreun complex energetic ,"(2635.0, 2800.0)"
30,Doamna Alina-Ștefania Gorghiu:,27669,Domnul Cristian Bordei:,27750, domnul senator bordei din partea grupului usr ,"(2606.0, 2808.0)"
31,Domnul Cristian Bordei:,27750,Doamna Alina-Ștefania Gorghiu:,29970, multumesc doamna presedinte stimati colegi haideti sa fim seriosi este absolut ridicol sa acuzi usr ca inchide mine si centrale pe carbuni in tara asta pai usr si a numit oamenii de treizeci de ani in conducerile minelor si centralelor pe carbune usr e la guvernare usr da aceste ordonante de urgenta haideti sa fim seriosi la aceasta lege noi chiar am vrut sa demonstram ca sustinem sectorul energetic inclusiv sectorul carbonifer am venit cu niste amendamente prin care am vrut sa ne asiguram ca in lege este trecut explicit faptul ca nu se va inchide nicio capacitate de productie pana nu se va pune ceva in loc si am mai avut un amendament prin care am vrut sa oprim interzicerea totala a constructiei de noi capacitati de productie pe carbune cu conditia ca acele noi capacitati sa poate fi construite daca respecta normele privind emisiile de carbon ale uniuni europene referitor la povestea cu paroseniul era vorba pur si simplu de a scoate total paroseniul din graficul prevazut in cadrul ordonantei de urgenta asa cum am spus si in comisie noi suntem de acord cu faptul ca inchiderea oricarei capacitati de productie trebuie amanata la maximum pana cand se pune ceva in loc sau pana cand pe baza unor tehnologii moderne se obtine reducerea emisiilor de carbon astfel incat sa nu mai fie nevoie de a plati certificatele de carbon care ridica in continuare pretul la energia electrica si nici macar paroseniul nu respecta standardele actuale le respecta pe cele la momentul retehnologizarii daca le ar respecta pe cele actuale n ar mai trebui sa cumpere certificate de carbon dar repet chiar si la acest punct cu paroseniul noi am propus aceasta conditionare sa poata ramane in functiune pe termen nedefinit cu conditia respectarii standardelor actuale privind emisiile de carbon ale uniunii europene intrucat toate aceste amendamente au fost respinse prin care repet voiam sa ne asiguram ca nu se mai repeta greselile care s au facut pana acum si care sunt una din cauzele situatiei actuale de pe piata energiei din acest motiv trebuie sa ne abtinem la acest proiect de lege multumesc ,"(2827.0, 2982.88)"
32,Doamna Alina-Ștefania Gorghiu:,29970,Doamna Diana Iovanovici-Șoșoacă:,30062, multumesc o invit la microfon pe doamna senator sosoaca ,"(2978.88, 2983.88)"
33,Doamna Diana Iovanovici-Șoșoacă:,30062,Doamna Alina-Ștefania Gorghiu,33667, multumesc doamna presedinta am asurzit de atatea minciuni si atatea polemici vorbiti de inchiderea minelor vorbiti de decarbonare vorbiti de limitare a poluarii aceste lucruri puteau fi rezolvate de anul trecut de cand am fost la domnul virgil popescu impreuna cu inventatorul iulian hornet cred ca este a zecea oara cand va spun aceste lucruri domnul virgil popescu pe care si psd ul si pnl ul si udmr ul il sustineti in guvernare ca aud psd ul ca vorbeste de parca virgil popescu nu ar fi in guvernul psd pnl udmr dumneavoastra il sustineti dumneavoastra ii sustineti proiectele acesta a fost de acord cu implementarea inventiei domnului inventator iulian hornet care se vinde la nivel mondial toata lumea o foloseste numai noi nu si care ar salva tot mineritul din romania nu ati facut o nu ati sustinut aceasta propunere desi v am spus o exact atunci cand am venit in parlament nu suntem obligati sa desfiintam nicio mina nu mai invocati angajamente pe care si le a luat romania din punct de vedere juridic orice angajament poate fi rasturnat mai ales ca green deal ul a picat iar acum avem o cu totul alta situatie si va intreb si sper ca nu retoric de ce polonia ungaria si cehia nu si au inchis minele pentru ce s au dus peste uniunea europeana si au spus daca nu ne permiteti sa ne mentinem minele noi iesim din ue nu vor iesi din ue dar au pus punctul pe i au amenintat si ue a inteles ca nu i de joaca dar aceste tari sunt conduse de politicieni patrioti si nationalisti nu tradatori de tara mai mult germania nu numai ca nu si a inchis minele deschide altele noi iar noi le inchidem si vad aici conform pnrr ului aprobat de catre comisia europeana avem opt sute nouazeci si sapte milioane de euro prin care se vor face investitii in capacitati pe gaze naturale si surse regenerabile de energie deci noi renuntam la tot sistemul energetic pe care l avem ca sa facem investitii in gaze naturale pe care le am dat strainilor ca tot ceea ce am dat strainilor si sa infiintam opt parcuri fotovoltaice cu o capacitate totala de sapte sute treizeci si cinci mw pana in doua mii douazeci si patru pai v ati gandit vreodata sa va uitati in rapoartele cu privire la energia provenita din aceste parcuri fotovoltaice ca nu pot sustine aceasta energie nu poate sustine nici macar cincisprezece din energia unei tari si ca ii trebuie intotdeauna ajutorul acestei energii pe carbune vine timmermans si spune ca a cazut green deal ul iar noi ce facem in loc sa ne trimitem negociatorii noi punem capul in pamant pozitia ghiocelul si suntem aceeasi tradatori lasi si prostiti de comisia europeana pentru ce nu va duceti ca ungaria sa spuneti daca nu ne lasati minele in pace iesim din uniunea europeana aveti verticalitate si negociati pentru ca suntem membri cu drepturi egale nu suntem mai prejos de nicio tara din aceasta lume nu avem insa politicieni cu verticalitate si coloana vertebrala veniti si mi spuneti de virgil popescu domnilor de la psd sunteti in guvern din cauza dumneavoastra se intampla aceste lucruri aveti cea mai mare posibilitate sa faceti ce vreti in aceasta guvernare pentru ce nu l dati jos pe virgil popescu am facut peste cincisprezece plangeri penale impotriva lui virgil popescu nu lasati justitia sa l ancheteze si sa l judece pentru ca justitia este ocupata de politic pentru ce nu formulati si voi plangeri penale impotriva lui virgil popescu pentru ce cand face trafic de influenta cand ia spaga efectiv de la toti acestia are in spate omv ul sotia lui are sase sau sapte benzinarii ,"(3045.88, 3272.88)"
34,Doamna Alina-Ștefania Gorghiu,33667,Doamna Diana Iovanovici-Șoșoacă:,33744, va rog sa va limitati la proiectul de lege ,"(3279.88, 3279.88)"
35,Doamna Diana Iovanovici-Șoșoacă:,33744,Doamna Alina-Ștefania Gorghiu,33862, este doamna este vorba despre proiectul de lege ca aici sunt interese in spate ,"(3279.88, 3279.88)"
36,Doamna Alina-Ștefania Gorghiu,33862,Doamna Diana Iovanovici-Șoșoacă:,34001, ati cerut un minut ati vorbit patru o sa va rog sa incercati sa sintetizati din respect pentru colegi ,"(3286.88, 3286.88)"
37,Doamna Diana Iovanovici-Șoșoacă:,34001,Doamna Alina-Ștefania Gorghiu:,34432, o sa sintetizez acest proiect stimati colegi senatori nu se poate discuta intr o sedinta ati chemat presa e bine ca e presa aici de ce nu o chemati in comisii sa vada ce discutii aveti si cum intr o ora treceti pe repede inainte treizeci si cinci patruzeci de initiative legislative si exista aranjamente intre voi de ce nu aratati cand vine omv ul si toti ceilalti la dumneavoastra in vizita si va impun ,"(3291.88, 3314.88)"
38,Doamna Alina-Ștefania Gorghiu:,34432,Doamna Diana Iovanovici-Șoșoacă:,34492, multumesc doamna senator ,"(2606.0, 4011.88)"
39,Doamna Diana Iovanovici-Șoșoacă:,34492,Doamna Alina-Ștefania Gorghiu:,34565, multumesc si eu dar nu am pentru ce ,"(2978.88, 7555.88)"
40,Doamna Alina-Ștefania Gorghiu:,34565,Domnul Antal István-Loránt:,34952, e in regula nici eu dar eu sunt politicoasa nu mai exista la dezbateri generale o sa va rog sa motivati votul daca vreti n as vrea sa reluam conform regulamentului fiecare grup a avut vorbitor udmr ul nu a avut si uite fix presedintele comisiei de energie inchide cercul microfonul trei o sa va rog pe domnul presedinte sa i multumesc ,"(2978.88, 7555.88)"
