,start_text,start_index,end_text,end_index,text,timestamp
17,Domnul Eugen Pîrvulescu (de la prezidiu):,28679,Domnul Florin-Vasile Cîțu:,28740, saptezeci si patru minus unu saptezeci si trei ,"(2254.0, 2257.0)"
18,Domnul Florin-Vasile Cîțu:,28740,"Domnul Claudiu-Vasile Răcuci – secretar de stat la Ministerul Dezvoltării, Lucrărilor",29941, saptezeci si trei deci saptezeci si trei da mergem mai departe cvorumul a fost verificat continuam sedinta la sectiunea i punctul unu nota privind adoptarea tacita prin implinirea termenului pentru dezbatere si adoptare la nouasprezece douazeci si unu si douazeci si doi aprilie doua mii douazeci si doi a unor initiative legislative aceasta nota este afisata pe pagina de internet a senatului initiativele legislative se considera adoptate prin implinirea termenului in conformitate cu art saptezeci si cinci alin declar deschise dezbaterile generale asupra proiectului de lege dau cuvantul reprezentantului guvernului pentru prezentarea proiectului de lege la microfonul zece va rog ,"(2257.0, 2287.0)"
19,"Domnul Claudiu-Vasile Răcuci – secretar de stat la Ministerul Dezvoltării, Lucrărilor",29941,Publice și Administrației:,30028, ,"(600.0, 6577.0)"
20,Publice și Administrației:,30028,Domnul Florin-Vasile Cîțu:,31422, multumesc domnule presedinte prin reglementarile stabilite prin prezenta ordonanta de urgenta se asigura respectarea masurilor stabilite prin planul national de redresare si rezilienta componenta cinci valul renovarii astfel prin noile dispozitii aduse se urmareste eficientizarea programului national multianual privind cresterea performantei energetice a blocurilor de locuinte prin stabilirea unor masuri care sa conduca la cresterea numarului de cladiri renovate energetic precizam ca in cadrul programului national de redresare si rezilienta prin componenta privind valul renovarii se are in vedere asigurarea finantarii integrale a lucrarilor privind eficienta energetica a cladirilor de locuit multifamiliale fara obligatia de asigurare a vreunei contributii din partea autoritatilor publice sau a proprietarilor in acest sens prin aceasta ordonanta se stabileste faptul ca finantarea activitatilor de interventie pentru cresterea performantei energetice a blocurilor de locuinte respectiv cele mentionate in cuprinsul acestui act normativ se poate asigura integral prin fondurile aferente planului national de redresare si rezilienta in conditiile stabilite prin documentele procedurale specifice implementarii acestui program noi va rugam sa votati acest proiect de lege in forma adoptata de guvern va multumesc ,"(2367.0, 2397.0)"
21,Domnul Florin-Vasile Cîțu:,31422,Domnul Császár Károly Zsolt:,31690, va multumesc comisia pentru administratie publica si comisia pentru energie infrastructura energetica si resurse minerale au elaborat un raport comun invit reprezentantul uneia dintre comisii pentru prezentarea raportului ,"(5809.0, 5871.0)"
22,Domnul Császár Károly Zsolt:,31690,Domnul Florin-Vasile Cîțu:,32231, multumesc domnule presedinte in sedinte separate respectiv doisprezece aprilie si nouasprezece aprilie membrii celor doua comisii au analizat si au dezbatut proiectul de lege si au hotarat cu unanimitatea voturilor membrilor prezenti sa adopte un raport comun de admitere fara amendamente comisia pentru administratie publica si comisia pentru energie infrastructura energetica si resurse minerale supun spre dezbatere si adoptare plenului senatului raportul comun de admitere si proiectul de lege va multumesc ,"(2442.0, 3228.0)"
23,Domnul Florin-Vasile Cîțu:,32231,Domnul Maricel Popa:,32324, multumesc daca sunt interventii va rog microfonul central ,"(5809.0, 6121.0)"
24,Domnul Maricel Popa:,32324,Domnul Florin-Vasile Cîțu:,33928, domnule presedinte stimati colegi suntem in plina criza energetica ponderea alimentarii locuintelor cu energie electrica este de patruzeci din acest motiv in urma dialogului cu autoritatile publice locale si pe baza analizei programelor actuale finantate fie prin bugetul guvernamental fie prin fonduri europene a reiesit clar ca interesul proprietarilor si al autoritatilor administratiei locale privind reabilitarea termica a blocurilor de locuinta a avut un nivel foarte ridicat insa costurile substantiale care cad in sarcina uat urilor si a asociatiilor de proprietari cu privire la asigurarea cotelor de cofinantare precum si pentru elaborarea documentatiilor tehnico economice audit expertiza tehnica documentatia de avizare lucrari erau foarte mari din acest motiv acest proiect de act normativ va avea in vedere revizuirea completa a listei de interventii eligibile dar si introducerea unor indicatori noi cu precadere in aceste lucrari de modernizare a blocurilor atat pe orizontala cat si pe verticala a instalatiei sanitare si a energiei precum si montarea instalatiilor pentru verificare si economie a energiei electrice precum si alte dispozitive pentru a economisi energia electrica tinand cont ca e un consum foarte mare va reduce substantial cu peste treizeci consumul de energie din acest motiv noi grupul partidului social democrat vom vota pentru acest proiect de lege foarte necesar atat pentru proprietarii de blocuri cat si pentru unitatile administrativ teritoriale multumesc ,"(2517.0, 2580.0)"
25,Domnul Florin-Vasile Cîțu:,33928,Domnul Cătălin Boboc – secretar de stat la Ministerul Muncii și Solidarității Sociale:,34500, multumesc domnule senator daca mai sunt alte interventii multumesc nu mai sunt declar inchise dezbaterile initiativa legislativa ramane la vot final la punctul doi proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr treizeci si trei doua mii douazeci si doi pentru modificarea si completarea legii nr doua sute nouasprezece doua mii cincisprezece privind economia sociala declar deschise dezbaterile generale asupra proiectului de lege dau cuvantul reprezentantului guvernului pentru prezentarea proiectului de lege microfonul noua opt microfonul opt ,"(3108.0, 3248.0)"
26,Domnul Cătălin Boboc – secretar de stat la Ministerul Muncii și Solidarității Sociale:,34500,Domnul Florin-Vasile Cîțu:,35145, multumesc domnule presedinte doamnelor si domnilor senatori ordonanta are in vedere crearea unor facilitati fiscale si nonfiscale promovarea ca al treilea sector intre public si privat al acestui sector al economiei sociale si creeaza un mediu favorabil in general prin imbunatatirea si reglementarea unui cadru de dezvoltare mai prietenos cu cei interesati guvernul sustine adoptarea raportului comisiilor de munca si economica din senatul romaniei care practic sustin ordonanta in aceeasi forma adoptata de guvern multumesc ,"(2637.0, 2652.0)"
27,Domnul Florin-Vasile Cîțu:,35145,Domnul Sorin Vlașin:,35388, va multumesc comisia economica industrii si servicii si comisia pentru munca familie si protectie sociala au elaborat un raport comun invit reprezentantul uneia dintre comisii pentru prezentarea raportului ,"(2658.0, 2667.0)"
28,Domnul Sorin Vlașin:,35388,Domnul Florin-Vasile Cîțu:,35989, multumesc domnule presedinte in sedintele desfasurate separat in data de nouasprezece aprilie doua mii douazeci si doi membrii celor doua comisii au analizat proiectul de lege puncte de vedere exprimate si amendamente depuse si au hotarat cu majoritate de voturi sa adopte un raport de admitere cu amendamente respinse cuprinse in anexa comisia economica industrii si servicii si comisia pentru munca familie si protectie sociala supun plenului senatului pentru dezbatere si adoptare raportul comun de admitere cu amendamente respinse precum si proiectul de lege multumesc ,"(2676.0, 2697.0)"
29,Domnul Florin-Vasile Cîțu:,35989,Doamna Alina-Ștefania Gorghiu:,36095, va multumesc daca sunt interventii doamna senator alina gorghiu va rog ,"(4194.0, 6121.0)"
30,Doamna Alina-Ștefania Gorghiu:,36095,Domnul Florin-Vasile Cîțu:,37838, multumesc domnule presedinte proiectul despre care vorbim acum e un proiect necesar pentru a consolida rolul intreprinderilor sociale din romania toata lumea stie ca avem persoane vulnerabile care se confrunta cu probleme foarte mari privind integrarea incluziunea sociala din pacate vorbim si de o integrare social profesionala cat se poate de complicata ca atare rolul statului rolul executivului e unul determinant de asemenea criza covid a accentuat riscurile pentru toti romanii a exacerbat inegalitatile sociale preexistente si in acelasi timp vorbim tot de femei care au fost cele mai afectate iar batranii au avut cel mai mult de suferit de ce vorbim de o solutie prin acest proiect legislativ pentru ca pentru a ajuta aceste grupuri vulnerabile e nevoie de adoptarea unor facilitati de finantare in regim de urgenta o componenta importanta a initiativei guvernului o reprezinta modificarea conditiilor de acordare a atestatului de intreprindere sociala in sensul diminuarii procentului alocat rezervei statutare sau realizarii scopului social la minimum saptezeci din profitul sau excedentul realizat o alta prevedere noua e introducerea unui nou capital care contine masuri de finantare a intreprinderilor sociale si a intreprinderilor sociale de insertie si de mecanisme de sprijinire si incurajare a acestora avem nevoie de fonduri din pnrr si avem fonduri prin pnrr dedicate genului acestuia de intreprinderi avem fonduri europene care pot ajunge la beneficiari mult mai simplu daca adoptam acest proiect legislativ astazi motiv pentru care grupul pnl va sustine initiativa in forma in care a venit raportul de la comisie multumesc ,"(2703.0, 2829.0)"
31,Domnul Florin-Vasile Cîțu:,37838,Doamna Diana Iovanovici-Șoșoacă:,37962, va multumesc doamna vicepresedinte alte interventii doamna senator sosoaca microfonul trei ,"(5809.0, 5871.0)"
32,Doamna Diana Iovanovici-Șoșoacă:,37962,Domnul Florin-Vasile Cîțu:,39530, multumesc frumos da o initiativa buna insa am si eu o intrebare pe care o adresez reprezentantului guvernului care sunt domeniile in care veti face insertia sociala care este industria in care veti face aceasta insertie in conditiile in care noi nu mai avem mai nimic noi traim din imprumuturi unde unde se vor angaja acesti oameni cum ii veti ajuta in conditiile in care am vazut ca pentru refugiati desi exista inclusiv bani de la uniunea europeana am gasit imediat unu cinci sute de locuri de munca unu cinci sute de locuri de munca care nu au fost gasite pentru romanii care au venit din afara granitelor tarii romani care au fost fortati de treizeci si doi de ani sa plece din tara si care au intretinut pib ul romaniei dar pentru refugiati am avut desi avem niste bani alocati de la uniunea europeana pentru a i ajuta pe refugiati si va intreb punand in balanta interesul romanilor nostri si interesul strainilor care oricum au bani cu care puteti sa i ajutati nu era mai bine ca acele locuri de munca sa fie dirijate catre acesti oameni pentru care este nevoie de politici de insertie sociala va intreb care sunt domeniile noi nu mai avem unde ii veti trimite la munca sau iar sunt niste proiecte cu dedicatie catre anumiti oameni politici care mai trebuie sa mai castige si din acest proiect niste bani va multumesc frumos si inca ceva va rog sa luati act ca s a anuntat pe mediafax ca germania nationalizeaza companiile energetice noi de ce nu o facem poate am avea locuri de munca multumesc ,"(2849.0, 2946.0)"
33,Domnul Florin-Vasile Cîțu:,39530,Doamna Diana Iovanovici-Șoșoacă (din sală):,39604, a spus ca se gandeste nu ca nationalizeaza ,"(2949.0, 2949.0)"
34,Doamna Diana Iovanovici-Șoșoacă (din sală):,39604,Domnul Florin-Vasile Cîțu:,39671, nu nu deja o face ,"(600.0, 6577.0)"
35,Domnul Florin-Vasile Cîțu:,39671,Domnul Cătălin Boboc:,39842, domnule reprezentant al guvernului daca vreti sa raspundeti in scris sau acum ,"(2952.0, 2952.0)"
36,Domnul Cătălin Boboc:,39842,Domnul Florin-Vasile Cîțu:,41316, da multumesc sigur ca o sa incerc dumneavoastra ati facut mai degraba o dezbatere politica eu sunt aici pentru a sustine acest proiect de lege si dar e in regula cred ca am cateva raspunsuri pe care le asteptati strict in privinta proiectului de lege a ordonantei practic domeniile in care vor investi vor decide cei care aplica in acest sector fie ca vorbim de firme fie ca vorbim de asociatii fundatii si asa mai departe asa cum e forma de organizare a celui care vrea sa activeze in acest sector in acest domeniu statul doar creeaza guvernul creeaza un cadru astfel incat economia libera piata libera sa se dezvolte sa se desfasoare si creeaza niste facilitati in ceea ce priveste celelalte intrebari sa stiti ca locurile de munca din romania nu sunt pentru romani sau pentru alt tip de angajati salariati sunt locuri de munca pe care pana una alta angajatorii le scot pe piata fortei de munca iar angajatii atunci cand vor atunci cand isi propun atunci cand isi gasesc locuri potrivite cu pregatirea lor se duc si ocupa aceste locuri asadar preocuparea speciala a guvernului sigur ca exista pentru refugiatii din ucraina dar nu in sensul de a crea nici n ar putea guvernul sa creeze locuri de munca doar incearca sa creeze niste conditii pentru angajatorii romani pentru piata fortei de munca din romania care sa absoarba ,"(2958.0, 3049.0)"
37,Domnul Florin-Vasile Cîțu:,41316,Doamna Diana Iovanovici-Șoșoacă (din sală):,41359, va multumesc ,"(5867.0, 5878.0)"
38,Doamna Diana Iovanovici-Șoșoacă (din sală):,41359,Domnul Cătălin Boboc:,41419, doua secunde ,"(600.0, 6577.0)"
39,Domnul Cătălin Boboc:,41419,Domnul Florin-Vasile Cîțu:,41454, multumesc ,"(5867.0, 5878.0)"
40,Domnul Florin-Vasile Cîțu:,41454,Doamna Diana Iovanovici-Șoșoacă:,41513, doamna senator va multumesc ,"(5809.0, 5871.0)"
41,Doamna Diana Iovanovici-Șoșoacă:,41513,Domnul Florin-Vasile Cîțu:,41584, o intrebare atata vreau sa i spun ,"(600.0, 6577.0)"
42,Domnul Florin-Vasile Cîțu:,41584,Doamna Diana Iovanovici-Șoșoacă:,41650, nu este o dezbatere doamna senator ,"(1653.0, 3051.0)"
43,Doamna Diana Iovanovici-Șoșoacă:,41650,Domnul Florin-Vasile Cîțu:,42112, aveti art cincizeci si trei din constitutia romaniei aveti articolele din constitutia romaniei care mentioneaza ca aveti obligatia de a crea un trai decent pentru romani si mai aveti un articol care mentioneaza ca nu aveti voie sa mutati alte natiuni cetatenii altor natii aici deci prioritari nu pot sa fie refugiatii prioritari sunt romanii dar oricum e bine ca ati spus gura pacatosului adevar graieste multumesc ,"(3053.0, 3077.0)"
44,Domnul Florin-Vasile Cîțu:,42112,Domnul Sándor Gábor – secretar de stat la Ministerul Transporturilor și Infrastructurii:,42804, va multumesc daca mai sunt alte interventii la dezbateri daca nu sunt incheiem dezbaterile initiativa legislativa ramane la votul final punctul trei proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr treizeci si doi doua mii douazeci si doi privind instituirea cadrului legal pentru acordarea unui ajutor de stat pentru compensarea pierderilor suferite ca urmare a pandemiei de covid nouasprezece de catre societatea nationala de transport feroviar de calatori c f r calatori s a declar deschise dezbaterile generale asupra proiectului de lege dau cuvantul reprezentantului guvernului pentru prezentarea proiectului de lege microfonul noua ,"(3089.0, 3248.0)"
45,Domnul Sándor Gábor – secretar de stat la Ministerul Transporturilor și Infrastructurii:,42804,Domnul Florin-Vasile Cîțu:,44389, multumim domnule presedinte ordonanta de urgenta are ca obiect acordarea unui ajutor de stat pentru compensarea pierderilor suferite ca urmare a pandemiei de covid nouasprezece de catre societatea nationala de transport feroviar de calatori c f r calatori s a sub forma majorarii capitalului cu valoarea de doua sute zece trei sute patruzeci si sase de mii de lei reprezentand echivalentul sumei de patruzeci si trei saizeci si trei de milioane de euro care va fi utilizata pentru finantarea rezultatului negativ din activitatea de exploatare estimat pentru perioada aprilie august doua mii douazeci astfel cum a fost autorizat prin decizia comisiei europene c sapte sute cincizeci si noua final platile ajutorului de stat se vor efectua pana la data de treizeci iunie doua mii douazeci si doi suma necesara acestor plati este prevazuta in bugetul ministerului transporturilor si infrastructurii aprobat prin legea nr trei sute saptesprezece doua mii douazeci si unu masura autorizata de comisia europeana va asigura functionarea societatii cu mentinerea standardelor de securitate si siguranta in vigoare in conditiile unui program de operare afectat de pandemie in situatia rambursarii de catre cfr calatori catre furnizorul de ajutor de stat a sumei necuvenite cu care s a majorat capitalul social concomitent cu diminuarea capitalului social varsat se va produce si o diminuare corespunzatoare a numarului de actiuni ministerul transporturilor si infrastructurii sustine prezentul proiect de act normativ in forma aprobata de guvern in consecinta avem rugamintea sa binevoiti a aproba proiectul de lege ,"(3146.0, 3228.0)"
46,Domnul Florin-Vasile Cîțu:,44389,Domnul Alexandru-Răzvan Cuc:,44580, va multumesc dau cuvantul reprezentantului comisiei pentru transporturi si infrastructura pentru prezentarea raportului microfonul trei va multumesc domnule ,"(5809.0, 5871.0)"
47,Domnul Alexandru-Răzvan Cuc:,44580,Domnul Florin-Vasile Cîțu:,45017, multumesc domnule presedinte dezbaterea proiectului legislativ a avut loc in sedinta din nouasprezece patru unde membrii comisiei pentru transporturi si infrastructura au hotarat cu majoritate de voturi sa adopte un raport de admitere comisia pentru transporturi si infrastructura supune spre dezbatere si adoptare plenului senatului raportul de admitere si proiectul de lege multumesc ,"(3146.0, 3228.0)"
48,Domnul Florin-Vasile Cîțu:,45017,Domnul Sándor Gábor:,45917, va multumesc daca sunt interventii din partea colegilor senatori nu declar incheiate dezbaterile initiativa legislativa ramane la vot final punctul patru proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr treizeci si patru doua mii douazeci si doi pentru completarea ordonantei guvernului nr cincisprezece doua mii doi privind aplicarea tarifului de utilizare si a tarifului de trecere pe reteaua de drumuri nationale din romania pentru modificarea si completarea unor acte normative precum si unele masuri pentru implementarea programelor aferente cadrului temporar pentru masuri de ajutor de stat de sprijinire a economiei in contextul actualei epidemii de covid nouasprezece doua mii douazeci c nouazeci si unu i unu declar deschise dezbaterile generale asupra proiectului de lege dau cuvantul reprezentantului guvernului pentru prezentarea proiectului de lege microfonul noua tot dumneavoastra sunteti ,"(3108.0, 3248.0)"
49,Domnul Sándor Gábor:,45917,Domnul Florin-Vasile Cîțu:,46955, multumim domnule presedinte ordonanta de urgenta are ca obiect de reglementare completarea ordonantei guvernului nr cincisprezece doua mii doi privind aplicarea tarifului de utilizare si a tarifului de trecere pe reteaua de drumuri nationale din romania scopul este acela de a excepta de la plata tarifului de utilizare si a tarifului de trecere pe reteaua de drumuri nationale din romania a vehiculelor care efectueaza transporturi in cadrul unor misiuni de protectie civila sau misiuni umanitare pe teritoriul romaniei sau care tranziteaza romania in acest scop pe ce baza pe baza solicitarii prealabile desfasurarii acestor activitati transmise anticipat companiei nationale de administrare a infrastructurii de catre ministerul afacerilor interne prin departamentul pentru situatii de urgenta ministerul transporturilor si infrastructurii sustine prezentul proiect de act normativ cu amendamentele asumate conform raportului comisiei de specialitate fata de care va rugam sa ,"(3304.0, 3371.0)"
50,Domnul Florin-Vasile Cîțu:,46955,Domnul Sándor Gábor:,47008, va multumesc ,"(5867.0, 5878.0)"
51,Domnul Sándor Gábor:,47008,Domnul Florin-Vasile Cîțu:,47042, multumesc ,"(5867.0, 5878.0)"
52,Domnul Florin-Vasile Cîțu:,47042,Domnul Alexandru-Răzvan Cuc:,47194, dau cuvantul reprezentantului comisiei pentru transporturi si infrastructura pentru prezentarea raportului microfonul trei ,"(2427.0, 3987.0)"
53,Domnul Alexandru-Răzvan Cuc:,47194,Domnul Florin-Vasile Cîțu:,47753, multumesc din nou dezbaterea propunerii legislative a avut loc in sedinta din nouasprezece patru cu participarea reprezentantilor ministerului transporturilor si ai ministerului de interne membrii comisiei pentru transporturi si infrastructura au hotarat cu majoritate de voturi sa adopte raport de admitere cu amendamente admise comisia pentru transporturi si infrastructura supune spre dezbatere si adoptare plenului senatului raportul de admitere cu amendamente admise si proiectul de lege multumesc ,"(3146.0, 3228.0)"
54,Domnul Florin-Vasile Cîțu:,47753,Domnul Sándor Gábor:,48278, va multumesc daca sunt interventii nu sunt declar incheiate dezbaterile initiativa legislativa ramane la vot final punctul cinci proiectul de lege pentru modificarea anexei nr doi la ordonanta guvernului nr cincisprezece doua mii doi privind aplicarea tarifului de utilizare si a tarifului de trecere pe reteaua de drumuri nationale din romania declar deschise dezbaterile generale dau cuvantul reprezentantului guvernului pentru prezentarea proiectului de lege microfonul noua ,"(3112.0, 3248.0)"
55,Domnul Sándor Gábor:,48278,Domnul Florin-Vasile Cîțu:,49413, multumesc domnule presedinte in aceeasi ordonanta a guvernului nr cincisprezece doua mii doi referitoare la aplicarea tarifului de utilizare si a tarifului de trecere pe reteaua drumurilor nationale in cuprinsul acestui act normativ este cuprinsa si o anexa nr doi care stabileste cuantumul amenzilor contraventionale aplicabile utilizatorilor pentru lipsa rovinietei valabile proiectul ce prevede ce propune modificarea acestei anexe in sensul majorarii amenzilor aplicabile in cazul constatarii contraventiilor pentru lipsa rovinietei valabile motivul acestei initiative rezida in recunoasterea ca in ultimii sase ani a crescut exponential numarul de abateri in acest domeniu de activitate consideram ca o dublare a amenzilor sustine recunoasterea ca valoarea actuala a amenzilor nu este in masura sa descurajeze fenomenul contraventional motiv pentru care propunem aceasta modificare in consecinta ministerul transporturilor si infrastructurii sustine prezentul proiect de act normativ in forma aprobata de guvern fata de care va rugam frumos sa va exprimati multumim ,"(3448.0, 3509.0)"
56,Domnul Florin-Vasile Cîțu:,49413,Domnul Alexandru-Răzvan Cuc:,49572, va multumesc dau cuvantul reprezentantul comisiei pentru transporturi si infrastructura pentru prezentarea raportului ,"(5809.0, 5871.0)"
57,Domnul Alexandru-Răzvan Cuc:,49572,Domnul Florin-Vasile Cîțu:,50017, dezbaterea proiectului de lege a avut loc in sedinta din nouasprezece aprilie doua mii douazeci si doi membrii comisiei pentru transporturi si infrastructura au analizat proiectul de lege si au hotarat cu majoritate de voturi adoptarea unui raport de admitere comisia pentru transporturi si infrastructura supune spre dezbatere si adoptare plenului senatului raportul de admitere si proiectul de lege multumesc ,"(3146.0, 3228.0)"
58,Domnul Florin-Vasile Cîțu:,50017,Doamna Diana Iovanovici-Șoșoacă:,50099, va multumesc interventii doamna senator sosoaca ,"(5809.0, 5871.0)"
59,Doamna Diana Iovanovici-Șoșoacă:,50099,Domnul Florin-Vasile Cîțu:,50926, imi pare rau nu sunt de acord cu acest proiect vad ca romania a inceput sa aiba doar impuneri de amenzi va intreb si eu la o societate care este atat de saraca avem saptezeci saraci din acestia treizeci sub pragul saraciei noi nu avem drumuri platim rovinieta degeaba unde se duc banii acestia inteleg sa platesc rovinieta inteleg sa ma amendati cu amenzi ca in strainatate atunci faceti le oamenilor si salarii de acelasi tip ca in strainatate si dati le drumuri ca in strainatate inteleg ca vreti bani la buget pentru ca domnule citu ne ati imprumutat de nu mai stim oricum nu sunt nici banii pe care i ati imprumutat trebuie sa gasim bani sa i dam si inapoi dar nu nu mai dati din cap pentru ca toata lumea va intreaba unde sunt banii ,"(3547.0, 3599.0)"
60,Domnul Florin-Vasile Cîțu:,50926,Doamna Diana Iovanovici-Șoșoacă:,51037, doamna senator daca aveti ceva la acest proiect de lege daca nu va rog frumos ,"(1325.0, 4201.0)"
61,Doamna Diana Iovanovici-Șoșoacă:,51037,Domnul Florin-Vasile Cîțu:,51090, da am ,"(1743.0, 6029.0)"
62,Domnul Florin-Vasile Cîțu:,51090,Doamna Diana Iovanovici-Șoșoacă:,51127, va rog ,"(1325.0, 4486.0)"
