,start_text,start_index,end_text,end_index,text,timestamp
11,Domnul Sorin Lavric:,13705,Doamna Alina-Ștefania Gorghiu:,16755, multumesc desi este vorba de un proiect care se refera la o ordonanta de urgenta iar noi cei de la aur cand auzim de ordonante de urgenta stim ca avem de a face cu uzurparea prerogativelor legislativului pentru ca orice ordonanta de urgenta este de fapt o lege travestita ea e publicata in monitorul oficial intra in vigoare iar cand ajunge la noi ca s o aprobam sau s o dezaprobam deja efectul ei juridic s a petrecut si atunci noi suntem pusi in fata faptului implinit cu toate acestea acum noi cei de la aur vom vota pentru aceasta ordonanta de urgenta pentru ca este buna de ce ea mareste numarul de specialitati in care se aplica regimul spitalizarii in timpul zilei si in al doilea rand casele de sanatate judetene sunt obligate sa plateasca sa deconteze aceste servicii medicale ce inseamna acest regim de spitalizare in timpul zilei nu este o medicina de urgenta cand suni la o suta doisprezece vine smurd ul sau ambulanta te ia si te duce la spital nu acum te duci la spital numai daca ai bilet de trimitere de la medic numai daca ai fost programat si numai daca stii ca nu vei sta mai mult de doisprezece ore acolo adica intre opt zero dimineata si douazeci zero seara nu stai in timpul noptii forma aceasta de regim de spitalizare in timpul zilei este o forma intermediara intre tratamentul ambulatoriu pe care l face acasa pacientul si internarea propriu zisa cand vii si stai zile saptamani si fereasca dumnezeu azi din cauza infectiilor nosocomiale s ar putea sa o iei pe alt drum asadar ca acest regim de spitalizare sa fie viabil are nevoie de ceea ce eminescu numea nervum rerum gerendarum adica nervii lucrurilor care sunt nervii lucrurilor dupa dictonul latin sunt banii e nevoie de bani cine da bani casa nationala de asigurari care este un uger foarte mare la laptele caruia ravnesc foarte multe unitati militare si atunci aceasta casa nationala impinge mai departe banii catre casele judetene iar casele judetene printr un contract facut cu spitalele ajung sa dea bani si pentru acest regim de spitalizare pe zi si acum vine schepsisul pana acum singura disciplina in care casa nationala si implicit casele judetene erau silite sa plateasca sa deconteze serviciile medicale era oncologia si atat acum prin aceasta ordonanta pe langa oncologie si alte specialitati medicale vor beneficia de aceste decontari asta inseamna ca de pilda neurologia cardiologia bolile interne pediatria vor primi bani pentru a putea sa desfasoare acest regim de spitalizare in timpul zilei regimul de spitalizare in timpul zilei inseamna internare de maximum doisprezece ore si nu mai mult si atunci legea este buna pentru ca spitalele vor primi mai multi bani si poate ca in felul acesta si pacientii vor scoate mai putini bani din buzunar ca sa se bucure de bunavointa infirmierelor asistentelor si medicilor cum stiti foarte bine ca se intampla in spitalele noastre asadar ordonanta este buna aur va vota pentru raportul de admitere ,"(2264.0, 2467.0)"
12,Doamna Alina-Ștefania Gorghiu:,16755,Domnul Ion-Narcis Mircescu (de la prezidiu):,17970, in regula multumesc domnule senator daca din partea celorlalte grupuri parlamentare mai exista inscrieri la cuvant nu multumesc proiectul ramane la vot final punctul trei proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr o suta treizeci si unu doua mii douazeci si doi privind modificarea si completarea ordonantei de urgenta a guvernului nr o suta sase doua mii douazeci si doi pentru sustinerea acordarii de reduceri ale preturilor la benzina si motorina si pentru modificarea art optsprezece din ordonanta de urgenta a guvernului nr patruzeci si unu doua mii douazeci si doi pentru instituirea sistemului national privind monitorizarea transporturilor rutiere de bunuri cu risc fiscal ridicat ro e transport si de abrogare a art xxviii din ordonanta de urgenta a guvernului nr o suta treizeci doua mii douazeci si unu privind unele masuri fiscal bugetare prorogarea unor termene precum si pentru modificarea si completarea unor acte normative raportul comisiei de buget este de admitere cu amendamente admise a proiectului de lege privind aprobarea ordonantei proiectul face parte din categoria legilor ordinare suntem prima camera sesizata la dezbateri generale va invit sa luati cuvantul nu exista proiectul ramane la vot final ,"(2477.0, 2523.56)"
13,Domnul Ion-Narcis Mircescu (de la prezidiu):,17970,Doamna Alina-Ștefania Gorghiu:,18041, domnul claudiu muresan ,"(2539.16, 2539.16)"
14,Doamna Alina-Ștefania Gorghiu:,18041,Domnul Claudiu-Marinel Mureșan:,18133, domnul claudiu muresan va rog va rog domnule senator ,"(2539.16, 2539.16)"
15,Domnul Claudiu-Marinel Mureșan:,18133,Doamna Alina-Ștefania Gorghiu:,19329, va multumesc frumos doamna presedinte doamnelor si domnilor senatori as vrea sa va spun ca noi sustinem orice masura care vine in sprijinul romanilor totusi aceasta masura nu a fost si nu este nici acum nici pe departe una care sa calmeze explozia preturilor la combustibil si care sa reduca impactul acestor cresteri in buzunarele romanilor noi usr am propus o masura deja implementata in mai multe tari europene si care a avut impact real acolo si ma refer aici la reducerea tva la cinci cetatenii acestor tari in care s a aplicat aceasta masura au beneficiat direct de aceasta la noi a fost din start respinsa pentru ca guvernul are nevoie de bani pentru orice alte destinatii dar nu sa sustina cetateanul roman sa treaca peste aceasta perioada complicata si da propunerea de cinci tva la combustibil a fost o masura respinsa pentru ca a fost propusa de catre usr acum cand putem compara experientele acestor state cu experienta romaniei poate ar fi cazul si ar face sens sa reluam in discutie varianta propusa de noi si sa reducem la cinci tva la combustibil macar acum in ceasul al doisprezecelea multumesc frumos ,"(30.0, 206.0)"
16,Doamna Alina-Ștefania Gorghiu:,19329,Domnul Ion-Narcis Mircescu (de la prezidiu):,19938, nemaiexistand alte inscrieri la cuvant proiectul va ramane la vot final la punctul patru al ordinii de zi avem proiectul de lege pentru aprobarea ordonantei de urgenta a guvernului nr o suta treizeci si doi doua mii douazeci si doi privind modificarea si completarea unor acte normative raportul comun din partea comisiei de buget si comisiei pentru transporturi este de admitere cu amendamente respinse a proiectului de lege privind aprobarea ordonantei proiectul face parte din categoria legilor ordinare iar senatul este prima camera sesizata inscrieri din partea grupurilor ,"(2631.16, 2665.16)"
17,Domnul Ion-Narcis Mircescu (de la prezidiu):,19938,Doamna Alina-Ștefania Gorghiu:,19989, eu ,"(1683.0, 6454.16)"
18,Doamna Alina-Ștefania Gorghiu:,19989,Domnul Ion-Narcis Mircescu:,20064, domnule senator mircescu aveti cuvantul ,"(2672.16, 6437.16)"
19,Domnul Ion-Narcis Mircescu:,20064,Doamna Alina-Ștefania Gorghiu:,21272, multumesc de la unu ianuarie doua mii douazeci si doi conform ordinului nr sapte al bnr eximbank a fost inclusa in categoria institutiilor de importanta sistemica invocand aceasta decizie guvernul in aceasta ordonanta a propus supradimensionarea consiliului de administratie eximbank de la sapte la noua membri guvernul sustine ca bnr ii obliga sa creasca numarul membrilor prin regulamentul nr cinci doua mii treisprezece fals regulamentul nr cinci doua mii treisprezece prevede ca numarul de membri din consiliul de administratie trebuie sa fie unul adecvat exemplu de adecvare banca transilvania o alta institutie de credit de altfel cea mai mare banca din romania cu o cota de piata de nouasprezece sase si peste trei sase milioane de clienti are sapte membri in consiliul de administratie bineinteles ca nu exista nicio justificare economica pentru aceasta crestere dar exista una politica doi membri suplimentari care umfla schema eximbank modificarea numarului de membri trebuie sa se faca in corelatie cu anumiti indicatori intrucat cresterea lor nu asigura o mai buna administrare si nici performante mai bune aceasta crestere este doar una politica si nu are legatura cu necesitatile eximbank de aceea usr va vota impotriva ,"(2681.16, 2760.16)"
20,Doamna Alina-Ștefania Gorghiu:,21272,Domnul Florin-Vasile Cîțu:,21436, multumesc frumos altcineva mai doreste sa intervina va rog aveti cuvantul domnul presedinte citu microfonul doi ,"(30.0, 206.0)"
21,Domnul Florin-Vasile Cîțu:,21436,Doamna Alina-Ștefania Gorghiu:,22104, multumesc doamna presedinte de sedinta o clarificare cec bank are astazi unsprezece membri in consiliul de administratie asa cum ne a spus ministerul finantelor si a primit rating junk de la agentia fitch ceea ce arata clar ca a creste numarul membrilor in consiliul de administratie nu duce la o performanta mai buna poate din contra duce la performante mai proaste as fi vrut ca ministerul finantelor sa ne explice aceasta corelatie negativa intre numarul membrilor din consiliul de administratie si performanta proasta a celor de la cec sper sa nu ajungem si cu eximbank in aceeasi situatie dupa aceasta decizie multumesc ,"(2794.16, 2830.16)"
22,Doamna Alina-Ștefania Gorghiu:,22104,Domnul Adrian Hatos:,22783, alte inscrieri la cuvant mai exista nu avem atunci proiectul de la punctul patru va ramane la vot final la punctul cinci propunerea legislativa pentru modificarea legii educatiei nationale nr unu din cinci ianuarie doua mii unsprezece publicata in monitorul oficial al romaniei partea i nr optsprezece din zece ianuarie doua mii unsprezece cu modificarile si completarile ulterioare raportul suplimentar al comisiei de invatamant e de admitere cu amendamente admise a propunerii legislative propunerea face parte din categoria legilor ordinare senatul este prima camera sesizata il invit la microfon pe domnul senator hatos domnule presedinte aveti cuvantul ,"(2999.16, 3029.16)"
23,Domnul Adrian Hatos:,22783,Doamna Alina-Ștefania Gorghiu:,24636, multumesc doamna presedinte stimati colegi dreptul la educatie este unul din drepturile fundamentale garantate prin constitutie inclusiv prin bursele de ajutor social care sunt prevazute in legislatia actuala a fi acordate tinerilor copiilor elevilor care sunt din categorii dezavantajate ei nu totdeauna se intampla asta tocmai datorita unor necorelari in legislatia actuala se intampla ca aproape unu zero de elevi inscrisi in invatamantul preuniversitar particular care nu platesc taxe dar care sunt eligibili pentru burse de ajutor social in acest moment sunt privati de acest ajutor material de la statul roman si prin urmare sunt in pericol de abandon sau de esec scolar prin urmare m am bucurat de aceasta initiativa legislativa care vine de la colegii nostri de la camera deputatilor si care rezolva aceasta necorelare si este o evidenta discriminare impotriva elevilor din categorii dezavantajate care invata la scoli particulare fara sa plateasca taxe in comisia de invatamant a senatului am lucrat ca de obicei serios pe aceasta lege am amendat o si am facut o cred buna sa fie potrivita pentru toate orientarile ideologice si pentru in general pentru interesul nostru pentru accesul copiilor la invatamant astfel incat fata de versiunea initiala a legii ceea ce este propus dumneavoastra spre vot in senat este sa atribuim burse de ajutor social cum am zis elevilor inscrisi la invatamantul particular acreditat care nu platesc taxa multumesc cum am zis colegilor din comisia de invatamant a senatului pentru sprijin in imbunatatirea legii si solicit colegilor din parlament din senat sa voteze raportul favorabil cu amendamente al comisiei de invatamant si sper ca legea sa aiba si un traseu pozitiv in camera deputatilor multumesc ,"(2878.16, 2995.16)"
24,Doamna Alina-Ștefania Gorghiu:,24636,Domnul Cosmin-Marian Poteraș:,25739, multumesc domnule presedinte nu mai sunt alte inscrieri la cuvant punctul cinci ramane la vot final punctul sase propunerea legislativa pentru modificarea si completarea din legea educatiei nationale nr unu doua mii unsprezece raportul comisiei juridice este de admitere cu amendamente admise si respinse a propunerii propunerea face parte din categoria legilor ordinare senatul este prima camera sesizata domnule senator poteras aveti cuvantul microfonului doi va rog sa i dati drumul ,"(2999.16, 3029.16)"
25,Domnul Cosmin-Marian Poteraș:,25739,Doamna Alina-Ștefania Gorghiu:,26314, multumesc doamna presedinta initiativa propusa de colegii mei deputati oana cambera si alin prunean se refera la perioada in care cei carora li s au retrocedat bunuri pot sa le valorifice astfel se propune ca acea perioada sa se scurga de la momentul comunicarii si nu de la momentul deciziei cred ca este o masura buna pentru ca sunt foarte multe momente in care comunicarea se produce tarziu si atunci se poate pierde din perioada in care aceste bunuri se pot valorifica va propun sa sustineti aceasta initiativa multumesc ,"(3066.16, 3102.16)"
26,Doamna Alina-Ștefania Gorghiu:,26314,Domnul Ion-Narcis Mircescu (de la prezidiu):,29079, multumesc nemaifiind alte solicitari punctul sapte ramane la vot final punctul opt propunerea legislativa pentru modificarea art douazeci si cinci alin raportul din partea comisiei pentru administratie e de admitere a proiectului de lege proiectul face parte din categoria legilor ordinare senatul este prima camera sesizata inscrieri la cuvant ,"(3022.16, 3267.16)"
27,Domnul Ion-Narcis Mircescu (de la prezidiu):,29079,Doamna Alina-Ștefania Gorghiu:,29141, domnul trifan ,"(30.0, 8090.16)"
28,Doamna Alina-Ștefania Gorghiu:,29141,Domnul Raoul-Adrian Trifan:,29214, domnule senator trifan aveti cuvantul ,"(2261.0, 6437.16)"
29,Domnul Raoul-Adrian Trifan:,29214,Doamna Alina-Ștefania Gorghiu:,30598, multumesc doamna presedinte proiectul prevede publicarea din oficiu a informatiilor si formularelor sau cererilor relevante pentru cetatenii care interactioneaza cu institutiile publice este un prim pas bun si reprezinta ceva ce trebuia sa fie deja implementat la nivelul tuturor institutiilor care furnizeaza servicii publice pasul urmator sunt formularele precompletate alt lucru care tine de normalitate in tarile dezvoltate din punct de vedere al digitalizarii serviciilor publice si care la noi lipseste cu desavarsire din cauza insularitatii sistemelor bazelor de date toate tepele trase de firmele lui sebastian ghita si altele asemenea au consecintele evidente romania este la coada clasamentului desi the digital economy and society index suntem pe ultimul loc dupa state ca bulgaria polonia sau ungaria viitorul cloud guvernamental isi propune sa rezolve aceasta problema iar prin asta sa eficientizeze serviciile publice din romania speram si noi ca vom apuca sa ne bucuram de el desi daca ne uitam la actualul guvern nu avem mari sperante pentru ca ne uitam la apetitul guvernului pentru reforme si la competenta ministrilor care lipseste cu desavarsire usr este pentru transparenta si digitalizare in consecinta vom vota pentru acest proiect de lege va multumesc ,"(3285.16, 3367.16)"
30,Doamna Alina-Ștefania Gorghiu:,30598,Domnul Sorin Lavric:,31053, multumesc pentru punctul de vedere nemaiexistand alte inscrieri la cuvant punctul treisprezece ramane la vot final paisprezece propunerea legislativa privind ziua sustenabilitatii in romania raportul comisiei de administratie este de admitere a propunerii propunerea face parte din categoria legilor ordinare senatul e prima camera sesizata doreste cineva sa intervina domnule senator lavric aveti cuvantul ,"(3375.16, 3391.16)"
31,Domnul Sorin Lavric:,31053,Doamna Alina-Ștefania Gorghiu:,34468, dragi colegi spuneti mi ce simtiti atunci cand pronuntati cuvantul sustenabilitate eu va marturisesc ca resimt o mica tortura pentru ca acest cuvant este un barbarism este calchiere luata mot a mot din limba engleza iar aceasta calchiere oricarui roman a carui ureche este cat de cat pliata pe calapodul fonetic al limbii oricarui roman ii suna prost si in genere toate substantivele care se termina in bilitate suna groaznic sunt niste barbarisme sa va dau exemple in afara de sustenabilitate aproape ca nu l pot pronunta ma intreb cum suna verbul derivat din sustenabilitate a sustenabiliza adjectivul sustenabil sau nesustenabil ce facem cu durabilitate integrabilitate viabilitate trasabilitate i am auzit pe colegii de la usr vorbind despre trasabilitate daca v as cere sa mi definiti ce inseamna trasabilitatea nu stiu cati dintre dumneavoastra stiti eu nu am stiut a trebuit sa ma uit stiu ca domnul senator palarie ne vorbea aici de trasabilitate acum vorbim despre sustenabilitate si despre o zi nationala inchinata sus te na bi li ta tii in scolastica medievala cand filozofii vorbeau despre gaunosenia unei notiuni foloseau expresia de flatus vocis adica sunet gol gaunos bataie de vant pur si simplu ei sustenabilitate din punct de vedere fonetic al limbii romane este un flatus vocis este un sunet gol daca trec din plan fonetic in plan ideologic este clar cuvantul are un inconfundabil iz corporatist de fapt corporatiile au drept principiu launtric de activitate sustenabilitatea si atunci m am dus ca caut sa vad ce dumnezeu inseamna sustenabilitatea in conceptia unui corporatist inseamna trei lucruri bani natura si om mai precis inseamna sa obtii un profit dar cum protejand mediul natural deci pe langa izul corporatist se simte imediat aplombul ecologic si in plus sa nu exploatezi omul trebuie sa faci bine omului imbogatindu te si in acelasi timp crutand natura aceste trei elemente care alcatuiesc principiul de baza al corporatistilor este o utopie pentru ca nu poti exploata natura fara sa n o distrugi a exploata natura lasand impresia ca o protejezi este doar un deziderat pe care n o sa l atingi niciodata la fel a i manui pe oameni lasandu le impresia ca le faci bine si asta fac corporatistii este iarasi o lozinca pe cat de filantropica pe atat de goala si totusi in ultimii doi ani de zile am avut de a face cu un exemplu reusit de sustenabilitate in ultimii doi ani in aceasta farsa numita pandemie am vazut cum reuseste sustenabilitatea sa se inradacineze in noi am vazut cum organizatia mondiala a sanatatii si apoi toti politicienii gravitand in jurul ei s a imbogatit cum in numele sanatatii societatii al omenirii si in acelasi timp in numele protejarii mediului deci iata cum sustenabilitatea corporatista poate sa capete viata prin exemplul acesta al organizatiei mondiale a sanatatii si atunci imi pare rau dragi colegi de la usr dar sustenabilitatea nu este o notiune sustenabila si nu poate fi sustenabilizabila daca am inceput sa cad eu insumi in delirul lexical de a declina familia de cuvinte a acestui termen bizar si atunci o zi nationala dedicata sustenabilitati suna ingrozitor nu stiu despre ce este vorba pur si simplu fireste aur va vota impotriva acestei legi ,"(3409.16, 3646.16)"
32,Doamna Alina-Ștefania Gorghiu:,34468,Domnul Ştefan Pălărie:,34558, domnule palarie vreti un drept la replica inteleg da ,"(3664.16, 3664.16)"
33,Domnul Ştefan Pălărie:,34558,Doamna Alina-Ștefania Gorghiu:,35503, drept la replica da va multumesc mult doamna presedinte e adevarat ca statul si institutiile romane trebuie sa asigure legatura cu trecutul prin traditie dar si legatura cu viitorul prin modernizare nu fac altceva decat sa citesc acum definitia cuvantului trasabilitate din dictionarul online al limbii romane caracteristica unui sistem de asigurare a calitatii de a permite regasirea istoricului a utilizarii sau a localizarii unei entitati ,"(3667.16, 3686.16)"
34,Doamna Alina-Ștefania Gorghiu:,35503,Doamna Diana Iovanovici-Șoșoacă:,35576, doamna senator sosoaca aveti cuvantul ,"(3723.16, 6122.16)"
35,Doamna Diana Iovanovici-Șoșoacă:,35576,Doamna Alina-Ștefania Gorghiu:,38620, multumesc frumos deci sincera sa fiu nu mi a venit sa cred cand am vazut raport de admitere la ziua nationala a sustenabilitatii deci ziua nationala mihai eminescu ati respins o pe banda rulanta pentru ca este o lege de care nu avem nevoie n avem nevoie de cultura nu avem nevoie de eminescu dar avem nevoie de sustenabilitate intreba colegul meu sorin lavric ce inseamna sustenabilitate m am uitat si eu in expunerea de motive ca unde sa citesti ce au vrut oameni sa spuna atentie sustenabilitatea este deja un domeniu de interes si actiune cu bune rezultate dupa adoptarea agendei doua mii treizeci pentru dezvoltare durabila la nivel onu deci dupa ce ne am cedat suveranitatea adoptam agenda doua mii treizeci pentru dezvoltare durabila la onu da si ne mai si laudam parlamentul romaniei a fost primul din cele o suta saptezeci si unu ale uniuni interparlamentare care a adoptat o declaratie puternica de sustinere a acesteia peste optzeci din romani si peste saizeci din europeni sunt contra agendei doua mii treizeci restul nu stiu cam de inseamna iar noi parlamentul dupa ce adoptam o astfel de declaratie simtim nevoia sa fim si mai slugi fata de oculta mondiala de globalizare si sa dedicam o zi nationala unui termen imprumutat care de fapt nu are o definitie exacta dar care se regaseste in agenda doua mii treizeci noi nu mai avem o tara si un popor jumatate din romania se afla in afara granitelor tarii tocmai datorita adoptarii acestor agende dar noi celebram o zi nationala pentru dezintegrarea poporului roman si a romaniei cum e posibil sa dati raport de admitere pentru asa ceva cu ce va apropie mai mult ca si asa ati dat tot voi cei care ati dat nu ma refer la toti la cei care ati facut o toti cei care ati dat suveranitatea in votul pe legile justitiei toti cei care ati afirmat de la microfonul parlamentului romaniei ca cedati suveranitatea ce mai cedati romanii nu mai sunt in romania cei mai multi copii se nasc in afara granitelor tarii nu in romania suntem intr un deficit total si economic si de copii si de tot si dumneavoastra celebrati o zi pentru acest lucru asta faceti prin votul acesta nu mai vorbim ca este un concept poate doar nu stiu in filozofie filozofii sa se aplece asupra lui si sa ne explice cam ce inseamna cu adevarat dar agenda doua mii treizeci imi spune totul expunerea de motive nici macar nu va mai ascundeti cei care ati facut aceasta initiativa de fapt aici puneti poporul roman sa celebreze o zi in care celebreaza agenda doua mii treizeci a cui a unor institutii internationale care promit schengen pentru romania in schimbul suveranitati cedam suveranitatea de fapt o cedati ca noi cativa nu am votat asa ceva si va felicit pe cei care v ati abtinut si pe cei care n ati votat deloc si va multumesc ca ati ascultat ce v am spus iar ii puneti pe romani sa accepte in pofida dorintei lor o agenda care de fapt le distruge romania dupa ce nu mai avem industrie nu mai avem populatie nu mai avem nimic nu mai avem nici tara ,"(3745.16, 3986.16)"
36,Doamna Alina-Ștefania Gorghiu:,38620,Doamna Diana Iovanovici-Șoșoacă:,38680, multumesc doamna senator ,"(1827.0, 1837.0)"
37,Doamna Diana Iovanovici-Șoșoacă:,38680,Doamna Alina-Ștefania Gorghiu:,38733, multumesc frumos ,"(30.0, 206.0)"
38,Doamna Alina-Ștefania Gorghiu:,38733,Doamna Gabriela Crețu:,38917, nemaifiind alte inscrieri la a scuzati ma erati lateral si domnul domnul senator mocioalca v a pierdut din vedere doamna senator cretu va rog ,"(3988.16, 3988.16)"
39,Doamna Gabriela Crețu:,38917,Doamna Alina-Ștefania Gorghiu:,40309, da multumesc multumesc mult doamna presedinta am simtit nevoia sa intervin din urmatorul motiv in aceasta sala trebuie sa operam totusi nu doar cu populisme ci si cu lucrurile adevarate din acest motiv as fi de acord cu prima parte cel putin a interventiei pentru prima data in viata a colegului de la aur legat de durabilitate eu sunt dintre cei care am crescut cu alvin toffler si al treilea val pe masa si stim conceptul de durabilitate dar aici s a vorbit despre agenda doua mii treizeci ca fiind nu stiu ce chestie impotriva poporului roman si as dori sa va citesc care sunt obiectivele acestei agende ca nu cumva cei care se uita la dezbaterile senatului sa inteleaga altceva decat este in intentie unu fara saracie doi foamete zero trei sanatate si buna stare patru educatie de calitate cinci egalitate de gen sase apa curata si sanitatie sapte energie curata si preturi accesibile opt munca decenta si crestere economica noua industrie inovatie si infrastructura zece inegalitati reduse unsprezece orase si comunitati durabile doisprezece consum si productie responsabile treisprezece actiune climatica paisprezece viata acvatica conservarea cincisprezece conservarea vieti terestre de asemenea saisprezece pace justitie si institutii eficiente saptesprezece si ultimul obiectiv este parteneriate pentru realizarea acestor obiective multumesc foarte mult stimati colegi ,"(3996.16, 4097.16)"
40,Doamna Alina-Ștefania Gorghiu:,40309,Domnul Andrei Postică:,40844, va multumesc doamna senator declar inchise dezbaterile la punctul paisprezece ramane la vot final la punctul cincisprezece avem propunerea legislativa pentru completarea art doua sute unu din ordonanta de urgenta a guvernului nr cincizeci si sapte doua mii nouasprezece privind codul administrativ avem un raport comun al comisiei de administratie si cea juridica de respingere a propunerii face parte din categoria legilor organice si senatul este camera decizionala daca exista interventii domnule senator postica aveti cuvantul ,"(4097.16, 4132.16)"
