,start_text,start_index,end_text,end_index,text,timestamp
12,Doamna Alina-Ștefania Gorghiu:,6145,Domnul Sebastian Cernic:,6252, la care solicitati reintoarcerea la comisie si prelungirea termenului la ,"(1066.0, 1066.0)"
13,Domnul Sebastian Cernic:,6252,Doamna Alina-Ștefania Gorghiu:,6383, da la l50 da retrimisa si prelungirea termenului iar la l47 prelungirea termenului cu saizeci de zile ,"(1394.0, 1394.0)"
14,Doamna Alina-Ștefania Gorghiu:,6383,Domnul Sebastian Cernic (din sală):,6614, daca mi dati voie sa lamuresc totusi aspectele de procedura invocate de dumneavoastra ok prima solicitare se poate sustine la a doua de ce cereti prelungirea daca stiti ca este astazi la vot ,"(1090.0, 1097.0)"
15,Domnul Sebastian Cernic (din sală):,6614,Domnul Cătălin-Daniel Fenechiu (din sală):,6692, pentru ca nu are raport de la juridica ,"(1108.0, 1108.0)"
16,Domnul Cătălin-Daniel Fenechiu (din sală):,6692,Domnul Sebastian Cernic (din sală):,6759, n am facut raport la ,"(1138.0, 1138.0)"
17,Domnul Sebastian Cernic (din sală):,6759,Doamna Alina-Ștefania Gorghiu:,6805, la l47 ,"(150.0, 6018.0)"
18,Doamna Alina-Ștefania Gorghiu:,6805,Domnul Cătălin-Daniel Fenechiu (din sală):,6851, n ati facut ,"(1107.0, 1138.0)"
19,Domnul Cătălin-Daniel Fenechiu (din sală):,6851,Doamna Alina-Ștefania Gorghiu:,6943, n am facut raport ,"(1138.0, 1138.0)"
20,Doamna Alina-Ștefania Gorghiu:,6943,Domnul Lucian-Ioan Rus – secretar de stat la Ministerul Antreprenoriatului și Turismului:,13615, multumesc o sa va rog sa introduceti cartelele in console astfel incat sa putem da votul pe solicitarile colegilor nostri de la usr in primul rand va supun votului completarea comisiei de buget finante conform mentiunii facute de grupul usr participarea doamnei dragu la aceasta comisie va supun votului propunerea colegilor nostri de la usr stimati colegi va rog vot prezenti saizeci si unu pentru saizeci niciun vot contra o singura abtinere nu votez zero propunerea dumneavoastra a fost aprobata cu privire la celelalte doua propuneri prin care se modifica ordinea de zi de astazi va supun votului propunerea ca proiectului de la punctul doi si anume propunerea legislativa pentru modificarea si completarea ordonantei de urgenta a guvernului nr o suta nouazeci si cinci din douazeci si doi decembrie doua mii cinci privind protectia mediului declar deschise dezbaterile generale asupra proiectului de lege dand cuvantul reprezentantului guvernului si anume il invit pe domnul ioan lucian rus din partea ministerului antreprenoriatului domnule secretar de stat aveti cuvantul pe prezentarea proiectului de lege va rog ,"(1167.0, 1265.0)"
21,Domnul Lucian-Ioan Rus – secretar de stat la Ministerul Antreprenoriatului și Turismului:,13615,Doamna Alina-Ștefania Gorghiu:,14926, buna ziua doamna presedinte va multumesc proiect de lege privind aprobarea ordonantei de urgenta a guvernului nr treisprezece doua mii douazeci si doi pentru modificarea pct ii subpct unu din anexa la ordonanta de urgenta a guvernului nr o suta douazeci doua mii doi privind aprobarea sistemului de sustinere si promovare a exportului cu finantare de la bugetul de stat ordonanta de urgenta a guvernului nr o suta douazeci doua mii doi cu modificarile si completarile ulterioare are nevoie de prevederi noi care sa impulsioneze mediul de afaceri sa sporeasca competitivitatea ofertei romanesti scopul prezentului act normativ este de a promova accesul pe piete externe al producatorilor autohtoni care sa conduca la o crestere a volumului exportului de produse si servicii romanesti si implicit de crestere a incasarilor valutare ale romaniei precum si promovarea romaniei ca destinatie turistica ministerul antreprenoriatului si turismului implementeaza actiunile prin acordarea de ajutoare de minimis prin acordarea de sume forfetare granturi stabilite prin norme sau prin alocatii bugetare specifice cu respectarea legislatiei nationale si europene aplicabile in domeniul ajutoarelor de minimis sau de stat va multumesc ,"(1797.0, 1861.0)"
22,Doamna Alina-Ștefania Gorghiu:,14926,Domnul Mihail Genoiu:,15328, multumesc domnului secretar de stat dau cuvantul reprezentantului comisiei pentru antreprenoriat si turism pentru prezentarea raportului din partea comisiei de antreprenoriat doreste cineva sa prezinte raportul eu inca astept de la antreprenoriat exista totusi cineva care doreste sa prezinte raportul bun multumesc domnule senator ,"(1861.0, 1911.0)"
23,Domnul Mihail Genoiu:,15328,Doamna Alina-Ștefania Gorghiu:,15641, multumesc doamna presedinta la comisia de antreprenoriat si turism votul a fost majoritar pentru au fost doua abtineri la solicitarea comisiei a fost si reprezentantul ministerului antreprenoriatului si turismului si asa cum am spus in majoritate de voturi votul a fost pentru ,"(1921.0, 1936.0)"
24,Doamna Alina-Ștefania Gorghiu:,15641,Domnul Ion-Narcis Mircescu (de la prezidiu):,15905, va multumesc domnule senator pentru prezentarea acestui raport daca din partea grupurilor parlamentare exista doritori pentru dezbaterile generale constat ca nu declar incheiate dezbaterile generale ,"(1941.0, 3338.0)"
25,Domnul Ion-Narcis Mircescu (de la prezidiu):,15905,Doamna Alina-Ștefania Gorghiu:,15968, doamna sosoaca ,"(150.0, 6018.0)"
26,Doamna Alina-Ștefania Gorghiu:,15968,Domnul Mircea Dăneasă:,16142, il invit pe domnul senator din grupul aur sa isi sustina punctul de vedere dupa care doamna senator veti avea si dumneavoastra cuvantul ,"(1954.0, 3357.0)"
27,Domnul Mircea Dăneasă:,16142,Doamna Alina-Ștefania Gorghiu:,17010, va multumesc doamna presedinte legea in mare vazuta din avion e corecta pare corecta dar va dau un exemplu concret ultima fabrica de sticla din tara au fost paisprezece fabrici de sticla in romania s au inchis toate ultima cea din suceava s a inchis de curand adica a oprit productia facea o suta export cred ca aceasta lege trebuia sa aiba niste reglementari adaptate dupa anumite situatii specifice si probleme diferite in functie de obiectul de activitate si in functie de obiectul de activitate trebuiau facute niste reglementari pentru sprijinirea exportatorilor desigur e bine sa sprijinim exportatorii dar neavand foarte clar viziunea despre specificul exporturilor si specificul productiei aceasta lege o sa aiba efecte pozitive si nu neaparat pozitive pentru toti in mod egal va multumesc ,"(1967.0, 2048.0)"
28,Doamna Alina-Ștefania Gorghiu:,17010,Doamna Diana Iovanovici-Șoșoacă:,17262, multumesc va invit la microfon doamna dati mi voie sa o invit la microfon pe doamna sosoaca cu scuzele de rigoare ca nu v am vazut si imediat va dau cuvantul domnule presedinte de comisie va rog ,"(3335.0, 4859.0)"
29,Doamna Diana Iovanovici-Șoșoacă:,17262,Doamna Alina-Ștefania Gorghiu:,18786, multumesc frumos avem o problema si de procedura pentru ca ne am obisnuit sa legiferam sa legifereze guvernul romaniei in locul parlamentului romaniei avem si o decizie a curtii constitutionale care limiteaza rolul guvernului in legiferare avem art o suta cincisprezece din constitutia romaniei mi se pare ca nu exista aici o procedura de urgenta o situatie de urgenta astfel incat guvernul sa legifereze cu tot respectul dar in urma cu doi ani de zile s a vazut intr o statistica faptul ca peste o treime din legile din romania sunt date de guvern nu de parlament in curand o sa preia guvernul toate prerogativele parlamentului si n o sa mai aiba rost sa mai avem alegeri nici pentru senat nici pentru camera deputatilor nu este o lege prin care guvernul sa se apuce sa legifereze cu tot respectul nu avem situatie de urgenta mai mult vorbiti despre ajutarea exportatorilor care exportatori romani si din cei care mai sunt va intreb credeti ca cei fara pile la politicieni si la partidele politice vor avea vreodata sansa de a participa la aceste targuri internationale aceasta legiferare trebuia exact cum spunea si colegul daneasa sa mentioneze clar ajutoare pentru absolut toti exportatorii pentru ca avem mici producatori care pot exporta pe care nu i ajuta nimeni acestea sunt facute doar pentru clientela politicului cu tot respectul si ma intreb cati exportatori mai are romania si ce mai exportam multumesc frumos ,"(2062.0, 2165.0)"
30,Doamna Alina-Ștefania Gorghiu:,18786,Domnul Antal István-Loránt:,18981, il invit la microfon pe domnul presedinte lorant antal care era inscris la cuvant si imediat dupa o s o rog pe doamna presedinte iulia scantei sa intervina ,"(2179.0, 2433.0)"
31,Domnul Antal István-Loránt:,18981,Doamna Alina-Ștefania Gorghiu:,20367, va multumesc doamna presedinte stimate colege stimati colegi eu as dori totusi sa fac o observatie legat de situatia de fapt in care ne aflam astazi si chiar nu as dori sa fac referire nominala la distinsi domni care au fost ministri la ministerul economiei dintr o alta coalitie dar situatia de fapt de astazi este ca nu exista promovarea exportului stim ca exista o narativa din punctul meu de vedere nesanatoasa privind acea initiativa prin care s a eliminat promovarea exportului as putea sa fiu si de acord ca poate intr o initiativa sau intr o ordonanta de urgenta este loc sa clarificam mult mai explicit cam prin ce forme si ce domenii promovam la export dar fondul problemei este ca trebuie sa reintroducem acest fel de promovare deci eu cred ca este o initiativa bine venita practic s a repus pe loc acea forma prin care ani la rand au venit companii si au avut posibilitatea ca printr o finantare de la bugetul de stat sa poata sa participe la expozitii sa aiba sansa finantata prin bugetul de stat ca sa si promoveze exportul eu cred ca trebuie sa avem acea gandire obiectiva si predictibila prin care sa venim in sprijinul acestor initiative si sa spunem ca da inca o data haideti sa mergem mai departe cu promovarea exportului si da sa votam pentru aceasta initiativa va multumesc mult ,"(2189.0, 2288.0)"
32,Doamna Alina-Ștefania Gorghiu:,20367,Doamna Laura-Iuliana Scântei:,20493, multumesc domnule presedinte doamna presedinte iulia scantei aveti cuvantul ,"(3335.0, 4859.0)"
33,Doamna Laura-Iuliana Scântei:,20493,Doamna Alina-Ștefania Gorghiu:,21052, multumesc doamna presedinte de sedinta intrucat s a facut referire in interventia doamnei senator sosoaca la temeiul legal in baza caruia guvernul a adoptat aceasta ordonanta de urgenta va reamintesc stimati colegi ca ordonanta a fost adoptata pe durata vacantei parlamentare iar in timpul vacantei parlamentare guvernul a fost abilitat in baza legii nr trei sute unsprezece douazeci si patru decembrie doua mii douazeci si unu de parlament sa adopte ordonante de urgenta si domeniile au fost mentionate expres in acea lege adoptata in parlament va multumesc ,"(2298.0, 2332.0)"
34,Doamna Alina-Ștefania Gorghiu:,21052,Domnul Császár Károly Zsolt:,21790, multumesc doamna senator declar inchise dezbaterile initiativa legislativa va ramane la vot final la punctul doi asa cum stiti am retrimis la comisie si am prelungit termenul urmatorul punct punctul trei sectiunea ii a ordinii de zi avem propunerea legislativa pentru amenajarea omologarea si intretinerea traseelor turistice din romania declar deschise dezbaterile generale asupra propunerii legislative dau cuvantul initiatorului daca este prezent daca nu avem atunci o sa rog reprezentantul comisiei economice industrii si servicii si comisiei pentru administratie publica care au elaborat un raport comun sa prezinte acest raport prezentati raportul domnule ,"(2332.0, 2389.0)"
35,Domnul Császár Károly Zsolt:,21790,Doamna Alina-Ștefania Gorghiu:,21825, da ,"(1071.0, 4110.0)"
36,Doamna Alina-Ștefania Gorghiu:,21825,Domnul Császár Károly Zsolt:,21873, va rog frumos ,"(2389.0, 5062.0)"
37,Domnul Császár Károly Zsolt:,21873,Doamna Alina-Ștefania Gorghiu:,22416, multumesc doamna presedinte in sedintele desfasurate separat in douazeci si doi februarie si opt martie doua mii douazeci si doi membrii comisiei economice industrii si servicii si membrii comisiei pentru administratie publica au analizat propunerea legislativa si au hotarat in unanimitate de voturi ale membrilor prezenti sa adopte un raport comun de respingere asadar supunem spre dezbatere si adoptare plenului senatului raportul comun de respingere si propunerea legislativa va multumesc ,"(4034.0, 4048.0)"
38,Doamna Alina-Ștefania Gorghiu:,22416,Domnul Eugen-Remus Negoi:,22686, multumesc domnului senator csaszar trecem la dezbateri din partea grupurilor parlamentare daca exista inscrieri la cuvant va invit la cuvant domnule senator dupa domnul negoi daca mai exista alte inscrieri la cuvant va invit ,"(2424.0, 2436.0)"
39,Domnul Eugen-Remus Negoi:,22686,Doamna Alina-Ștefania Gorghiu:,24211, multumesc doamna presedinte de sedinta vin din constanta un judet aproape eminamente turistic si spun ca tema intr adevar este foarte interesanta chiar buna ar fi dar este inaplicabila insusi guvernul recomanda ca in loc de cataloage de trasee turistice omologate asa cum prevede prezenta initiativa legislativa ar trebui reglementat un registru national al traseelor turistice omologate dar traseele turistice in momentul acesta sunt realizate de uat uri prin intermediul unor organisme precum salvamontul de exemplu deci prezenta initiativa legislativa da posibilitatea unor persoane juridice sa propuna trasee turistice si muta la nivel de comisie mixta decizia privind construirea lor stiu avem nevoie de trasee turistice nu neaparat omologate dar sa fie utilizabile deci din punct de vedere tehnic initiativa incalca de fapt separarea puterilor in stat traseele fiind reglementate prin hg actualizarea actului normativ fiind in sarcina guvernului pe de alta parte nu intelegem cine si ar dori sa investeasca in realizarea si intretinerea unor trasee turistice pentru ca acestea trebuie sa aiba surse de finantare aproape imposibil de obtinut de la bugetul de stat asta ar insemna ca respectivele trasee sa aiba de exemplu o taxa de utilizare daca nu au surse de intretinere din aceste motive noi senatorii usr vom vota pentru raportul de respingere respectiv impotriva initiativei legislative va multumesc ,"(2448.0, 2550.0)"
40,Doamna Alina-Ștefania Gorghiu:,24211,Domnul Mircea Dăneasă:,24447, ii multumesc domnului senator remus negoi daca din partea celorlalte grupuri parlamentare exista inscrieri la cuvant domnul senator mircea daneasa din partea grupului aur este invitat la microfon ,"(2550.0, 3338.0)"
41,Domnul Mircea Dăneasă:,24447,Doamna Alina-Ștefania Gorghiu:,24758, va multumesc intr adevar este o lege cu care sau fara de care turismul in romania ramane cum a fost dincolo de faptul ca este vorba de o supralegiferare ceea ce propune legea nu cred ca vor suporta cei care sunt astazi oameni de investitie in turism va multumesc ,"(2563.0, 2589.0)"
42,Doamna Alina-Ștefania Gorghiu:,24758,Domnul Claudiu-Marinel Mureșan:,25490, multumesc frumos constat ca nu mai exista alte solicitari la dezbateri generale le declar inchise aceste dezbateri incheiate initiativa legislativa va ramane la vot final punctul patru de asemenea a fost prelungit termenul de adoptare si retrimis la comisie la punctul cinci sectiunea a ii a a ordinii de zi avem propunerea legislativa pentru modificarea si completarea art douazeci si cinci din legea contabilitatii nr optzeci si doi o mie noua sute nouazeci si unu cu modificarile si completarile ulterioare declar deschise dezbaterile generale la aceasta propunere legislativa initiatorii daca sunt prezenti in sala ii invit sa ia cuvantul il invit pe domnul senator claudiu muresan la microfonul central ,"(2589.0, 2623.0)"
43,Domnul Claudiu-Marinel Mureșan:,25490,Doamna Alina-Ștefania Gorghiu:,27919, va multumesc frumos doamna presedinte stimati colegi prin acest proiect se inlocuiesc obligatiile privind arhivarea documentelor financiar contabile ale societatii timp de cincizeci de ani cu o perioada de arhivare de cinci ani este vorba de statele de plata pe care angajatorii sunt obligati in momentul de fata sa le pastreze in format fizic pentru o perioada de cincizeci de ani asta in conditiile in care de acum unsprezece ani angajatorul era obligat sa depuna informatii si angajatul poate avea acces la toate datele privind veniturile realizate printr o simpla accesare a platformei revisal sau a platformei spv spatiu privat virtual stimati colegi romania nu si permite sa investeasca in digitalizare si in acelasi timp sa cheltuiasca pentru a pastra evidente paralel separate pe hartie si pentru o durata mai mare decat este relevant pentru angajat si pentru angajatori pentru autoritatile fiscale sau pentru cele juridice este un nonsens sigur un vot pentru l61 doua mii douazeci si doi nu inseamna o revolutie in economia romaneasca dar reprezinta un pas mic pentru debirocratizarea societatii pentru eficientizarea institutiilor statului dar doi pasi mici inseamna de fapt un pas mare si va invit sa facem cat mai multi pasi inainte ca sa ajutam companiile sa si reduca costurile si statul sa devina mai eficient in doua mii unsprezece am facut pasi importanti din punct de vedere al evidentei venitului cetateanului roman prin efectele ordonantei nr treizeci doua mii unsprezece care practic a modificat legea nr cinci sute saptezeci si unu doua mii trei privind codul fiscal este timpul sa nu uitam ce a fost bun ce a fost bine facut in doua mii unsprezece si sa ne folosim de acest lucru si pe mai departe sa renuntam practic la a tine evidente paralele in cazul de fata evidente pe hartie eficienta este sansa romaniei de a recupera decalajele care o despart de tarile dezvoltate avem nevoie de solutii care sa faca din romania un stat eficient si din companiile romanesti parteneri de faceri competitivi la nivel european si international vreau sa multumesc membrilor comisiei pentru munca care au votat in unanimitate pentru un aviz favorabil si sa multumesc si colegilor din comisia pentru buget care de asemenea au votat pentru raport de admitere in unanimitate pentru acest proiect sper ca votul de astazi din plen sa fie in aceeasi linie unul pozitiv va multumesc frumos ,"(2639.0, 2809.0)"
44,Doamna Alina-Ștefania Gorghiu:,27919,Doamna Diana Iovanovici-Șoșoacă:,28103, multumesc domnule senator daca din partea grupurilor parlamentare exista inscrieri la cuvant o vad pe doamna sosoaca inscrisa la cuvant va rog ,"(3335.0, 4657.0)"
45,Doamna Diana Iovanovici-Șoșoacă:,28103,Doamna Alina-Ștefania Gorghiu:,29599, va multumesc la felul in care se desfasoara procesele in instanta eu va spun ca ar trebui sa ramanem la vechea reglementare mai ales ca totul poate fi digitalizat toate acestea se stocheaza foarte bine si ar trebui sa ramana cincizeci de ani pentru ca imi pare rau sa v o spun dumneavoastra spuneti ca se pot uita on line si pot sa si verifice toate datele va anunt ca peste trei sferturi peste saptezeci sau saizeci conform statisticilor din romania persoanele sunt analfabete functional n am spus o eu au spus o statisticile mai mult decat atat nu exista acces la internet pentru foarte multe persoane altii nu stiu sa acceseze internetul si avem demonstratie in perioada starii de alerta de fapt in primul an din doua mii douazeci cand peste un milion de copii nu au avut acces la cursurile on line pentru ca nu au avut acces la internet si nici tableta in acest context sa ajungeti la o astfel de performanta demna de alte tari care au acces la internet asa cum ar fi trebuit sa avem noi mi se pare un pic cam devreme luati o mai incet pentru ca sunt oameni care au nevoie de aceste date sunt unii chiar si analfabeti si nu au acces la aceste date nu stiu nu stiu de ce nu intelegeti si nu va sfatuiti si cu oameni care se izbesc de astfel de probleme zi de zi mai ales in instanta acolo este cea mai mare problema unde nu gasim aceste date de care spuneti ca ar trebui sa scapam de ele dupa cinci ani de zile multumesc ,"(2831.0, 2938.0)"
46,Doamna Alina-Ștefania Gorghiu:,29599,Doamna Rodica Boancă:,30200, multumesc nemaifiind alte inscrieri la cuvant o sa inchidem aceste dezbateri acum initiativa legislativa ramane la vot final la punctul sase al ordinii de zi sectiunea ii avem propunerea legislativa pentru modificarea legii nr doua sute opt doua mii cincisprezece privind alegerea senatului si a camerei deputatilor precum si pentru organizarea si functionarea autoritatii electorale permanente declar deschise dezbaterile generale asupra propunerii legislative din partea initiatorilor daca exista dorinta de a sustine va rog doamna senator boanca aveti cuvantul ,"(2954.0, 5430.0)"
47,Doamna Rodica Boancă:,30200,Doamna Alina-Ștefania Gorghiu:,34450, multumesc doamna presedinta de sedinta onorat prezidiu stimati colegi cand a fost vorba ca romanii aflati in strainatate sa si poata exprima legitim si constitutional dreptul de vot autoritatile au clamat si au reactionat doar prin lozinci deloc intamplator si cu totul condamnabil maniera defectuoasa pentru a fi eleganta in care au fost organizate alegerile in strainatate a insemnat o cumplita bataie de joc si o sfidare monumentala la adresa cetatenilor romani ce a solicitat de fapt aur prin aceasta initiativa legislativa in primul rand modificarea alin potrivit codului nostru civil resedinta persoanei fizice este in locul in care isi are locuinta secundara temporara nu este nimic mentionat legat de perioada minima pentru ca o locuinta sa fie considerata resedinta prezenta unui cetatean roman in strainatate la sectia de votare este un fapt juridic in sine care poate constitui o dovada suficienta a resedintei sale temporare nemaifiind necesar vreun alt document suplimentar va dau doua exemple stimati colegi conform ordinului ministrului afacerilor externe care este abilitat de lege sa indice documentele doveditoare ale calitatii de rezident exclusiv din perspectiva legii electorale valabil doar pentru exercitarea dreptului de vot pentru parlamentul romaniei in olanda dovada resedintei se poate face si prin abonamentul de transport valabil de asemenea in noua zeelanda resedinta se poate dovedi prin extras bancar sau chiar printr o factura de utilitati insa in majoritatea celorlalte tari prin ordinul mentionat anterior al ministrului afacerilor externe dovada de resedinta este mult ingreunata este o nevoie stringenta si urgenta de simplificare si unificare a conditiilor privind accesul la vot in strainatate pentru rezidenti fiind vorba despre aceeasi circumscriptie electorala in mod eronat consiliul legislativ a apreciat ca trebuie indeplinite conditiile prevazute de legislatia din tara respectiva deoarece acelea se refera la determinarea unei situatii juridice in raport cu autoritatile statului respectiv dar nu la conditia exercitarii dreptului de vot la alegerile pentru parlamentul romaniei prin initiativa noastra vom crea posibilitatea pentru toti cetatenii romani cu drept de vot de a si l exprima in virtutea calitatii de cetatean roman eficientizati asadar dreptul de vot al fratilor nostri si haideti sa incetam doar cu acel joc al lozincilor de multe ori ramase mincinoase va multumesc ,"(3137.0, 3249.0)"
48,Doamna Alina-Ștefania Gorghiu:,34450,Doamna Diana Iovanovici-Șoșoacă:,34642, multumesc doamna senator din partea grupurilor constat ca nu exista doritori din partea independentilor doamna senator sosoaca are cuvantul ,"(3249.0, 3338.0)"
49,Doamna Diana Iovanovici-Șoșoacă:,34642,Doamna Alina-Ștefania Gorghiu:,35619, va multumesc daca in prima parte sunt de acord cu ceea ce a mentionat doamna senator boanca avem al doilea articol optzeci si trei alin modificarea acestuia teza a ii a simpla prezenta la sectiile de votare organizate in strainatate instituie o prezumtie absoluta ca respectivii cetateni romani au resedinta in strainatate aceasta prezumtie absoluta nu poate exista pentru ca si eu pot sa ma duc sa ma plimb prin strainatate sa ma duc la o sectie de votare sa prezint un pasaport ceea ce nu inseamna ca eu locuiesc in strainatate deci am vazut ca si consiliul legislativ a facut aceasta observatie si aveati posibilitatea sa modificati acest lucru in comisii printr un amendament deci aceasta teza a ii a din art optzeci si trei nu poate exista si nu o sa fac aici o poliloghie a dreptului ci am dat doar un exemplu deci nu dati loc la interpretare dati loc la echivoc si acest lucru nu poate aparea intr o legislatie va multumesc ,"(3262.0, 3338.0)"
50,Doamna Alina-Ștefania Gorghiu:,35619,Domnul Császár Károly Zsolt:,36043, multumesc doamna boanca a vorbit in calitate de initiator am omis sa dau cuvantul comisiei juridice de numiri disciplina imunitati si validari sau comisiei de administratie publica care au elaborat acest raport comun invit pe unul din reprezentantii celor doua comisii pentru sustinerea punctului de vedere domnule senator aveti cuvantul domnul senator csaszar are cuvantul ,"(3335.0, 3361.0)"
51,Domnul Császár Károly Zsolt:,36043,Doamna Alina-Ștefania Gorghiu:,36492, multumesc doamna presedinte in sedinte separate membrii comisiei pentru administratie publica si ai comisiei juridice de numiri disciplina imunitati si validari au analizat si au hotarat cu majoritatea voturilor membrilor prezenti sa adopte un raport comun de respingere asadar supunem spre dezbatere si adoptare plenului senatului raportul comun de respingere si propunerea legislativa va multumesc ,"(3363.0, 3389.0)"
52,Doamna Alina-Ștefania Gorghiu:,36492,Domnul  Vasile-Cristian  Roman  –  secretar  de  stat  la  Ministerul  Investițiilor  și,37631, multumesc stimate coleg daca din partea celorlalte grupuri mai exista inscrieri la cuvant nu exista atunci declar inchise dezbaterile initiativa legislativa va ramane la vot final punctul sapte sectiunea a ii a proiectul de lege privind aprobarea ordonantei de urgenta a guvernului nr doisprezece doua mii douazeci si doi pentru modificarea si completarea ordonantei guvernului nr cincisprezece doua mii treisprezece privind reglementarea unor masuri fiscal bugetare pentru suportarea de la bugetul de stat a sumelor aferente corectiilor financiare aplicate pentru abaterile de la conformitatea cu legislatia din domeniul achizitiilor publice pentru programul operational sectorial mediu doua mii sapte doua mii treisprezece si pentru proiecte preluate integral sau partial din programul operational sectorial mediu doua mii sapte doua mii treisprezece in cadrul programului operational infrastructura mare doua mii paisprezece doua mii douazeci declar deschise dezbaterile generale dam cuvantul guvernului pentru prezentarea proiectului de lege il invit pe domnul secretar de stat cristi roman sa ne prezinte punctul de vedere al ministerului va rog ,"(5477.0, 5514.0)"
53,Domnul  Vasile-Cristian  Roman  –  secretar  de  stat  la  Ministerul  Investițiilor  și,37631,Proiectelor Europene:,37721, ,"(150.0, 6018.0)"
54,Proiectelor Europene:,37721,Doamna Alina-Ștefania Gorghiu:,38954, va multumesc frumos distinsa doamna presedinte prezenta ordonanta de urgenta reglementeaza suportarea de la bugetul de stat cu incadrarea in prevederile bugetare anuale aprobate cu aceasta destinatie a corectiilor financiare si a reducerilor procentuale stabilite pentru contractele de achizitie publica finantate din axa prioritara trei a programului operational pentru infrastructura mare precum si modificarea corespunzatoare a titlului ordonantei de urgenta nr cincisprezece doua mii treisprezece astfel pentru contractele de achizitie publica incheiate de beneficiarii poim a caror procedura de atribuire a facut obiectul verificarii la nivel national de catre anap plata corectiilor financiare si a sumelor aferente reducerilor financiare va fi asigurata de la buget apreciem ca oportuna suportarea de la buget a acestor corectii financiare si reducerilor procentuale pentru abaterile mentionate mai sus numai pentru acele nereguli constatate in procedurile de achizitie publica lansate pana la data transmiterii raportului final ares din doua mii douazeci avand in vedere aceste aspecte stimata doamna presedinte va propunem aprobarea proiectului de ordonanta de urgenta va multumesc ,"(3455.0, 3536.0)"
55,Doamna Alina-Ștefania Gorghiu:,38954,Domnul Nicolae Neagu:,39278, multumesc domnule ministru secretar de stat invit reprezentantii comisiei in primul rand de buget finante activitate bancara si piata de capital sa ne prezinte raportul domnule presedinte nicu neagu microfonul lateral va rog sa i dati cuvantul domnului presedinte ,"(3542.0, 3562.0)"
